basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
936447,387,386,53,0,942,773,12
936447,448,447,24,0,1062,895,7
936447,487,485,73,0,1164,979,18
936447,310,308,32,0,834,619,4
936447,641,632,32,60,1525,1226,43
936447,751,745,111,84,1897,1424,30
936447,324,323,41,12,819,621,12
936447,652,632,76,48,1522,1160,54
936447,370,368,41,0,923,740,23
936447,476,474,48,0,1119,928,9
936447,508,506,0,0,1217,1005,21
936447,448,446,58,0,1076,891,8
936447,342,338,22,12,868,650,13
936447,609,605,104,0,1538,1131,22
936447,411,404,19,24,920,709,24
936448,397,394,0,48,997,796,8
936448,386,384,127,0,945,773,10
936448,448,447,77,0,1111,908,6
936448,487,486,124,0,1227,979,10
936448,310,308,213,0,836,619,5
936448,641,641,204,0,1667,1261,6
936448,789,785,268,108,2302,1667,26
936448,324,322,361,0,863,632,7
936448,653,651,332,0,1694,1210,16
936448,369,369,105,48,1010,738,6
936448,476,473,164,0,1234,941,10
936448,508,508,101,0,1272,1012,9
936448,448,448,112,0,1109,893,7
936448,342,338,338,0,902,656,6
936448,608,606,148,0,1654,1162,12
936448,411,410,388,0,1e3,755,4
957603,399,395,794,192,1161,1136,96
957603,384,367,0,696,1126,1304,184
957603,447,437,0,144,1268,1258,106
957603,485,480,922,0,1849,1714,94
957603,310,269,7,0,815,866,81
957603,639,591,936,660,1504,2021,332
957603,783,749,31,1368,2834,2856,227
957603,322,253,197,684,646,1186,222
957603,648,450,697,312,1025,2251,482
957603,369,325,544,288,746,1126,228
957603,471,458,0,0,1420,1570,176
957603,505,495,240,0,1424,1443,128
957603,443,439,210,0,1436,1347,63
957603,338,323,192,744,994,1162,144
957603,602,468,0,24,1507,2236,321
957603,405,333,420,168,780,1323,267
957606,397,388,174,72,795,837,66
957606,384,308,0,240,561,890,206
957606,448,441,91,144,939,946,65
957606,485,459,16,0,1058,1079,83
957606,306,265,109,0,713,721,63
957606,639,545,528,240,951,1361,317
957606,790,609,0,888,1587,2155,356
957606,324,277,233,384,540,788,180
957606,652,566,960,384,1195,1604,317
957606,368,307,455,0,540,796,190
957606,476,464,0,0,981,1034,101
957606,508,491,221,0,1004,1060,71
957606,448,440,39,0,895,929,67
957606,342,284,214,288,543,741,172
957606,607,584,165,312,1374,1458,139
957606,411,376,432,240,753,925,156
957608,181,180,323,0,434,393,18
957608,195,192,195,24,516,449,28
957608,282,278,250,60,730,605,14
957608,234,228,170,0,600,512,24
957608,210,207,284,0,623,487,15
957608,345,339,224,132,810,706,25
957608,566,549,606,384,2126,1700,78
957608,183,181,633,0,606,498,17
957608,422,414,923,168,1247,1100,52
957608,194,189,238,0,476,407,19
957608,293,290,309,0,822,740,27
957608,249,245,119,0,600,513,18
957608,219,217,113,0,515,448,18
957608,243,238,290,108,626,546,30
957608,404,397,391,156,1025,905,48
957608,259,258,90,264,663,564,18
957609,186,183,396,36,477,485,43
957609,189,186,254,60,618,584,32
957609,285,282,557,48,849,786,29
957609,232,231,193,0,725,688,33
957609,187,186,495,0,622,591,44
957609,353,352,648,0,1027,1002,53
957609,568,561,947,312,2092,1999,131
957609,188,188,247,204,577,590,49
957609,434,432,538,180,1482,1433,93
957609,196,196,683,0,690,641,42
957609,298,297,409,0,901,877,53
957609,258,257,407,0,629,661,64
957609,223,222,232,0,585,580,33
957609,250,248,331,132,725,706,29
957609,407,404,699,120,1398,1323,70
957609,259,258,435,96,806,765,40
972687,0,0,674,840,190,808,347
972687,0,0,144,1584,93,790,369
972687,0,0,0,0,854,905,103
972687,0,0,212,864,523,1e3,281
972687,0,0,341,0,712,674,52
972687,0,0,946,1440,426,1316,504
972687,0,0,2940,2100,224,1739,749
972687,0,0,652,996,335,693,240
972687,0,0,1198,0,1647,1381,82
972687,0,0,756,1200,277,769,296
972687,0,0,0,0,608,977,234
972687,0,0,0,0,866,1025,131
972687,0,0,0,0,816,905,101
972687,0,0,633,1116,419,714,217
972687,0,0,1518,1500,540,1370,419
972687,0,0,810,1272,167,857,357
559682,399,396,19,120,992,801,18
559682,384,380,110,132,912,783,28
559682,447,435,22,312,1073,909,44
559682,481,474,143,84,1212,977,30
559682,310,302,469,408,952,670,31
559682,642,627,41,240,1574,1290,61
559682,791,768,247,1092,2295,1694,88
559682,323,310,26,480,875,682,45
559682,651,608,227,1368,1719,1404,130
559682,370,356,206,108,860,741,35
559682,474,467,206,300,1205,986,33
559682,508,501,73,156,1227,1017,35
559682,448,445,121,0,1061,897,25
559682,341,321,407,336,796,695,69
559682,607,588,1584,0,1657,1286,94
559682,410,395,192,576,1043,836,53
867042,399,395,177,192,1132,800,23
867042,384,370,532,0,1044,777,49
867042,447,419,76,336,1150,901,70
867042,481,474,335,264,1333,982,41
867042,310,303,457,360,919,629,26
867042,642,589,228,816,1496,1292,144
867042,790,758,204,1176,2215,1601,103
867042,323,296,37,432,837,658,61
867042,651,610,393,876,1720,1352,119
867042,369,349,254,288,933,739,44
867042,473,466,254,384,1178,953,64
867042,508,498,414,552,1260,1017,57
867042,449,443,259,72,1168,898,41
867042,341,323,330,552,912,687,43
867042,607,599,1264,408,1682,1277,84
867042,411,398,141,456,1100,824,36
867043,399,375,43,336,867,812,80
867043,385,376,224,156,975,784,50
867043,447,408,198,348,1037,903,87
867043,484,480,234,216,1252,988,35
867043,310,304,595,300,888,638,38
867043,642,620,155,600,1426,1294,112
867043,792,764,753,696,2297,1659,103
867043,323,304,362,504,864,741,81
867043,651,615,519,1200,2111,1494,127
867043,369,344,159,336,905,745,52
867043,474,467,294,408,1261,1017,54
867043,508,497,158,456,1246,1019,62
867043,449,444,89,108,1098,898,50
867043,341,326,156,624,903,696,41
867043,609,589,539,768,1784,1302,91
867043,411,389,157,648,1119,843,49
903988,397,394,80,24,784,793,144
903988,385,383,63,0,745,766,106
903988,447,442,113,12,874,894,161
903988,484,479,71,24,941,961,144
903988,310,308,32,0,664,618,87
903988,642,636,160,48,1213,1284,211
903988,789,745,11,216,1816,1539,227
903988,322,307,4,120,634,644,97
903988,653,647,24,120,1540,1306,133
903988,368,359,124,0,734,736,112
903988,472,460,138,12,1010,943,125
903988,508,506,176,0,954,1016,153
903988,447,444,247,0,937,894,122
903988,341,337,114,48,815,682,67
903988,605,600,276,0,1467,1210,98
903988,410,407,144,12,1008,819,65
908126,399,376,8,324,931,813,82
908126,383,375,36,240,829,774,65
908126,447,388,0,360,863,902,147
908126,480,429,134,408,904,982,148
908126,310,295,160,36,722,625,40
908126,642,572,0,696,1276,1294,157
908126,789,726,0,744,1914,1614,193
908126,323,264,0,432,680,667,113
908126,650,563,17,1080,1376,1372,248
908126,370,339,44,276,706,747,96
908126,473,446,0,444,1017,964,104
908126,508,495,113,312,1121,1023,95
908126,449,436,82,120,962,901,92
908126,341,331,116,168,794,689,51
908126,607,587,456,408,1544,1286,126
908126,411,376,15,444,931,830,90
216549,0,0,0,0,387,795,290
216549,0,0,0,0,241,770,325
216549,0,0,8,0,341,890,381
216549,0,0,1,0,256,965,412
216549,0,0,0,0,151,618,263
216549,0,0,0,0,467,1280,521
216549,0,0,24,0,614,1602,713
216549,0,0,107,0,221,648,274
216549,0,0,69,0,791,1380,541
216549,0,0,65,0,302,732,309
216549,0,0,0,0,228,943,417
216549,0,0,72,0,416,1012,397
216549,0,0,92,0,420,890,353
216549,0,0,0,0,87,683,316
216549,0,0,0,0,173,1302,574
216549,0,0,0,0,184,818,364
232807,400,399,121,0,1345,1200,42
232807,385,382,173,12,1355,1150,44
232807,448,445,640,0,1656,1348,46
232807,484,484,126,60,1692,1441,42
232807,310,309,422,0,1143,927,22
232807,642,640,693,0,2265,1929,65
232807,792,784,1603,0,3358,2393,93
232807,324,323,280,0,1172,975,36
232807,654,649,2828,0,2930,2006,87
232807,369,368,261,0,1305,1108,26
232807,474,472,526,0,1725,1429,60
232807,507,505,14,156,1673,1522,60
232807,448,447,151,48,1493,1342,44
232807,340,338,287,0,1312,1029,41
232807,607,600,1852,0,2790,1889,94
232807,411,408,786,0,1610,1242,51
232813,400,400,1e3,132,1666,1607,73
232813,385,384,550,0,1703,1534,54
232813,448,444,829,0,1887,1796,84
232813,484,482,1097,0,2116,1917,67
232813,310,310,994,0,1827,1234,60
232813,642,639,1786,156,2799,2571,115
232813,792,780,3532,1812,3931,3134,137
232813,324,322,2206,828,1626,1327,72
232813,654,643,3727,0,3230,2634,131
232813,369,369,1309,0,1656,1479,44
232813,475,472,1122,0,2137,1905,82
232813,507,506,2131,0,2170,2030,74
232813,448,447,499,0,1851,1792,77
232813,340,336,1325,0,1635,1362,62
232813,608,605,3062,0,3211,2462,124
232813,411,406,1177,0,1909,1650,74
276485,0,0,24,0,530,797,285
276485,0,0,0,0,311,771,303
276485,0,0,0,0,268,894,382
276485,0,0,0,0,370,965,372
276485,0,0,0,0,89,612,286
276485,0,0,0,0,439,1273,510
276485,0,0,16,0,484,1588,725
276485,0,0,36,0,372,650,270
276485,0,0,54,0,712,1366,569
276485,0,0,0,0,201,734,315
276485,0,0,0,0,244,935,410
276485,0,0,0,0,477,1010,366
276485,0,0,0,0,440,893,323
276485,0,0,0,0,111,672,305
276485,0,0,0,0,98,1283,581
276485,0,0,0,0,135,818,369
483167,399,391,0,216,967,807,59
483167,386,313,288,48,571,787,184
483167,448,376,0,396,753,897,180
483167,485,427,0,480,808,993,203
483167,309,281,4,564,638,629,99
483167,642,608,0,456,1309,1292,166
483167,771,746,2,636,1782,1569,163
483167,324,319,2,468,770,657,38
483167,654,557,0,1788,1209,1400,279
483167,369,326,0,456,674,745,129
483167,474,349,0,648,689,962,248
483167,508,432,0,468,854,1018,202
483167,447,374,0,456,729,895,202
483167,341,269,0,588,549,700,164
483167,606,422,0,1476,840,1317,369
483167,411,329,0,792,698,826,179
697531,163,158,0,192,465,491,49
697531,239,237,0,96,768,709,36
697531,122,122,92,12,436,366,23
697531,355,351,2,180,1155,1053,75
697531,226,225,206,0,804,674,31
697531,317,314,122,180,1104,953,32
697531,626,624,522,156,2650,1883,76
697531,116,111,36,120,348,350,37
697531,302,300,709,0,1225,936,40
697531,254,237,309,0,654,765,99
697531,112,110,21,60,371,335,14
697531,123,122,116,0,397,367,16
697531,109,109,44,24,366,328,9
697531,320,319,182,24,1145,963,46
697531,276,274,256,84,1289,874,33
697531,147,146,60,0,525,441,20
733288,0,0,55,0,316,220,10
733288,0,0,169,0,440,318,10
733288,0,0,222,0,512,382,4
733288,0,0,0,0,423,506,109
733288,0,0,0,0,223,424,151
733288,0,0,6,0,449,452,90
733288,0,0,0,0,853,1195,359
733288,0,0,0,0,404,415,74
733288,0,0,0,0,599,1086,351
733288,0,0,0,0,251,318,88
733288,0,0,0,0,335,483,152
733288,0,0,173,0,398,301,11
733288,0,0,0,0,248,289,78
733288,0,0,0,0,401,548,165
733288,0,0,0,0,454,1069,349
733288,0,0,0,0,350,582,182
804093,398,395,109,24,1073,796,19
804093,383,356,0,108,884,767,81
804093,446,437,0,60,1165,892,36
804093,481,479,148,84,1278,959,18
804093,310,302,152,144,799,618,23
804093,637,635,175,96,1720,1275,16
804093,781,773,963,216,2134,1527,40
804093,320,316,223,276,863,640,19
804093,642,632,111,252,1897,1286,45
804093,369,357,265,108,876,738,43
804093,472,468,60,0,1306,943,29
804093,507,503,243,36,1280,1014,38
804093,446,441,112,96,1157,892,15
804093,332,324,111,0,866,664,29
804093,593,546,0,240,1436,1186,107
804093,402,400,71,0,1144,803,28
804094,398,395,191,0,1119,795,19
804094,384,383,241,0,1012,764,12
804094,445,442,219,0,1217,890,26
804094,481,479,190,0,1324,955,16
804094,310,309,78,0,874,618,10
804094,637,628,190,0,1599,1274,53
804094,789,781,967,168,2118,1535,33
804094,320,317,155,0,963,640,11
804094,641,610,536,0,1744,1286,92
804094,369,368,180,0,1087,738,14
804094,472,467,68,0,1260,943,23
804094,507,501,279,0,1240,1014,34
804094,447,443,218,0,1104,894,24
804094,332,323,86,0,913,664,37
804094,593,587,193,0,1652,1186,35
804094,402,399,401,0,1206,803,22
827731,399,395,543,0,1514,1216,52
827731,385,379,854,0,1628,1167,54
827731,447,438,760,228,1785,1390,71
827731,484,481,852,0,2052,1453,57
827731,310,309,575,0,1824,965,20
827731,640,597,1393,492,2369,1938,189
827731,752,746,822,4164,4762,2388,88
827731,319,315,948,396,1575,988,56
827731,651,630,2271,0,3749,2098,150
827731,368,358,996,0,1320,1112,69
827731,473,465,765,0,2037,1435,74
827731,506,496,803,0,1949,1527,66
827731,447,444,535,0,1685,1348,50
827731,341,333,1577,0,1450,1052,57
827731,605,591,1937,0,3971,2011,92
827731,409,398,1567,0,2168,1272,52
892053,398,382,1295,924,1179,825,61
892053,384,374,852,0,1243,793,51
892053,446,428,1336,0,1435,922,66
892053,482,473,604,0,1796,1006,49
892053,310,303,613,48,972,629,35
892053,636,613,1070,108,2003,1309,95
892053,789,767,1623,1716,2906,1640,94
892053,316,307,1158,336,1220,662,46
892053,643,626,3276,0,2890,1467,80
892053,350,338,861,0,1012,714,54
892053,470,456,1262,0,1795,992,53
892053,505,487,660,0,1679,1035,61
892053,447,434,516,0,1224,910,61
892053,332,322,816,0,1300,695,36
892053,593,579,5234,132,2738,1486,74
892053,402,381,1371,96,1432,836,54
902855,399,397,161,0,1780,803,10
902855,384,382,218,0,1739,784,9
902855,448,447,224,0,1880,896,10
902855,483,482,204,0,2165,996,6
902855,310,309,208,12,1956,628,8
902855,637,635,299,0,2565,1284,17
902855,768,765,398,12,8906,1560,20
902855,319,317,122,24,1812,648,10
902855,646,644,655,0,4145,1376,15
902855,369,366,220,0,1717,738,11
902855,473,471,256,0,2320,950,10
902855,508,507,197,0,2022,1016,14
902855,447,445,165,0,1795,894,11
902855,341,340,220,0,2081,686,4
902855,605,604,555,12,3481,1306,15
902855,410,409,375,12,2558,820,9
902856,0,0,33,0,822,419,2
902856,0,0,0,0,747,410,22
902856,0,0,0,0,830,445,36
902856,0,0,0,0,978,554,34
902856,0,0,1,0,625,282,13
902856,0,0,0,0,1244,742,20
902856,0,0,0,0,1816,925,40
902856,0,0,21,0,533,277,6
902856,0,0,0,0,1274,592,29
902856,0,0,29,0,717,373,2
902856,0,0,0,0,858,462,22
902856,0,0,0,0,893,509,44
902856,0,0,0,0,864,465,19
902856,0,0,5,0,828,365,8
902856,0,0,0,0,1139,595,50
902856,0,0,0,0,797,376,13
902857,398,394,141,36,1172,800,21
902857,379,375,141,0,1109,774,17
902857,444,438,200,0,1270,888,30
902857,476,471,115,0,1381,982,37
902857,293,290,143,72,991,594,9
902857,633,624,288,48,1839,1276,28
902857,740,726,367,84,2353,1504,44
902857,304,300,187,0,954,618,12
902857,608,601,518,0,2108,1295,31
902857,360,355,197,108,1097,720,20
902857,458,452,136,0,1386,920,26
902857,508,500,136,0,1469,1016,20
902857,447,443,78,36,1300,894,13
902857,330,328,133,84,985,664,16
902857,579,573,1021,264,1782,1252,31
902857,387,383,376,60,1182,778,25
912489,379,376,76,0,1127,762,16
912489,367,364,82,0,1232,746,16
912489,421,395,0,84,1278,842,62
912489,470,467,113,0,1592,970,20
912489,277,274,39,0,998,562,12
912489,615,611,129,0,1911,1240,20
912489,741,731,94,0,2539,1506,35
912489,269,267,54,0,975,548,12
912489,541,531,149,0,1943,1157,31
912489,354,349,73,0,1092,708,19
912489,435,430,111,0,1326,874,27
912489,472,468,122,0,1518,944,16
912489,427,421,72,0,1373,854,17
912489,320,298,0,84,1094,644,51
912489,531,517,0,108,1771,1154,63
912489,356,352,4,0,1225,716,16
912490,379,378,87,0,1482,762,8
912490,367,367,61,0,1569,746,12
912490,420,416,83,0,1777,840,25
912490,470,468,42,0,1932,970,14
912490,277,277,154,0,1554,562,6
912490,615,613,69,60,2318,1240,15
912490,762,759,157,0,3789,1548,19
912490,269,267,57,0,1511,548,6
912490,541,540,325,0,3612,1157,14
912490,354,352,141,0,1476,708,7
912490,435,435,74,0,2121,874,12
912490,472,471,265,0,1679,944,25
912490,427,426,69,0,1548,854,17
912490,320,320,57,0,2037,644,5
912490,531,529,260,0,3821,1154,10
912490,356,356,0,0,2393,716,8
930987,367,367,304,48,942,738,13
930987,355,353,180,0,897,722,24
930987,397,392,558,0,1047,794,23
930987,455,453,116,12,1208,941,23
930987,255,255,216,0,665,520,19
930987,604,602,630,396,1630,1220,29
930987,741,734,1160,360,2422,1519,43
930987,247,247,290,48,856,505,10
930987,505,503,990,0,1663,1090,48
930987,345,342,325,0,804,693,23
930987,432,429,217,0,1206,876,27
930987,461,460,394,0,1226,923,23
930987,422,419,309,0,1026,844,21
930987,320,315,849,0,888,648,35
930987,535,533,1718,0,1881,1169,41
930987,357,355,545,0,1194,719,13
952371,400,398,321,0,1039,800,13
952371,385,384,262,0,1025,771,18
952371,447,445,345,0,1170,894,23
952371,483,479,386,0,1267,964,32
952371,310,310,278,0,1001,618,3
952371,642,640,554,0,1584,1285,29
952371,782,777,925,0,2532,1533,45
952371,324,321,552,0,1017,648,12
952371,654,652,812,0,2658,1311,23
952371,369,369,499,0,1009,738,14
952371,474,472,317,0,1391,948,14
952371,508,508,257,0,1293,1016,28
952371,448,446,274,0,1076,895,40
952371,341,339,250,0,1190,685,16
952371,607,605,978,0,2291,1216,29
952371,410,408,322,0,1455,820,20
952401,400,382,1554,0,934,801,66
952401,385,380,99,18,1057,776,40
952401,448,412,1093,18,1082,899,120
952401,483,475,317,0,1385,969,54
952401,307,303,322,0,1170,620,31
952401,641,627,1988,0,1751,1300,77
952401,789,767,1307,0,2788,1596,100
952401,323,295,900,0,769,649,91
952401,650,631,2174,0,2313,1363,103
952401,366,361,488,0,1219,758,27
952401,475,430,914,0,1163,952,133
952401,506,482,1170,0,1152,1018,94
952401,448,445,3485,0,1370,912,40
952401,332,320,484,0,1029,668,56
952401,600,584,1763,18,2184,1289,90
952401,408,403,642,0,2140,831,42
952402,365,348,518,156,826,736,73
952402,355,307,0,228,678,713,132
