basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
848334,354,353,162,0,941,708,2
848334,507,505,552,0,1556,1025,6
848337,213,211,50,0,582,426,8
848337,191,189,47,0,520,381,7
848337,289,289,200,0,792,576,1
848337,159,159,154,0,417,316,1
848337,158,157,7,96,383,316,4
848337,404,404,325,0,1062,806,5
848337,500,494,288,0,1354,998,12
848337,227,226,52,0,650,455,4
848337,565,553,570,0,1637,1112,21
848337,153,152,138,0,428,306,2
848337,272,270,150,0,749,541,0
848337,222,222,359,0,619,444,1
848337,138,137,279,0,398,272,0
848337,285,281,195,0,794,567,7
848337,505,501,266,0,1477,1017,11
199279,312,312,180,0,1128,624,4
199279,318,318,200,0,1195,636,1
199279,292,279,0,924,957,637,77
199279,1547,1540,1388,0,5523,3097,42
199279,618,606,0,156,2358,1242,64
199279,676,672,401,0,3468,1367,31
199279,435,435,389,1212,1799,903,17
199279,1631,1625,315,0,6039,3283,37
199279,451,447,270,60,1584,1034,56
199279,568,563,770,0,2413,1141,20
199279,285,284,289,0,1105,570,6
199296,311,311,18,24,1302,622,0
199296,318,316,126,0,1361,637,5
199296,292,290,14,936,1116,688,36
199296,1550,1539,1730,0,5643,3104,60
199296,619,612,0,120,2396,1250,31
199296,678,670,4031,0,2964,1369,44
199296,439,439,549,960,1962,926,18
199296,1626,1618,4182,0,6809,3266,38
199296,417,413,95,156,1678,834,11
199296,574,572,1076,0,2672,1156,22
199296,288,286,565,0,1060,578,13
351097,82,82,503,0,279,178,5
351097,77,75,534,0,210,158,5
351097,281,278,99,1092,904,660,30
351097,254,233,446,0,730,508,39
351097,163,161,726,0,627,376,17
351097,199,186,120,0,948,429,43
351097,422,419,49,1524,1450,946,24
351097,280,260,320,0,925,581,51
351097,123,122,5175,0,713,270,2
351097,153,149,492,0,469,324,21
351097,75,75,549,0,245,151,5
442893,312,308,23,108,1038,627,13
442893,320,314,211,0,1199,635,8
442893,292,288,113,2568,1196,687,45
442893,1527,1496,1584,0,5322,3067,79
442893,618,573,0,276,1869,1257,154
442893,678,673,2651,0,3717,1387,18
442893,439,436,326,2688,1971,933,28
442893,1612,1567,1726,0,5394,3220,75
442893,434,410,17,180,1818,921,86
442893,577,570,641,0,2951,1165,30
442893,289,286,200,0,1325,575,9
689603,43,26,42,0,87,60,6
689603,39,23,1184,0,75,48,0
689603,31,20,411,0,163,40,0
689603,162,110,2001,0,420,240,10
689603,120,100,134,0,420,215,11
689603,76,57,1526,0,284,126,8
689603,47,27,495,0,106,71,7
689603,116,74,2214,0,311,159,8
689603,66,52,143,0,201,106,1
689603,78,66,1255,0,410,151,3
689603,29,26,463,0,114,57,0
690341,50,50,58,0,189,105,2
690341,55,54,324,0,208,115,2
690341,272,270,23,612,981,558,10
690341,223,148,1009,0,474,303,9
690341,84,84,176,0,391,173,2
690341,113,54,630,0,213,109,1
690341,420,419,199,636,1620,855,6
690341,222,165,546,0,606,339,7
690341,62,62,42,0,230,129,0
690341,87,68,1481,0,258,138,3
690341,40,26,731,0,78,52,1
727120,313,313,22,0,1129,626,2
727120,318,318,62,0,1188,636,0
727120,292,287,0,312,922,600,18
727120,1549,1545,21,120,5311,3098,12
727120,618,605,12,48,1881,1238,41
727120,674,673,137,0,2949,1366,4
727120,438,400,0,396,1480,886,100
727120,1630,1616,556,0,5710,3269,36
727120,449,442,48,36,1622,909,21
727120,571,568,927,0,2096,1144,13
727120,282,281,12,0,1084,564,5
727121,313,312,24,12,1141,627,3
727121,318,317,15,0,1172,636,3
727121,292,290,28,696,1075,601,14
727121,1546,1540,39,180,5298,3092,19
727121,618,617,0,120,2156,1247,25
727121,673,668,93,0,3643,1364,17
727121,437,437,1,924,1776,884,3
727121,1625,1619,1125,0,6080,3255,26
727121,418,416,19,168,1378,841,15
727121,571,565,2385,0,2471,1144,18
727121,284,282,124,0,1266,568,5
727122,313,310,0,60,999,626,12
727122,318,318,12,0,1031,636,4
727122,292,265,0,528,868,599,86
727122,1551,1495,120,288,5560,3102,164
727122,618,590,0,96,1752,1241,101
727122,670,665,143,0,2967,1346,23
727122,438,433,0,804,1485,884,17
727122,1625,1591,95,0,5730,3250,126
727122,419,418,38,264,1227,840,11
727122,572,559,164,0,2325,1145,44
727122,281,271,0,0,1126,562,36
727124,313,310,38,12,989,626,10
727124,318,318,61,0,1004,636,0
727124,292,289,115,600,949,607,19
727124,1549,1544,125,108,5230,3098,22
727124,618,614,4,36,2037,1241,18
727124,667,664,338,0,2721,1337,11
727124,437,420,0,972,1263,886,52
727124,1627,1620,101,0,7653,3254,23
727124,418,413,44,144,1262,839,13
727124,566,565,174,0,2052,1139,7
727124,280,280,1,0,1003,560,1
727125,313,310,0,48,928,626,14
727125,318,314,0,0,1031,636,11
727125,292,285,1289,0,941,601,24
727125,1546,1524,0,132,5279,3092,81
727125,618,590,0,96,1977,1241,116
727125,667,663,285,0,3201,1338,11
727125,437,392,0,396,1430,887,109
727125,1623,1619,72,0,5724,3246,27
727125,445,428,0,216,1421,896,54
727125,572,564,0,0,2673,1147,32
727125,281,277,688,0,1215,562,11
727126,24,20,965,0,58,41,0
727126,22,17,817,0,73,34,0
727126,1,0,2405,0,0,0,0
727126,142,100,3401,0,373,278,74
727126,114,112,2388,0,765,238,5
727126,96,89,1168,0,501,184,3
727126,2,1,2257,0,3,2,0
727126,147,138,1209,0,578,295,5
727126,60,57,798,0,385,120,2
727126,101,99,829,0,492,220,7
727126,32,27,214,0,138,67,8
727128,20,17,92,0,45,35,3
727128,25,22,156,0,44,45,2
727128,2,1,1050,0,3,2,0
727128,96,71,1948,0,291,180,38
727128,53,53,252,0,135,104,0
727128,55,47,1269,0,170,107,7
727128,5,4,1249,0,15,8,0
727128,76,61,833,0,160,137,19
727128,63,60,94,0,241,145,10
727128,77,69,1836,0,262,165,23
727128,26,23,1044,0,80,53,5
729842,22,20,67,0,55,40,0
729842,21,17,47,0,46,34,0
729842,266,264,146,1104,825,533,2
729842,110,96,1619,0,366,209,18
729842,97,95,323,0,289,193,3
729842,61,53,667,0,165,127,18
729842,407,407,1092,1380,1230,817,2
729842,46,34,3552,0,90,87,20
729842,66,61,94,0,212,127,4
729842,76,74,589,0,245,159,9
729842,31,30,68,0,95,65,2
729843,23,17,46,0,52,36,3
729843,14,10,50,0,28,18,0
729843,125,119,87,0,333,241,5
729843,91,79,182,0,183,172,19
729843,75,74,333,0,273,151,2
729843,73,69,706,0,245,158,15
729843,150,147,1237,0,397,296,3
729843,112,101,957,0,285,217,19
729843,48,45,59,0,128,90,0
729843,81,79,284,0,240,166,9
729843,34,29,85,0,81,71,12
729844,109,44,0,12,147,90,2
729844,83,33,123,0,122,66,0
729844,277,271,0,1332,799,580,36
729844,631,190,1103,0,674,384,8
729844,245,163,159,0,799,322,0
729844,217,96,462,0,373,202,7
729844,412,410,112,2052,1257,853,21
729844,600,145,3125,0,460,296,9
729844,135,73,309,0,336,147,0
729844,187,94,568,0,340,200,9
729844,98,40,5,0,1134,90,2
822564,284,284,86,12,893,566,3
822564,286,286,147,0,876,572,1
822564,289,281,1188,0,1543,671,4
822564,493,490,321,0,1257,985,11
822564,568,568,85,0,2145,1135,3
822564,193,157,2036,0,575,324,11
822564,428,414,1300,0,1849,844,8
822564,572,570,290,0,1572,1143,16
822564,392,392,628,0,1503,786,0
822564,155,155,662,0,440,311,5
822564,90,90,1092,0,252,180,1
822565,267,266,293,0,775,531,2
822565,282,279,129,0,889,562,4
822565,289,281,638,0,1556,600,12
822565,92,92,1114,0,271,179,0
822565,554,554,705,0,8481,1035,0
822565,27,27,571,0,169,42,0
822565,429,414,290,0,2024,838,7
822565,156,156,984,0,521,309,0
822565,385,383,88,0,1537,732,7
822565,19,19,1398,0,108,34,0
822565,10,10,222,0,54,15,0
822566,275,275,494,0,969,547,1
822566,288,288,303,0,1068,574,1
822566,194,187,1308,0,1390,376,0
822566,443,442,1065,0,1151,855,5
822566,576,576,1139,0,11755,1081,0
822566,254,224,1689,0,808,374,3
822566,244,244,558,0,1327,488,2
822566,464,462,1932,0,1462,904,4
822566,393,393,780,0,2652,751,2
822566,193,191,620,0,549,339,4
822566,108,108,424,0,281,176,0
822567,270,267,185,0,723,535,9
822567,282,280,539,0,869,562,3
822567,110,68,712,12,166,149,14
822567,93,93,1089,0,285,181,0
822567,555,554,648,0,8010,1041,2
822567,28,28,575,0,162,46,0
822567,191,147,546,0,314,298,8
822567,159,159,874,0,458,316,0
822567,388,384,574,0,1358,741,13
822567,19,19,449,0,101,34,1
822567,11,10,225,0,44,16,1
866765,150,138,68,288,318,299,11
866765,239,219,0,228,437,461,27
867698,107,106,164,564,291,272,11
867698,158,158,233,552,343,324,4
868483,148,146,3123,6804,573,389,22
868483,201,194,2604,5184,676,433,27
868485,144,137,352,1440,566,399,37
868485,234,227,762,1800,787,514,44
457273,497,480,141,84,860,509,17
457273,314,302,183,0,554,324,12
457273,452,437,141,0,753,456,15
457273,319,309,60,0,533,334,10
457273,292,286,53,60,601,370,19
457273,669,657,163,84,1197,694,12
457273,621,594,174,228,1094,675,37
457273,318,305,85,72,581,351,20
457273,686,666,88,108,1255,701,21
457273,439,424,117,48,819,484,17
457273,470,449,242,60,818,482,21
457273,480,459,138,72,857,487,21
457273,388,370,108,0,670,392,19
457273,453,432,306,96,859,531,48
457273,591,566,210,240,1052,609,26
457273,296,288,71,60,516,302,8
225490,496,475,98,168,1229,998,106
225490,314,304,6,0,766,645,47
225490,453,441,163,0,1101,910,65
225490,319,308,148,0,817,650,56
225490,292,289,44,144,772,622,34
225490,666,657,2,180,1733,1336,44
225490,618,575,0,1224,1496,1376,210
225490,318,303,0,516,912,786,140
225490,686,618,274,96,1519,1503,324
225490,439,431,0,204,1132,891,56
225490,470,455,117,204,1185,981,80
225490,480,472,87,96,1211,962,41
225490,387,384,84,0,1009,775,18
225490,423,399,89,648,1062,931,143
225490,591,563,0,552,1372,1213,132
225490,295,288,10,108,755,599,36
226209,496,489,40,60,1204,992,41
226209,313,310,96,0,817,626,27
226209,453,447,112,0,1110,907,41
226209,319,316,72,0,780,638,24
226209,292,291,40,72,773,595,20
226209,669,666,2,96,1710,1338,15
226209,617,591,0,672,1429,1251,156
226209,317,311,10,132,902,643,37
226209,686,660,77,216,1845,1386,116
226209,436,435,23,96,1098,873,23
226209,469,461,61,132,1156,948,38
226209,479,477,36,48,1219,958,17
226209,389,385,62,0,949,779,18
226209,425,404,0,420,1129,864,89
226209,590,573,4,336,1453,1187,96
226209,294,285,0,48,745,588,33
226373,496,487,109,96,1265,992,42
226373,314,309,72,0,782,628,41
226373,452,444,145,0,1152,909,56
226373,318,309,76,0,757,638,45
226373,283,277,0,108,791,603,37
226373,661,655,4,204,1668,1328,46
226373,617,594,338,288,1504,1253,124
226373,305,301,0,108,879,614,32
226373,635,601,33,228,1610,1289,149
226373,434,429,14,144,1176,887,50
226373,467,460,87,180,1154,941,46
226373,480,472,19,120,1196,965,42
226373,388,379,98,0,955,776,49
226373,422,400,0,372,1027,850,83
226373,580,558,54,360,1397,1171,115
226373,294,292,18,60,723,591,24
226522,496,495,52,72,1239,993,18
226522,314,313,76,0,799,630,21
226522,452,440,130,0,1133,909,59
226522,318,315,42,0,783,637,23
226522,284,282,5,108,735,595,27
226522,660,651,0,156,1610,1323,53
226522,617,592,0,468,1595,1278,142
226522,304,296,0,120,828,609,45
226522,636,614,101,132,1642,1283,99
226522,432,422,38,144,1147,883,50
226522,467,463,115,156,1151,941,39
226522,479,475,10,132,1208,958,28
226522,387,383,117,0,905,775,25
226522,423,416,20,276,1124,935,52
226522,577,568,19,348,1473,1159,62
226522,294,290,0,60,813,591,30
313666,497,489,156,156,1347,1005,57
313666,314,311,0,0,856,649,32
313666,452,448,105,0,1268,910,30
313666,319,305,103,0,775,645,70
313666,284,283,0,180,779,624,30
313666,667,663,25,84,1838,1342,32
313666,618,585,0,924,1636,1369,189
313666,318,309,131,360,1014,800,93
313666,686,656,117,360,1873,1503,197
313666,434,428,0,120,1168,883,34
313666,470,462,92,180,1327,976,55
313666,481,476,25,156,1317,965,35
313666,389,382,84,0,1045,782,29
313666,423,413,193,288,1198,970,97
313666,589,574,0,360,1554,1225,99
313666,295,292,13,84,783,607,37
313667,493,490,33,96,1309,992,30
313667,311,307,120,0,837,629,33
313667,446,442,105,0,1164,893,16
313667,317,312,76,0,775,637,35
313667,275,274,2,96,752,586,23
313667,650,642,0,132,1815,1301,44
313667,580,559,0,744,1514,1231,123
313667,291,269,0,228,828,620,104
313667,606,564,60,216,1684,1247,169
313667,433,428,1,108,1105,870,27
313667,466,454,33,96,1247,940,47
313667,476,474,46,48,1323,953,15
313667,388,386,74,0,997,778,15
313667,422,407,100,444,1047,869,85
313667,556,546,53,240,1410,1117,67
313667,292,284,67,36,774,588,31
122649,496,495,60,96,1526,1487,170
122649,314,313,202,0,950,942,116
122649,453,453,146,0,1514,1359,27
122649,317,317,81,0,928,951,126
122649,292,290,111,168,913,885,103
122649,670,670,79,120,2273,2009,24
122649,618,616,453,288,1855,1858,214
122649,318,316,41,264,1029,965,104
122649,686,672,291,504,2247,2062,166
122649,437,433,0,168,1359,1319,164
122649,469,469,118,216,1507,1408,59
122649,474,471,50,96,1376,1422,191
122649,388,388,100,0,1244,1163,40
122649,455,454,336,120,1494,1474,119
122649,590,586,188,1008,1863,1772,130
122649,296,295,0,120,932,889,39
232807,497,478,78,192,1537,1490,262
232807,313,304,180,0,940,942,156
232807,453,444,222,0,1471,1359,155
232807,319,315,108,0,960,957,166
232807,292,289,12,108,961,876,100
232807,668,644,0,324,2143,2005,218
232807,618,561,0,504,1627,1861,510
232807,318,289,0,240,977,957,215
232807,685,633,0,360,2252,2064,345
232807,438,425,0,204,1364,1320,211
232807,470,462,40,300,1589,1409,109
232807,481,477,66,132,1562,1442,163
232807,389,388,120,0,1377,1166,42
232807,453,444,144,192,1498,1467,200
232807,590,545,0,696,1766,1776,327
232807,296,290,0,180,1069,888,77
232813,497,470,186,300,1350,1494,347
232813,314,303,288,0,861,945,189
232813,453,430,445,0,1318,1369,232
232813,319,313,194,0,894,957,183
232813,292,289,0,228,916,896,106
232813,670,654,0,624,2133,2023,220
232813,618,578,0,996,1745,1886,440
232813,318,303,0,312,988,979,172
232813,687,661,0,804,2247,2109,322
232813,438,414,0,300,1185,1319,280
232813,470,459,209,360,1521,1419,130
232813,481,472,61,372,1469,1447,228
232813,389,379,353,0,1222,1167,118
232813,453,439,139,396,1452,1471,225
232813,590,522,15,1080,1640,1839,450
232813,296,284,0,240,983,891,134
246784,494,489,54,24,1275,564,6
246784,314,310,62,0,703,331,4
246784,448,443,46,0,1260,502,5
246784,318,313,44,0,664,337,5
246784,291,283,32,36,595,314,12
246784,662,642,9,72,1810,702,20
246784,616,583,0,132,1460,633,34
246784,317,310,42,24,762,336,7
246784,684,658,101,108,2144,708,28
246784,436,428,15,36,1228,460,8
246784,468,463,34,48,1198,531,5
246784,480,474,55,48,1153,567,6
246784,389,386,56,0,1111,462,4
246784,446,436,80,36,1328,461,10
246784,589,572,84,144,1173,614,18
246784,294,291,69,0,843,313,3
265245,497,482,283,264,1688,1506,215
265245,313,299,348,0,1193,940,185
265245,450,442,227,0,1595,1362,122
265245,318,316,264,0,1012,957,137
265245,292,286,0,192,1191,914,104
265245,668,651,1,384,2362,2041,172
265245,618,537,348,852,1919,1954,606
265245,317,301,0,528,1239,1122,202
265245,683,666,396,960,2819,2288,286
265245,437,432,99,216,1741,1344,129
265245,466,455,326,492,1630,1452,174
265245,480,472,22,372,1735,1445,183
265245,388,378,384,0,1396,1172,85
265245,416,387,76,300,1565,1286,265
265245,589,567,1397,588,2695,1996,269
265245,296,288,8,192,1073,926,103
483167,497,486,178,216,1199,1071,78
483167,314,313,125,0,796,661,27
483167,453,431,211,0,1040,966,109
483167,319,309,142,0,759,667,63
483167,292,288,0,156,758,610,31
483167,670,662,0,264,1664,1416,64
483167,620,601,0,684,1515,1308,160
483167,318,301,0,240,724,670,88
483167,690,632,2,564,1654,1425,225
483167,438,437,0,156,1103,923,40
483167,470,467,151,216,1208,1009,39
483167,480,475,72,192,1194,1051,72
483167,387,382,148,0,1007,848,39
483167,453,442,115,204,1256,1057,88
483167,591,553,0,804,1326,1226,171
483167,296,286,0,132,670,625,78
483708,496,495,63,36,1729,915,15
483708,314,313,44,0,1085,597,15
483708,453,449,41,0,1596,799,15
483708,319,314,43,0,1024,624,18
483708,292,289,21,24,957,566,16
483708,669,667,2,48,2509,1245,16
483708,618,617,32,144,2133,1246,44
483708,317,310,68,24,1053,512,20
483708,685,678,39,84,2501,1084,20
483708,437,435,99,0,1485,869,13
483708,470,460,42,48,1571,826,16
483708,481,479,26,36,1491,843,17
483708,388,385,48,0,1468,715,5
483708,419,418,126,0,1667,823,14
483708,591,585,82,72,1733,944,26
483708,296,294,61,0,1009,484,6
483980,634,629,4,0,2070,1286,37
483980,458,456,3,0,1487,917,24
483980,383,382,82,0,1448,778,4
483980,286,284,178,0,923,580,15
559682,496,493,127,12,1496,997,16
559682,315,314,105,0,939,635,12
559682,453,450,162,0,1451,914,11
559682,317,317,91,0,957,635,3
559682,292,287,135,84,873,647,37
559682,670,670,76,60,2247,1348,2
559682,618,609,109,432,1873,1291,71
559682,318,316,40,144,1043,670,25
559682,686,676,504,216,2117,1425,56
559682,438,436,26,84,1365,903,14
559682,469,468,185,84,1520,951,9
559682,478,478,89,24,1426,959,13
559682,389,387,69,0,1235,780,5
559682,455,452,337,144,1537,1074,44
559682,589,588,579,432,1755,1213,38
559682,295,293,44,60,874,605,17
697513,490,486,93,84,1596,1038,44
697513,309,308,80,0,899,662,31
697513,432,426,123,0,1248,907,50
697513,313,312,77,0,821,652,26
697513,291,289,27,48,836,617,23
697513,654,647,0,192,1910,1391,39
697513,607,578,0,324,1605,1313,182
697513,315,314,1,96,927,659,35
697513,677,667,60,96,2445,1374,72
697513,433,430,21,84,1225,913,36
697513,459,451,44,120,1246,980,49
697513,466,462,42,96,1447,977,45
697513,378,376,98,0,1187,812,18
697513,408,400,132,108,1205,831,55
697513,583,579,0,300,1561,1202,46
697513,294,292,26,48,868,598,21
697531,497,495,62,180,1470,1490,203
697531,314,309,204,0,977,942,142
697531,453,451,177,0,1456,1359,75
697531,319,309,107,0,836,957,187
697531,291,290,0,168,917,876,109
697531,667,664,0,300,2191,2006,96
697531,618,579,0,636,1744,1863,406
697531,317,309,0,216,969,952,146
697531,685,674,184,480,2313,2061,169
697531,437,427,0,228,1324,1313,211
697531,469,466,82,216,1465,1407,86
697531,481,470,32,216,1396,1443,257
697531,388,388,132,0,1266,1164,43
697531,418,415,165,132,1308,1258,110
697531,588,565,8,804,1708,1766,249
697531,296,295,8,72,982,888,44
697534,439,437,3,0,1459,1317,79
697534,384,344,108,0,963,1149,301
697534,287,284,6,0,1029,862,40
697537,439,420,2,0,1362,1318,184
730264,29,29,8,0,115,61,4
730264,23,22,23,0,72,53,3
730264,11,11,3004,0,41,22,0
730264,9,9,55,0,32,18,0
804092,222,91,306,0,182,234,140
804092,227,225,0,0,454,258,1
804092,295,293,63,0,676,311,2
804092,436,432,25,0,994,472,4
804092,535,530,10,0,1299,679,9
804092,260,256,54,0,613,286,4
804092,287,285,96,0,604,340,3
804092,224,219,446,0,468,244,5
804092,141,140,91,0,308,151,1
804092,361,359,31,0,927,383,3
804092,537,527,407,0,1449,570,13
804092,229,226,140,0,559,239,3
804093,223,51,539,0,102,254,201
804093,226,222,71,0,471,297,6
804093,294,287,59,0,605,347,10
804093,230,225,50,0,502,321,6
804093,242,236,19,48,519,295,8
804093,434,426,36,48,930,537,12
804093,537,485,0,228,1122,741,72
804093,260,245,0,60,503,303,23
804093,625,602,43,132,1323,721,35
804093,283,277,114,0,614,394,13
804093,272,260,14,84,496,308,16
804093,226,213,550,0,444,257,13
804093,141,135,32,0,260,152,8
804093,366,344,94,36,886,507,37
804093,539,509,0,216,1034,622,36
804093,232,212,0,36,444,275,27
804094,230,47,510,0,82,253,202
804094,230,225,50,0,464,270,4
804094,298,291,47,0,616,326,7
804094,233,218,42,0,431,271,20
804094,245,238,27,48,436,269,7
804094,444,408,0,108,901,514,44
804094,547,515,33,204,1119,744,47
