Vendor,Fiscal Week,Cat,Item,Description,Size,UPC,DC,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL,Unit Cost
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,NJ,661,644,97.5%,415,492,2697,1359,47,2.35
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,OR,364,351,96.3%,72,408,1089,745,35,2.35
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,PA,478,466,97.4%,246,12,1354,978,37,2.35
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,SC,509,498,97.9%,492,0,1498,1018,42,2.35
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,TN,448,440,98.3%,203,12,1220,899,36,2.35
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,UC,346,341,98.7%,95,204,982,703,24,2.35
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,WN,613,594,96.9%,183,240,1850,1234,54,2.35
10127,201447,6,716887,CVS SORE MUSC C&H,4Z,5042816481,YK,418,410,98.2%,45,468,1137,867,53,2.35
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,AL,401,399,99.6%,436,0,1231,810,17,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,CR,400,392,97.9%,280,0,1072,822,19,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,DT,450,448,99.6%,557,0,1399,902,13,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,EN,507,500,98.7%,270,0,1280,1050,38,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,FL,313,307,98.2%,135,0,910,635,15,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,IN,651,648,99.6%,1108,0,2028,1312,10,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,LA,761,748,98.3%,633,0,2286,1534,36,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,MA,334,333,99.7%,301,0,1113,688,6,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,NJ,661,654,99.0%,1249,0,2455,1338,17,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,OR,369,363,98.5%,153,12,982,738,16,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,PA,479,472,98.5%,378,0,1292,966,18,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,SC,509,487,95.6%,422,0,1143,1018,46,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,TN,449,445,99.1%,449,0,1300,898,11,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,UC,347,345,99.3%,134,36,1029,700,12,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,WN,609,605,99.3%,1348,0,2168,1222,17,2.25
10127,201447,6,850624,CVS ANTI ITCH CC,3Z,5042862349,YK,419,418,99.8%,1652,0,1591,862,5,2.25
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,AL,279,262,93.9%,57,48,624,568,31,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,CR,347,318,91.8%,6,168,730,720,87,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,DT,278,262,94.2%,0,192,718,558,29,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,EN,454,444,97.8%,60,72,1117,947,46,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,FL,266,259,97.5%,72,96,836,538,21,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,IN,452,430,95.2%,0,168,1140,916,56,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,LA,727,694,95.5%,0,576,2418,1471,60,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,MA,213,202,94.6%,72,120,512,447,45,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,NJ,416,406,97.6%,0,384,1291,845,49,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,OR,331,316,95.4%,0,192,849,662,48,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,PA,283,275,97.1%,36,120,670,577,34,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,SC,294,283,96.2%,0,96,698,588,29,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,TN,248,236,95.0%,16,96,567,497,33,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,UC,322,305,94.9%,0,336,883,651,34,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,WN,404,381,94.4%,0,312,967,810,48,1.64
10127,201447,6,908183,CVS ARTHRICREAM,5Z,5042835145,YK,272,262,96.2%,0,264,738,568,52,1.64
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,AL,312,312,100.0%,264,0,788,349,1,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,CR,295,294,99.5%,351,0,706,340,3,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,DT,393,393,100.0%,204,0,998,427,0,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,EN,359,359,100.0%,244,0,933,409,0,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,FL,281,281,100.0%,18,12,832,347,0,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,IN,485,485,100.0%,302,0,1263,532,0,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,LA,674,674,100.0%,181,0,2161,741,1,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,MA,258,257,99.6%,174,0,867,280,1,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,NJ,512,510,99.6%,688,0,1738,546,2,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,OR,337,337,100.0%,37,0,935,407,0,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,PA,390,389,99.9%,371,0,994,420,0,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,SC,448,447,99.9%,49,0,1151,495,0,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,TN,389,388,99.8%,89,0,976,413,1,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,UC,289,288,99.8%,225,0,821,340,2,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,WN,448,448,100.0%,100,0,1353,497,1,2.8
10127,201447,6,920128,CVS STRTCH MRK CRM,4Z,5042844099,YK,326,325,99.7%,217,0,925,357,1,2.8
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,AL,400,400,100.0%,57,0,1068,808,8,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,CR,398,390,98.0%,61,0,961,822,37,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,DT,450,449,99.7%,128,0,1226,903,5,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,EN,507,506,99.7%,94,0,1368,1050,16,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,FL,313,312,99.8%,114,0,992,632,3,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,IN,651,650,99.8%,251,0,1918,1314,8,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,LA,759,756,99.7%,83,36,2240,1532,16,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,MA,334,330,98.9%,60,0,903,688,11,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,NJ,661,657,99.4%,101,0,2049,1338,11,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,OR,369,369,100.0%,45,0,1037,738,3,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,PA,479,478,99.8%,132,0,1306,966,6,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,SC,509,509,100.0%,193,0,1280,1018,10,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,TN,449,449,100.0%,65,0,1228,898,6,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,UC,347,346,99.8%,97,0,1007,700,9,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,WN,611,610,99.8%,119,0,1801,1228,11,2.47
10127,201447,6,936445,CVS KP BODY WASH,8.45,5042846576,YK,416,405,97.5%,12,180,1144,862,39,2.47
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,AL,400,398,99.4%,42,0,1095,808,10,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,CR,396,389,98.2%,32,48,991,822,36,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,DT,450,447,99.4%,113,0,1208,902,3,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,EN,506,501,99.1%,67,0,1307,1050,29,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,FL,313,313,100.0%,116,0,954,632,1,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,IN,651,650,99.8%,171,0,1804,1314,9,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,LA,759,756,99.6%,13,96,2288,1532,19,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,MA,334,333,99.7%,36,36,937,688,16,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,NJ,661,655,99.1%,0,132,1881,1338,23,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,OR,369,369,99.9%,60,0,1057,738,3,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,PA,479,476,99.5%,103,0,1246,966,15,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,SC,509,509,100.0%,263,0,1336,1018,6,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,TN,449,447,99.5%,66,0,1181,898,8,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,UC,347,347,99.9%,90,0,1004,700,8,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,WN,611,607,99.4%,119,0,1766,1228,15,4.68
10127,201447,6,936447,CVS KP BODY LOTION,8.45,5042846333,YK,418,416,99.5%,15,60,1189,862,10,4.68
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,AL,400,398,99.6%,20,36,1096,808,11,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,CR,398,396,99.6%,14,36,1066,822,21,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,DT,450,449,99.8%,8,60,1262,917,6,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,EN,505,504,99.8%,6,24,1392,1052,25,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,FL,313,313,99.9%,64,0,1051,633,6,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,IN,651,649,99.6%,245,0,2010,1315,11,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,LA,796,792,99.5%,1,132,2679,1604,13,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,MA,334,331,99.1%,0,84,1005,688,15,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,NJ,661,658,99.6%,0,84,2085,1338,13,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,OR,369,368,99.8%,26,24,1071,741,8,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,PA,479,477,99.6%,24,60,1349,966,9,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,SC,509,506,99.3%,69,0,1319,1018,14,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,TN,449,447,99.5%,89,0,1252,898,9,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,UC,347,346,99.8%,3,48,1092,700,5,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,WN,609,609,100.0%,83,0,1816,1223,6,4.18
10127,201447,6,936448,CVS PSORIASIS OIL,6.76,5042846294,YK,419,417,99.6%,3,96,1229,862,14,4.18
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,AL,401,396,98.7%,252,36,1135,810,28,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,CR,397,393,99.0%,174,144,1065,819,38,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,DT,449,438,97.5%,493,0,1131,900,21,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,EN,504,499,99.0%,374,0,1563,1053,39,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,FL,313,310,99.1%,729,0,860,637,26,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,IN,649,645,99.4%,1068,0,1913,1309,26,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,LA,790,780,98.7%,1838,0,2417,1601,70,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,MA,333,332,99.7%,1308,0,1012,689,27,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,NJ,658,650,98.8%,59,480,2099,1329,32,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,OR,369,365,99.0%,633,0,998,738,27,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,PA,475,473,99.6%,1810,0,1331,964,31,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,SC,506,501,99.0%,467,0,1292,1012,27,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,TN,443,439,99.1%,727,0,1227,887,22,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,UC,342,335,97.9%,64,216,994,691,22,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,WN,604,597,98.8%,487,0,1659,1210,31,3.55
10127,201447,6,957603,CVS TRPL ANTBI SPR,2Z,5042847903,YK,412,408,99.0%,409,0,1165,847,28,3.55
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,AL,400,394,98.5%,493,0,821,812,46,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,CR,399,384,96.2%,127,72,880,822,54,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,DT,450,439,97.5%,627,0,990,907,43,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,EN,504,491,97.5%,437,0,1131,1044,56,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,FL,309,301,97.3%,174,120,777,645,30,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,IN,648,640,98.8%,558,0,1422,1310,65,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,LA,797,782,98.1%,1486,0,2380,1641,84,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,MA,334,326,97.7%,286,0,801,691,38,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,NJ,661,656,99.2%,0,528,1848,1343,41,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,OR,368,358,97.3%,28,312,853,749,38,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,PA,479,471,98.4%,331,0,1073,969,49,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,SC,509,500,98.2%,374,0,1114,1021,52,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,TN,449,442,98.5%,848,0,993,902,37,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,UC,347,339,97.7%,116,168,863,707,37,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,WN,608,600,98.7%,790,0,1600,1224,37,3.29
10127,201447,6,957606,CVS LIQUID SKIN SP,1Z,5042847904,YK,419,416,99.4%,816,0,1092,865,33,3.29
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,AL,182,171,94.0%,60,36,413,368,32,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,CR,206,203,98.5%,51,84,530,435,14,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,DT,281,277,98.4%,0,108,710,562,15,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,EN,244,242,99.2%,51,48,635,513,17,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,FL,215,209,97.2%,27,144,598,443,17,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,IN,357,352,98.7%,46,72,922,724,19,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,LA,573,559,97.6%,0,420,2006,1169,39,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,MA,197,195,98.9%,171,0,627,413,13,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,NJ,435,429,98.7%,30,264,1347,885,27,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,OR,197,191,97.0%,0,144,462,396,20,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,PA,300,299,99.5%,97,12,825,608,14,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,SC,246,243,98.9%,142,0,579,494,15,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,TN,225,223,99.3%,48,12,516,450,9,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,UC,249,245,98.6%,0,96,684,504,14,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,WN,405,401,99.0%,136,12,1157,812,18,3.3
10127,201447,6,957608,CVS MSCL RB US SP,4Z,5042847918,YK,275,272,98.9%,460,0,774,573,15,3.3
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,AL,188,186,98.7%,93,0,571,379,10,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,CR,201,199,99.0%,39,48,684,422,16,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,DT,285,284,99.8%,187,0,890,573,8,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,EN,243,241,99.3%,398,0,785,509,14,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,FL,194,192,98.9%,102,0,655,394,9,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,IN,364,362,99.3%,230,0,1128,738,11,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,LA,574,568,99.0%,360,0,2099,1173,31,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,MA,202,200,99.0%,110,0,658,423,13,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,NJ,447,445,99.5%,440,0,1505,917,24,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,OR,199,198,99.4%,176,0,704,399,13,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,PA,304,303,99.8%,489,0,955,616,13,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,SC,255,253,99.1%,105,0,673,516,16,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,TN,229,226,98.6%,236,0,625,459,11,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,UC,256,255,99.7%,67,72,796,521,14,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,WN,409,405,98.9%,171,0,1514,826,6,2.28
10127,201447,6,957609,CVS ARTHRICREAM SP,3Z,5042847580,YK,275,273,99.2%,0,120,923,572,14,2.28
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,AL,401,386,96.3%,305,0,966,816,54,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,CR,398,359,90.3%,450,0,774,821,104,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,DT,450,414,91.9%,0,432,1062,905,58,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,EN,507,490,96.6%,139,144,1230,1066,81,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,FL,313,285,91.1%,866,432,1075,775,58,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,IN,651,628,96.4%,0,432,1526,1332,86,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,LA,798,763,95.6%,336,360,2170,1672,132,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,MA,334,320,95.9%,0,720,991,706,45,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,NJ,661,577,87.3%,62,1728,1995,1429,81,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,OR,369,319,86.4%,0,864,754,759,136,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,PA,479,442,92.4%,576,288,1258,1014,81,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,SC,509,492,96.6%,432,216,1224,1026,78,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,TN,449,435,96.9%,118,216,1030,900,67,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,UC,346,331,95.7%,0,576,767,703,69,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,WN,613,584,95.3%,275,1080,1883,1275,70,2.29
10127,201447,6,972687,CVS MUSCLE RUB US,4Z,5042847967,YK,419,401,95.7%,0,1008,1177,897,53,2.29
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,AL,400,399,99.8%,50,36,1236,808,9,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,CR,392,384,98.0%,46,216,1250,817,31,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,DT,449,446,99.4%,91,120,1553,909,10,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,EN,499,498,99.7%,33,72,1661,1040,15,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,FL,313,310,99.1%,194,48,1275,652,8,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,IN,651,648,99.5%,2,96,2097,1317,15,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,LA,795,790,99.4%,171,408,3142,1672,22,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,MA,334,331,99.1%,195,120,1346,719,11,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,NJ,659,654,99.2%,195,660,2741,1389,19,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,OR,370,369,99.8%,58,120,1260,742,9,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,PA,477,476,99.9%,112,36,1711,978,9,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,SC,509,509,99.9%,0,84,1673,1019,6,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,TN,449,448,99.9%,48,24,1411,899,5,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,UC,345,343,99.4%,139,180,1363,716,4,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,WN,608,601,98.9%,242,288,2530,1266,22,2.08
10801,201447,8,559682,CVS CRM BLEACH,4 Z.,5042855968,YK,417,415,99.6%,189,156,1678,862,5,2.08
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,AL,400,399,99.7%,99,96,1372,809,8,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,CR,395,392,99.2%,115,156,1433,813,8,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,DT,449,445,99.1%,101,84,1734,900,7,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,EN,500,498,99.7%,125,84,1868,1040,13,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,FL,313,307,97.9%,127,48,1247,633,9,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,IN,651,647,99.4%,108,84,2575,1314,19,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,LA,795,788,99.2%,383,60,3300,1613,22,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,MA,334,332,99.4%,259,108,1335,690,7,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,NJ,659,650,98.6%,53,492,2771,1369,16,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,OR,369,366,99.1%,36,192,1386,740,9,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,PA,476,475,99.9%,61,120,1860,961,15,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,SC,509,506,99.4%,51,192,1893,1018,11,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,TN,449,447,99.6%,106,60,1654,898,12,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,UC,345,344,99.6%,109,144,1439,703,9,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,WN,608,598,98.3%,195,276,2492,1276,29,1.75
10801,201447,8,867042,CVS FACE HAIR RMVR,2Z,5042865552,YK,417,409,98.0%,3,348,1564,856,15,1.75
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,AL,400,399,99.9%,79,24,1306,808,6,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,CR,397,385,97.0%,95,72,1354,814,27,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,DT,449,448,99.7%,24,96,1727,900,4,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,EN,503,503,100.0%,42,60,1868,1050,6,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,FL,313,309,98.7%,84,96,1337,634,10,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,IN,651,647,99.4%,0,168,2226,1316,24,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,LA,797,791,99.2%,39,372,3334,1627,25,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,MA,334,331,99.1%,244,0,1449,692,6,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,NJ,660,648,98.2%,3,456,2610,1371,22,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,OR,369,368,99.6%,0,156,1409,739,10,2.65
10801,201447,8,867043,CVS HAIR REMOVER,9Z,5042882269,PA,477,475,99.6%,24,120,1920,974,11,2.65
