basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
308266,498,465,1782,0,1587,1209,64
308266,309,308,204,336,1414,817,17
308266,642,622,443,0,2179,1542,56
308266,796,724,714,0,3300,2625,140
308266,326,323,854,0,1532,968,19
308266,658,651,2199,0,2984,1984,54
308266,368,367,687,0,1554,988,24
308266,478,475,212,0,1662,1199,45
308266,509,504,405,0,1707,1357,62
308266,448,444,173,0,1610,1041,25
308266,344,341,1589,0,1440,894,19
308266,611,600,2476,0,3079,1847,40
308266,415,413,400,0,1758,999,18
320989,876,876,273,0,765,468,33
320989,1004,1004,544,384,613,528,70
320989,1035,1035,227,384,1469,722,27
320989,1128,1128,604,0,1260,604,32
320989,932,932,319,768,1066,574,29
320989,1760,1760,539,0,2019,917,48
320989,2612,2612,1138,1152,3244,1658,83
320989,1072,1072,478,768,1391,655,30
320989,2424,2424,1207,1152,2630,1357,70
320989,912,912,562,0,734,525,42
320989,1412,1412,514,384,1565,786,41
320989,1224,1224,132,768,1190,635,40
320989,1080,1080,8,288,1153,557,24
320989,1196,1196,112,768,865,631,51
320989,2208,2208,523,1152,1832,1312,96
320989,1412,1412,187,768,1365,768,41
460400,401,400,4890,0,2354,1630,17
460400,393,383,167,504,1853,1611,63
460400,451,435,749,0,1992,1825,107
460400,498,474,691,0,2291,2018,80
460400,309,308,0,1200,1507,1305,62
460400,646,646,266,600,10792,2631,14
460400,758,734,370,1404,3896,3227,115
460400,326,326,78,396,1889,1395,22
460400,658,654,1264,0,3402,2877,115
460400,370,369,0,1104,1763,1518,66
460400,478,477,70,1104,2325,1921,60
460400,509,462,0,2196,1889,2044,195
460400,449,398,0,1452,1661,1808,188
460400,343,339,285,96,1812,1484,24
460400,609,586,1480,0,2942,2597,150
460400,415,414,1072,0,1964,1678,70
460403,401,401,3088,0,2399,1914,41
460403,390,380,166,1044,2036,1913,96
460403,448,444,1040,0,2291,2216,121
460403,494,461,1684,0,2486,2421,107
460403,309,309,987,0,1844,1567,54
460403,643,642,169,600,3779,3150,63
460403,793,764,1487,0,4353,4093,188
460403,320,301,6,1104,1497,1637,139
460403,647,645,482,0,3999,3291,86
460403,368,367,342,996,2034,1847,89
460403,475,475,256,348,2573,1954,35
460403,509,464,0,1848,2e3,2471,246
460403,449,432,0,1200,2043,2145,168
460403,340,336,307,96,1903,1702,38
460403,601,600,968,0,3716,3004,56
460403,413,411,1642,0,1961,1681,60
460423,401,391,348,180,1891,1703,101
460423,392,378,182,504,1921,1762,86
460423,450,411,1617,0,1883,2003,176
460423,495,481,1346,0,2544,2176,62
460423,309,308,861,0,1670,1451,50
460423,646,644,0,1104,3483,2831,87
460423,791,789,588,600,4577,3796,110
460423,324,313,0,996,1535,1511,107
460423,656,647,1181,0,3293,3164,150
460423,370,369,781,0,1852,1660,67
460423,477,451,0,1800,2040,1927,137
460423,509,508,601,696,2737,2149,36
460423,449,419,0,1404,1742,1872,199
460423,343,343,480,0,2056,1661,21
460423,608,574,0,720,2885,2933,184
460423,415,408,231,0,1782,1663,76
689296,392,352,111,156,800,799,127
689296,391,381,41,216,1090,818,36
689296,435,402,0,372,1029,901,101
689296,496,479,0,276,1278,1013,74
689296,308,306,0,216,983,670,41
689296,617,609,138,252,1717,1277,52
689296,782,730,0,252,2035,1836,175
689296,319,297,153,396,908,719,79
689296,644,639,231,84,1965,1526,61
689296,367,365,32,264,1098,757,23
689296,462,456,36,252,1250,945,41
689296,491,467,0,324,1249,994,105
689296,429,422,0,456,1063,866,61
689296,337,299,0,372,772,765,82
689296,588,548,4,132,1561,1342,61
689296,390,387,0,216,1098,791,34
716887,398,318,104,492,705,813,175
716887,391,361,0,528,999,858,79
716887,451,393,130,252,1050,943,88
716887,489,464,390,192,1215,1029,58
716887,305,272,0,1032,750,757,108
716887,642,630,215,336,1734,1341,58
716887,789,699,0,900,2237,2059,198
716887,326,310,367,216,841,781,67
716887,658,638,1278,420,1916,1689,118
716887,365,358,0,924,1058,852,42
716887,477,468,0,1044,1278,1042,57
716887,509,340,312,1008,667,1029,333
716887,448,434,72,420,1213,926,49
716887,342,311,0,636,817,801,70
716887,612,527,875,324,1592,1444,93
716887,414,397,123,456,1062,904,58
850624,401,400,425,0,1256,903,32
850624,393,366,143,300,1047,901,45
850624,451,391,889,0,1198,1013,101
850624,498,413,688,0,1201,1131,59
850624,309,304,0,576,863,710,59
850624,646,629,1540,0,1857,1548,70
850624,759,703,0,900,2188,1783,129
850624,326,319,186,216,1068,831,24
850624,658,646,1732,0,2640,1938,57
850624,370,365,103,228,954,819,53
850624,478,457,0,504,1196,1144,84
850624,509,324,0,1356,731,1143,285
850624,449,443,742,0,1279,1038,52
850624,343,338,52,252,1031,799,31
850624,609,574,1814,0,2282,1712,56
850624,415,413,1923,0,1605,961,19
868171,1101,1101,0,0,326,734,273
868171,250,250,0,0,55,250,114
868171,626,626,0,0,228,622,246
868171,764,764,0,0,316,764,293
868171,802,802,0,0,301,796,312
868171,530,530,0,0,151,530,220
868171,1599,1599,0,0,448,1060,398
868171,1455,1455,0,0,445,970,363
868171,774,774,0,0,224,517,189
868171,1500,1500,0,0,360,996,398
868171,626,626,0,0,196,626,253
868171,784,784,0,0,292,784,306
868171,1383,1383,0,0,392,922,347
868171,1239,1239,0,0,370,824,300
868171,933,933,0,0,270,620,242
868171,822,822,0,0,177,817,361
868171,930,930,0,0,188,620,262
908183,274,266,117,72,604,554,31
908183,337,329,43,120,761,678,27
908183,272,266,27,192,699,556,18
908183,441,428,152,72,1088,888,33
908183,262,257,42,192,848,534,14
908183,442,427,159,120,1066,908,54
908183,725,704,497,72,2249,1510,54
908183,201,195,301,0,489,427,27
908183,410,400,203,336,1197,851,39
908183,331,326,174,0,867,669,25
908183,276,270,12,432,692,577,30
908183,288,285,11,144,664,577,23
908183,241,237,58,120,579,485,21
908183,319,304,85,192,769,653,32
908183,395,377,8,288,952,819,35
908183,261,257,35,336,665,537,27
920128,316,316,291,0,802,651,6
920128,293,293,392,0,739,615,8
920128,394,386,245,0,942,817,54
920128,355,354,281,0,904,731,8
920128,281,281,60,0,794,622,20
920128,486,486,351,0,1247,1011,1
920128,675,675,339,0,2129,1562,44
920128,255,255,225,0,861,617,20
920128,515,515,733,0,1761,1245,4
920128,338,338,68,0,929,717,7
920128,390,387,0,444,957,824,11
920128,450,450,60,0,1155,917,6
920128,390,390,110,0,973,790,2
920128,288,288,266,0,835,659,5
920128,448,446,108,0,1350,1049,4
920128,330,330,253,0,934,683,1
936445,400,398,0,96,1041,928,91
936445,391,389,0,72,994,917,92
936445,451,449,0,120,1199,1088,72
936445,497,489,2,204,1219,1152,116
936445,309,306,0,252,913,774,89
936445,646,643,0,348,1756,1530,132
936445,757,749,0,240,2122,1803,155
936445,326,322,4,84,825,752,64
936445,658,655,129,0,1907,1547,11
936445,370,365,39,96,982,881,109
936445,478,478,0,132,1223,1092,107
936445,509,509,0,312,1259,1178,127
936445,449,448,0,252,1111,1035,122
936445,343,341,0,132,954,849,68
936445,610,604,0,168,1736,1461,38
936445,415,414,24,84,1145,898,9
936447,400,399,40,0,1083,911,74
936447,391,391,0,60,1019,897,86
936447,451,447,0,84,1162,1064,64
936447,496,494,2,96,1269,1134,100
936447,309,305,0,252,873,760,93
936447,645,643,1,168,1721,1480,87
936447,757,755,0,204,2153,1749,119
936447,326,322,19,60,863,727,45
936447,658,655,25,144,1754,1467,19
936447,370,368,0,84,1017,870,100
936447,478,477,0,120,1185,1072,92
936447,509,507,0,396,1312,1157,104
936447,449,442,0,252,1089,1004,101
936447,343,339,0,96,958,805,44
936447,610,589,0,156,1599,1373,105
936447,415,413,87,0,1083,874,9
936448,399,396,25,0,1073,923,101
936448,391,388,24,36,1038,905,82
936448,451,450,9,72,1220,1013,43
936448,497,497,6,48,1384,1150,79
936448,309,306,0,120,1e3,756,66
936448,645,643,0,336,1867,1507,140
936448,794,792,180,96,2633,1912,118
936448,326,324,125,0,951,754,49
936448,658,657,106,0,2018,1544,14
936448,370,366,11,72,1038,873,111
936448,478,475,0,84,1312,1071,103
936448,509,497,0,96,1277,1157,152
936448,449,444,0,252,1189,1026,106
936448,343,340,10,96,1067,828,12
936448,609,602,0,240,1741,1440,114
936448,415,414,155,0,1139,877,8
957603,401,399,309,0,1320,830,15
957603,389,385,345,336,1226,832,29
957603,449,401,0,0,1051,928,133
957603,495,492,585,360,1792,1071,26
957603,309,307,1309,0,979,688,19
957603,644,639,1418,0,2107,1339,27
957603,788,764,2451,0,2705,1908,76
957603,325,321,1738,0,1045,742,38
957603,655,650,304,0,2229,1580,59
957603,370,369,960,0,1179,779,16
957603,473,468,970,1200,1495,994,26
957603,506,502,605,252,1396,1033,40
957603,443,440,634,348,1413,908,17
957603,339,333,439,168,1131,786,29
957603,603,560,727,0,1656,1378,50
957603,409,404,934,0,1172,847,27
957606,399,307,657,0,534,818,223
957606,389,354,195,216,876,815,53
957606,450,371,0,0,779,930,191
957606,495,454,975,0,1164,1024,55
957606,305,303,719,0,867,707,36
957606,643,625,989,0,1436,1322,73
957606,795,784,3161,0,2626,1976,99
957606,326,315,249,240,790,734,45
957606,658,647,1129,0,1851,1568,70
957606,369,367,415,72,939,791,41
957606,478,472,165,696,1075,972,59
957606,509,500,976,0,1192,1043,53
957606,449,441,315,912,1042,908,49
957606,343,304,370,192,847,785,32
957606,608,567,1652,0,1533,1382,68
957606,415,410,1312,0,1080,848,36
957608,183,178,32,60,481,369,15
957608,201,184,2,288,503,419,51
957608,281,274,95,84,733,580,30
957608,239,237,0,300,649,495,25
957608,210,204,0,312,593,471,33
957608,352,347,91,72,928,723,25
957608,570,560,0,708,2309,1365,50
957608,185,179,192,180,636,411,34
957608,433,428,267,396,1395,1013,31
957608,197,194,34,216,483,411,23
957608,297,293,40,216,893,617,17
957608,243,234,0,132,579,487,27
957608,223,221,22,156,523,447,17
957608,246,244,101,168,709,576,9
957608,405,391,88,504,1182,927,27
957608,266,260,28,300,694,539,25
957609,188,187,35,180,617,381,7
957609,195,195,160,0,769,408,4
957609,284,283,328,0,993,598,12
957609,238,234,158,360,867,501,5
957609,189,189,129,120,810,425,3
957609,359,359,374,0,1279,740,6
957609,571,565,549,156,2419,1351,18
957609,192,191,235,72,712,425,9
957609,443,442,800,156,1664,1047,24
957609,198,198,169,132,848,417,4
957609,302,301,322,312,1089,610,4
957609,252,250,109,168,763,508,13
957609,227,227,229,96,709,458,7
957609,253,248,118,132,828,593,10
957609,407,406,404,0,1700,940,10
957609,265,263,241,0,968,537,7
972687,401,386,446,0,957,815,45
972687,392,385,105,288,870,798,57
972687,451,437,155,432,1087,927,51
972687,498,484,95,432,1215,1027,46
972687,309,297,325,432,1020,799,51
972687,646,623,608,0,1618,1326,74
972687,796,771,695,1800,2342,1917,111
972687,326,315,300,720,973,746,41
972687,658,637,1267,0,1758,1471,105
972687,370,358,121,432,1041,836,46
972687,478,462,520,288,1287,1036,65
972687,509,494,441,216,1212,1035,53
972687,449,440,306,216,1086,914,62
972687,343,330,237,288,806,728,58
972687,612,595,493,720,1830,1442,96
972687,415,399,472,0,1008,890,60
559682,400,396,0,96,1225,803,11
559682,388,385,42,120,1263,799,20
559682,450,447,188,264,1560,907,11
559682,492,489,28,72,1613,1019,17
559682,310,307,159,240,1257,637,8
559682,647,637,6,120,2043,1312,27
559682,794,778,0,1200,2982,1660,47
559682,325,321,100,480,1226,699,15
559682,656,653,210,660,2805,1386,18
559682,371,370,0,108,1290,744,10
559682,476,475,103,108,1653,971,8
559682,509,508,0,96,1696,1020,5
559682,449,449,56,0,1427,901,2
559682,342,340,108,336,1373,705,7
559682,608,605,192,720,2597,1263,17
559682,414,412,209,216,1665,843,11
867042,400,400,0,144,1472,802,4
867042,388,387,80,216,1518,793,12
867042,450,443,168,420,1623,903,14
867042,492,489,66,84,1854,1019,15
867042,310,309,110,180,1373,630,9
867042,647,629,84,684,2266,1312,62
867042,794,790,327,960,3432,1615,13
867042,324,317,76,396,1179,668,15
867042,656,639,0,732,2795,1365,53
867042,370,367,10,168,1607,749,4
867042,475,473,24,252,2011,956,6
867042,509,507,134,84,2119,1020,6
867042,449,448,180,0,1737,901,12
867042,342,337,110,384,1403,696,8
867042,608,589,286,1008,2451,1266,14
867042,414,405,23,528,1551,839,23
867043,400,387,0,264,1137,804,56
867043,390,387,0,252,1448,798,12
867043,450,436,115,432,1498,903,17
867043,495,493,90,216,1793,1029,10
867043,310,309,63,216,1420,630,3
867043,646,636,6,420,2040,1311,21
867043,796,784,181,900,3287,1624,16
867043,324,313,257,792,1164,677,9
867043,657,650,81,492,2906,1372,12
867043,370,369,99,180,1559,744,1
867043,476,475,0,216,2024,965,7
867043,509,508,0,228,1860,1020,6
867043,449,441,108,0,1574,901,27
867043,342,315,140,564,1182,699,32
867043,610,570,65,1272,2263,1262,7
867043,414,413,2,684,1489,839,8
903988,398,379,176,216,920,795,119
903988,390,387,60,132,999,780,41
903988,450,439,0,288,1187,899,61
903988,492,491,22,168,1399,982,19
903988,309,299,2,72,900,620,23
903988,647,646,0,12,1772,1292,39
903988,793,761,0,276,2386,1547,57
903988,323,316,4,276,879,651,48
903988,654,635,7,396,1914,1312,74
903988,370,366,0,84,1046,739,25
903988,474,473,0,72,1422,948,10
903988,509,486,0,252,1225,1017,104
903988,449,444,0,96,1230,899,45
903988,342,327,0,276,1006,684,49
903988,606,572,23,696,1847,1211,63
903988,413,409,10,168,1378,824,6
908126,400,400,0,144,1315,802,10
908126,387,386,0,144,1208,790,13
908126,450,430,4,468,1265,902,58
908126,490,477,3,360,1385,1019,48
908126,309,307,2,180,1134,627,11
908126,647,643,30,312,2002,1310,33
908126,795,787,53,372,2709,1612,18
908126,325,313,14,492,990,673,36
908126,656,594,0,1164,1793,1362,148
908126,371,370,0,156,1162,744,22
908126,474,470,0,240,1481,951,20
908126,509,506,22,168,1730,1024,7
908126,448,448,28,0,1510,899,8
908126,342,341,0,252,1177,692,6
908126,609,604,0,648,2141,1261,34
908126,414,404,0,288,1395,838,23
216549,401,381,3,144,793,801,73
216549,392,353,0,240,630,786,135
216549,451,412,0,432,808,901,131
216549,499,471,119,0,923,992,85
216549,309,296,14,120,593,618,63
216549,644,563,264,264,1036,1288,234
216549,795,620,0,1008,1187,1617,364
216549,325,258,0,432,433,657,183
216549,658,586,0,768,1220,1388,266
216549,370,262,0,288,524,739,148
216549,477,432,480,0,774,955,161
216549,508,289,0,576,522,1015,325
216549,449,365,384,0,683,901,176
216549,343,208,319,264,662,690,60
216549,608,35,2208,0,83,1312,595
216549,415,124,1152,0,184,827,354
232807,401,398,32,132,1334,1202,53
232807,389,384,24,168,1394,1166,51
232807,451,447,169,168,1699,1356,46
232807,495,490,32,156,1834,1477,42
232807,309,308,80,60,1194,926,29
232807,646,632,162,168,2346,1936,69
232807,796,792,391,480,3495,2396,75
232807,327,318,82,288,1089,985,53
232807,658,651,262,948,2508,2021,114
232807,370,361,0,144,1289,1109,55
232807,476,474,215,96,1684,1436,49
232807,508,506,54,108,1695,1523,58
232807,448,447,60,12,1540,1346,46
232807,342,341,176,192,1276,1028,30
232807,610,602,607,456,2330,1888,94
232807,415,411,346,84,1567,1240,56
232813,401,397,150,228,1696,1609,66
232813,389,378,135,420,1620,1559,90
232813,451,447,183,516,1937,1812,92
232813,495,490,204,276,2126,1961,91
232813,309,309,239,144,1409,1236,44
232813,646,630,485,312,2711,2584,140
232813,796,785,1584,216,3726,3151,158
232813,327,323,608,288,1532,1324,69
232813,658,650,133,1656,3037,2659,152
232813,370,367,96,168,1609,1480,60
232813,478,478,474,252,2036,1926,115
232813,508,505,624,0,2127,2032,94
232813,448,447,314,36,1858,1797,76
232813,343,338,238,612,1437,1377,82
232813,609,605,1026,1260,2875,2491,133
232813,415,413,675,108,1830,1657,86
276485,400,323,0,240,659,802,142
276485,392,362,4,192,695,786,121
276485,451,412,150,168,801,902,137
276485,498,475,0,192,887,996,139
276485,307,281,173,0,554,614,62
276485,643,450,480,0,838,1289,324
276485,794,645,168,360,1253,1594,330
276485,325,241,0,336,383,657,220
276485,653,394,0,1152,673,1372,455
276485,369,313,161,0,566,737,132
276485,473,433,340,0,891,949,102
276485,508,476,155,0,954,1016,116
276485,449,423,108,0,898,904,83
276485,339,254,114,240,476,683,141
276485,603,41,1920,0,65,1294,590
276485,413,284,252,288,430,828,262
483167,401,377,2,156,843,806,89
483167,393,380,36,144,841,804,42
483167,451,421,8,180,945,918,82
483167,498,474,54,192,1086,1043,67
483167,310,300,91,108,793,664,37
483167,644,583,88,192,1373,1320,105
483167,774,738,197,528,1928,1700,101
483167,327,307,4,300,731,714,64
483167,658,623,0,804,1573,1536,181
483167,370,357,2,120,805,749,60
483167,476,463,135,168,1009,961,90
483167,508,501,55,168,1088,1022,64
483167,447,439,158,0,947,900,67
483167,342,323,103,252,784,749,64
483167,611,554,225,528,1549,1378,107
483167,414,394,256,48,932,849,67
697531,169,167,20,72,531,505,39
697531,244,228,48,228,663,733,101
697531,128,128,20,60,479,383,16
697531,367,362,28,120,1261,1089,40
697531,225,221,110,72,816,679,24
697531,319,309,122,108,1036,961,57
697531,628,622,360,444,2533,1894,73
697531,119,114,49,120,400,365,20
697531,309,305,54,348,1172,953,50
697531,257,252,8,132,833,776,40
697531,116,115,24,48,372,347,23
697531,125,124,2,48,417,373,9
697531,112,112,35,12,385,337,13
697531,322,318,147,216,1099,970,48
697531,286,280,139,264,1079,899,43
697531,150,150,118,12,549,445,17
733288,111,111,60,0,332,222,3
733288,161,159,34,24,471,348,7
733288,194,190,42,24,537,388,14
733288,247,244,0,72,714,524,22
733288,210,197,48,48,481,432,33
733288,229,209,54,0,533,488,35
733288,587,535,0,312,1436,1212,114
733288,204,183,2,216,422,438,58
733288,506,492,0,288,1991,1104,29
733288,160,158,0,48,556,324,9
733288,240,234,0,96,754,483,22
733288,151,145,4,72,362,306,23
733288,146,141,48,0,396,294,29
733288,271,216,0,192,714,565,54
733288,484,246,0,936,948,1054,248
733288,295,273,0,120,1061,604,46
804093,399,392,0,48,1059,800,45
804093,381,370,0,72,921,769,63
804093,449,443,7,48,1184,911,48
804093,489,479,15,60,1261,982,45
804093,307,291,36,48,781,648,51
804093,640,625,40,48,1602,1295,78
804093,775,757,497,0,2178,1690,77
804093,323,318,153,0,891,689,28
804093,636,590,0,288,1736,1412,140
804093,369,365,2,24,914,744,27
804093,469,461,60,24,1216,938,58
804093,507,502,3,48,1273,1015,60
804093,445,443,26,0,1135,891,38
804093,331,315,65,36,868,720,43
804093,588,560,0,228,1395,1256,102
804093,401,383,51,60,1020,802,62
804094,399,395,13,12,1092,797,40
804094,388,387,117,0,1045,777,29
804094,448,443,17,36,1191,895,45
804094,493,492,4,36,1359,978,32
804094,309,305,12,24,859,621,25
804094,640,620,17,48,1573,1280,77
804094,793,775,638,0,2141,1547,63
804094,323,320,4,48,965,650,31
804094,646,629,0,132,1846,1294,82
804094,370,369,39,0,1052,739,20
804094,473,469,41,12,1246,947,37
804094,507,504,27,0,1243,1014,53
804094,446,443,27,0,1066,892,50
804094,332,319,15,84,908,665,39
804094,595,583,0,132,1567,1192,43
804094,405,403,302,0,1114,807,38
827731,400,393,112,360,1334,1214,72
827731,389,382,99,552,1359,1180,76
827731,450,442,414,444,1685,1377,75
827731,495,486,221,324,1845,1492,72
827731,309,307,481,204,1321,943,35
827731,644,633,495,348,2188,1944,128
827731,757,738,1819,576,2963,2334,161
827731,322,307,3,876,1069,996,93
827731,657,636,585,1752,2553,2101,174
827731,370,363,113,252,1268,1111,72
827731,476,466,503,240,1574,1455,107
827731,507,504,155,300,1704,1527,75
827731,449,448,200,84,1543,1355,53
827731,343,330,318,648,1159,1045,91
827731,607,576,1015,1356,2176,1957,172
827731,413,402,938,132,1433,1256,87
892053,399,379,1052,0,968,827,68
892053,388,366,122,288,1019,801,75
892053,449,421,139,384,1134,916,92
892053,494,473,188,252,1415,1003,75
892053,309,299,167,108,773,627,41
892053,640,543,384,216,1524,1313,141
892053,793,739,946,216,2336,1651,144
892053,319,303,438,0,894,678,60
892053,647,616,86,948,2008,1497,116
892053,350,335,99,168,880,723,52
892053,472,451,434,132,1339,998,65
892053,506,491,126,372,1265,1047,79
892053,448,430,298,96,1055,923,80
892053,333,322,184,264,910,686,40
892053,595,557,1246,168,1846,1447,122
892053,406,384,406,108,1105,841,78
902855,400,399,132,0,1707,804,13
902855,388,385,141,0,1744,796,19
902855,450,448,120,0,1830,905,16
902855,495,492,56,24,2232,1052,21
902855,310,309,197,0,1927,630,9
902855,640,639,68,12,2549,1304,26
902855,772,766,493,0,4132,1580,19
902855,322,320,149,0,1677,672,20
902855,650,645,490,0,3896,1394,22
902855,370,368,153,0,1681,744,10
902855,474,470,266,0,2210,953,14
902855,508,506,101,0,1987,1020,17
902855,447,445,98,0,1627,896,20
902855,341,339,252,0,2020,696,9
902855,608,604,767,0,3158,1301,11
902855,413,413,466,0,2523,848,13
902856,384,366,22,36,833,483,33
902856,374,372,3,24,808,525,28
902856,425,419,20,12,932,490,15
902856,484,482,16,24,1100,676,38
902856,277,276,17,12,712,370,12
902856,622,613,109,0,1306,798,30
902856,760,745,17,96,1961,1044,45
902856,272,265,4,24,568,316,17
902856,547,503,0,132,1292,693,56
902856,356,350,19,0,780,487,22
902856,441,431,24,12,928,500,15
902856,483,477,8,36,984,559,18
902856,433,425,18,12,896,491,16
902856,321,311,2,24,798,396,13
902856,540,528,100,0,1263,644,18
902856,372,365,27,12,823,418,8
902857,399,390,0,72,1202,802,56
902857,384,369,24,84,1172,790,57
902857,446,430,0,72,1327,896,52
902857,488,474,58,60,1533,1040,53
902857,293,287,24,36,1032,596,30
902857,634,618,26,72,1864,1294,60
902857,744,690,0,204,2383,1530,56
902857,307,288,0,108,908,644,40
902857,612,591,0,168,2110,1316,72
902857,362,358,16,24,1156,733,37
902857,459,447,60,24,1403,923,54
902857,508,499,22,48,1509,1020,44
902857,447,442,13,24,1362,896,29
902857,330,315,13,60,1018,674,24
902857,584,575,353,0,1805,1255,42
902857,392,382,75,0,1208,806,36
912489,381,367,29,24,1239,768,47
912489,371,348,24,84,1224,766,56
912489,423,397,0,108,1397,850,60
912489,478,467,2,36,1768,1020,46
912489,278,271,11,24,1052,566,19
912489,616,589,33,48,2068,1262,53
912489,743,692,0,192,2558,1518,78
912489,272,262,4,72,977,575,39
912489,545,507,0,168,2002,1186,88
912489,356,347,2,24,1176,716,37
912489,437,413,48,12,1469,880,47
912489,471,466,4,36,1544,946,48
912489,426,419,36,0,1439,854,37
912489,320,285,0,120,1102,654,62
912489,535,518,15,72,1911,1154,29
912489,359,327,80,24,1205,742,58
912490,382,382,48,0,1445,768,8
912490,373,371,0,36,1522,766,21
912490,422,420,11,24,1743,848,27
912490,478,476,64,12,1871,1020,30
912490,278,278,129,0,1446,566,10
912490,617,614,37,24,2254,1262,40
912490,765,760,117,0,3566,1562,32
912490,273,273,65,0,1443,574,15
912490,546,543,246,0,3298,1186,19
912490,356,354,83,0,1450,716,18
912490,437,437,29,12,2e3,879,28
912490,471,468,166,0,1630,946,22
912490,426,424,32,0,1484,854,18
912490,320,318,42,12,1869,654,10
912490,535,534,263,0,3510,1154,12
