basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
460403,449,447,859,0,1942,1795,122
460403,340,339,672,0,1402,1373,99
460403,597,594,654,156,2698,2395,150
460403,410,409,817,312,1928,1641,87
460423,399,398,776,216,1643,1599,129
460423,383,382,501,264,1597,1535,107
460423,447,447,267,252,1913,1788,107
460423,478,472,0,816,1837,1917,193
460423,309,302,0,528,1230,1256,124
460423,639,636,673,1284,2715,2562,193
460423,776,769,690,1848,3252,3076,224
460423,323,322,282,348,1444,1295,74
460423,649,645,246,1644,3079,2596,136
460423,369,368,694,624,1597,1487,87
460423,475,473,55,636,1990,1906,125
460423,510,508,1270,888,1991,2042,184
460423,449,445,147,612,1915,1794,100
460423,343,328,0,492,1095,1371,194
460423,604,603,92,660,2793,2425,140
460423,410,409,119,120,1836,1640,86
689296,390,387,353,0,1087,789,25
689296,382,381,86,168,1403,777,11
689296,432,430,217,0,1424,870,19
689296,477,474,1,240,1680,964,38
689296,308,307,360,24,1232,626,15
689296,607,604,434,36,2246,1225,24
689296,774,765,580,312,2704,1667,45
689296,314,312,292,24,1314,648,11
689296,636,630,705,60,2582,1300,23
689296,365,363,561,0,1426,737,14
689296,459,457,353,192,1768,937,17
689296,492,490,205,72,1819,993,17
689296,426,423,219,24,1524,860,24
689296,337,336,245,132,1169,687,12
689296,580,580,447,48,1986,1176,17
689296,386,382,4,396,1530,781,14
716887,397,395,273,24,1360,814,13
716887,382,378,167,288,1490,826,22
716887,448,445,55,192,1491,915,22
716887,472,468,2,300,1840,981,35
716887,305,302,545,72,1344,748,22
716887,636,634,363,408,2335,1301,24
716887,783,767,803,804,2984,1941,71
716887,322,320,301,132,1192,739,15
716887,651,643,221,552,2695,1523,42
716887,364,362,61,540,1539,816,22
716887,475,472,62,360,1758,1024,30
716887,510,502,39,300,1722,1040,58
716887,447,443,5,288,1569,902,16
716887,343,339,248,228,1118,732,16
716887,606,601,383,168,2110,1283,40
716887,411,406,3,480,1513,884,29
850624,399,397,157,0,1196,820,23
850624,384,378,23,36,1726,785,36
850624,448,447,1528,0,1364,899,14
850624,481,463,0,180,1347,979,74
850624,309,303,85,180,910,641,25
850624,640,638,145,0,2088,1288,19
850624,754,738,3,588,2146,1563,59
850624,323,321,354,0,1061,661,19
850624,651,646,68,204,5519,1355,25
850624,369,353,11,276,948,764,66
850624,475,473,505,0,1518,961,20
850624,510,508,174,60,1506,1035,33
850624,448,443,201,0,1364,920,21
850624,342,335,0,324,924,707,33
850624,606,603,541,0,2361,1248,30
850624,411,409,2358,0,1326,834,22
868171,0,0,0,0,617,802,173
868171,0,0,0,0,119,282,106
868171,0,0,0,0,499,769,213
868171,0,0,0,0,703,899,196
868171,0,0,0,0,703,964,234
868171,0,0,1,0,326,618,201
868171,0,0,0,0,935,1283,318
868171,0,0,0,0,877,1222,305
868171,0,0,0,0,658,650,109
868171,0,0,0,0,919,1304,345
868171,0,0,0,0,429,735,229
868171,0,0,0,0,667,951,252
868171,0,0,0,0,790,1020,243
868171,0,0,0,0,698,896,202
868171,0,0,0,0,509,687,178
868171,0,0,0,0,793,1219,336
868171,0,0,0,0,614,822,210
908183,0,0,0,0,209,575,201
908183,0,0,0,0,329,716,242
908183,0,0,0,0,440,564,139
908183,0,0,0,0,565,925,260
908183,0,0,2,0,611,875,168
908183,0,0,4,0,654,933,256
908183,0,0,0,0,1280,1960,413
908183,0,0,0,0,329,480,106
908183,0,0,0,0,785,1064,233
908183,0,0,0,0,582,909,221
908183,0,0,0,0,245,627,196
908183,0,0,0,0,356,579,157
908183,0,0,0,0,347,503,120
908183,0,0,0,0,401,761,228
908183,0,0,0,0,479,949,264
908183,0,0,0,0,343,609,190
920128,396,383,120,288,802,798,152
920128,371,364,0,108,777,759,129
920128,444,437,0,48,903,896,155
920128,471,454,0,96,905,956,193
920128,304,303,0,96,795,613,9
920128,632,605,24,384,1182,1275,269
920128,778,754,0,504,1950,1689,171
920128,313,305,0,192,890,642,48
920128,602,588,0,108,1641,1228,103
920128,355,352,0,60,935,737,16
920128,462,451,0,48,958,942,171
920128,508,495,0,108,1061,1021,181
920128,445,438,0,144,843,895,191
920128,338,333,0,96,773,676,58
920128,556,554,43,36,1571,1119,8
920128,399,391,0,96,958,820,109
936445,396,394,42,24,934,797,13
936445,381,380,55,12,876,764,8
936445,447,446,79,0,1055,896,6
936445,469,466,0,96,1067,962,49
936445,309,307,40,12,804,618,7
936445,638,636,114,0,1513,1282,20
936445,750,745,0,156,1809,1505,22
936445,321,320,193,0,789,648,9
936445,647,644,33,84,1683,1305,11
936445,367,362,47,0,878,736,12
936445,474,473,66,12,1125,950,6
936445,510,510,27,36,1168,1020,12
936445,446,444,33,36,1028,894,8
936445,340,339,13,60,864,682,7
936445,604,596,24,60,1523,1212,14
936445,410,409,0,48,956,820,15
936447,397,396,43,12,955,796,13
936447,381,381,36,24,912,763,11
936447,447,446,44,12,1042,895,9
936447,471,465,0,108,1056,962,43
936447,309,309,94,0,812,617,2
936447,638,637,85,0,1483,1219,12
936447,750,739,19,204,1787,1410,36
936447,321,321,146,0,794,619,10
936447,647,643,38,60,1548,1155,14
936447,369,369,75,0,935,738,8
936447,473,471,39,48,1077,923,13
936447,510,510,38,24,1176,1009,14
936447,446,444,19,72,1024,890,12
936447,340,338,28,48,843,647,5
936447,604,598,53,36,1548,1122,20
936447,410,409,37,36,922,709,6
936448,397,393,144,120,938,797,11
936448,381,379,235,144,890,763,13
936448,447,446,221,144,1042,896,6
936448,478,475,282,144,1148,960,8
936448,308,306,72,456,805,617,3
936448,638,635,319,204,1563,1255,10
936448,753,737,868,624,1863,1636,93
936448,321,318,460,180,789,630,12
936448,648,643,69,876,1590,1201,18
936448,367,364,0,384,937,736,21
936448,474,469,268,144,1170,939,16
936448,510,509,184,120,1204,1016,8
936448,447,443,201,132,1058,891,8
936448,340,338,414,312,860,653,7
936448,604,600,296,264,1585,1153,19
936448,410,406,0,636,961,753,10
957603,398,392,1689,0,1019,951,39
957603,380,376,832,0,1016,932,45
957603,447,439,318,180,1083,1002,38
957603,465,441,1337,1020,1415,1203,65
957603,309,262,267,36,612,703,97
957603,635,593,695,108,1366,1483,163
957603,746,704,1045,2196,2146,2097,127
957603,320,289,228,504,728,817,91
957603,646,623,32,744,1775,1596,65
957603,367,315,508,408,680,888,163
957603,470,467,57,660,1283,1157,46
957603,506,469,493,708,1131,1163,106
957603,442,430,246,528,1104,1042,39
957603,338,330,602,420,916,882,33
957603,598,583,133,336,1468,1546,155
957603,401,327,258,396,765,938,162
957604,0,0,0,1368,1,247,33
957606,397,391,924,0,792,807,41
957606,380,374,198,72,752,779,51
957606,448,440,357,144,871,910,43
957606,478,468,150,312,935,969,51
957606,305,300,238,336,709,670,33
957606,635,625,337,312,1254,1282,54
957606,747,705,431,1656,1645,1966,147
957606,321,317,384,288,683,694,47
957606,648,628,987,336,1419,1365,66
957606,367,347,207,456,746,761,41
957606,475,466,356,240,954,976,54
957606,509,470,0,576,851,1035,135
957606,448,441,215,192,853,904,51
957606,342,330,350,216,695,711,34
957606,603,594,858,144,1262,1244,48
957606,410,400,282,456,841,843,39
957608,179,176,575,0,376,368,13
957608,193,186,324,84,443,421,25
957608,279,267,492,0,633,570,23
957608,231,223,359,84,505,490,23
957608,209,190,544,48,482,452,23
957608,344,337,508,36,732,694,22
957608,543,532,1270,528,1481,1612,90
957608,179,171,900,0,490,449,25
957608,419,408,1395,132,1119,1003,46
957608,193,184,354,120,408,402,35
957608,291,281,498,168,690,672,29
957608,250,239,273,36,518,503,22
957608,216,205,214,24,438,436,21
957608,243,236,526,84,562,516,18
957608,403,397,877,0,921,863,28
957608,252,235,314,192,563,549,26
957609,184,179,666,0,458,469,33
957609,186,183,426,108,561,552,33
957609,283,276,810,84,759,748,28
957609,229,224,268,204,694,678,42
957609,185,181,751,48,610,599,34
957609,353,348,1042,0,969,950,29
957609,549,539,1625,288,1766,1963,145
957609,186,180,308,300,513,547,53
957609,432,428,674,408,1473,1427,61
957609,195,192,839,108,666,657,51
957609,296,291,572,264,878,834,29
957609,258,253,663,0,625,651,56
957609,220,216,385,60,526,536,27
957609,250,239,516,216,680,686,24
957609,407,402,885,204,1353,1307,56
957609,251,243,541,264,710,719,36
972687,0,0,0,0,211,928,349
972687,0,0,144,0,128,968,365
972687,0,0,0,0,198,1130,406
972687,0,0,0,0,266,1194,422
972687,0,0,0,0,92,1128,299
972687,0,0,0,432,187,1585,606
972687,0,0,0,720,267,2811,759
972687,0,0,0,0,369,1026,270
972687,0,0,0,0,179,2248,636
972687,0,0,0,0,85,1196,357
972687,0,0,0,0,145,1355,448
972687,0,0,0,0,211,1213,457
972687,0,0,0,0,180,1047,409
972687,0,0,0,0,44,1113,339
972687,0,0,0,0,250,1990,578
972687,0,0,0,0,78,1241,403
559682,398,395,196,0,985,797,24
559682,378,372,547,0,851,769,36
559682,449,444,317,0,1106,900,23
559682,475,472,357,0,1168,970,30
559682,309,304,423,228,742,645,43
559682,640,637,140,0,1644,1293,26
559682,790,756,1892,0,1887,1637,129
559682,322,317,481,0,832,667,41
559682,649,631,587,432,1523,1374,120
559682,369,362,212,0,849,738,46
559682,473,465,178,252,1145,972,45
559682,510,504,198,0,1268,1022,28
559682,448,446,51,0,1112,898,20
559682,341,334,438,0,788,692,56
559682,604,590,1087,0,1427,1270,107
559682,410,404,229,252,983,834,52
867042,398,390,520,0,1015,796,42
867042,379,374,228,0,919,768,68
867042,449,441,416,0,1147,899,61
867042,475,465,538,0,1129,970,71
867042,309,302,256,228,728,619,56
867042,640,626,458,0,1588,1292,87
867042,790,762,1450,0,1846,1601,158
867042,322,316,86,96,777,646,62
867042,649,623,511,384,1523,1342,128
867042,368,362,292,0,869,736,56
867042,472,462,264,204,1159,947,62
867042,510,500,428,0,1160,1022,74
867042,448,443,345,0,1109,898,42
867042,341,326,587,0,775,689,73
867042,604,593,743,0,1436,1248,114
867042,411,402,232,252,970,826,56
867043,398,393,264,0,971,799,38
867043,379,372,389,0,916,769,37
867043,449,436,390,72,1048,899,58
867043,478,475,578,0,1179,979,34
867043,309,301,722,24,718,629,57
867043,640,633,320,0,1548,1292,54
867043,791,763,1751,0,1939,1642,136
867043,322,313,134,384,782,669,59
867043,649,617,617,672,1752,1394,117
867043,368,362,266,48,844,736,57
867043,473,468,456,216,1156,975,51
867043,510,503,486,0,1233,1020,56
867043,448,443,207,0,1083,898,39
867043,342,334,468,0,861,697,45
867043,606,590,872,0,1565,1263,81
867043,411,403,421,72,1048,837,35
908126,398,392,138,0,1002,798,44
908126,378,371,112,0,836,766,42
908126,449,444,0,180,1012,900,50
908126,475,470,94,0,1059,969,40
908126,309,306,0,192,673,618,51
908126,640,635,133,0,1464,1292,56
908126,789,776,287,0,2096,1599,85
908126,322,315,61,72,779,650,44
908126,649,638,184,132,1612,1339,79
908126,369,357,23,120,744,738,59
908126,472,467,67,144,1115,949,56
908126,510,503,14,216,1137,1020,56
908126,448,445,121,0,1026,898,42
908126,341,333,173,0,764,689,51
908126,605,598,232,0,1400,1253,85
908126,410,406,114,0,1069,824,40
216549,0,0,0,576,518,801,244
216549,0,0,0,0,377,781,274
216549,0,0,8,0,387,902,342
216549,0,0,1,864,406,968,359
216549,0,0,0,0,203,620,253
216549,0,0,0,0,664,1294,464
216549,0,0,39,1872,312,1534,675
216549,0,0,108,432,269,676,261
216549,0,0,69,0,432,1408,547
216549,0,0,0,720,261,739,294
216549,0,0,0,960,310,960,400
216549,0,0,1,720,543,1017,354
216549,0,0,0,0,441,898,329
216549,0,0,0,0,133,723,302
216549,0,0,0,1656,238,1408,550
216549,0,0,0,720,251,837,351
232807,399,395,410,48,1123,1199,142
232807,381,378,305,60,1068,1148,140
232807,448,445,293,240,1409,1345,61
232807,477,472,387,96,1404,1432,139
232807,309,307,496,144,861,929,127
232807,640,637,679,168,2053,1926,78
232807,790,777,1745,468,2611,2549,245
232807,323,320,477,144,969,978,116
232807,651,642,2220,636,2005,2024,164
232807,368,363,309,228,1038,1105,142
232807,475,473,380,192,1463,1432,86
232807,509,505,469,96,1407,1529,196
232807,449,448,0,336,1427,1346,50
232807,342,340,535,168,1085,1035,43
232807,605,602,965,624,1894,1902,142
232807,411,404,5,912,1195,1237,103
232813,399,388,900,288,1058,1203,175
232813,381,375,1086,228,1029,1170,163
232813,448,438,623,792,1259,1357,108
232813,477,468,679,984,1391,1438,165
232813,309,303,642,936,1591,958,118
232813,639,632,2506,180,2017,1937,113
232813,791,688,2812,2700,2199,2512,278
232813,323,311,1251,1704,961,1032,125
232813,651,634,4370,1020,2097,2086,173
232813,368,359,745,924,985,1106,149
232813,475,466,477,1488,1367,1455,129
232813,509,504,747,1092,1391,1536,219
232813,449,446,357,936,1343,1350,94
232813,342,330,1187,372,1043,1052,73
232813,604,591,3497,1728,2006,2029,184
232813,411,402,856,1140,1205,1256,108
483167,399,394,355,84,878,799,49
483167,384,379,65,96,808,771,32
483167,448,444,159,408,984,898,46
483167,480,475,251,108,1051,962,39
483167,309,305,193,240,733,629,48
483167,640,633,270,216,1426,1281,66
483167,769,751,1150,660,1791,1585,108
483167,323,316,378,204,707,654,45
483167,651,632,902,312,1611,1423,122
483167,368,358,131,216,822,743,44
483167,475,464,0,360,1015,964,80
483167,510,504,180,204,1051,1021,62
483167,448,439,139,192,928,898,58
483167,341,321,166,252,735,708,58
483167,606,591,710,384,1458,1329,117
483167,411,404,34,516,984,840,61
697531,163,160,89,24,462,493,56
697531,237,232,138,24,659,711,90
697531,123,122,64,132,364,371,26
697531,348,344,136,228,1001,1045,109
697531,225,223,413,72,591,675,102
697531,316,315,269,72,953,949,37
697531,625,612,1011,456,1954,1952,241
697531,114,112,172,36,304,345,47
697531,294,292,1093,168,998,915,56
697531,254,246,58,204,717,762,89
697531,110,110,92,24,329,330,18
697531,126,120,192,12,330,378,56
697531,110,109,0,60,334,330,17
697531,320,317,413,120,1008,965,52
697531,269,267,457,168,855,852,67
697531,146,142,0,228,402,438,38
733288,110,108,189,0,286,221,11
733288,153,152,288,0,420,308,6
733288,190,188,354,0,493,381,15
733288,237,224,0,192,533,482,51
733288,206,135,0,0,301,412,116
733288,221,218,0,0,577,445,13
733288,580,483,0,1008,1238,1304,236
733288,199,196,83,216,520,410,18
733288,502,351,0,360,861,1081,264
733288,158,135,0,288,314,317,50
733288,237,180,0,336,424,482,114
733288,148,145,341,0,348,300,15
733288,142,111,0,0,279,284,57
733288,270,256,0,0,606,566,56
733288,483,340,0,1272,768,1072,273
733288,289,199,0,504,433,585,164
804093,397,384,72,60,926,793,89
804093,380,374,0,108,922,760,38
804093,445,444,0,216,1112,890,34
804093,474,462,0,300,1170,948,79
804093,309,293,1,180,674,618,78
804093,635,631,108,120,1578,1270,19
804093,779,766,669,528,1970,1576,57
804093,319,314,96,288,774,640,20
804093,639,629,130,264,1640,1277,53
804093,368,358,0,336,809,736,60
804093,470,445,0,156,969,940,158
804093,509,481,48,132,1076,1017,162
804093,447,432,0,192,1008,894,96
804093,332,324,18,204,802,665,23
804093,590,561,0,408,1206,1182,140
804093,401,396,0,252,978,801,29
804094,397,389,176,12,1040,794,26
804094,380,378,65,108,951,760,10
804094,444,431,0,120,1106,888,71
804094,473,471,0,144,1218,948,19
804094,309,299,2,132,729,618,41
804094,635,625,0,180,1506,1270,49
804094,788,767,804,456,1901,1573,53
804094,319,317,99,48,825,640,17
804094,639,611,0,360,1464,1277,149
804094,368,365,242,0,948,736,16
804094,470,459,0,156,1079,940,75
804094,509,490,48,60,1101,1017,127
804094,447,436,0,180,996,894,49
804094,332,327,42,180,810,665,23
804094,590,570,0,360,1306,1179,86
804094,401,395,331,60,1014,801,21
827731,398,383,20,648,1116,1213,154
827731,381,321,0,504,802,1173,239
827731,448,440,0,732,1370,1398,121
827731,477,424,0,852,1130,1442,249
827731,309,262,2,1644,728,968,181
827731,638,512,1,1440,1393,1967,368
827731,751,645,2,2460,1826,2527,445
827731,318,268,0,852,2713,1033,199
827731,649,479,0,5460,1458,2348,427
827731,367,298,0,960,755,1106,229
827731,473,370,0,1356,887,1486,307
827731,508,406,0,1200,950,1540,354
827731,447,395,0,624,1034,1345,212
827731,341,220,0,888,478,1081,275
827731,603,380,0,4212,880,2131,475
827731,409,309,0,2340,719,1352,289
892053,397,387,200,624,1014,840,56
892053,380,370,228,216,1674,793,56
892053,446,431,83,636,1198,947,81
892053,475,458,128,348,1291,983,85
892053,309,303,252,240,797,637,32
892053,634,618,4,828,1624,1344,106
892053,787,757,380,1404,2291,1720,136
892053,315,302,374,228,843,681,62
892053,640,624,256,1908,1928,1562,121
892053,349,337,131,468,835,734,63
892053,468,455,293,564,1236,1029,77
892053,507,470,0,684,1116,1053,151
892053,447,437,69,360,1053,917,77
892053,331,321,128,456,1044,688,45
892053,590,567,520,1344,1765,1639,166
892053,401,389,13,732,1005,889,90
902855,398,395,0,120,1643,796,13
902855,381,379,99,24,1494,762,8
902855,448,441,0,72,1688,897,34
902855,476,476,35,72,1852,954,9
902855,309,308,20,72,1748,618,5
902855,635,631,41,156,2276,1270,10
902855,766,763,95,336,3771,1546,21
902855,318,308,0,132,1589,638,30
902855,643,641,261,228,3597,1355,19
902855,368,365,43,84,1536,738,10
902855,472,471,73,108,2065,944,15
902855,510,506,132,72,1784,1020,28
902855,448,442,0,204,1601,896,45
902855,341,337,165,84,1812,693,8
902855,603,598,123,252,3055,1290,36
902855,410,409,5,168,2247,820,7
902856,0,0,100,0,740,426,3
902856,0,0,17,0,722,426,2
902856,0,0,0,24,762,454,10
902856,0,0,35,12,913,565,9
902856,0,0,26,12,570,282,4
902856,0,0,62,0,1180,764,8
902856,0,0,94,48,1725,990,40
902856,0,0,95,0,466,283,6
902856,0,0,81,0,1145,591,14
902856,0,0,67,0,647,377,6
902856,0,0,58,0,804,461,9
902856,0,0,8,12,902,509,8
902856,0,0,0,0,857,468,15
902856,0,0,86,24,715,370,8
902856,0,0,13,0,1196,591,10
902856,0,0,45,12,720,374,9
902857,397,394,266,0,1060,794,12
902857,375,370,157,0,1032,750,15
902857,444,441,53,180,1208,888,17
902857,470,464,0,192,1206,942,41
902857,292,280,0,192,794,584,40
902857,630,619,218,72,1656,1262,56
902857,739,727,307,216,2142,1486,41
902857,303,299,199,12,868,608,16
902857,606,591,757,24,1711,1276,64
902857,359,358,7,204,1098,718,7
902857,456,445,0,216,1193,912,52
902857,510,477,168,60,1216,1020,88
902857,448,443,97,120,1165,896,23
902857,329,322,120,96,909,664,35
902857,575,510,0,600,1362,1230,171
902857,387,343,0,324,938,774,115
912489,0,0,77,156,1058,756,13
912489,0,0,0,288,1103,728,44
912489,0,0,29,0,1292,842,7
912489,0,0,0,288,1452,930,46
912489,0,0,0,168,862,550,25
912489,0,0,0,384,1762,1226,50
912489,0,0,33,348,2458,1493,30
912489,0,0,22,168,857,536,10
912489,0,0,613,0,1789,1142,27
912489,0,0,8,192,1014,706,13
912489,0,0,0,288,1261,862,23
912489,0,0,0,300,1330,936,45
912489,0,0,0,288,1212,856,62
912489,0,0,15,0,1038,644,13
912489,0,0,0,192,1675,1132,33
912489,0,0,0,192,1076,710,50
912490,378,377,47,12,1349,756,7
912490,364,363,10,12,1323,728,10
912490,420,418,2,48,1564,840,8
912490,464,463,23,36,1682,930,6
912490,275,275,21,36,1265,550,4
912490,612,611,53,24,2071,1226,11
912490,760,758,141,72,3216,1547,21
912490,267,267,21,36,1318,536,3
912490,539,537,95,48,3019,1142,14
912490,353,353,36,48,1313,706,8
912490,431,428,23,36,1766,862,8
912490,468,456,0,72,1451,936,44
912490,428,426,8,60,1382,856,8
912490,320,320,45,48,1742,644,3
912490,527,525,57,36,3329,1132,18
912490,355,354,10,48,2077,710,8
930987,366,363,189,72,811,732,29
930987,353,351,151,0,775,706,30
930987,397,391,159,276,876,795,40
930987,449,448,91,144,998,900,33
930987,253,253,1,168,582,506,22
930987,601,598,537,60,1250,1203,50
930987,737,718,742,780,1742,1516,101
930987,245,240,322,12,581,494,28
930987,501,461,618,648,1203,1077,85
930987,348,339,0,216,737,698,59
930987,429,426,57,252,930,864,34
930987,461,449,384,12,936,922,72
930987,421,419,104,120,922,842,35
930987,320,312,1257,0,635,644,57
930987,532,523,994,288,1324,1153,71
930987,355,351,81,240,961,714,31
952371,399,399,504,36,852,798,15
952371,381,377,307,48,839,764,15
952371,447,446,363,36,1004,896,8
952371,476,476,281,84,1077,963,14
952371,309,308,200,96,802,619,6
952371,640,639,949,60,1403,1285,17
952371,780,776,1051,432,2061,1604,45
952371,323,321,731,60,942,651,9
952371,650,644,632,336,2328,1337,20
952371,368,359,184,216,785,736,61
952371,474,472,360,72,1241,949,13
952371,510,507,434,60,1097,1019,18
952371,447,444,461,36,967,895,10
952371,341,336,220,204,995,687,19
952371,605,600,291,288,2062,1217,11
952371,409,409,198,288,1236,836,9
952401,399,392,1219,36,832,802,36
952401,381,378,144,54,938,768,30
952401,448,442,832,108,1009,908,44
952401,476,470,178,72,1295,955,26
952401,306,301,189,90,1087,614,24
952401,639,632,2020,0,1532,1286,64
952401,788,770,799,306,2708,1700,115
952401,322,312,953,90,765,652,51
952401,647,636,419,558,1995,1374,73
952401,365,361,312,180,1016,741,36
952401,474,468,777,108,992,953,68
952401,507,501,905,54,1078,1018,49
952401,447,443,3559,0,1234,896,25
952401,331,319,183,162,975,675,49
952401,597,587,985,270,1965,1262,92
952401,407,399,185,414,2046,825,42
952402,364,360,551,672,760,733,38
952402,353,350,139,48,853,712,37
952402,405,399,769,216,859,820,52
952402,461,458,38,156,1313,925,28
952402,295,292,221,156,910,592,19
952402,593,583,1818,0,1434,1194,55
952402,778,766,1084,816,2373,1683,83
952402,305,296,901,216,613,618,55
952402,613,600,638,828,1719,1303,84
952402,356,353,366,156,890,724,29
952402,450,444,440,276,963,905,60
952402,450,448,818,120,1006,902,34
952402,400,396,3078,0,1042,802,34
952402,340,335,271,216,989,693,30
952402,559,543,593,564,1395,1185,108
952402,370,367,85,444,974,751,35
952405,398,397,168,12,1110,796,9
952405,379,379,100,48,1075,758,6
952405,444,441,185,48,1380,889,7
952405,476,473,110,48,1365,953,14
952405,308,308,66,72,1177,616,3
952405,632,631,407,24,1859,1264,8
952405,787,784,536,276,3027,1582,15
952405,320,317,686,12,1229,642,2
952405,645,642,794,36,2803,1327,15
952405,368,366,170,48,1235,738,8
952405,471,470,299,48,1714,942,8
952405,507,504,170,48,1481,1014,5
952405,442,440,209,24,1330,884,11
952405,340,339,284,72,1360,689,5
952405,601,600,570,108,2750,1245,7
952405,405,405,44,216,1613,810,4
952407,0,0,1500,96,22,838,390
952407,0,0,0,108,40,786,365
952407,0,0,1341,264,21,940,444
952407,0,0,0,156,348,976,330
952407,0,0,0,132,25,636,303
952407,0,0,0,252,41,1342,630
952407,0,0,0,468,300,1693,692
952407,0,0,0,228,341,689,218
952407,0,0,0,828,51,1449,639
952407,0,0,0,84,11,725,347
952407,0,0,0,444,215,1020,406
952407,0,0,0,216,297,1047,404
952407,0,0,0,96,577,912,244
952407,0,0,46,204,122,697,296
952407,0,0,0,816,20,1480,600
952407,0,0,0,336,18,896,407
952447,366,366,378,48,1104,745,14
952447,358,354,198,108,945,726,16
952447,405,405,702,168,1222,831,13
952447,467,462,119,276,1452,942,15
952447,301,296,126,348,999,606,17
