basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
460400,600,595,228,132,1962,1253,38
460400,308,303,445,0,913,706,18
460403,515,510,1235,0,1472,1048,29
460403,328,325,123,0,1026,794,34
460403,473,468,1088,0,1316,955,20
460403,331,312,249,336,891,764,73
460403,293,286,188,240,872,754,59
460403,684,672,2815,0,2032,1371,29
460403,716,705,1493,0,2154,1844,139
460403,319,313,118,180,1208,747,21
460403,695,679,290,0,2423,1472,39
460403,438,434,300,540,1414,1056,66
460403,470,467,370,0,1384,963,18
460403,487,483,543,0,1382,990,19
460403,390,388,232,348,1126,800,15
460403,366,363,288,132,1177,908,59
460403,592,586,786,0,1885,1230,31
460403,307,305,1312,0,936,698,15
460423,516,508,99,192,1459,1035,27
460423,330,326,162,0,868,663,19
460423,475,474,205,36,1309,950,20
460423,332,316,134,180,817,672,48
460423,293,288,6,132,805,644,45
460423,687,679,203,72,2002,1367,31
460423,690,685,228,492,1774,1424,57
460423,324,319,32,108,987,658,15
460423,703,688,246,36,2129,1424,44
460423,439,436,225,240,1283,917,39
460423,472,467,809,0,1246,953,30
460423,487,422,408,60,1076,975,121
460423,390,388,56,84,1018,783,17
460423,368,360,171,108,1051,749,29
460423,600,589,199,168,1697,1213,57
460423,307,305,258,84,838,628,18
689296,503,488,250,204,1174,995,42
689296,328,319,212,0,766,659,32
689296,452,423,473,180,994,869,37
689296,333,322,0,348,743,673,39
689296,293,291,139,192,736,640,34
689296,647,638,430,420,1530,1301,70
689296,701,689,651,600,1744,1492,86
689296,312,297,117,312,750,637,41
689296,685,646,1043,336,1646,1401,82
689296,434,428,469,240,1034,927,67
689296,451,437,288,132,998,910,66
689296,467,452,125,156,1051,933,51
689296,367,355,338,108,835,726,31
689296,361,353,439,120,953,757,47
689296,565,556,660,264,1344,1174,59
689296,286,281,359,192,705,578,22
716887,513,497,250,168,1164,1045,65
716887,330,321,353,0,791,698,44
716887,475,470,391,156,1116,963,47
716887,328,319,78,384,745,688,47
716887,288,273,139,192,730,722,65
716887,685,670,317,528,1617,1387,75
716887,715,701,702,924,1781,1642,107
716887,323,314,147,336,858,746,45
716887,707,685,730,600,1885,1606,115
716887,433,387,391,612,908,979,146
716887,472,469,328,192,1085,974,48
716887,487,482,183,204,1107,988,47
716887,391,387,253,132,891,788,38
716887,369,359,483,132,848,766,49
716887,601,595,622,312,1524,1251,53
716887,308,299,196,180,705,631,30
850624,516,512,398,0,1400,1028,28
850624,331,329,1640,0,903,660,13
850624,475,474,360,0,2792,950,13
850624,335,332,520,0,1007,670,15
850624,293,290,178,96,856,594,18
850624,687,675,505,0,1948,1367,19
850624,703,698,1117,0,1866,1441,42
850624,324,321,434,0,1040,650,13
850624,706,696,6755,0,2149,1420,29
850624,438,432,171,72,1185,881,32
850624,472,467,413,0,1310,945,14
850624,487,483,2391,0,1315,974,20
850624,390,389,2025,0,1073,779,14
850624,368,365,195,48,978,736,29
850624,601,597,692,0,1778,1203,23
850624,308,307,439,0,929,616,11
868171,516,513,51,144,1139,1030,33
868171,331,328,396,0,697,660,34
868171,475,474,140,48,1079,951,21
868171,336,330,23,156,727,669,30
868171,293,291,38,84,694,606,23
868171,688,678,79,264,1552,1369,41
868171,690,688,143,324,1502,1385,55
868171,324,319,128,84,753,665,32
868171,706,693,144,288,1604,1411,53
868171,437,435,118,156,974,883,37
868171,472,470,99,96,1033,950,37
868171,487,486,74,132,1077,975,32
868171,391,388,87,72,844,779,24
868171,369,362,231,48,783,731,38
868171,602,595,187,240,1300,1203,48
868171,308,307,63,108,677,617,15
559682,514,500,121,0,1349,1034,53
559682,327,320,149,0,789,662,18
559682,475,465,163,0,1311,958,33
559682,328,326,72,0,879,656,6
559682,293,272,248,0,695,621,70
559682,684,680,112,120,1874,1366,12
559682,726,701,0,1596,1991,1684,133
559682,324,297,0,276,861,711,74
559682,703,622,1200,996,1623,1514,200
559682,438,435,0,120,1160,887,10
559682,471,469,189,0,1285,981,24
559682,485,484,91,0,1304,970,11
559682,388,387,21,0,1053,778,3
559682,368,364,20,432,1015,767,34
559682,598,579,310,516,1556,1301,80
559682,307,304,45,192,814,640,20
867042,514,497,563,0,1160,1034,72
867042,327,315,407,0,860,665,37
867042,475,461,782,0,1023,956,47
867042,328,324,223,0,714,660,36
867042,293,276,506,0,701,643,56
867042,684,666,534,684,1524,1382,93
867042,726,707,366,1788,1725,1537,121
867042,324,313,81,216,793,669,47
867042,703,143,1404,0,289,1421,624
867042,437,422,574,456,1002,912,65
867042,471,462,469,0,1084,964,49
867042,485,474,473,0,1071,978,60
867042,389,379,261,0,863,783,45
867042,367,354,33,840,830,762,73
867042,598,574,571,540,1403,1271,111
867042,308,299,122,240,689,612,38
867043,514,506,245,0,1092,1032,39
867043,327,323,208,0,705,660,37
867043,475,471,463,0,1059,953,29
867043,328,326,110,0,729,658,11
867043,293,278,436,0,630,639,73
867043,684,675,212,276,1505,1376,28
867043,728,717,1359,1104,1646,1543,85
867043,324,317,211,156,814,693,38
867043,703,682,1382,468,1689,1466,79
867043,437,432,166,288,1001,903,25
867043,471,464,263,0,1071,962,33
867043,485,481,165,0,1042,971,27
867043,389,385,81,0,852,780,14
867043,367,361,252,408,806,742,34
867043,599,592,441,420,1383,1234,58
867043,308,302,257,132,692,617,21
232807,516,510,0,396,1555,1549,185
232807,328,324,234,0,999,991,97
232807,475,472,506,156,1521,1428,57
232807,331,324,72,228,984,990,112
232807,293,292,114,156,911,887,103
232807,684,675,386,348,2315,2062,75
232807,728,717,770,456,2528,2335,225
232807,324,317,20,324,1008,1e3,117
232807,704,693,399,1188,2437,2156,140
232807,438,432,416,72,2452,1318,152
232807,472,468,510,96,1508,1429,75
232807,487,483,204,96,1449,1462,164
232807,390,387,304,48,1292,1171,37
232807,368,362,458,156,1273,1115,56
232807,598,582,794,636,1965,1857,138
232807,308,308,264,252,1070,930,41
232813,516,506,0,552,1473,1559,195
232813,328,321,419,0,1038,1008,111
232813,475,461,550,192,1405,1443,103
232813,331,324,78,324,960,999,121
232813,293,281,167,384,966,907,105
232813,684,674,423,564,2192,2086,132
232813,728,710,2909,0,2696,2441,239
232813,324,305,260,564,1027,1060,132
232813,704,680,839,1212,2320,2240,203
232813,438,420,288,132,1196,1329,185
232813,472,461,593,276,1480,1440,97
232813,487,478,211,96,1443,1467,185
232813,390,384,219,108,1225,1176,60
232813,368,359,414,108,1266,1162,77
232813,598,577,1317,444,2056,2026,169
232813,308,304,294,276,1040,953,60
483167,515,507,2,264,1171,1031,57
483167,331,325,80,0,705,658,29
483167,475,467,264,96,1058,956,55
483167,336,326,68,192,695,671,56
483167,293,284,53,156,724,631,45
483167,686,670,144,288,1585,1365,81
483167,695,685,518,312,2046,1440,77
483167,324,307,0,324,695,678,81
483167,705,679,546,456,1743,1522,124
483167,438,429,220,96,1073,901,48
483167,471,462,269,108,1070,949,62
483167,487,473,184,132,1087,975,81
483167,392,378,226,84,842,779,72
483167,368,350,249,144,921,755,64
483167,605,562,573,312,1344,1282,159
483167,308,304,186,168,804,641,35
483708,515,477,0,360,1330,849,77
483708,328,308,26,72,781,548,55
483708,475,464,62,24,1335,737,22
483708,331,302,89,288,747,576,75
483708,293,278,65,0,741,450,31
483708,685,650,0,420,1875,1176,95
483708,690,677,41,360,1940,1253,50
483708,324,290,0,192,893,514,62
483708,704,672,156,72,2087,1052,47
483708,438,414,200,0,1156,774,81
483708,472,454,144,36,1220,749,35
483708,487,469,87,0,1139,772,65
483708,390,365,98,0,1086,629,45
483708,368,359,49,0,1136,577,23
483708,599,572,106,132,1386,917,73
483708,308,304,35,36,849,462,8
697513,155,145,0,60,423,311,22
697513,122,120,39,0,295,242,8
697513,198,193,37,36,524,396,16
697513,163,162,0,72,375,327,12
697513,202,199,16,48,505,405,12
697513,265,262,18,84,669,529,23
697513,506,505,170,120,1367,1017,31
697513,203,190,0,96,525,411,39
697513,541,529,102,120,1527,1085,42
697513,188,186,35,36,506,378,11
697513,228,224,48,36,556,456,21
697513,165,163,24,24,427,330,6
697513,107,107,23,24,323,214,8
697513,287,284,86,24,840,576,24
697513,479,467,111,120,1200,971,67
697513,213,213,28,36,590,427,12
697531,514,505,113,312,1493,1542,165
697531,328,323,531,0,982,984,117
697531,475,467,387,288,1486,1433,84
697531,330,323,180,300,932,986,117
697531,292,280,122,288,856,879,111
697531,683,678,353,300,2166,2048,86
697531,690,580,1339,444,1718,2081,372
697531,323,315,91,180,962,983,113
697531,701,689,620,996,2224,2140,132
697531,437,430,438,48,1241,1312,151
697531,470,465,474,228,1460,1413,70
697531,487,478,297,60,1399,1463,172
697531,390,385,287,60,1217,1168,45
697531,364,358,552,132,1140,1098,60
697531,595,588,981,1608,1853,1828,130
697531,308,305,87,504,950,928,48
697534,6,5,0,0,12,18,3
697534,6,6,36,0,15,18,4
697534,1,1,7,0,2,3,1
697537,5,4,0,0,10,15,3
697537,2,1,1,0,2,6,2
697537,6,6,0,0,18,18,1
804093,514,485,52,36,1039,742,37
804093,325,317,107,0,733,504,18
804093,472,460,60,24,1014,656,20
804093,329,320,3,84,789,495,15
804093,293,276,0,84,548,404,27
804093,677,627,78,204,1356,999,60
804093,714,684,445,0,1696,1091,52
804093,320,287,1,84,603,382,36
804093,691,637,147,120,1353,775,59
804093,436,426,629,0,921,669,26
804093,465,446,210,12,932,646,30
804093,486,466,62,48,1013,660,26
804093,388,364,779,0,767,579,31
804093,356,333,220,36,759,429,24
804093,583,544,220,168,1003,653,39
804093,300,293,182,72,675,364,9
804094,514,488,0,84,1096,770,39
804094,325,314,67,0,740,503,14
804094,472,447,84,24,998,682,47
804094,329,325,87,48,752,492,11
804094,293,286,82,48,660,410,16
804094,677,637,88,144,1427,1012,53
804094,721,684,141,168,1698,1110,67
804094,320,313,58,72,743,403,13
804094,691,646,177,216,1440,797,51
804094,436,424,998,0,1040,670,26
804094,465,445,184,12,941,659,24
804094,486,463,94,36,978,711,34
804094,388,379,178,0,853,595,16
804094,356,340,467,0,767,397,15
804094,583,538,102,228,1048,664,49
804094,301,285,122,48,663,364,17
827731,515,492,564,144,1341,1087,74
827731,327,319,388,0,1036,737,51
827731,475,457,811,192,1292,1051,87
827731,331,317,188,528,891,697,50
827731,293,282,276,324,1037,740,62
827731,683,649,543,612,2007,1510,115
827731,690,670,1088,900,2860,1763,88
827731,318,303,220,420,917,816,76
827731,701,662,2327,552,2379,2193,224
827731,437,405,943,84,1307,991,79
827731,469,448,683,348,1228,1044,90
827731,486,475,481,96,1482,1019,55
827731,388,382,219,168,970,793,45
827731,367,344,659,336,1233,911,94
827731,597,565,1853,504,3084,1883,184
827731,308,299,355,456,1059,785,59
845042,491,483,218,0,1267,981,19
845042,240,235,43,0,549,476,12
845042,471,464,391,0,1218,945,30
845042,189,185,331,0,442,382,9
845042,135,130,120,0,338,275,15
845042,644,629,114,264,1587,1286,38
845042,670,641,0,648,1534,1344,97
845042,321,309,80,0,743,658,37
845042,698,672,589,0,1664,1410,105
845042,218,215,244,0,536,441,12
845042,467,453,111,0,1082,935,41
845042,483,377,0,0,936,966,202
845042,386,381,149,120,1007,768,15
845042,355,344,598,0,906,707,31
845042,583,558,403,396,1290,1190,98
845042,301,295,579,0,783,604,26
892053,514,450,1039,660,1049,1050,155
892053,325,315,182,384,778,653,36
892053,472,447,2577,312,1016,964,79
892053,330,318,487,648,778,669,54
892053,293,285,657,204,670,591,40
892053,676,633,1808,564,1464,1377,121
892053,686,658,2741,0,1665,1416,102
892053,316,294,571,492,818,671,56
892053,692,659,4711,228,1773,1468,119
892053,419,399,1148,0,889,842,63
892053,464,446,1242,0,1020,937,74
892053,486,459,988,384,1107,999,91
892053,388,378,444,444,856,789,69
892053,356,336,1348,588,816,721,65
892053,583,538,2700,636,1505,1369,165
892053,301,288,1205,0,700,615,50
902855,514,487,107,0,982,1013,61
902855,328,320,147,0,653,652,28
902855,475,431,287,0,857,948,97
902855,330,319,205,0,631,657,43
902855,293,257,214,60,623,587,53
902855,680,641,281,144,1204,1354,129
902855,694,668,860,0,1696,1356,68
902855,318,307,232,0,744,633,27
902855,696,658,471,0,1575,1389,93
902855,437,422,174,0,881,879,68
902855,470,452,358,0,992,937,61
902855,487,476,98,108,946,970,51
902855,390,378,107,72,770,776,45
902855,368,351,240,0,678,723,61
902855,596,567,551,228,1119,1189,135
902855,307,297,202,0,708,610,41
902856,318,21,465,12,31,188,97
902856,450,60,710,0,94,303,156
902856,323,302,38,0,466,485,42
902856,266,233,97,0,360,377,62
902856,659,4,1116,0,8,534,364
902856,698,151,1503,0,201,309,98
902856,270,71,471,0,121,113,24
902856,425,1,696,0,2,312,203
902856,439,4,936,0,5,336,235
902856,459,152,558,0,218,338,108
902856,376,355,0,300,521,554,75
902856,348,7,1416,0,14,180,158
902856,534,3,1236,0,4,368,304
902856,287,211,0,216,215,324,100
902857,510,491,121,12,993,1017,43
902857,326,318,106,0,659,648,14
902857,473,458,258,0,927,944,31
902857,328,320,194,24,658,653,22
902857,292,258,248,0,571,586,42
902857,677,657,34,336,1296,1348,62
902857,686,644,733,0,1457,1336,64
902857,313,303,173,0,661,619,24
902857,683,654,497,0,1443,1367,70
902857,418,120,20,72,220,212,28
902857,466,454,279,0,954,927,36
902857,487,468,177,36,933,966,41
902857,390,381,103,72,771,778,28
902857,356,338,226,0,670,693,33
902857,583,544,632,180,1100,1139,72
902857,305,287,217,0,644,592,23
903988,328,63,467,0,77,137,52
903988,474,59,942,0,70,251,173
903988,330,81,536,0,110,166,45
903988,293,72,430,0,110,167,46
903988,684,68,1109,0,76,427,326
903988,724,162,1331,0,226,333,102
903988,322,275,214,0,381,371,54
903988,436,0,960,0,0,262,216
903988,469,1,936,0,2,279,258
903988,487,459,231,0,622,510,31
903988,390,368,164,24,466,406,29
903988,597,0,1404,0,0,471,350
903988,308,296,224,0,445,370,16
912489,485,419,0,216,816,954,85
912489,317,297,156,0,600,630,29
912489,448,410,0,420,827,882,54
912489,322,298,0,144,603,639,42
912489,267,229,29,240,514,545,48
912489,656,560,0,420,1094,1304,122
912489,698,640,0,1152,1463,1307,41
912489,267,232,3,216,511,516,33
912489,594,538,0,732,1133,1174,110
912489,408,313,0,240,625,816,120
912489,434,406,0,372,867,856,38
912489,447,383,0,156,769,892,85
912489,369,338,0,144,672,734,52
912489,345,297,0,1092,576,659,58
912489,528,464,0,696,894,1049,125
912489,279,260,0,204,603,553,31
912490,485,464,142,12,936,964,36
912490,319,314,126,0,676,634,7
912490,448,415,255,0,861,888,45
912490,323,316,182,36,654,643,25
912490,273,243,213,60,602,545,39
912490,656,635,410,0,1258,1306,47
912490,704,658,1153,0,1711,1324,34
912490,267,243,232,0,595,509,21
912490,594,562,1055,0,1363,1163,48
912490,411,404,251,0,860,822,27
912490,434,422,300,0,976,857,20
912490,447,438,212,12,887,890,25
912490,369,363,129,48,762,734,17
912490,345,340,315,0,673,687,26
912490,528,517,114,744,1075,1051,50
912490,279,275,232,0,730,554,8
199060,287,282,1438,0,838,598,15
199060,290,287,472,0,835,600,23
199060,291,288,726,240,1378,768,34
199060,181,170,1953,0,551,363,12
199060,653,642,2974,1200,1838,1567,77
199060,148,137,1782,0,429,329,25
199060,434,429,1257,0,2247,996,36
199060,262,253,1392,0,1102,531,23
199060,357,348,773,240,941,787,41
199060,99,97,3005,0,358,214,11
199060,39,33,85,0,104,82,10
199080,278,277,2396,0,1027,598,3
199080,275,271,89,0,955,551,4
199080,286,284,1098,0,1448,757,21
199080,165,160,3174,0,609,326,3
199080,630,626,794,0,2217,1298,12
199080,149,142,3784,0,655,314,8
199080,432,431,580,0,2075,1079,13
199080,255,242,1972,0,1115,512,11
199080,357,349,545,96,1024,716,15
199080,100,99,4608,0,351,200,1
199080,34,33,483,0,128,69,2
199279,327,326,34,0,969,656,8
199279,329,326,32,0,1060,656,7
199279,293,245,0,1044,634,755,124
199279,1590,1547,414,228,4991,3187,107
199279,711,702,660,300,1983,1527,32
199279,695,645,139,408,2310,1420,123
199279,437,431,299,0,1514,969,25
199279,1677,1655,304,0,5516,3380,48
199279,367,365,292,12,968,739,11
199279,580,569,955,0,1947,1216,38
199279,298,293,79,120,1082,608,12
199296,329,325,43,0,1052,660,6
199296,334,324,57,0,1026,667,14
199296,293,286,1184,516,1071,915,42
199296,1589,1540,625,252,4964,3196,123
199296,692,681,486,564,2032,1434,36
199296,696,647,79,768,2578,1443,109
199296,438,434,1720,0,1573,1056,32
199296,1676,1655,434,0,5950,3387,40
199296,367,364,290,60,1197,738,14
199296,586,578,0,444,2004,1262,43
199296,298,297,99,156,1005,607,14
256229,328,320,668,0,3148,1004,66
256229,329,320,388,0,2512,990,80
256229,293,276,2203,2184,3850,1903,84
256229,1632,1558,1800,1584,19956,3710,176
256229,718,694,3497,528,4558,2307,93
256229,705,676,1194,0,5010,2025,105
256229,439,425,1259,0,5508,1747,60
256229,1717,1672,2136,0,19306,4198,146
256229,367,360,1480,528,2447,1154,49
256229,601,577,1314,1056,3833,1965,112
256229,306,303,267,264,2450,771,21
350688,320,254,0,0,4649,641,80
350688,325,272,0,0,5869,654,64
350688,292,290,545,1080,8614,1203,34
350688,1589,1373,0,0,30638,3208,257
350688,688,435,0,0,9324,1549,280
350688,670,544,0,0,10582,1410,167
350688,434,410,274,0,9671,1268,58
350688,1666,1489,0,0,37443,3382,219
350688,275,224,0,0,3300,573,68
350688,579,457,0,0,9369,1232,175
350688,303,259,0,0,5222,635,64
351097,3,2,0,0,11,4,0
351097,8,6,0,0,14,16,2
351097,68,67,84,0,179,146,11
351097,13,13,23,0,79,28,1
401541,8,7,738,0,20,16,1
401541,14,11,691,0,34,28,3
401541,275,275,156,468,959,657,21
401541,10,10,3475,0,35,20,0
401541,629,534,0,0,1584,1269,154
401541,7,7,2576,0,19,14,0
401541,406,404,255,0,1758,881,14
401541,24,23,1500,0,62,48,2
401541,32,31,316,0,118,64,3
401541,2,2,900,0,5,4,0
401541,2,1,714,0,2,4,1
442893,328,321,97,0,1078,696,18
442893,329,320,87,0,1181,686,16
442893,293,284,688,312,1022,803,63
442893,1601,1385,1065,0,4927,3216,230
442893,689,658,1231,1092,2026,1549,92
442893,700,655,1962,0,2999,1442,62
442893,439,430,1057,0,1546,1037,46
442893,1697,1475,821,0,5223,3400,224
442893,370,352,944,120,1408,857,29
442893,600,563,703,0,2500,1233,40
442893,302,279,208,0,1147,618,28
689603,20,12,394,0,28,26,1
689603,30,19,89,0,50,43,2
689603,272,203,59,732,681,573,66
689603,110,88,2455,0,209,190,5
689603,634,591,468,864,1507,1255,42
689603,23,17,980,0,51,38,2
689603,403,365,5,0,981,837,43
689603,104,79,505,0,191,166,7
689603,27,23,212,0,58,47,2
689603,30,25,1771,0,70,58,5
689603,11,7,91,0,15,16,1
690341,4,3,653,0,12,6,0
690341,42,41,545,0,120,92,3
727120,285,281,30,0,753,567,5
727120,292,291,50,0,827,582,1
727120,292,284,125,0,895,591,12
727120,126,111,114,684,314,248,13
727120,715,705,378,588,1812,1442,24
727120,55,42,368,276,172,128,13
727120,435,426,337,0,1242,875,16
727120,199,173,377,0,523,403,24
727120,345,343,490,0,968,696,7
727120,32,26,319,0,61,64,6
727120,21,16,129,0,44,40,4
727121,327,323,47,0,1002,655,5
727121,329,321,73,0,931,656,9
727121,293,284,188,288,886,614,13
727121,1589,1542,150,876,4758,3174,82
727121,691,677,375,588,1998,1403,25
727121,695,649,69,216,2693,1435,104
727121,438,432,241,0,1189,884,16
727121,1676,1639,237,0,5421,3357,45
727121,367,362,275,84,1023,734,9
727121,583,575,199,0,2003,1166,18
727121,298,292,56,60,1004,604,11
727122,327,325,60,0,927,655,8
727122,329,325,183,0,848,656,4
727122,293,291,155,144,869,618,19
727122,1589,1578,415,588,4716,3174,36
727122,691,681,766,324,1704,1397,23
727122,695,687,151,588,2371,1401,21
727122,438,434,126,0,1205,901,14
727122,1677,1656,868,0,5073,3359,36
727122,367,365,232,84,937,740,8
727122,583,576,102,108,1780,1170,21
727122,298,298,306,204,996,597,5
727124,284,280,74,0,808,566,5
727124,283,270,89,0,713,565,24
727124,211,208,34,48,684,438,18
727124,132,106,129,756,347,260,26
727124,175,170,276,0,461,364,10
727124,53,41,3,324,176,113,14
727124,293,287,133,0,824,599,18
727124,194,171,169,0,622,384,24
727124,334,329,194,72,876,669,8
727124,37,26,0,168,101,72,10
727124,19,16,128,60,66,38,3
727125,284,282,67,0,741,568,7
727125,292,285,112,0,808,582,6
727125,292,287,207,96,790,590,12
727125,122,108,654,600,314,240,14
727125,714,703,639,1128,1860,1457,21
727125,50,40,209,276,269,108,11
727125,434,430,377,0,1160,874,8
727125,198,175,229,0,632,393,23
727125,346,342,342,144,918,694,16
727125,35,28,214,504,108,70,9
727125,18,17,74,48,50,36,3
727126,1,1,0,0,3,2,0
727126,7,4,0,0,18,15,3
727126,7,7,0,0,22,15,0
727126,1,1,0,0,3,2,0
727126,1,0,0,0,0,0,0
727126,5,4,354,0,18,11,1
727126,2,1,365,0,3,2,0
727126,1,1,733,0,7,2,0
727128,1,1,494,0,1,2,1
727128,2,2,860,0,4,5,1
727128,2,2,2518,0,5,4,0
727128,5,5,1457,0,11,10,0
727128,2,2,3969,0,4,4,0
727128,1,0,23,0,0,0,0
727128,2,2,5525,0,3,4,1
727128,3,2,35,0,5,4,0
729842,3,3,292,0,9,6,0
729842,14,5,0,0,15,24,8
729842,270,267,50,108,765,596,26
729842,18,12,271,0,36,24,0
729842,625,371,0,0,927,1226,272
729842,3,3,200,0,7,6,0
729842,403,401,45,0,1290,845,12
729842,12,8,891,0,17,18,1
729842,37,27,215,0,63,72,11
729842,4,4,549,0,11,8,0
729842,5,1,16,0,2,11,4
729843,1,1,21,0,2,2,0
729843,5,5,127,0,9,10,1
729843,3,3,322,0,7,6,0
729843,3,3,778,0,8,7,0
729843,2,1,1236,0,3,2,0
729843,4,3,899,0,5,8,2
729843,4,3,28,0,7,6,0
729843,3,3,324,0,8,6,0
729844,277,266,62,0,634,536,6
729844,276,268,338,0,709,540,5
729844,290,287,381,144,803,659,31
729844,118,90,1184,0,245,180,2
729844,628,619,673,300,1647,1256,44
729844,33,32,1680,0,104,64,1
729844,435,431,304,0,1180,911,21
729844,242,168,846,0,407,354,12
729844,336,330,103,60,832,663,7
729844,26,24,1441,0,67,50,1
729844,13,13,453,0,43,28,0
822564,3,3,0,0,6,6,0
822564,34,34,0,0,141,78,1
822564,38,37,0,0,75,76,3
822564,109,107,0,0,370,223,9
822564,5,4,0,0,12,10,2
822564,71,71,0,0,257,155,6
822564,17,17,161,0,37,35,1
822564,1,1,0,0,3,2,0
822565,1,1,12,0,2,2,0
822565,269,248,90,12,1173,545,37
822565,404,397,47,0,1796,801,9
822565,1,1,255,0,19,2,0
822567,284,251,156,0,685,567,64
822567,279,252,280,0,678,556,54
822567,210,132,457,144,479,452,96
822567,118,97,0,324,264,223,21
822567,216,139,0,396,847,409,93
822567,39,30,26,0,120,61,12
822567,292,193,680,0,553,592,128
822567,181,171,558,0,498,352,8
822567,331,323,281,0,852,635,10
822567,31,25,0,0,98,60,8
822567,18,15,250,0,58,29,3
828278,287,283,41,0,683,574,6
828278,290,284,258,0,744,580,8
828278,291,289,507,216,871,639,21
828278,175,114,337,0,278,346,65
828278,629,616,1396,0,1433,1267,28
828278,51,32,147,0,73,103,24
828278,433,423,1383,0,1059,903,29
828278,225,183,506,0,521,453,49
828278,338,336,163,60,763,678,12
828278,49,25,323,0,50,98,29
828278,34,15,215,0,31,70,20
866765,322,293,80,0,711,641,31
866765,325,301,131,0,680,649,35
866765,291,258,151,72,860,604,40
866765,1607,1404,0,1404,3243,3197,327
866765,679,615,65,96,1588,1351,65
866765,698,604,20,396,1468,1396,159
866765,435,376,156,0,1082,871,63
866765,1698,1483,0,0,3409,3372,305
866765,366,324,12,348,786,712,66
866765,594,518,0,684,1170,1183,142
866765,304,282,110,36,783,609,24
867698,3,3,249,0,6,6,0
867698,17,17,133,0,44,34,2
867698,274,274,137,96,916,686,16
867698,4,4,703,0,11,8,0
867698,625,457,136,0,953,920,18
867698,8,6,573,0,22,17,2
867698,406,403,30,0,1273,882,17
867698,28,26,1003,0,56,56,2
867698,21,0,0,0,0,28,14
867698,2,1,382,0,2,6,1
868483,328,290,266,0,3442,672,40
868483,329,280,0,0,2620,667,57
868483,293,289,862,972,3574,1074,44
868483,1595,1455,1405,0,16342,3194,137
868483,688,454,0,0,4754,1555,266
868483,671,595,621,0,6746,1376,84
868483,437,424,747,0,4315,1141,50
868483,1667,1516,0,0,17636,3412,171
868483,347,237,0,0,3196,776,134
868483,578,488,0,0,5072,1192,121
868483,305,281,387,0,3812,630,25
868485,320,288,0,0,3300,642,46
868485,326,286,0,0,2412,652,54
868485,293,264,767,360,3e3,1028,71
868485,1593,1424,0,0,15983,3190,193
868485,688,643,201,0,4568,1447,69
