Prime Item Nbr,Prime Item Desc,Item Type,Fineline,Unit Retail,Unit Cost,MU %,Est. POS Store Count,POS Qty,POS Sales,Avg On Hand Qty,Avg Traited Store Count,Avg Repl Store Count,Avg Instock Store Count,Instock %,WM Week
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2084,3524,20880.4,23506,3503,3394,3325,0.97967,201406
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2062,3509,20824.21,24259,3506,3485,3429,0.983931,201407
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2060,3314,19727.62,23721,3507,3489,3426,0.981943,201408
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2148,3705,22092.36,23718,3509,3492,3428,0.981672,201409
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2122,3508,20954.6,23916,3515,3498,3446,0.985134,201410
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2201,3808,22727,22734,3520,3504,3433,0.979737,201411
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2200,3742,22331.81,21426,3524,3509,3418,0.974067,201412
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2198,3796,22652.66,19272,3532,3519,3351,0.952259,201413
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2189,3839,22869.54,17879,3532,3521,3286,0.933258,201414
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2178,3726,22227.36,19461,3542,3529,3379,0.957495,201415
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2326,4188,24987.88,19977,3552,3539,3426,0.96807,201416
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2484,4737,28228.08,19398,3555,3542,3407,0.961886,201417
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2602,5113,30473.64,20516,3558,3545,3449,0.97292,201418
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2478,4909,29324.09,20724,3561,3549,3449,0.971823,201419
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2555,4965,29628.5,21378,3564,3554,3476,0.978053,201420
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2572,4991,29761.85,21770,3567,3559,3509,0.985951,201421
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2645,5456,32571.16,21714,3567,3560,3502,0.983708,201422
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2617,5307,31696.35,20074,3570,3563,3463,0.971934,201423
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2591,4928,29432.78,20306,3582,3576,3489,0.975671,201424
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2476,4733,28282.53,20141,3586,3580,3488,0.974302,201425
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2472,4595,27446.53,20313,3588,3582,3486,0.973199,201426
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2516,4757,28450.45,20523,3594,3587,3499,0.975467,201427
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2350,4266,25471.54,20085,3608,3602,3520,0.977235,201428
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2399,4315,25766.18,19950,3612,3605,3522,0.976976,201429
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2362,4280,25557.88,20461,3614,3608,3526,0.977273,201430
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2402,4329,25849.41,20716,3615,3611,3527,0.976738,201431
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2300,3945,23558.09,22490,3620,3617,3578,0.989218,201432
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2198,3723,22225.56,22400,3621,3619,3576,0.988118,201433
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2185,3614,21600.84,22182,3623,3621,3560,0.983154,201434
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2200,3650,21798.53,22517,3625,3622,3578,0.987852,201435
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2120,3625,21661.08,23422,3631,3627,3578,0.98649,201436
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2104,3408,20359.41,22117,3635,3631,3580,0.985954,201437
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2004,3277,19578.25,20235,3645,3642,3561,0.977759,201438
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1998,3156,18851.71,18642,3645,3642,3547,0.973915,201439
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1869,2849,17012.5,18463,3658,3656,3580,0.979212,201440
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1827,2700,16137.45,18480,3657,3655,3584,0.980575,201441
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1757,2550,15231.37,18319,3660,3658,3583,0.979497,201442
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1730,2534,15146.62,17543,3660,3658,3563,0.97403,201443
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1782,2635,15756.74,17890,3661,3659,3569,0.975403,201444
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1712,2421,14429.57,18433,3671,3670,3605,0.982289,201445
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1717,2452,14649.27,19058,3677,3675,3601,0.979864,201446
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1693,2415,14436.18,18675,3676,3674,3599,0.979586,201447
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1841,2785,16623.49,18114,3676,3674,3582,0.974959,201448
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1769,2635,15755.88,18288,3694,3693,3578,0.96886,201449
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1757,2682,16037.61,18817,3698,3697,3606,0.975385,201450
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1833,2780,16604.75,19104,3723,3721,3608,0.969632,201451
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1815,2697,16115.02,19648,3751,3749,3666,0.977861,201452
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1938,3037,18150.35,19303,3752,3750,3658,0.975467,201501
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,2020,3247,19382.57,18647,3752,3750,3625,0.966667,201502
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1967,3090,18457.65,17534,3753,3752,3596,0.958422,201503
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,1965,3109,18571.77,16651,3755,3755,3553,0.946205,201504
551118811,EQ 3X ANTI SPRAY,33,3539,5.97,3.42,0.427136,464,506,3027.67,16651,3755,3755,3553,0.946205,201505
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3629,11077,42434.23,19540,4124,4122,4005,0.971616,201405
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3600,10920,41838.44,19722,4132,4130,3993,0.966828,201406
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3597,10721,41078.69,20384,4129,4129,4044,0.979414,201407
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3619,10768,41256.63,20139,4131,4130,4057,0.982324,201408
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3611,11090,42491.64,20120,4135,4134,4071,0.984761,201409
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3585,10902,41765.92,20423,4141,4140,4076,0.984541,201410
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3579,10735,41136.89,20642,4150,4150,4070,0.980723,201411
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3523,10138,38847.91,21054,4153,4152,4074,0.981214,201412
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3580,10963,42000.3,20664,4156,4155,4081,0.98219,201413
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3620,10729,41112.48,21204,4156,4155,4088,0.983875,201414
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3502,10015,38369.5,20064,4162,4161,4094,0.983898,201415
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3533,10008,38351.74,18148,4170,4169,4040,0.969057,201416
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3574,9990,38274.66,18134,4171,4170,4079,0.978177,201417
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3666,10915,41819.35,17671,4174,4173,4032,0.966211,201418
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3671,10841,41538.49,18102,4178,4178,4057,0.971039,201419
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3626,10602,40621.47,18222,4181,4180,4079,0.975837,201420
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3590,10363,39709.83,18409,4182,4182,4067,0.972501,201421
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3664,11386,43631.81,17398,4182,4181,4056,0.970103,201422
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3701,11666,44698.58,17742,4183,4182,4033,0.964371,201423
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3713,11902,45596.55,17683,4198,4198,4053,0.96546,201424
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3688,11478,43976.52,17879,4202,4202,4090,0.973346,201425
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3746,11674,44732.41,17862,4203,4202,4068,0.96811,201426
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3770,12057,46193.9,18229,4205,4204,4076,0.969553,201427
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3755,11928,45705.82,18258,4223,4222,4087,0.968025,201428
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3732,12029,46076.13,18430,4230,4229,4104,0.970442,201429
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3752,12065,46219.38,17973,4232,4231,4092,0.967147,201430
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3794,12360,47364.55,16811,4230,4229,4064,0.960984,201431
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3758,11638,44585.49,16813,4253,4252,4093,0.962606,201432
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3730,11787,45167.22,16744,4253,4252,4088,0.96143,201433
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3722,11849,45397.78,20912,4256,4255,4180,0.982374,201434
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3750,12403,47525.97,24918,4259,4258,4219,0.990841,201435
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3760,12393,47482.14,25874,4265,4264,4221,0.989916,201436
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3727,11777,45116.43,26567,4270,4269,4230,0.990864,201437
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3748,11440,43849.45,25866,4279,4278,4246,0.99252,201438
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3697,11200,42915.97,25637,4278,4278,4243,0.991819,201439
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3766,12203,46769.7,24931,4293,4292,4253,0.990913,201440
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3700,11338,43445.53,25832,4295,4294,4259,0.991849,201441
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3632,10643,40779.29,25871,4298,4297,4270,0.993717,201442
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3557,9492,36382.62,25316,4298,4298,4264,0.992089,201443
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3723,11504,44073.98,24552,4303,4302,4259,0.990005,201444
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3613,10603,40630.22,25617,4317,4316,4279,0.991427,201445
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3640,10453,40057.59,25237,4335,4335,4297,0.991234,201446
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3479,9119,34949.9,24525,4334,4333,4284,0.988691,201447
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3674,10883,41698.35,22774,4334,4333,4256,0.982229,201448
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3568,10055,38526.68,25044,4364,4363,4323,0.990832,201449
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3666,10480,40165.51,24869,4382,4381,4335,0.9895,201450
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3684,10813,41436.88,24301,4418,4417,4364,0.988001,201451
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3716,10723,41089.16,24528,4451,4450,4393,0.987191,201452
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3803,11743,44996.88,29162,4451,4450,4404,0.989663,201501
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3789,11396,43671.68,26272,4453,4452,4410,0.990566,201502
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3698,10322,39554.26,25926,4455,4454,4427,0.993938,201503
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,3776,11123,42628.33,24922,4456,4455,4413,0.990572,201504
551567603,EQ COLD/HOT NO MESS,20,2042,3.83,1.85,0.516971,1480,2009,7699.01,24922,4456,4455,4413,0.990572,201505
