Vendor,Fiscal Week,Cat,Item,Description,Size,UPC,DC,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL,Unit Cost
12412,201452,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,OR,366,327,89.3%,0,288,681,732,96,1.29
12412,201452,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,PA,480,423,88.1%,0,480,801,958,163,1.29
12412,201452,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,SC,509,485,95.3%,144,0,983,1018,93,1.29
12412,201452,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,TN,449,406,90.4%,0,192,770,898,131,1.29
12412,201452,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,UC,346,263,76.1%,0,792,539,693,155,1.29
12412,201452,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,WN,610,552,90.5%,145,552,1310,1302,184,1.29
12412,201452,66,216549,CVS ACNE VAN CRM,1 OZ,5042832528,YK,420,371,88.3%,0,432,740,839,139,1.29
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,AL,402,401,99.8%,0,144,1300,1202,48,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,CR,396,386,97.5%,12,288,1204,1183,116,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,DT,450,450,99.9%,41,252,1562,1350,30,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,EN,507,504,99.4%,0,216,1688,1507,73,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,FL,312,312,100.0%,33,96,1099,934,32,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,IN,651,649,99.7%,11,300,2150,1955,87,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,LA,797,790,99.1%,160,852,2927,2402,118,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,MA,334,329,98.6%,106,276,1078,999,38,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,NJ,663,659,99.4%,345,924,2336,2015,114,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,OR,368,367,99.7%,0,168,1242,1104,35,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,PA,479,475,99.1%,34,204,1503,1435,70,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,SC,509,506,99.4%,96,48,1623,1527,54,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,TN,448,446,99.6%,0,96,1442,1344,59,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,UC,345,341,98.9%,76,312,1126,1031,41,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,WN,610,601,98.5%,421,876,2075,1874,121,1.15
12412,201452,66,232807,CVS DLY PR CLNSR,5.5Z,5042804682,YK,425,423,99.4%,11,492,1380,1254,75,1.15
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,AL,402,400,99.5%,0,420,1681,1602,71,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,CR,397,394,99.2%,61,672,1578,1574,113,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,DT,450,449,99.8%,51,708,2160,1800,52,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,EN,506,502,99.2%,67,696,2049,1996,113,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,FL,309,308,99.7%,70,360,1335,1233,60,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,IN,651,647,99.4%,27,876,2971,2605,92,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,LA,797,792,99.3%,154,2004,3892,3160,131,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,MA,334,320,95.8%,452,696,1465,1356,104,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,NJ,663,649,98.0%,863,1656,3044,2641,180,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,OR,366,364,99.6%,57,348,1561,1464,70,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,PA,480,475,99.0%,98,468,2207,1915,73,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,SC,509,508,99.7%,293,84,2246,2037,69,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,TN,448,447,99.8%,0,336,1902,1792,66,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,UC,346,345,99.7%,0,900,1632,1377,51,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,WN,609,604,99.1%,1753,984,2551,2446,155,0.87
12412,201452,66,232813,CVS ACNE TRT,.75Z,5042804685,YK,425,419,98.5%,420,1044,1677,1669,95,0.87
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,AL,402,373,92.8%,0,240,731,802,106,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,CR,399,381,95.4%,0,192,806,796,78,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,DT,450,442,98.3%,0,168,959,900,58,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,EN,509,492,96.7%,0,192,1022,1014,91,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,FL,310,280,90.3%,2,288,587,619,91,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,IN,645,614,95.3%,7,192,1216,1292,155,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,LA,796,673,84.6%,0,672,1410,1598,287,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,MA,328,287,87.5%,0,288,576,657,120,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,NJ,656,537,81.9%,317,384,1307,1371,196,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,OR,367,343,93.6%,0,168,713,734,63,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,PA,475,403,84.8%,0,384,725,950,212,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,SC,509,482,94.6%,144,48,911,1018,147,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,TN,449,443,98.7%,6,0,937,898,50,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,UC,342,303,88.5%,0,480,606,685,109,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,WN,607,548,90.2%,357,768,1335,1297,143,1.95
12412,201452,66,276485,CVS DLY FW,6.5Z,5042832266,YK,424,405,95.5%,0,432,823,840,103,1.95
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,AL,348,343,98.4%,524,0,1013,1042,56,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,CR,347,71,20.5%,0,1380,142,1082,346,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,DT,328,322,98.3%,471,0,970,984,53,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,EN,448,381,85.0%,610,0,1259,1339,98,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,FL,262,258,98.4%,0,120,973,785,53,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,IN,569,561,98.6%,597,540,1577,1711,128,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,LA,670,504,75.2%,0,972,1906,2034,156,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,MA,180,60,33.6%,197,168,153,584,156,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,NJ,366,346,94.6%,651,0,982,1203,159,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,OR,333,249,74.7%,0,348,626,999,194,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,PA,328,319,97.2%,477,0,939,987,71,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,SC,426,420,98.5%,0,0,1566,1278,114,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,TN,375,369,98.3%,0,0,1491,1125,94,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,UC,334,30,09.0%,508,684,40,1046,335,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,WN,325,31,09.6%,1752,0,102,1139,329,1.7
12412,201452,66,447951,CVS ACNE SPT TRT,.75Z,5042842129,YK,247,196,79.2%,1008,0,534,745,103,1.7
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,AL,402,394,98.0%,0,204,870,810,57,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,CR,399,396,99.3%,2,144,913,816,35,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,DT,450,438,97.3%,2,264,965,914,71,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,EN,509,506,99.3%,81,156,1149,1039,50,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,FL,313,308,98.3%,0,252,766,662,43,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,IN,649,641,98.7%,0,228,1461,1318,55,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,LA,777,765,98.4%,17,948,1931,1691,106,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,MA,335,325,97.0%,53,276,804,719,46,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,NJ,663,601,90.7%,139,720,1578,1539,196,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,OR,368,359,97.5%,0,228,803,743,50,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,PA,478,472,98.7%,0,144,1069,960,43,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,SC,509,505,99.2%,138,48,1091,1020,50,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,TN,447,443,99.1%,108,48,959,895,48,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,UC,346,330,95.4%,0,432,867,757,53,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,WN,611,588,96.3%,213,768,1527,1375,131,1.85
12412,201452,66,483167,CVS CLD CRM,9.5Z,5042844701,YK,424,414,97.6%,0,492,959,870,71,1.85
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,AL,173,170,98.1%,0,84,534,511,31,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,CR,252,249,98.6%,6,180,794,749,33,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,DT,128,128,99.7%,4,108,459,384,11,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,EN,378,374,98.9%,21,204,1190,1116,76,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,FL,224,224,99.8%,50,132,800,670,38,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,IN,320,320,100.0%,0,192,1077,961,27,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,LA,628,620,98.7%,217,672,2415,1929,93,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,MA,120,119,99.5%,52,84,437,359,13,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,NJ,312,307,98.4%,170,288,1115,953,52,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,OR,253,250,99.0%,50,120,825,759,32,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,PA,119,119,100.0%,0,60,386,351,17,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,SC,126,126,100.0%,36,12,416,378,9,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,TN,115,115,100.0%,3,24,374,345,16,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,UC,324,320,98.7%,0,360,1116,970,50,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,WN,288,284,98.5%,308,216,1004,907,61,1.15
12412,201452,66,697531,CVS O/F DLY SCB,4.2Z,5042815286,YK,163,160,98.0%,72,168,538,464,30,1.15
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,AL,283,279,98.4%,138,0,580,563,24,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,CR,293,45,15.3%,0,1368,84,611,288,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,DT,236,230,97.6%,0,0,1009,472,6,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,EN,407,392,96.4%,740,0,889,806,44,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,FL,238,233,98.0%,0,144,966,475,21,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,IN,452,437,96.8%,12,36,912,905,57,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,LA,677,387,57.2%,0,1188,1137,1383,245,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,MA,134,127,95.1%,233,0,268,269,28,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,NJ,314,303,96.5%,893,0,773,689,42,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,OR,283,269,95.2%,13,0,583,566,34,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,PA,217,178,82.2%,187,0,431,433,28,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,SC,271,261,96.4%,501,0,558,542,25,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,TN,240,233,97.1%,15,0,819,482,42,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,UC,321,296,92.2%,0,516,632,675,109,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,WN,295,43,14.5%,768,0,267,705,220,1.35
12412,201452,66,697542,CVS ACNE TRT CRM,.65Z,5042837825,YK,180,130,72.0%,768,0,253,356,82,1.35
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,AL,113,107,94.9%,1,72,294,238,17,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,CR,168,165,98.1%,36,96,507,362,15,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,DT,194,190,97.8%,0,72,540,388,13,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,EN,255,249,97.5%,0,96,745,526,27,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,FL,215,206,96.0%,0,96,565,434,26,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,IN,234,216,92.4%,1,120,531,469,50,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,LA,589,570,96.8%,0,480,1669,1194,50,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,MA,212,205,96.8%,31,96,679,438,18,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,NJ,511,473,92.5%,1,264,1620,1110,69,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,OR,159,156,98.3%,0,72,476,318,12,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,PA,241,227,94.0%,0,96,622,486,40,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,SC,151,149,98.6%,38,24,386,302,16,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,TN,146,143,98.2%,4,24,376,292,17,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,UC,274,265,96.7%,0,192,892,564,26,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,WN,484,475,98.2%,0,432,1564,1048,45,1.7
12412,201452,66,733288,CVS VIT-E 10000 IU,4Z,5042831566,YK,301,283,94.0%,0,240,882,638,56,1.7
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,AL,400,392,98.0%,0,72,1054,802,29,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,CR,395,377,95.5%,0,108,959,795,47,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,DT,448,446,99.6%,22,0,1220,910,10,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,EN,503,501,99.5%,38,12,1314,1008,12,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,FL,313,306,97.8%,0,132,796,659,48,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,IN,642,640,99.7%,0,36,1636,1302,24,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,LA,787,719,91.3%,0,696,1929,1717,216,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,MA,332,329,99.1%,0,60,966,705,19,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,NJ,656,641,97.7%,66,180,2434,1456,70,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,OR,368,346,93.9%,0,180,788,744,97,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,PA,475,468,98.5%,0,36,1233,949,27,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,SC,508,506,99.7%,24,24,1320,1018,16,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,TN,446,444,99.6%,2,0,1120,893,12,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,UC,335,316,94.2%,0,216,847,726,58,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,WN,595,574,96.4%,0,408,1455,1272,90,4.9
12412,201452,66,804093,CVS ARF NT CRM,2.5Z,5042889657,YK,414,399,96.4%,0,156,1048,822,38,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,AL,400,393,98.2%,0,48,1100,799,14,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,CR,395,394,99.7%,45,0,1093,788,4,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,DT,447,443,99.1%,2,60,1211,894,22,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,EN,503,500,99.3%,5,24,1348,1001,12,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,FL,313,307,98.1%,0,84,837,625,33,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,IN,642,638,99.4%,3,48,1596,1286,22,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,LA,794,786,99.0%,0,288,2202,1547,39,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,MA,332,331,99.7%,11,24,1012,663,9,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,NJ,656,626,95.4%,126,36,1917,1310,75,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,OR,368,359,97.6%,0,84,956,736,31,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,PA,475,472,99.3%,38,0,1278,949,15,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,SC,508,504,99.3%,24,24,1255,1016,28,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,TN,446,444,99.6%,26,0,1078,892,7,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,UC,335,329,98.1%,0,144,985,668,16,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,WN,595,591,99.3%,0,204,1689,1192,25,4.9
12412,201452,66,804094,CVS ARF DY CRM,2.5Z,5042845212,YK,415,411,99.0%,0,84,1164,821,24,4.9
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,AL,402,400,99.4%,3,468,1256,1204,74,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,CR,397,355,89.5%,0,1092,969,1190,186,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,DT,450,446,99.1%,0,804,1481,1353,79,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,EN,507,497,98.0%,0,744,1556,1511,103,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,FL,312,305,97.7%,167,468,1020,938,82,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,IN,651,644,99.0%,13,960,1987,1955,132,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,LA,759,736,97.0%,92,2652,2530,2303,165,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,MA,334,327,97.9%,216,768,1082,1005,77,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,NJ,663,629,94.8%,644,2016,2011,2041,225,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,OR,368,361,98.1%,59,468,1120,1106,75,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,PA,480,473,98.5%,19,576,1484,1443,114,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,SC,509,501,98.5%,350,108,1498,1528,101,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,TN,450,444,98.7%,46,264,1407,1350,79,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,UC,346,336,97.1%,18,1020,1113,1044,88,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,WN,609,591,97.1%,706,1908,2093,1885,163,1.47
12412,201452,66,827731,CVS DP CLNS SCB,6Z,5042883383,YK,425,406,95.5%,0,1308,1325,1277,125,1.47
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,AL,402,391,97.4%,17,384,929,806,59,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,CR,397,383,96.6%,0,492,934,797,67,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,DT,450,433,96.2%,135,444,1086,904,68,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,EN,507,500,98.5%,196,288,1302,1013,56,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,FL,312,302,96.9%,25,228,799,624,32,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,IN,651,631,97.0%,5,672,1553,1305,89,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,LA,796,778,97.7%,51,1284,2271,1621,95,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,MA,334,325,97.3%,5,408,836,670,57,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,NJ,663,639,96.4%,215,912,1865,1456,121,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,OR,348,332,95.5%,43,288,779,698,52,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,PA,479,458,95.6%,56,360,1083,960,84,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,SC,509,496,97.5%,362,0,1137,1020,84,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,TN,450,442,98.2%,127,156,983,900,81,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,UC,346,336,97.0%,0,516,910,702,54,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,WN,609,596,97.9%,444,1392,1903,1418,106,3.59
12412,201452,66,892053,CVS ACNE FOAM WASH,6.6Z,5042845366,YK,423,417,98.6%,22,588,1100,848,56,3.59
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,AL,402,400,99.4%,0,36,1743,812,16,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,CR,395,394,99.7%,104,0,1700,812,7,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,DT,449,448,99.8%,75,0,1766,898,9,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,EN,505,505,100.0%,96,0,2167,1042,14,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,FL,313,313,100.0%,104,0,1791,630,3,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,IN,649,649,100.0%,121,0,2449,1304,12,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,LA,774,771,99.6%,122,72,3726,1564,14,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,MA,335,335,100.0%,32,0,1631,685,10,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,NJ,662,659,99.6%,53,0,3506,1410,26,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,OR,368,367,99.6%,38,0,1563,736,5,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,PA,478,477,99.8%,79,0,2089,964,14,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,SC,509,509,100.0%,24,0,1862,1018,5,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,TN,447,446,99.8%,116,0,1616,894,9,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,UC,345,343,99.3%,46,12,1832,706,4,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,WN,610,606,99.3%,369,0,2807,1300,15,3.75
12412,201452,66,902855,CVS RGN BB LT/MD,3Z,5042845738,YK,424,422,99.5%,287,0,2308,892,14,3.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,AL,391,389,99.5%,0,24,1020,465,6,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,CR,381,380,99.9%,37,144,966,436,3,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,DT,430,428,99.6%,67,0,1128,514,2,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,EN,494,493,99.7%,42,0,1287,597,3,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,FL,284,276,97.2%,0,60,788,332,14,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,IN,624,624,100.0%,54,0,1571,748,1,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,LA,763,759,99.5%,0,108,2251,1057,10,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,MA,295,295,99.9%,6,0,744,356,0,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,NJ,556,543,97.7%,56,0,1572,709,24,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,OR,354,349,98.7%,0,48,888,412,5,4.75
12412,201452,66,902856,CVS FACE NK BALM,1.7Z,5042846257,PA,445,444,99.7%,39,0,1137,579,2,4.75
