basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
460423,462,456,439,0,1400,1057,41
460423,324,323,227,48,1030,786,33
460423,292,287,228,0,928,671,29
460423,666,660,2234,0,2231,1569,49
460423,684,671,755,456,2101,1715,124
460423,321,320,583,0,1133,797,33
460423,686,674,2416,0,2376,1735,83
460423,436,430,248,0,1574,1016,44
460423,468,460,1612,336,1440,1086,32
460423,482,472,115,360,1409,1145,69
460423,385,377,68,192,1066,898,50
460423,363,354,601,204,1007,798,54
460423,587,585,1347,132,2055,1412,63
460423,302,278,132,384,866,722,67
480957,436,423,1180,0,852,458,14
480957,269,259,123,0,548,290,12
480957,399,388,373,0,778,413,11
480957,271,222,343,0,419,286,51
480957,238,217,330,0,469,260,24
480957,573,545,338,0,1130,612,35
480957,579,551,918,0,1146,662,37
480957,259,255,1267,0,569,304,9
480957,580,547,812,0,1253,701,49
480957,367,350,85,0,763,413,23
480957,398,382,265,0,746,428,20
480957,415,381,4,0,798,448,40
480957,331,324,154,0,642,338,8
480957,336,292,442,0,699,413,59
480957,487,466,448,0,913,582,32
480957,267,258,162,0,547,301,17
689296,355,352,75,168,897,727,31
689296,292,289,60,96,713,596,29
689296,277,268,84,0,642,565,42
689296,296,294,187,120,720,602,24
689296,287,287,243,0,711,583,21
689296,491,482,1,384,1203,1011,60
689296,670,654,320,564,1712,1487,101
689296,223,217,263,0,620,487,25
689296,520,512,271,420,1438,1144,54
689296,415,413,204,0,1027,853,38
689296,271,257,102,168,603,569,55
689296,271,263,7,168,656,566,37
689296,211,208,220,120,530,465,25
689296,357,345,0,252,841,769,69
689296,429,424,102,264,1077,930,53
689296,207,207,28,180,558,446,20
716887,503,494,8,396,1211,1039,65
716887,319,309,63,240,826,719,54
716887,467,445,116,0,1099,954,73
716887,317,311,130,144,743,679,64
716887,290,268,351,0,719,697,84
716887,663,658,26,480,1698,1369,51
716887,702,670,296,888,1873,1769,171
716887,319,305,308,0,894,805,66
716887,690,669,484,876,1956,1718,129
716887,430,417,348,0,1072,979,83
716887,466,438,207,276,981,996,125
716887,484,475,0,492,1171,1004,56
716887,387,384,133,168,895,782,31
716887,363,342,0,216,814,791,95
716887,589,569,2,396,1519,1329,123
716887,305,291,0,264,676,660,75
850624,502,403,0,960,1153,1382,203
850624,315,253,228,300,690,903,147
850624,463,345,0,1188,2447,1188,209
850624,321,312,375,780,1117,924,51
850624,292,285,20,0,985,853,42
850624,657,508,0,1200,1574,1792,268
850624,661,500,0,984,1227,1683,326
850624,317,220,0,1368,1711,1100,176
850624,687,464,0,1740,1655,2489,400
850624,428,378,0,864,1148,1284,158
850624,464,310,0,1104,883,1391,251
850624,481,333,0,948,914,1436,281
850624,377,246,0,804,635,1071,223
850624,353,256,8,1032,698,825,155
850624,582,412,0,2916,1416,1949,315
850624,303,272,0,708,903,953,97
868171,508,505,89,156,1108,1030,41
868171,314,311,38,96,699,646,31
868171,464,462,156,0,1047,936,40
868171,323,323,104,48,761,663,22
868171,292,290,178,0,753,597,22
868171,664,661,123,228,1518,1337,44
868171,679,672,114,276,1595,1430,52
868171,319,315,182,0,796,704,34
868171,687,675,226,276,1619,1432,71
868171,432,427,335,0,975,879,33
868171,468,461,167,168,994,958,50
868171,482,478,115,72,1037,972,40
868171,386,386,144,84,829,774,25
868171,362,361,46,84,833,744,27
868171,588,583,74,216,1266,1188,61
868171,303,302,168,120,656,614,22
122649,508,506,194,0,1649,1524,140
122649,318,317,76,0,983,954,92
122649,467,465,59,312,1647,1405,31
122649,322,320,43,144,985,966,93
122649,292,290,364,0,970,890,68
122649,666,666,142,192,2216,1998,30
122649,720,707,62,1008,2357,2307,236
122649,322,321,409,0,1147,994,77
122649,688,678,758,696,2293,2112,171
122649,436,436,135,0,1359,1309,145
122649,466,466,68,240,1558,1408,39
122649,481,480,168,120,1422,1444,169
122649,388,388,137,0,1250,1163,26
122649,363,360,172,312,1253,1101,51
122649,588,586,315,648,2088,1842,74
122649,304,302,229,0,1052,917,32
559682,507,504,109,0,1416,1030,15
559682,318,316,97,0,829,651,15
559682,467,462,48,204,1343,957,32
559682,322,321,12,96,908,648,9
559682,293,290,294,0,843,637,28
559682,666,664,0,216,1897,1339,15
559682,720,707,0,468,2206,1760,107
559682,322,320,203,0,995,741,21
559682,690,686,166,900,2110,1593,64
559682,437,432,120,0,1177,883,20
559682,466,464,1,276,1357,983,24
559682,482,477,0,120,1332,977,19
559682,388,385,69,12,1080,779,7
559682,363,360,0,288,1057,761,35
559682,588,581,2,552,1684,1373,57
559682,304,302,171,0,898,651,11
867042,507,490,413,0,1047,1014,64
867042,317,309,250,0,756,635,50
867042,465,450,401,264,981,930,71
867042,321,310,106,420,652,646,45
867042,293,281,567,0,622,588,47
867042,665,651,493,552,1364,1330,98
867042,714,684,530,516,1706,1429,134
867042,322,311,444,0,829,656,51
867042,683,660,1034,216,1511,1382,135
867042,432,422,392,0,907,866,73
867042,462,446,318,384,941,924,81
867042,480,467,213,576,944,962,94
867042,386,375,317,228,787,773,49
867042,362,354,380,348,758,726,77
867042,588,563,859,264,1277,1198,130
867042,302,288,309,0,658,601,49
867043,507,494,0,348,1008,1015,78
867043,318,313,203,0,663,637,46
867043,466,448,184,396,931,932,81
867043,321,313,181,168,710,645,37
867043,292,286,453,0,584,586,55
867043,667,654,214,396,1378,1332,80
867043,718,688,483,708,1495,1435,138
867043,322,302,31,468,660,654,79
867043,685,557,0,1908,1096,1385,316
867043,435,426,310,0,892,871,60
867043,464,450,128,300,987,928,63
867043,482,473,294,324,966,964,62
867043,387,384,54,276,805,774,30
867043,362,353,281,276,742,726,74
867043,588,514,864,288,1101,1198,199
867043,304,255,0,372,531,609,121
232807,509,504,149,180,1602,1525,159
232807,318,312,79,180,913,959,110
232807,466,460,272,312,1435,1405,92
232807,324,320,502,0,976,972,118
232807,293,287,443,0,910,879,95
232807,666,656,134,588,2149,2002,103
232807,718,695,1237,924,2112,2325,307
232807,321,292,215,336,845,991,157
232807,689,627,305,1824,1881,2124,281
232807,435,423,240,0,1248,1309,175
232807,469,461,407,396,1358,1415,122
232807,484,479,11,204,1444,1458,172
232807,388,386,379,360,1269,1164,46
232807,364,355,1,588,1107,1101,102
232807,587,573,217,1320,1912,1834,165
232807,305,300,236,276,1025,920,55
232813,510,499,176,276,1675,1555,158
232813,319,310,102,192,1025,983,123
232813,467,459,292,348,1780,1441,73
232813,324,315,134,144,1035,989,116
232813,293,287,265,0,1227,891,75
232813,667,650,0,960,2339,2048,123
232813,721,678,758,384,2735,2483,273
232813,322,310,664,228,1218,1087,109
232813,691,684,769,804,3147,2301,113
232813,437,431,447,0,1506,1323,126
232813,469,454,268,372,1704,1451,101
232813,484,476,119,276,1549,1479,160
232813,388,384,254,276,1261,1167,66
232813,364,354,28,600,1321,1161,82
232813,588,581,99,1044,2931,2055,97
232813,305,300,132,444,1203,961,52
246784,510,504,7,180,1312,731,12
246784,317,311,26,72,764,481,12
246784,462,443,87,48,1290,748,58
246784,321,310,107,0,716,454,18
246784,291,287,75,0,671,380,6
246784,664,646,0,384,1833,1077,48
246784,715,697,276,132,1960,1210,57
246784,321,299,83,108,844,572,54
246784,687,653,341,288,2278,1302,101
246784,434,429,168,0,1231,577,10
246784,466,427,300,0,1131,738,87
246784,483,478,77,144,1270,698,14
246784,387,377,4,192,1029,523,15
246784,361,353,55,120,981,423,10
246784,586,558,0,396,1272,1109,121
246784,305,281,24,300,761,533,64
483167,508,496,311,156,1172,1022,45
483167,316,308,44,72,734,637,28
483167,465,455,165,156,1112,936,36
483167,324,317,126,72,785,656,22
483167,292,287,353,0,733,590,33
483167,666,656,165,276,1619,1376,59
483167,696,683,695,384,1821,1558,92
483167,321,316,204,168,775,686,41
483167,689,673,1012,444,1923,1588,100
483167,437,430,306,0,1036,888,35
483167,469,449,157,204,1046,959,68
483167,483,470,97,168,1112,973,50
483167,387,377,145,204,899,782,30
483167,363,359,104,312,921,754,33
483167,589,565,445,864,1493,1289,87
483167,303,296,292,0,728,647,37
483708,505,495,59,48,1441,641,16
483708,317,312,27,36,881,393,9
483708,465,458,73,48,1372,576,9
483708,323,315,41,36,820,387,11
483708,290,286,38,0,828,398,6
483708,661,651,9,156,1993,778,13
483708,680,667,162,132,1856,900,15
483708,317,312,46,60,910,412,7
483708,684,647,38,276,2071,892,63
483708,437,432,126,0,1209,552,10
483708,464,457,48,84,1259,585,10
483708,483,473,45,72,1218,608,14
483708,385,380,46,72,1158,460,5
483708,362,355,66,96,1218,484,10
483708,587,570,15,180,1437,801,30
483708,305,300,23,48,861,391,10
697513,168,166,125,0,487,338,16
697513,127,127,101,0,314,254,5
697513,201,199,77,0,564,403,11
697513,160,157,38,36,376,321,13
697513,202,198,74,0,531,406,15
697513,268,264,76,0,685,537,13
697513,505,493,292,156,1281,1017,41
697513,210,207,86,72,583,433,19
697513,537,531,166,204,1615,1079,46
697513,192,189,39,0,509,395,14
697513,228,223,60,60,561,458,17
697513,173,167,163,0,428,347,15
697513,117,113,176,0,303,235,11
697513,284,281,55,144,897,568,21
697513,474,462,42,180,1199,955,40
697513,216,216,54,48,623,433,11
697531,509,498,163,168,1464,1531,199
697531,317,314,20,240,985,956,111
697531,467,455,129,324,1356,1412,124
697531,323,316,112,108,912,969,123
697531,291,282,187,0,878,875,109
697531,664,639,3,840,1931,2e3,188
697531,683,657,287,624,1988,2095,284
697531,321,309,198,228,947,985,127
697531,688,633,385,720,2004,2136,262
697531,435,428,297,0,1307,1309,150
697531,469,456,195,312,1330,1409,129
697531,484,477,12,228,1405,1458,190
697531,387,387,199,276,1222,1163,61
697531,361,338,0,492,989,1089,144
697531,585,538,0,1152,1645,1817,234
697531,305,300,111,216,984,925,56
697534,15,14,0,0,32,45,9
697534,14,10,28,0,23,42,11
697534,5,5,13,0,19,15,2
697537,21,18,0,0,43,63,12
697537,10,9,1,0,19,30,8
697537,10,10,18,0,28,30,3
804093,444,415,0,288,795,602,31
804093,271,264,234,84,554,405,14
804093,411,401,599,0,844,532,16
804093,284,281,510,0,656,446,12
804093,237,233,517,0,484,329,8
804093,567,551,675,300,1100,757,23
804093,596,574,1562,600,1408,776,26
804093,273,259,378,48,565,341,19
804093,546,527,1699,156,1119,715,36
804093,368,271,1697,0,577,579,138
804093,425,414,576,0,814,571,20
804093,441,431,457,0,892,565,17
804093,364,348,591,768,637,483,20
804093,239,226,260,660,535,267,19
804093,473,460,1245,0,925,638,19
804093,268,258,248,132,534,350,13
804094,504,492,278,0,963,749,17
804094,314,303,235,36,697,482,17
804094,461,440,548,0,933,620,24
804094,322,316,262,0,696,518,16
804094,292,285,525,0,617,472,19
804094,652,636,797,120,1354,875,20
804094,712,679,936,180,1633,929,42
804094,316,299,300,60,701,409,24
804094,675,638,878,612,1513,858,58
804094,435,421,1782,0,933,709,21
804094,459,435,659,0,864,588,27
804094,481,468,406,60,933,700,25
804094,380,374,232,108,738,524,10
804094,352,335,1447,24,704,390,21
804094,571,538,818,276,1095,700,44
804094,295,275,461,168,584,364,24
804095,468,463,304,0,965,668,8
804095,300,299,117,0,720,473,3
804095,438,436,314,0,1069,619,7
804095,317,315,110,0,786,513,4
804095,279,278,68,0,706,461,9
804095,636,635,90,0,1555,862,5
804095,664,657,1293,0,1620,918,12
804095,294,289,137,0,754,392,11
804095,625,618,266,120,1614,839,13
804095,425,425,98,0,1048,697,8
804095,435,432,483,0,988,608,7
804095,431,430,134,0,936,619,7
804095,357,352,219,0,780,507,9
804095,342,340,84,24,888,455,7
804095,522,514,116,0,1194,739,16
804095,268,268,98,24,655,363,6
827731,508,482,371,540,1265,1085,86
827731,318,292,92,336,689,685,81
827731,467,396,219,636,967,1018,163
827731,322,301,234,204,700,669,67
827731,293,272,370,0,703,651,81
827731,665,598,0,1140,1443,1445,168
827731,683,602,1211,996,1742,1660,224
827731,314,287,830,0,826,749,88
827731,687,607,46,3132,1727,1993,306
827731,436,397,504,0,935,948,141
827731,467,386,368,624,917,999,167
827731,483,452,90,408,1071,1024,112
827731,386,370,239,396,819,785,63
827731,364,338,17,924,968,912,100
827731,586,530,286,1944,1678,1732,213
827731,305,283,129,420,806,732,85
845042,496,493,179,96,1306,996,24
845042,256,253,49,24,651,510,21
845042,462,453,85,72,1241,925,46
845042,235,234,52,24,592,470,8
845042,155,153,51,0,408,312,17
845042,645,632,31,192,1631,1293,35
845042,671,654,341,84,1730,1345,80
845042,319,303,81,120,838,662,39
845042,685,638,204,264,1858,1388,115
845042,299,298,66,0,816,598,16
845042,464,456,91,132,1154,932,44
845042,481,476,50,48,1240,963,36
845042,385,381,67,36,1004,768,10
845042,351,343,16,216,933,704,33
845042,574,554,19,528,1464,1176,87
845042,298,291,80,60,827,597,24
850338,243,235,77,24,431,313,10
850338,235,225,25,36,410,297,14
850338,314,309,129,0,567,381,9
850338,238,233,52,24,433,302,6
850338,240,235,45,0,434,274,7
850338,450,436,21,108,853,679,20
850338,589,578,366,48,1265,1055,33
850338,273,257,53,24,516,361,20
850338,652,630,107,120,1307,866,28
850338,290,284,24,0,505,342,7
850338,281,270,58,36,449,338,14
850338,229,223,27,24,339,270,8
850338,142,137,34,12,199,164,5
850338,348,344,543,0,791,656,20
850338,551,534,30,144,941,710,22
850338,245,243,24,36,414,299,4
892053,502,451,153,828,880,1010,92
892053,315,290,1039,0,582,645,54
892053,463,416,1272,0,799,938,116
892053,307,196,930,0,394,434,30
892053,293,282,1121,0,588,596,28
892053,653,596,1223,0,1170,1324,133
892053,677,599,2564,0,1290,1432,154
892053,310,285,1582,0,689,728,65
892053,552,200,4315,0,357,598,131
892053,406,327,1006,0,646,679,45
892053,459,421,1326,0,825,944,94
892053,483,454,804,0,867,976,91
892053,384,357,626,0,677,768,72
892053,351,324,332,1152,655,727,66
892053,571,521,2863,12,1182,1266,146
892053,298,278,1136,0,596,629,58
199060,296,292,2411,0,1141,773,47
199060,307,302,1355,12,1110,807,46
199060,291,287,2301,0,1512,697,26
199060,1049,1021,3306,0,3391,2211,87
199060,699,662,8305,720,2658,2023,131
199060,631,609,3092,0,2861,1639,86
199060,434,368,0,480,2335,1040,141
199060,1071,1050,2648,0,4016,2547,113
199060,358,332,2028,720,1105,923,96
199060,543,534,3836,0,2681,1452,48
199060,256,243,0,0,995,586,43
199080,293,288,2885,0,1445,806,24
199080,305,296,379,0,1220,770,30
199080,289,285,2249,0,1535,694,19
199080,1023,988,3570,432,3368,2099,71
199080,678,658,1739,720,2649,1722,97
199080,616,605,4327,0,2696,1534,47
199080,433,408,0,960,2355,1128,68
199080,1045,1016,2704,24,4090,2559,97
199080,358,343,747,0,1014,835,52
199080,532,526,4986,48,1970,1215,30
199080,241,232,585,0,961,554,23
199279,319,313,146,0,999,654,22
199279,323,314,36,12,1009,651,30
199279,291,287,1287,0,1150,643,33
199279,1568,1532,538,660,5113,3383,167
199279,705,683,244,480,2442,1601,102
199279,683,658,5,1668,3483,1996,99
199279,434,424,356,0,1717,947,38
199279,1671,1619,427,504,5789,3732,189
199279,363,350,2,360,968,752,70
199279,582,532,770,516,2236,1782,133
199279,297,279,490,0,1248,758,56
199296,316,316,241,0,1051,745,48
199296,322,317,18,0,1122,793,50
199296,290,286,695,0,1094,801,63
199296,1580,1548,378,516,5326,3417,160
199296,684,659,263,588,2403,1512,94
199296,688,661,265,1308,3368,2033,108
199296,434,430,686,0,1736,1140,89
199296,1671,1631,572,528,6531,3743,165
199296,364,329,168,372,1260,816,91
199296,587,547,992,420,2582,2045,159
199296,304,283,309,0,1269,800,43
256229,317,310,288,864,4466,1193,40
256229,324,287,9,480,3632,1267,77
256229,293,290,984,0,8205,1449,14
256229,1597,1235,0,7392,23696,7915,700
256229,705,577,0,4224,7418,4037,313
256229,692,479,0,8448,11648,5193,393
256229,437,427,2412,0,10413,1869,34
256229,1699,1616,0,3696,29397,8332,272
256229,364,285,0,2640,3690,1774,192
256229,591,402,0,5808,5753,5223,367
256229,304,283,1212,1392,3990,1794,83
351097,41,41,0,0,109,87,3
351097,39,38,525,0,100,78,1
351097,145,145,3,0,438,315,6
351097,88,86,357,0,273,186,5
351097,89,84,0,0,385,187,8
351097,241,238,516,0,750,549,26
351097,56,54,10,0,201,115,6
351097,136,129,0,0,393,274,18
401541,227,227,790,0,728,457,10
401541,269,265,781,0,815,548,17
401541,280,279,495,0,1087,620,18
401541,1078,1073,3563,240,4150,2201,38
401541,498,492,953,0,1710,1057,34
401541,635,630,2863,0,3762,1649,37
401541,412,405,297,480,1866,883,38
401541,1061,1052,1516,240,3978,2324,72
401541,267,264,486,0,868,551,21
401541,547,545,1188,0,2693,1335,33
401541,255,252,836,0,946,539,17
442893,313,308,331,36,1339,929,40
442893,320,316,374,0,1357,959,58
442893,292,281,83,0,1288,906,88
442893,1442,1413,875,696,5373,3355,134
442893,681,673,1034,732,2844,2130,158
442893,669,655,2196,1092,4374,2691,102
442893,436,428,81,336,2185,1358,97
442893,1524,1470,1368,0,5512,3806,187
442893,362,355,420,264,2309,1121,58
442893,572,559,123,1236,3081,2226,138
442893,283,279,21,156,1455,848,28
689603,231,219,314,0,648,449,9
689603,266,248,112,0,829,522,13
689603,176,164,237,0,611,349,10
689603,1376,1322,2815,0,3714,2761,125
689603,506,483,395,0,1486,1055,28
689603,628,612,1062,324,2955,1616,35
689603,260,248,331,0,855,534,13
689603,1458,1409,71,816,4271,3019,122
689603,232,224,299,0,601,461,10
689603,541,532,1782,0,2324,1482,59
689603,284,279,78,0,2079,637,27
690341,154,150,0,0,438,326,9
690341,134,133,765,0,397,277,4
690341,150,149,7,0,479,329,18
690341,251,250,44,0,945,547,13
690341,171,165,0,0,414,341,19
727120,315,315,128,36,913,633,11
727120,319,319,79,12,932,640,10
727120,286,285,109,0,913,586,12
727120,1572,1545,46,1248,4534,3153,74
727120,700,621,0,828,1617,1437,175
727120,686,594,0,1140,2438,1405,169
727120,427,425,84,48,1414,867,22
727120,1657,1504,0,1824,4464,3332,304
727120,360,329,0,420,905,721,63
727120,581,385,0,1176,1134,1188,291
727120,304,251,0,444,890,613,86
727121,318,312,344,0,1042,644,20
727121,322,318,69,0,939,648,22
727121,284,278,243,0,903,589,22
727121,1572,1536,612,216,4698,3192,146
727121,685,654,449,300,2021,1403,80
727121,683,668,283,792,3737,1695,78
727121,430,403,0,216,1403,875,74
727121,1658,1626,720,180,5345,3450,151
727121,361,350,7,180,1052,739,35
727121,583,560,849,84,2427,1400,64
727121,303,289,130,0,1263,709,29
727122,318,312,202,0,951,643,22
727122,322,320,157,0,926,646,17
727122,288,285,275,0,860,584,15
727122,1573,1547,1947,0,4582,3151,101
727122,685,674,523,288,1893,1402,76
727122,683,664,32,504,2574,1419,69
727122,432,428,230,0,1319,870,30
727122,1666,1649,2163,60,5155,3377,105
727122,363,336,0,300,917,738,71
727122,584,560,610,108,1978,1194,57
727122,304,299,637,0,1189,623,24
727124,316,312,106,0,956,636,19
727124,321,312,3,0,854,644,20
727124,288,285,413,0,992,591,12
727124,1571,1542,183,228,4634,3150,92
727124,677,658,208,180,1989,1403,62
727124,679,653,349,0,2734,1403,56
727124,433,423,77,48,1248,880,27
727124,1661,1625,962,0,5152,3352,116
727124,362,322,0,324,927,803,102
727124,582,557,271,0,2080,1189,64
727124,301,296,230,0,1235,618,17
727125,315,313,183,0,890,632,16
727125,320,319,92,0,935,641,13
727125,285,277,320,0,882,575,17
727125,1571,1547,1220,0,4665,3144,72
727125,705,669,257,252,2067,1461,83
727125,686,672,340,852,2866,1401,40
727125,434,426,0,84,1321,872,30
727125,1661,1636,656,0,5245,3344,88
727125,361,339,22,240,1010,723,37
727125,584,564,215,48,2121,1181,42
727125,300,295,61,0,1133,603,16
727126,3,2,228,0,5,4,0
727126,3,2,228,0,4,4,0
727126,25,13,269,0,44,53,11
727126,19,19,348,0,103,46,1
727126,5,3,990,0,14,8,1
727126,1,0,540,0,0,0,0
727126,16,13,355,0,46,31,2
727126,3,1,389,0,3,2,0
727126,1,1,744,0,7,2,0
727126,2,1,205,0,11,2,0
727128,5,4,521,0,7,8,2
727128,3,3,862,0,6,7,1
727128,1,1,970,0,3,2,0
727128,9,7,2581,0,18,18,2
727128,9,9,1700,0,22,18,0
727128,6,5,3959,492,17,10,0
727128,3,2,12,0,8,4,0
727128,9,7,5542,0,16,14,2
727128,4,2,41,0,5,4,0
727128,2,2,3861,0,9,4,0
727128,4,4,700,0,23,8,0
729842,110,107,325,0,310,218,10
729842,99,87,0,0,215,184,19
729842,271,268,52,0,778,587,26
729842,931,910,317,168,2672,1880,59
729842,443,431,235,180,1094,889,57
729842,552,537,0,324,1601,1195,86
729842,405,369,0,384,1272,892,123
729842,463,446,1092,0,1315,951,45
729842,207,168,0,252,386,414,95
729842,523,518,710,60,1623,1110,44
729842,228,209,0,0,528,464,59
729843,2,1,34,0,2,2,0
729843,5,4,49,0,14,6,0
729843,8,7,39,0,18,17,1
729843,15,11,153,0,20,30,5
729843,7,7,330,0,19,14,0
729843,8,7,703,0,26,19,1
729843,8,6,1252,0,15,12,0
729843,9,7,902,0,17,19,3
729843,7,5,57,0,12,10,0
729843,4,4,341,0,11,8,0
729843,5,4,84,0,11,10,1
729844,279,258,383,0,668,537,42
729844,274,264,640,0,680,539,26
729844,288,283,416,0,857,620,28
729844,462,333,1131,0,930,687,25
729844,619,579,2006,348,1636,1279,100
729844,55,41,1789,0,185,111,9
729844,431,418,89,228,3295,897,44
729844,575,446,1162,0,1146,927,38
729844,330,318,128,480,774,678,56
729844,43,35,1491,0,127,79,2
729844,49,39,533,0,115,81,5
822564,168,168,0,0,539,372,14
822564,157,155,46,0,528,344,9
822564,149,149,0,0,710,322,1
822564,255,251,0,0,647,520,21
822564,349,346,28,0,1274,735,23
822564,38,35,0,0,164,76,5
822564,249,245,0,0,1138,547,14
822564,307,305,293,0,934,632,25
822564,26,25,936,0,104,52,1
822564,26,26,760,0,75,52,1
822565,6,6,247,0,15,12,0
822565,9,9,82,0,28,18,0
822565,268,266,311,0,1313,536,7
822565,3,3,1044,0,6,6,0
822565,16,16,467,0,137,31,0
822565,2,2,554,0,8,3,0
822565,401,397,134,0,1821,806,5
822565,3,3,549,0,9,7,0
822565,10,10,377,0,45,19,0
822565,1,1,221,0,4,1,0
822567,277,276,436,0,784,560,11
822567,291,288,406,0,898,581,9
822567,197,187,485,0,760,429,10
822567,407,398,2952,0,1129,820,12
822567,695,686,287,24,6981,1490,21
822567,282,279,401,0,1236,740,10
822567,291,283,1922,0,852,592,9
822567,440,433,751,0,1400,961,20
822567,342,334,1020,0,1116,691,20
822567,376,373,1389,0,1572,1043,10
822567,138,136,1050,0,559,338,4
828278,289,131,0,564,311,587,213
828278,308,158,0,444,487,616,207
828278,288,278,811,0,840,653,44
828278,1e3,487,0,1308,922,1999,743
828278,670,277,0,1200,641,1399,525
828278,573,277,0,888,603,1178,418
828278,427,311,0,648,786,897,204
828278,1027,685,0,1044,1550,2091,593
828278,349,141,0,492,323,705,257
828278,534,197,0,816,422,1093,439
828278,241,114,0,288,274,489,180
866765,298,296,101,0,666,597,12
866765,307,306,47,0,677,614,9
866765,280,280,117,0,992,574,5
866765,1507,1496,108,288,3345,3012,49
866765,646,642,550,0,1663,1292,21
866765,656,643,22,396,1736,1326,51
866765,414,413,62,48,1280,830,12
866765,1595,1584,369,0,3571,3192,68
866765,335,332,53,48,779,667,10
866765,570,561,266,0,1354,1155,67
866765,292,277,160,0,718,586,38
867698,187,187,281,0,445,375,5
867698,227,225,181,0,501,454,6
867698,280,276,189,0,1013,565,13
867698,302,296,782,0,699,608,13
867698,33,29,1263,0,83,65,4
867698,264,254,694,0,953,595,16
867698,410,407,4,60,1360,847,18
867698,946,935,1127,0,2412,1941,37
867698,11,1,936,0,1,22,11
867698,374,366,481,0,1048,807,34
867698,124,118,313,0,329,256,10
