basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
327095,453,449,518,0,1210,664,8
327095,321,321,676,0,839,586,6
327095,292,285,402,0,769,490,12
327095,675,669,0,0,1932,1135,31
327095,693,626,0,0,1726,1329,168
327095,317,310,663,0,867,515,18
327095,610,605,201,0,1657,989,25
327095,439,439,559,0,1477,772,9
327095,435,433,32,0,1146,650,10
327095,481,469,616,0,1126,712,19
327095,388,388,161,0,1097,557,6
327095,361,353,104,0,1075,669,27
327095,587,542,0,0,1345,925,91
327095,412,389,0,0,1032,649,48
460400,499,472,3,1176,1341,1068,87
460400,317,307,220,252,1006,742,56
460400,451,446,121,336,1231,928,38
460400,321,315,173,180,931,786,59
460400,292,288,238,108,1021,749,36
460400,672,660,246,408,1838,1452,71
460400,702,684,392,888,2026,1770,125
460400,315,286,71,300,830,689,82
460400,610,594,937,180,2012,1342,90
460400,440,437,178,96,1515,1142,55
460400,431,422,320,588,1203,904,51
460400,484,460,251,324,1237,1034,114
460400,387,377,0,444,1043,796,33
460400,359,349,40,612,1075,764,55
460400,586,576,646,252,1852,1270,54
460400,412,401,309,0,1186,856,39
460403,498,463,0,852,1254,1251,174
460403,314,303,444,288,942,799,70
460403,452,429,363,252,1188,1133,136
460403,320,315,197,360,907,773,64
460403,292,279,146,288,870,819,81
460403,666,659,446,396,2128,1728,70
460403,703,692,92,900,2033,1818,137
460403,298,286,302,120,1024,975,92
460403,572,538,2916,0,2044,2084,208
460403,440,433,0,384,1530,1215,81
460403,430,426,144,840,1344,1208,61
460403,480,446,147,1032,1336,1332,180
460403,387,354,353,588,1064,1075,132
460403,359,350,453,0,1075,780,57
460403,570,505,3347,0,1637,1892,254
460403,406,396,755,0,1371,1245,66
460423,500,480,268,108,1553,1185,85
460423,316,311,155,276,956,798,57
460423,453,446,195,144,1330,1033,53
460423,321,318,223,312,922,765,57
460423,292,280,208,192,867,677,50
460423,675,669,57,2304,2183,1578,38
460423,682,671,446,936,1939,1675,125
460423,316,312,24,444,1028,745,46
460423,610,551,625,180,1741,1424,206
460423,439,415,0,528,1283,1015,113
460423,434,432,107,912,1370,1003,26
460423,483,463,274,324,1327,1131,105
460423,387,385,7,528,1073,882,31
460423,361,346,3184,0,984,781,53
460423,586,578,425,540,1925,1350,67
460423,412,403,5,192,1270,961,49
480957,500,491,251,204,1e3,527,11
480957,313,305,463,0,649,334,11
480957,453,441,774,0,877,468,12
480957,319,291,0,96,544,334,28
480957,288,281,88,0,609,330,11
480957,674,661,8,144,1460,702,15
480957,702,667,333,216,1451,826,41
480957,311,300,74,396,663,371,16
480957,605,570,369,24,1260,688,45
480957,433,422,578,0,914,466,13
480957,431,415,55,84,811,459,17
480957,481,472,53,72,992,509,14
480957,386,375,155,0,745,397,11
480957,359,346,144,0,820,431,18
480957,582,563,249,132,1111,654,20
480957,412,397,0,84,902,460,21
689296,347,343,101,120,886,708,23
689296,291,287,72,192,779,593,25
689296,261,258,227,108,648,540,26
689296,294,292,104,228,686,596,24
689296,285,284,302,120,729,590,16
689296,500,492,77,384,1230,1028,50
689296,668,657,177,924,1654,1453,91
689296,214,202,39,216,524,474,49
689296,452,444,656,108,1235,963,49
689296,417,413,53,156,1025,861,43
689296,246,241,58,180,563,514,40
689296,273,267,413,0,648,568,38
689296,209,208,105,252,510,451,21
689296,354,350,417,0,882,748,48
689296,426,417,666,0,1040,908,77
689296,285,276,186,48,692,602,37
716887,494,480,65,288,1151,1013,64
716887,316,310,368,180,820,703,40
716887,452,446,161,156,1129,920,37
716887,312,306,153,180,784,657,33
716887,289,285,293,336,823,734,46
716887,675,664,0,576,1684,1386,78
716887,701,684,391,1092,1909,1706,119
716887,315,310,114,396,933,793,54
716887,611,564,1277,0,1594,1451,180
716887,434,424,103,312,1153,977,45
716887,434,428,138,312,1060,924,44
716887,482,476,140,204,1140,995,59
716887,386,380,4,228,882,787,35
716887,361,352,714,12,884,769,64
716887,587,581,324,384,1532,1263,66
716887,411,399,505,0,987,875,61
850624,1,0,11,996,0,0,0
868171,497,492,103,168,1057,1015,45
868171,315,314,213,120,685,643,28
868171,450,447,342,48,970,909,34
868171,319,316,270,48,726,649,21
868171,291,290,346,36,737,600,16
868171,676,670,295,264,1452,1371,55
868171,671,665,469,360,1592,1442,52
868171,314,309,280,240,849,742,27
868171,610,604,888,108,1430,1281,49
868171,436,416,0,456,915,895,88
868171,435,434,274,144,961,901,38
868171,482,478,209,72,998,970,35
868171,385,380,48,144,779,774,30
868171,358,356,199,0,784,724,25
868171,582,580,541,216,1292,1197,48
868171,407,398,0,204,860,825,57
122649,496,480,238,0,1450,1488,198
122649,315,314,315,0,904,945,129
122649,452,448,360,0,1466,1356,63
122649,318,317,115,0,910,954,121
122649,292,290,311,0,936,892,99
122649,676,674,0,312,2220,2028,59
122649,717,713,601,0,2318,2298,250
122649,317,316,167,120,1071,990,101
122649,612,606,240,504,2189,1865,97
122649,437,437,363,0,1349,1313,137
122649,435,432,261,0,1392,1317,57
122649,479,475,213,0,1369,1438,175
122649,387,387,400,0,1234,1161,27
122649,361,358,542,96,1220,1082,46
122649,585,581,88,1560,1965,1797,106
122649,411,408,408,0,1371,1240,49
559682,499,499,121,0,1370,1010,17
559682,315,312,472,0,827,641,17
559682,453,453,225,0,1281,919,26
559682,319,318,37,0,887,643,16
559682,291,290,230,0,782,612,27
559682,678,673,83,12,1992,1366,14
559682,716,706,1447,0,2142,1697,78
559682,318,314,233,132,966,715,27
559682,611,597,1136,0,1908,1367,74
559682,438,438,36,96,1202,884,22
559682,434,429,233,0,1245,912,29
559682,481,479,42,0,1334,970,13
559682,388,388,147,0,1109,781,8
559682,360,355,301,108,1090,745,21
559682,584,575,253,600,1649,1276,64
559682,411,406,148,0,1201,876,34
867042,497,465,379,0,921,1008,126
867042,315,293,408,0,612,648,89
867042,450,432,565,12,955,933,69
867042,318,312,265,0,633,643,42
867042,289,277,284,0,664,615,55
867042,676,657,10,816,1447,1381,100
867042,680,645,2480,0,1576,1583,161
867042,314,304,56,540,865,781,64
867042,609,594,318,864,1588,1452,108
867042,436,416,184,300,873,892,87
867042,435,413,337,0,950,943,109
867042,478,458,477,0,969,969,86
867042,384,374,239,0,776,783,55
867042,358,346,972,0,853,839,70
867042,584,571,430,1176,1574,1442,121
867042,401,285,1002,0,657,815,139
867043,499,489,436,0,997,1014,71
867043,314,307,331,0,646,644,53
867043,451,441,620,0,1004,928,55
867043,319,316,364,0,707,645,33
867043,291,283,279,0,655,621,56
867043,678,671,404,492,1549,1384,59
867043,682,669,948,0,1619,1594,129
867043,317,309,49,564,826,787,65
867043,609,587,441,684,1548,1450,108
867043,436,429,273,240,916,894,59
867043,435,424,830,0,1035,942,57
867043,479,471,296,0,1015,965,46
867043,386,379,445,0,810,789,34
867043,358,346,1190,0,841,836,68
867043,586,569,805,780,1634,1437,93
867043,410,397,88,0,1044,912,47
232813,501,498,200,228,1803,1522,164
232813,316,311,153,384,1024,967,113
232813,453,451,454,216,1797,1424,55
232813,321,317,164,288,1052,968,103
232813,292,286,318,168,1153,891,99
232813,678,674,198,780,2479,2084,95
232813,717,706,1186,456,3073,2422,191
232813,318,280,85,108,1165,1063,131
232813,613,604,602,720,2891,2010,92
232813,439,433,494,0,1474,1323,143
232813,436,434,173,372,1759,1340,62
232813,484,482,334,240,1701,1480,156
232813,388,387,105,228,1313,1168,47
232813,362,354,676,0,1503,1139,61
232813,585,580,1658,0,3349,1986,68
232813,413,410,277,204,1810,1299,61
246784,500,486,6,72,1112,505,14
246784,316,309,20,60,649,324,8
246784,448,439,162,24,1092,457,11
246784,317,308,11,72,644,319,9
246784,292,287,105,48,603,297,5
246784,675,663,57,72,1709,685,13
246784,709,684,109,216,1680,734,24
246784,317,302,103,0,757,337,18
246784,609,583,296,36,1746,638,27
246784,438,434,92,84,1147,447,4
246784,433,410,65,36,982,443,25
246784,482,467,47,60,1119,495,15
246784,388,382,107,0,965,391,6
246784,360,345,201,60,950,370,17
246784,581,556,140,132,1068,609,26
246784,412,381,60,24,1051,419,32
483165,105,65,45,0,179,217,63
483167,500,497,73,192,1130,1005,45
483167,315,311,48,132,717,632,29
483167,451,446,185,132,1054,906,47
483167,321,318,100,108,749,645,19
483167,290,286,336,216,691,599,28
483167,677,668,161,384,1587,1395,63
483167,694,679,93,1176,1773,1541,103
483167,317,309,119,156,751,669,53
483167,615,603,611,588,1645,1392,105
483167,438,433,0,168,1011,889,31
483167,435,425,51,252,993,884,56
483167,483,472,241,120,1084,973,54
483167,386,379,111,96,913,779,38
483167,360,350,666,0,900,741,38
483167,587,573,1014,0,1443,1265,98
483167,412,399,402,192,970,885,67
483708,500,497,8,84,1537,821,12
483708,314,310,21,60,953,522,12
483708,452,440,125,0,1359,733,32
483708,321,320,18,48,896,535,13
483708,290,281,30,48,829,468,19
483708,674,670,162,24,2208,1106,20
483708,679,663,89,240,1935,1017,37
483708,316,310,50,36,963,471,10
483708,607,596,220,0,1951,841,20
483708,436,434,154,0,1301,766,10
483708,433,428,49,72,1241,674,11
483708,484,478,73,12,1324,773,14
483708,384,378,52,0,1272,613,13
483708,358,354,48,84,1273,550,10
483708,582,572,133,60,1450,814,17
483708,410,404,67,12,1245,614,11
697513,182,181,0,0,564,373,12
697513,131,128,69,24,304,262,14
697513,205,204,158,0,559,414,14
697513,165,163,182,0,379,332,14
697513,209,207,12,96,530,420,15
697513,286,286,326,0,777,582,9
697513,513,507,317,396,1277,1031,54
697513,210,208,110,48,563,429,20
697513,478,460,148,132,1471,961,68
697513,193,193,147,0,525,394,8
697513,219,219,78,72,553,441,21
697513,188,187,57,48,542,383,15
697513,127,126,218,0,332,257,10
697513,285,282,120,180,853,572,30
697513,469,464,329,180,1161,940,38
697513,297,293,22,120,882,595,26
697531,500,491,271,0,1463,1501,188
697531,315,307,113,144,976,949,126
697531,452,449,289,168,1579,1364,65
697531,321,317,79,192,933,963,119
697531,291,290,341,36,937,875,89
697531,675,674,92,516,2263,2034,63
697531,681,676,493,744,2367,2065,216
697531,317,290,0,444,959,966,139
697531,610,608,578,336,2465,1856,91
697531,439,436,0,132,1402,1323,143
697531,434,431,65,252,1380,1304,77
697531,484,482,352,216,1410,1458,191
697531,387,387,8,192,1242,1162,38
697531,358,357,157,228,1235,1075,52
697531,582,579,738,228,2210,1764,82
697531,413,411,248,264,1548,1241,54
697534,67,65,0,0,194,201,22
697534,56,47,18,0,103,165,38
697534,32,32,13,0,103,97,8
697537,79,69,0,0,198,238,38
697537,50,47,1,0,110,150,34
697537,55,54,18,0,157,166,21
730264,13,13,1,0,41,28,2
730264,10,9,13,0,29,26,2
730264,4,4,2997,0,16,8,0
730264,5,5,55,0,20,10,0
804092,99,28,189,0,53,105,71
804092,91,91,48,0,199,95,0
804092,82,82,0,0,156,83,0
804092,116,114,44,0,249,137,2
804092,38,38,24,0,88,42,0
804092,42,42,85,0,95,46,0
804092,60,60,418,0,130,60,0
804092,27,27,89,0,54,27,0
804092,54,54,37,0,128,56,1
804092,43,43,356,0,120,46,0
804092,50,49,138,0,123,52,1
804093,412,169,498,564,222,748,360
804093,276,206,0,504,410,518,136
804093,404,304,0,780,571,769,225
804093,299,219,0,684,444,555,155
804093,258,151,192,444,333,467,148
804093,599,439,0,1140,850,1109,322
804093,655,478,0,1188,1370,1227,289
804093,286,193,0,624,433,537,156
804093,545,365,0,1188,843,993,277
804093,375,243,0,936,472,703,218
804093,388,267,0,864,483,738,243
804093,458,390,204,360,769,881,173
804093,348,236,0,768,369,680,252
804093,277,219,0,444,573,528,97
804093,521,332,0,1188,680,968,302
804093,367,246,0,732,511,702,216
804094,470,186,467,900,256,940,425
804094,305,192,0,804,394,610,196
804094,425,282,0,984,572,850,280
804094,314,172,0,852,356,628,226
804094,288,128,360,564,254,576,214
804094,644,440,0,1248,909,1288,375
804094,698,464,0,1332,1350,1393,351
804094,310,185,0,720,457,620,185
804094,592,425,0,1092,1022,1184,273
804094,429,267,0,1140,528,858,278
804094,402,233,0,1032,420,802,297
804094,476,373,264,420,708,953,218
804094,361,247,0,732,422,721,250
804094,348,224,7,744,544,697,193
804094,566,333,0,1404,733,1132,361
804094,393,219,0,852,506,786,262
804095,440,202,1184,0,260,878,395
804095,297,295,209,12,711,592,10
804095,421,420,413,0,994,841,12
804095,313,310,212,0,733,627,12
804095,278,278,60,72,670,556,17
804095,645,644,70,204,1569,1293,13
804095,660,658,1619,0,1602,1318,24
804095,290,289,183,48,699,582,13
804095,557,549,53,216,1378,1114,28
804095,429,421,102,0,1039,846,11
804095,404,403,619,0,903,808,11
804095,430,430,261,0,937,861,14
804095,356,355,317,0,755,712,9
804095,341,337,128,60,870,680,26
804095,518,515,149,132,1213,1044,25
804095,362,359,246,0,858,724,17
807138,22,22,9,0,68,33,0
807138,6,6,45,0,17,7,0
827731,498,482,107,420,1093,1046,84
827731,314,301,324,300,737,695,54
827731,452,439,403,372,1139,988,72
827731,319,312,265,228,738,662,50
827731,292,286,354,492,844,679,48
827731,675,657,448,708,1598,1449,130
827731,681,645,2571,1248,7453,1706,174
827731,312,236,24,300,602,806,157
827731,610,586,373,1200,1976,1705,134
827731,438,427,25,216,1111,949,73
827731,434,426,204,576,1034,955,78
827731,481,461,239,408,1061,1014,88
827731,385,378,72,252,866,788,55
827731,362,345,465,552,1014,860,86
827731,583,549,1252,1416,1713,1585,149
827731,411,393,523,288,1102,938,83
845042,488,479,4,60,1184,976,32
845042,252,251,44,72,668,507,11
845042,449,447,141,96,1148,899,29
845042,234,234,71,0,552,469,12
845042,153,152,40,24,393,304,5
845042,656,656,86,144,1661,1320,19
845042,669,665,0,600,1733,1347,45
845042,316,303,0,192,823,647,45
845042,604,600,293,180,1798,1215,43
845042,294,294,9,72,791,588,18
845042,430,429,92,108,1068,861,22
845042,482,478,90,60,1220,968,36
845042,386,385,58,60,932,773,10
845042,348,340,259,60,902,696,31
845042,571,559,308,240,1487,1171,64
845042,405,402,193,48,1144,812,24
850338,234,224,2,48,344,291,17
850338,231,227,43,48,383,284,9
850338,298,287,171,0,454,351,12
850338,235,231,51,24,381,295,6
850338,244,229,50,24,402,278,17
850338,458,453,76,48,815,691,8
850338,586,580,257,300,1195,1049,24
850338,269,263,35,48,505,348,9
850338,575,560,342,0,1051,749,22
850338,289,283,29,36,464,331,9
850338,261,250,3,72,397,309,13
850338,230,223,59,0,343,268,8
850338,142,138,44,0,201,162,6
850338,350,347,761,0,772,657,13
850338,550,528,169,0,887,696,27
850338,335,327,70,36,560,411,12
848334,231,227,75,0,691,464,10
848334,214,214,27,0,599,426,9
848334,288,288,71,0,842,576,3
848334,218,218,217,0,587,434,13
848334,223,223,76,0,611,446,7
848334,426,426,137,0,1170,852,4
848334,584,573,206,0,1862,1172,30
848334,228,226,60,0,693,461,8
848334,501,499,130,0,1759,994,12
848334,278,278,151,0,1125,556,3
848334,256,256,101,0,766,513,4
848334,227,227,273,0,663,456,6
848334,138,137,225,0,404,274,2
848334,320,319,116,0,884,640,9
848334,499,498,301,0,1520,1007,13
848334,311,296,228,0,996,620,32
848337,214,211,53,0,707,431,10
848337,178,177,54,0,523,354,7
848337,288,288,231,0,852,576,1
848337,148,147,136,0,399,297,3
848337,154,154,61,0,454,308,2
848337,410,409,338,0,1085,819,12
848337,523,519,282,0,1467,1045,17
848337,225,223,58,0,699,454,13
848337,488,479,97,0,1617,972,21
848337,156,156,100,0,496,312,6
848337,256,252,74,0,741,511,9
848337,226,226,346,0,619,454,4
848337,138,135,314,0,385,274,3
848337,212,208,202,0,652,422,9
848337,497,494,127,0,1472,997,9
848337,305,275,298,0,888,602,41
199060,290,163,0,1188,508,1114,215
199060,300,180,0,1152,594,1066,223
199060,289,285,1057,3120,1649,1187,42
199060,695,470,0,2268,1464,1532,381
199060,692,264,0,6e3,748,2906,604
199060,428,316,0,1920,1235,897,194
199060,435,413,0,2400,2596,1793,160
199060,829,527,0,2400,2027,2371,508
199060,358,174,0,1440,460,902,266
199060,462,298,0,1800,915,972,255
199060,246,217,363,1200,805,504,53
199080,286,186,16,1200,631,1443,228
199080,300,230,0,1152,819,1202,212
199080,288,287,727,3360,1599,1302,59
199080,642,556,0,1680,1870,1387,167
199080,670,552,0,4800,1858,2556,400
199080,432,392,0,1452,1691,888,102
199080,435,424,0,1920,2977,2344,156
199080,841,816,78,1920,4339,2710,162
199080,353,273,0,1248,753,861,181
199080,419,304,0,1800,903,865,201
199080,222,210,1230,1200,751,446,34
199279,315,313,614,0,1077,722,23
199279,319,318,259,180,1051,697,21
199279,291,289,2150,0,1237,838,22
199279,1528,1446,1713,3816,4593,3159,186
199279,701,693,287,1392,2524,1849,95
199279,605,596,1009,3720,2971,1295,28
199279,436,432,896,408,1766,1137,30
199279,1651,1627,2536,2520,6073,3963,132
199279,360,357,0,996,1130,749,30
199279,575,556,1096,2496,2374,1378,55
199279,401,392,348,1284,1506,846,37
199296,313,312,205,192,1126,768,59
199296,320,317,57,240,1133,805,87
199296,290,289,1278,180,1233,1045,63
199296,1528,1477,1958,3084,4977,3205,147
199296,683,676,362,1248,2691,1649,70
199296,610,589,2112,2556,2963,1384,52
199296,437,435,975,468,1894,1320,70
199296,1645,1621,3051,3096,6714,4063,149
199296,359,352,30,612,1267,809,34
199296,582,561,453,3924,2601,1436,81
199296,407,396,97,1452,1621,866,25
351097,80,80,606,0,247,173,7
351097,68,66,617,0,171,139,4
351097,266,265,580,408,840,610,19
351097,355,327,754,3144,937,707,32
351097,167,164,466,0,518,360,9
351097,187,175,711,612,1046,397,17
351097,404,401,691,408,1250,920,38
351097,378,354,748,396,1055,775,44
351097,117,113,191,0,461,246,8
351097,255,243,134,648,761,514,28
351097,146,143,412,0,448,295,10
401541,229,194,3,0,650,608,77
401541,229,189,0,0,617,538,72
401541,279,278,1405,0,1195,789,30
401541,996,843,0,5760,2829,2050,257
401541,472,470,82,0,1526,1138,56
401541,458,392,0,4080,1647,924,133
401541,415,412,0,0,2327,1195,46
401541,1025,1007,0,0,3973,2599,89
401541,219,213,299,0,599,452,16
401541,463,346,0,3120,1214,946,192
401541,291,237,166,0,737,582,87
442893,312,306,419,480,1262,1109,75
442893,321,317,643,576,1391,1189,82
442893,291,291,932,468,1287,1180,93
442893,1421,1395,2851,1812,4879,3119,87
442893,681,672,1836,1056,2827,2345,171
442893,589,574,5809,3288,3312,1423,48
442893,439,438,2039,0,2272,1807,123
442893,1535,1498,4676,1248,5728,4102,178
442893,361,352,843,1128,2272,1103,42
442893,562,543,2836,1188,2917,1382,64
442893,384,377,891,600,1669,832,22
689603,217,198,295,0,496,473,34
689603,222,203,467,0,633,555,32
689603,140,129,569,0,439,316,8
689603,1040,977,227,0,2283,2037,78
689603,406,262,0,0,725,926,237
689603,362,345,590,0,1080,723,34
689603,227,210,765,0,594,520,33
689603,1199,1141,1630,0,3133,2719,134
689603,184,160,0,0,397,352,38
689603,406,382,336,0,1230,807,58
689603,266,253,113,0,827,517,19
690341,236,230,829,0,640,503,20
690341,236,234,1113,0,654,492,7
690341,275,273,174,0,909,609,26
690341,554,506,0,408,1248,1217,192
690341,278,241,532,0,859,497,27
690341,417,413,641,0,1525,898,25
690341,813,726,275,0,1935,1577,114
690341,285,274,288,0,719,574,41
690341,322,289,598,0,882,621,68
690341,201,182,544,0,612,378,28
727120,315,311,110,204,947,648,27
727120,317,316,394,0,901,650,15
727120,291,291,151,0,928,615,19
727120,1531,1479,2085,996,4242,3080,130
727120,702,682,503,420,1916,1459,76
727120,605,587,920,1224,2378,1235,39
727120,433,431,375,0,1429,901,22
727120,1649,1622,184,1536,4934,3395,81
727120,356,347,580,12,1061,725,35
727120,579,509,232,1428,1652,1214,157
727120,405,391,108,360,1471,814,36
727121,314,309,480,300,986,691,28
727121,320,318,305,132,979,680,22
727121,288,287,417,0,1031,650,18
727121,1533,1509,1254,2148,4597,3118,75
727121,685,669,541,732,2098,1476,83
727121,605,592,492,2688,3714,1293,34
727121,436,432,359,60,1669,941,33
727121,1648,1612,1914,2520,5378,3566,138
727121,356,350,423,384,1056,732,28
727121,574,535,152,2736,2340,1282,87
727121,402,391,30,876,1731,841,27
727122,316,305,280,228,850,667,48
727122,319,315,293,36,944,668,40
727122,291,287,568,0,852,631,22
727122,1540,1466,0,5076,4430,3113,185
727122,683,669,977,0,1843,1466,94
727122,604,581,143,1680,2240,1222,51
727122,435,434,848,0,1365,915,38
727122,1654,1624,1931,2148,5375,3510,126
727122,359,342,151,492,968,743,54
727122,576,522,0,1056,1901,1184,118
727122,402,384,224,1044,1349,808,53
727124,314,306,136,144,882,649,32
727124,319,313,155,156,877,658,25
727124,290,289,760,0,918,622,17
727124,1532,1482,1126,876,4452,3082,105
727124,681,676,373,480,2037,1457,56
727124,605,594,612,1452,2503,1221,31
727124,437,432,609,0,1266,927,29
727124,1644,1620,1221,1704,5223,3377,91
727124,356,350,154,396,1056,797,40
727124,576,565,246,1092,2258,1158,28
727124,406,395,358,600,1498,812,28
727125,313,309,135,228,845,648,26
727125,318,313,49,204,883,648,18
727125,288,287,679,0,900,608,13
727125,1534,1498,2495,372,4418,3090,87
727125,701,684,1394,0,2125,1493,75
727125,606,592,404,840,2469,1217,36
727125,438,434,319,108,1405,915,28
727125,1654,1632,984,1464,5087,3382,89
727125,356,346,721,0,984,732,45
727125,577,560,114,996,2221,1162,40
727125,409,400,23,396,1732,820,25
727126,10,7,228,0,24,14,0
727126,7,5,228,0,17,10,0
727126,1,0,2405,0,0,0,0
727126,73,42,362,0,149,136,21
727126,54,52,348,0,289,112,1
727126,30,24,1019,0,102,48,2
727126,1,0,685,0,0,0,0
727126,66,58,384,0,233,124,2
727126,15,13,389,0,50,26,0
727126,26,24,744,0,131,55,2
727126,20,17,205,0,71,37,1
727128,12,10,535,0,27,21,2
727128,12,11,887,0,21,23,2
727128,2,1,1002,0,3,2,0
727128,56,39,2923,828,107,102,12
727128,28,28,1889,0,66,54,0
727128,24,20,3963,1728,64,48,2
727128,3,2,12,0,8,4,0
727128,42,30,5985,0,79,71,8
727128,12,10,431,0,42,23,0
727128,35,28,4514,0,133,74,6
727128,14,12,1043,672,48,26,1
729842,79,75,6,0,178,173,19
729842,61,55,62,0,122,118,9
729842,270,266,261,408,877,735,25
729842,401,384,1046,0,1010,794,25
729842,363,323,0,0,785,778,80
729842,231,222,168,144,778,464,18
729842,405,405,848,408,1530,1090,40
729842,230,217,2339,0,666,476,20
729842,142,120,3,48,267,276,53
729842,306,301,14,444,1023,615,22
729842,149,146,0,0,474,298,11
729843,13,7,45,0,22,16,2
729843,9,7,49,0,22,12,0
729843,43,37,39,0,112,77,1
729843,55,44,182,0,105,102,8
729843,42,41,322,0,125,86,2
729843,42,39,703,0,129,95,4
729843,35,33,1237,0,92,66,0
729843,62,52,948,0,138,122,8
729843,18,15,57,0,39,30,0
729843,37,35,281,0,106,77,4
729843,25,22,84,0,62,51,3
729844,268,226,178,144,516,476,30
729844,260,234,310,204,524,489,17
729844,288,286,1065,0,982,741,27
729844,589,316,754,1404,835,649,17
729844,600,546,1587,0,1499,1256,93
729844,125,61,1088,888,191,127,7
729844,433,429,1015,0,1442,1052,36
729844,696,416,2143,0,1037,894,37
729844,306,287,350,756,719,603,39
729844,110,55,943,768,193,116,3
729844,105,59,260,420,181,128,1
822564,282,282,86,468,892,635,24
822564,274,271,189,276,843,598,16
822564,274,273,847,0,1404,607,6
822564,448,439,376,204,1123,906,34
822564,607,602,134,684,2108,1267,41
822564,92,88,1053,0,316,184,7
822564,415,410,853,0,1796,909,22
822564,558,555,525,1428,1567,1139,33
822564,309,307,207,0,1168,629,13
822564,70,69,970,0,211,140,3
822564,73,72,1043,0,195,146,4
822565,35,33,247,0,89,70,2
822565,40,39,82,0,120,78,0
822565,278,274,295,204,1395,637,19
822565,13,13,1072,0,29,25,0
822565,72,72,481,0,776,133,0
822565,6,6,581,0,32,9,0
822565,407,399,65,204,1819,932,47
822565,13,13,553,0,36,27,0
822565,41,41,377,204,133,80,0
822565,1,1,1399,0,9,2,0
822565,3,3,221,0,9,4,0
822567,272,269,131,444,760,593,37
822567,287,285,315,0,872,638,43
822567,212,180,506,0,711,564,35
822567,273,239,471,3252,612,492,21
822567,693,689,242,0,8188,1509,15
822567,154,135,0,732,556,279,21
822567,288,257,81,2064,674,684,91
822567,320,301,143,1272,931,715,34
822567,338,334,171,1440,1113,681,39
822567,240,126,0,1248,479,426,101
822567,127,115,0,1212,410,203,12
866765,303,301,154,120,665,646,20
866765,315,314,154,36,647,651,11
866765,288,288,373,0,1083,734,12
866765,1517,1511,1122,312,3179,3045,27
866765,652,651,544,432,1637,1666,119
866765,590,583,1300,288,1244,1172,27
866765,428,428,284,24,1339,913,12
866765,1637,1624,1720,144,3397,3372,91
866765,344,337,15,204,781,703,14
866765,571,565,343,804,1241,1140,29
866765,399,398,91,132,867,797,9
867698,186,173,26,0,315,404,123
867698,224,205,10,0,348,471,140
867698,282,281,385,0,1118,793,19
867698,176,3,0,0,7,315,154
867698,5,0,0,0,0,12,4
867698,129,2,0,0,6,237,117
867698,413,412,240,48,1389,1060,21
867698,923,879,0,0,2019,1993,509
867698,2,0,0,0,0,4,2
867698,236,7,0,0,17,422,205
867698,100,2,0,0,5,174,85
868483,202,176,47,1044,693,822,104
