basis,aim-store-count,instock-store-count,dc-on-hand,dc-on-order,store-on-hand,target-inventory-level,need-for-til
827731,320,310,416,180,1130,1077,129
827731,701,666,1117,2280,2611,2565,253
827731,437,387,444,336,1301,1327,197
827731,467,456,180,624,1645,1450,110
827731,485,469,261,396,1583,1483,192
827731,388,367,29,384,1082,1171,160
827731,369,353,508,528,1244,1169,103
827731,597,585,1357,924,2499,2070,160
827731,308,302,146,456,1135,987,67
845042,490,481,86,0,1228,980,28
845042,237,229,0,0,490,473,38
845042,471,464,178,0,1237,945,25
845042,189,186,262,0,442,376,14
845042,136,132,60,0,338,273,10
845042,646,607,0,0,1474,1290,104
845042,669,554,0,0,1258,1341,248
845042,321,259,0,0,611,662,105
845042,698,670,0,0,1647,1409,95
845042,218,215,158,0,521,442,12
845042,465,440,0,0,1007,930,84
845042,482,468,241,0,1187,964,31
845042,386,381,65,0,996,770,18
845042,357,345,396,0,888,711,29
845042,583,530,0,0,1182,1180,147
845042,300,295,391,0,771,603,23
892053,513,494,1284,336,1223,1066,86
892053,322,313,354,0,778,660,48
892053,472,463,2345,0,1131,985,61
892053,330,317,765,0,820,668,43
892053,294,281,701,216,683,600,44
892053,678,655,1537,0,1668,1403,104
892053,685,662,1819,0,1758,1451,111
892053,318,298,726,444,855,697,67
892053,692,665,4071,0,1797,1466,123
892053,419,394,962,0,910,860,86
892053,462,433,952,456,1025,949,99
892053,485,467,1087,300,1217,1017,81
892053,388,376,497,300,908,789,63
892053,358,346,1504,0,859,730,65
892053,583,549,1933,744,1550,1407,164
892053,301,288,825,204,760,624,38
902855,513,406,267,0,779,1023,206
902855,328,301,132,0,593,654,72
902855,475,412,157,216,790,948,149
902855,331,314,57,0,626,658,49
902855,294,275,0,132,634,595,46
902855,682,595,0,336,1157,1358,199
902855,694,671,148,648,1491,1386,93
902855,318,308,14,60,698,633,42
902855,697,665,188,444,1679,1395,96
902855,437,376,128,0,772,877,122
902855,468,412,0,444,811,937,145
902855,486,455,0,396,865,970,107
902855,390,336,0,288,600,778,149
902855,369,308,134,192,705,732,118
902855,596,568,171,504,1251,1188,117
902855,307,268,0,168,552,612,101
902856,485,418,143,108,625,631,32
902856,318,261,153,0,427,432,21
902856,450,351,194,0,525,538,45
902856,323,300,184,0,482,488,38
902856,267,238,122,96,402,379,38
902856,661,547,39,528,819,856,68
902856,699,548,656,240,783,730,62
902856,271,183,224,0,266,264,33
902856,598,413,313,288,553,560,82
902856,425,332,0,288,528,580,63
902856,437,358,264,0,539,552,37
902856,458,398,95,0,542,554,28
902856,376,358,223,0,576,555,34
902856,349,274,976,60,334,326,30
902856,534,447,384,180,585,573,52
902856,287,225,0,348,299,345,64
902857,509,466,204,0,905,1017,123
902857,326,313,120,0,628,650,47
902857,473,460,13,216,925,946,63
902857,329,324,113,0,660,654,33
902857,293,275,43,144,602,593,35
902857,679,627,57,132,1288,1354,131
902857,685,672,198,528,1481,1365,62
902857,314,300,23,60,625,623,34
902857,684,658,250,360,1532,1369,92
902857,418,266,237,0,514,558,64
902857,464,448,0,288,893,929,78
902857,486,467,58,180,928,970,67
902857,390,382,1,132,752,778,51
902857,357,344,129,120,792,708,36
902857,583,562,426,264,1217,1158,78
902857,305,294,0,288,628,604,34
903988,514,451,341,0,665,517,32
903988,328,268,163,0,410,322,15
903988,474,403,496,0,680,449,23
903988,331,275,245,0,489,361,16
903988,294,250,123,120,511,373,18
903988,686,603,402,0,1015,688,42
903988,726,618,587,120,1354,806,34
903988,323,300,84,36,587,376,20
903988,703,535,600,144,1239,767,63
903988,436,387,309,108,682,509,21
903988,467,406,371,0,651,467,31
903988,486,459,85,96,757,515,28
903988,390,369,85,72,585,402,23
903988,369,310,856,0,563,408,29
903988,597,546,447,84,1416,737,35
903988,308,302,138,192,723,364,7
912489,484,429,0,384,835,961,95
912489,317,295,156,0,604,632,40
912489,448,435,183,216,879,888,39
912489,322,311,112,0,662,642,17
912489,268,253,56,24,557,549,30
912489,658,618,0,588,1246,1312,87
912489,700,675,639,216,1504,1390,61
912489,268,251,25,132,552,522,24
912489,595,566,261,324,1299,1190,69
912489,408,389,155,0,798,817,32
912489,432,419,153,108,871,861,41
912489,446,400,0,288,778,892,105
912489,369,356,0,288,716,734,37
912489,346,337,810,12,784,684,24
912489,528,514,328,312,1137,1056,46
912489,279,275,19,192,631,556,12
912490,484,449,182,0,911,967,79
912490,319,314,173,0,676,636,19
912490,448,442,183,108,940,890,26
912490,323,320,147,0,686,644,17
912490,274,264,103,96,608,553,24
912490,658,646,114,156,1352,1312,55
912490,706,680,682,240,1676,1406,57
912490,268,258,108,24,620,521,11
912490,595,581,768,0,1659,1187,38
912490,411,405,898,0,857,822,32
912490,432,423,144,36,937,858,34
912490,446,442,125,120,911,890,22
912490,369,363,34,216,739,734,27
912490,346,343,147,48,919,690,15
912490,528,521,1355,0,1416,1054,33
912490,279,275,135,120,697,554,13
199060,287,277,1369,0,819,599,24
199060,290,278,365,432,786,592,29
199060,292,285,791,720,1457,793,37
199060,179,171,1838,0,526,353,16
199060,651,640,3313,3840,1987,1540,64
199060,147,144,1680,0,551,329,16
199060,434,426,863,2880,2352,1040,54
199060,264,248,1313,0,1121,535,25
199060,358,353,577,720,1028,781,37
199060,98,94,2901,0,373,221,8
199060,39,34,52,12,115,82,9
199080,278,278,2387,0,1066,621,8
199080,275,272,66,288,951,558,5
199080,287,281,1076,240,1492,778,31
199080,164,159,3742,0,599,324,1
199080,629,625,634,1200,2249,1308,14
199080,147,144,3751,0,770,311,8
199080,432,428,1529,1920,2198,1144,43
199080,256,243,1946,0,1142,541,8
199080,358,351,572,480,1050,715,13
199080,99,97,4593,0,348,200,2
199080,34,33,478,0,131,69,1
199279,327,306,0,168,898,662,41
199279,329,318,0,216,1018,659,22
199279,294,289,298,792,979,746,32
199279,1590,1559,272,768,4939,3193,86
199279,710,703,720,936,2054,1529,37
199279,695,672,94,600,2381,1427,51
199279,437,430,580,756,1446,983,48
199279,1676,1635,420,0,5306,3406,104
199279,368,358,205,336,951,737,31
199279,580,568,529,432,1903,1219,44
199279,298,291,75,264,1037,610,17
199296,329,316,8,168,1001,666,30
199296,334,325,9,240,1007,670,15
199296,294,284,1438,948,1149,917,51
199296,1589,1535,443,924,4812,3209,115
199296,691,671,665,972,2085,1454,59
199296,696,671,403,684,2522,1454,64
199296,438,429,1403,552,1501,1076,58
199296,1675,1625,382,0,5744,3404,112
199296,368,362,246,432,1163,740,18
199296,586,570,0,1284,1857,1276,69
199296,298,293,41,324,950,617,22
256229,328,319,402,432,3099,1101,73
256229,329,321,242,600,2494,1060,84
256229,294,287,3007,2112,3781,1926,78
256229,1631,1555,2251,2640,19670,3918,194
256229,717,702,2545,3696,4574,2612,140
256229,705,657,144,2640,4730,2238,139
256229,439,428,3139,1584,5467,1877,81
256229,1716,1648,2017,0,18997,4591,198
256229,368,358,1209,1584,2603,1226,62
256229,601,569,1014,2640,3819,2284,162
256229,306,297,206,840,2311,814,40
350688,320,247,528,0,4420,647,86
350688,325,268,0,528,5678,655,70
350688,293,288,967,1368,8289,1297,53
350688,1589,1368,0,0,29985,3210,267
350688,687,425,0,0,9142,1547,294
350688,670,541,0,0,10182,1430,171
350688,434,425,538,864,9127,1361,50
350688,1665,1479,0,0,36416,3412,232
350688,276,223,0,0,3225,571,73
350688,579,451,0,0,9209,1224,179
350688,303,257,0,0,4995,629,72
401541,8,7,740,0,20,16,1
401541,14,12,694,0,34,28,2
401541,276,270,433,312,940,673,35
401541,8,8,3670,0,28,16,0
401541,629,487,0,0,1449,1276,208
401541,6,6,2602,0,17,12,0
401541,406,403,368,720,1710,895,35
401541,21,21,1500,0,56,42,1
401541,32,30,306,0,124,64,2
401541,2,2,938,0,5,4,0
401541,2,1,716,0,2,4,1
442893,328,317,0,180,1084,700,21
442893,330,321,23,216,1197,683,20
442893,294,284,495,756,1107,803,50
442893,1599,1362,927,0,4803,3221,245
442893,688,671,1683,1092,2127,1565,86
442893,700,652,1805,0,2944,1467,66
442893,439,429,1018,1308,1598,1066,73
442893,1697,1456,627,0,5128,3445,262
442893,371,348,780,300,1367,854,41
442893,600,560,526,0,2418,1256,47
442893,302,279,158,12,1084,621,34
689603,20,12,394,0,28,26,1
689603,30,20,87,0,57,43,1
689603,273,237,558,444,781,596,41
689603,101,81,2482,0,193,175,5
689603,630,596,1145,72,1500,1255,47
689603,21,16,963,0,49,36,2
689603,403,371,413,0,998,850,53
689603,96,76,505,0,185,159,6
689603,27,22,206,0,67,47,1
689603,29,24,1765,0,68,56,5
689603,8,5,91,0,11,12,1
727120,285,276,0,96,729,571,21
727120,291,282,32,144,789,582,14
727120,292,284,52,84,911,596,16
727120,121,106,859,0,303,240,14
727120,714,705,890,0,1917,1442,21
727120,48,40,607,0,168,114,9
727120,435,421,277,0,1207,875,27
727120,196,171,1020,0,494,398,23
727120,346,335,414,384,962,697,20
727120,30,26,280,396,59,61,4
727120,19,16,119,228,40,36,2
727121,327,312,0,144,945,659,24
727121,329,318,32,192,905,658,19
727121,294,287,379,84,865,622,20
727121,1590,1533,897,684,4664,3179,81
727121,690,674,791,876,1928,1403,33
727121,695,676,0,780,2661,1438,49
727121,438,430,323,372,1216,887,30
727121,1675,1601,360,0,5184,3371,118
727121,368,361,257,180,1045,733,14
727121,583,570,0,624,1931,1195,44
727121,298,285,36,228,910,604,28
727122,2,2,747,0,4,4,0
727122,2,1,977,4500,11,14,1
727122,1,1,134,2592,4,3,0
727122,1,1,573,0,2,2,0
727124,3,1,36,0,1,6,3
727124,1,0,15,684,0,2,1
727124,19,2,868,0,5,36,16
727124,8,6,202,2604,18,21,3
727124,14,5,313,0,10,28,10
727124,1,1,112,1080,2,2,0
727124,20,7,704,0,14,38,13
727124,5,2,194,636,3,10,4
727124,10,1,143,0,2,18,8
727124,4,1,155,0,3,8,3
727125,14,3,1240,0,5,26,11
727125,25,22,1696,2004,108,74,8
727125,8,4,445,0,11,16,4
727125,1,1,306,1104,4,3,0
727125,24,7,884,0,21,47,16
727125,3,2,268,300,3,6,2
727125,8,3,656,0,4,16,7
727125,3,2,118,0,4,6,2
727126,7,4,0,0,18,15,3
727126,7,7,7,0,22,15,0
727126,1,1,0,0,3,2,0
727126,1,0,0,0,0,0,0
727126,4,3,354,0,15,8,1
727126,2,1,365,0,3,2,0
727126,1,1,0,0,7,2,0
727128,1,1,494,0,1,2,1
727128,2,2,860,0,4,5,1
727128,1,1,2547,0,3,2,0
727128,4,4,1352,0,9,8,0
727128,2,2,3969,0,4,4,0
727128,1,0,23,0,0,0,0
727128,1,1,5525,0,1,2,1
727128,3,2,42,0,5,4,0
729842,3,3,293,0,9,6,0
729842,14,4,0,0,8,24,9
729842,271,262,35,228,754,610,40
729842,17,11,269,0,31,22,0
729842,624,366,0,0,901,1234,293
729842,3,3,200,0,7,6,0
729842,403,401,154,876,1272,858,28
729842,12,8,881,0,17,18,1
729842,36,27,212,0,69,70,10
729842,2,2,551,0,7,4,0
729842,5,1,18,0,2,11,4
729843,1,1,21,0,2,2,0
729843,4,4,121,0,7,8,1
729843,3,3,322,0,7,6,0
729843,3,3,778,0,8,7,0
729843,2,1,1236,0,3,2,0
729843,4,3,899,0,5,8,2
729843,4,3,28,0,7,6,0
729843,2,2,322,0,6,4,0
729844,277,266,28,132,627,538,10
729844,276,263,309,0,704,540,11
729844,291,286,221,444,883,654,21
729844,117,90,1193,0,245,180,3
729844,627,619,775,876,1692,1254,24
729844,32,30,1670,0,89,64,3
729844,435,429,634,672,1143,919,38
729844,234,154,782,0,355,357,32
729844,337,330,93,324,816,663,18
729844,26,24,1428,0,65,50,1
729844,13,13,481,0,35,28,2
822565,1,1,12,0,2,2,0
822565,261,240,78,0,1147,529,37
822565,385,378,16,0,1686,763,9
822565,1,1,255,0,19,2,0
822567,284,252,0,240,660,569,49
822567,279,255,137,12,666,556,32
822567,210,184,366,0,614,453,28
822567,118,99,263,276,253,221,18
822567,213,140,333,1548,799,406,80
822567,39,28,0,0,115,63,15
822567,292,277,822,888,751,602,23
822567,184,162,487,0,430,361,26
822567,332,305,124,384,789,632,38
822567,30,23,0,0,85,60,10
822567,18,15,245,0,55,29,3
828278,286,279,0,192,681,578,17
828278,290,286,217,0,754,581,8
828278,292,289,561,372,856,650,32
828278,171,110,282,0,271,336,65
828278,628,620,1278,0,1511,1270,35
828278,49,32,131,0,70,98,17
828278,433,421,1246,0,1094,907,31
828278,223,178,473,0,473,446,52
828278,339,335,98,264,755,678,12
828278,48,27,301,0,63,96,23
828278,34,15,210,0,32,70,20
866765,322,285,66,0,683,642,44
866765,326,301,101,0,689,651,29
866765,292,255,184,156,844,610,39
866765,1606,1421,1002,0,3380,3195,196
866765,678,607,76,300,1579,1349,70
866765,698,621,242,588,1537,1396,87
866765,435,376,184,168,1096,871,64
866765,1698,1444,984,0,3294,3373,386
866765,367,326,291,0,809,712,38
866765,594,545,485,0,1281,1182,59
866765,304,277,108,36,770,609,30
867698,3,3,249,0,6,6,0
867698,17,16,0,0,44,34,3
867698,275,272,139,84,878,690,25
867698,3,3,645,0,9,6,0
867698,624,444,0,0,918,976,76
867698,8,6,573,0,22,17,2
867698,406,404,42,132,1260,887,16
867698,27,25,1002,0,54,54,2
867698,21,0,0,0,0,28,14
867698,1,0,380,0,0,4,1
868483,328,296,115,0,3297,714,45
868483,329,257,0,0,2565,675,88
868483,294,285,1081,900,3565,1170,50
868483,1595,1434,1286,0,16287,3194,164
868483,687,421,0,0,4375,1540,307
868483,671,586,506,0,6575,1374,94
868483,437,425,1491,1296,4260,1239,75
868483,1667,1478,0,0,17031,3459,240
868483,348,218,0,0,2939,766,156
868483,578,475,0,0,4985,1177,139
868483,305,277,369,0,3623,628,32
868485,320,271,0,0,3194,654,68
868485,326,273,0,0,2445,658,69
868485,294,274,125,1476,2736,1117,69
868485,1593,1409,0,0,15765,3184,223
868485,687,539,0,0,4142,1464,236
868485,669,605,2429,0,7542,1371,75
868485,436,421,1208,1224,3836,1329,92
868485,1667,1502,8956,0,17096,3386,169
868485,275,250,2227,0,2578,565,30
868485,577,527,1662,0,5460,1171,57
868485,304,286,562,0,2970,620,20
899756,284,265,0,384,586,572,27
899756,290,286,327,0,612,579,3
899756,288,279,189,192,998,883,28
899756,103,95,1003,0,204,203,8
899756,625,623,990,180,1522,1324,30
899756,34,33,827,492,144,81,4
899756,413,408,365,312,946,917,35
899756,172,162,1595,0,412,339,6
899756,339,333,442,264,825,695,12
899756,25,25,717,900,93,61,2
899756,15,14,789,0,52,38,1
899760,284,266,0,120,541,565,21
899760,291,286,114,0,574,578,3
899760,292,287,0,792,921,938,44
