Prime Item Nbr,Prime Item Desc,Item Type,Fineline,Unit Retail,Unit Cost,MU %,Est. POS Store Count,POS Qty,POS Sales,Avg On Hand Qty,Avg Traited Store Count,Avg Repl Store Count,Avg Instock Store Count,Instock %,WM Week
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,956,1363,2652.64,23843,3976,3957,3595,0.908517,201301
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,990,1366,2653.18,23602,3978,3949,3417,0.865282,201302
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,991,1377,2493.72,22090,3981,3686,2996,0.812805,201303
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,1310,2053,3111.05,20114,25,25,17,0.68,201304
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,1082,2029,2591.35,18537,26,26,17,0.653846,201305
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,1173,2981,2972.67,15757,26,26,17,0.653846,201306
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,857,1993,1966.04,13741,26,26,15,0.576923,201307
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,551,1434,1408.26,12323,0,0,0,0,201308
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,395,879,918.22,10801,0,0,0,0,201309
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,281,555,859.92,10018,0,0,0,0,201310
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,313,489,812.08,9194,0,0,0,0,201311
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,265,571,856.91,8682,0,0,0,0,201312
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,277,495,730.76,8260,0,0,0,0,201313
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,324,776,654.51,7010,0,0,0,0,201314
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,240,762,190.17,5672,0,0,0,0,201315
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,149,274,108.25,5169,0,0,0,0,201316
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,154,266,146.23,4962,0,0,0,0,201317
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,136,246,139.24,4774,0,0,0,0,201318
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,135,282,156.72,4501,0,0,0,0,201319
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,131,239,100.18,4239,0,0,0,0,201320
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,125,298,140.08,4057,0,0,0,0,201321
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,106,201,99.79,3863,0,0,0,0,201322
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,104,195,108.84,3764,0,0,0,0,201323
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,98,147,117.67,3615,0,0,0,0,201324
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,69,101,67.73,3347,0,0,0,0,201325
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,70,106,37.55,3252,0,0,0,0,201326
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,61,82,55.99,3104,0,0,0,0,201327
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,42,55,45.1,3060,0,0,0,0,201328
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,39,52,24.96,2967,0,0,0,0,201329
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,30,48,39.44,2949,0,0,0,0,201330
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,27,36,26.56,2910,0,0,0,0,201331
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,31,54,15.4,2851,0,0,0,0,201332
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,30,32,15.99,2845,0,0,0,0,201333
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,19,17,21.01,2795,0,0,0,0,201334
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,23,110,68.82,2655,0,0,0,0,201335
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,13,203,115.7,2396,0,0,0,0,201336
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,14,83,41.9,2076,0,0,0,0,201337
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,12,14,24.23,2044,0,0,0,0,201338
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,7,7,9.74,2005,0,0,0,0,201339
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,8,10,11.72,1994,0,0,0,0,201340
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,5,8,4.06,1992,0,0,0,0,201341
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,6,10,13.82,1989,0,0,0,0,201342
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,12,16,8.12,1976,0,0,0,0,201343
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,7,9,11.82,1971,0,0,0,0,201344
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,8,17,18.16,1958,0,0,0,0,201345
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,3,5,7.96,1956,0,0,0,0,201346
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,2,3,5.94,1959,0,0,0,0,201347
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,9,10,4.1,1951,0,0,0,0,201348
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,3,3,3.01,1948,0,0,0,0,201349
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,2,2,3.94,1904,0,0,0,0,201350
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,3,3,3.9,1899,0,0,0,0,201351
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,4,18,4.2,1879,0,0,0,0,201352
4000902,CHIGGEREX OINTMENT,33,3512,1.94,1.35,0.304124,0,0,0,1879,0,0,0,0,201353
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3405,12713,37769.9,33061,3698,3697,3619,0.978902,201301
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3455,13044,38761.93,33471,3701,3700,3632,0.981622,201302
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3470,13065,38826.36,34221,3703,3702,3661,0.988925,201303
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3463,12767,37941.36,33947,3707,3706,3658,0.987048,201304
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3465,13075,38843.62,33390,3708,3707,3663,0.988131,201305
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3455,12924,38402.42,26901,3708,3707,3593,0.969247,201306
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3371,11749,34948.32,30779,3716,3715,3614,0.972813,201307
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3464,12605,37747.77,34521,3716,3715,3674,0.988964,201308
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3422,12004,35933.44,30956,3718,3717,3643,0.980091,201309
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3384,11840,35457.63,28171,3718,3717,3636,0.978208,201310
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3415,11564,34669.91,29334,3719,3719,3659,0.983867,201311
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3432,12022,36040.08,27129,3724,3724,3621,0.972342,201312
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3365,10961,32877.77,25829,3725,3725,3593,0.964564,201313
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3386,11115,33330.78,26611,3828,3725,3622,0.972349,201314
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3362,10721,32127.28,25583,3828,3826,3701,0.967329,201315
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3341,9997,29925.1,28034,3829,3827,3735,0.97596,201316
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3408,10676,32010.9,27890,3831,3828,3714,0.970219,201317
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3386,10344,31015.84,29087,3830,3828,3735,0.975705,201318
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3454,11379,34112.36,28231,3830,3828,3713,0.969958,201319
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3420,10736,32198.93,31112,3845,3842,3759,0.978397,201320
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3441,10943,32762.3,34195,3839,3837,3787,0.986969,201321
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3462,11182,33548.83,30164,3845,3843,3742,0.973718,201322
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3448,11509,34431.77,33658,3842,3840,3778,0.983854,201323
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3476,11558,34699.68,30989,3842,3841,3711,0.966155,201324
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3468,11085,33202.99,30897,3861,3860,3778,0.978756,201325
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3450,11033,33101.74,29178,3866,3865,3745,0.968952,201326
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3417,10405,31194.23,28507,3872,3870,3753,0.969767,201327
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3406,10201,30564.24,25942,3870,3868,3723,0.962513,201328
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3408,10080,30097.78,26448,3890,3888,3751,0.964763,201329
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3371,9923,29746.19,26425,3891,3889,3765,0.968115,201330
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3381,9744,29180.93,26812,3896,3894,3809,0.978172,201331
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3456,10374,31044.38,24309,3896,3894,3765,0.966872,201332
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3392,9462,28394.43,25281,3904,3903,3779,0.96823,201333
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3355,9417,28193.72,26340,3910,3910,3820,0.976982,201334
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3375,9491,28406.57,25212,3911,3910,3783,0.967519,201335
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3378,9603,28783.01,27931,3920,3919,3796,0.968614,201336
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3435,9719,29122.38,29010,3921,3919,3850,0.982393,201337
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3427,10150,30373.79,27485,3929,3927,3826,0.974281,201338
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3398,9663,28942.38,28982,3932,3930,3849,0.979389,201339
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3390,9522,28512.66,30765,3937,3935,3862,0.981449,201340
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3468,10289,30858.36,29972,3942,3940,3874,0.983249,201341
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3443,9909,29778.95,29811,3947,3946,3868,0.980233,201342
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3427,9897,29674,30192,3945,3945,3879,0.98327,201343
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3301,8513,25453.64,28266,3945,3944,3882,0.98428,201344
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3411,9417,28264.5,28878,3948,3947,3879,0.982772,201345
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3316,8849,26583.78,30147,3948,3947,3896,0.987079,201346
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3363,9009,27037.91,30362,3949,3948,3902,0.988349,201347
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3260,8369,25068.96,28518,3949,3948,3895,0.986575,201348
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3464,10161,30380.84,25856,3949,3948,3839,0.972391,201349
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3420,9708,29096.55,27456,3950,3949,3854,0.975943,201350
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3511,10934,32781.38,27701,3968,3967,3869,0.975296,201351
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,3432,10221,30705.53,27783,3969,3968,3854,0.97127,201352
4000909,ERO EAR WAX SYSTEM,33,1560,2.97,1.48,0.501684,1188,1512,4508.75,27783,3969,3968,3854,0.97127,201353
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,2,5.72,233,0,0,0,0,201301
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,4,3,-1.97,231,0,0,0,0,201302
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,4,8,10.22,223,0,0,0,0,201303
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,5,8,6,208,0,0,0,0,201304
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,0,0,203,0,0,0,0,201305
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,4,5,12.19,195,0,0,0,0,201306
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,2,1.5,177,0,0,0,0,201307
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,4,2,1.5,183,0,0,0,0,201308
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,3,1,4.97,175,0,0,0,0,201309
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,-1,-4.97,127,0,0,0,0,201310
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,107,0,0,0,0,201311
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,105,0,0,0,0,201312
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,2,9.94,101,0,0,0,0,201313
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,4,3,11.94,92,0,0,0,0,201314
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,2,9.94,87,0,0,0,0,201315
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,4.97,78,0,0,0,0,201316
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,4.97,77,0,0,0,0,201317
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,2,5.53,75,0,0,0,0,201318
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,4,2,2.75,71,0,0,0,0,201319
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,3,5,16.97,67,0,0,0,0,201320
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,59,0,0,0,0,201321
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,3,3,8.5,56,0,0,0,0,201322
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,2,6,54,0,0,0,0,201323
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,2,52,0,0,0,0,201324
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,0,0,51,0,0,0,0,201325
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,0,-1.47,51,0,0,0,0,201326
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,50,0,0,0,0,201327
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,4.97,42,0,0,0,0,201328
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,0,0,42,0,0,0,0,201329
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,2,8.97,40,0,0,0,0,201330
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,3,38,0,0,0,0,201331
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,37,0,0,0,0,201332
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,0,0,40,0,0,0,0,201333
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,47,0,0,0,0,201334
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,48,0,0,0,0,201335
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,43,0,0,0,0,201336
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,2.6,42,0,0,0,0,201337
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,40,0,0,0,0,201338
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,39,0,0,0,0,201339
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,2,0,0,39,0,0,0,0,201340
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,-1,-4.97,38,0,0,0,0,201341
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,38,0,0,0,0,201342
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,-1,-4.97,39,0,0,0,0,201343
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,38,0,0,0,0,201344
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,38,0,0,0,0,201345
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,38,0,0,0,0,201346
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,38,0,0,0,0,201347
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,36,0,0,0,0,201348
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,36,0,0,0,0,201349
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,4.97,35,0,0,0,0,201350
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,1,1,4.97,33,0,0,0,0,201351
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,33,0,0,0,0,201352
4011825,ERO EAR CLNSING SPRY,33,1560,4.97,2.5,0.496982,0,0,0,33,0,0,0,0,201353
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2845,5661,33406.83,27867,3966,3966,3941,0.993696,201301
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2802,5492,32396.81,28347,3968,3966,3936,0.992436,201302
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2800,5424,31952.77,28683,3971,3969,3957,0.996977,201303
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2776,5255,31036.14,28675,3974,3972,3949,0.994209,201304
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2790,5231,30826.44,28493,3977,3976,3954,0.994467,201305
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2774,5337,31520.79,25845,3977,3976,3930,0.988431,201306
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2839,5576,32870.05,26289,3986,3985,3947,0.990464,201307
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2786,5244,30904.67,27125,3986,3985,3954,0.992221,201308
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2706,4945,29186.04,25860,3988,3988,3965,0.994233,201309
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2751,5135,30313.01,24550,3988,3988,3950,0.990471,201310
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2686,4920,29031.08,24501,3987,3987,3954,0.991723,201311
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2725,5004,29549.16,23698,3994,3994,3955,0.990235,201312
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2637,4923,29030.25,22910,3996,3996,3938,0.985485,201313
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2685,4784,28225.68,22870,3997,3997,3949,0.987991,201314
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2656,4728,27903.94,22062,3998,3998,3931,0.983242,201315
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2638,4709,27790.97,22802,4000,4000,3940,0.985,201316
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2709,4865,28725.08,22497,4002,4002,3947,0.986257,201317
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2727,4843,28542.32,23141,4001,4001,3947,0.986503,201318
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2749,5102,30113.34,23272,4001,4001,3926,0.981255,201319
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2729,4984,29376.21,24070,4016,4016,3949,0.983317,201320
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2674,4852,28598.15,23843,4010,4010,3959,0.987282,201321
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2733,4926,29066.23,21511,4016,4016,3926,0.97759,201322
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2782,5113,30129.89,23248,4013,4013,3950,0.984301,201323
550168489,EQ EARWAX REMOVAL KT,33,1560,5.88,1.48,0.748299,2737,5111,30110.88,23011,4013,4012,3916,0.976072,201324
