Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
276778,514,503,134,12,1037,587,12
276778,328,327,5,0,680,369,2
276778,476,462,7,66,1052,517,15
276778,333,324,19,18,668,364,9
276778,294,287,60,0,510,307,8
276778,688,662,23,108,1389,802,27
276778,696,681,102,90,1336,833,19
276778,325,318,24,30,769,362,9
276778,707,683,60,96,1376,755,23
276778,421,411,64,0,773,457,14
276778,469,456,54,0,859,494,14
276778,486,474,26,18,1278,548,14
276778,390,378,7,0,901,430,16
276778,372,359,21,18,882,403,11
276778,599,581,50,54,954,621,20
276778,307,297,14,18,582,311,10
330002,514,510,85,36,1106,606,4
330002,329,326,14,12,680,384,4
330002,476,472,23,36,1316,528,4
330002,333,332,16,12,738,368,1
330002,294,290,16,12,583,304,4
330002,688,671,5,96,1891,842,16
330002,688,681,41,48,1450,807,7
330002,325,323,34,24,728,351,2
330002,707,693,43,60,1794,743,13
330002,421,414,0,24,923,453,9
330002,470,466,80,0,1207,554,4
330002,485,483,41,24,1078,568,2
330002,390,388,41,0,966,500,2
330002,372,367,37,36,906,425,4
330002,599,591,67,36,1337,621,8
330002,307,304,18,12,851,315,4
249816,514,496,319,156,1137,667,32
249816,332,320,60,120,761,518,23
249816,476,461,103,300,1058,614,26
249816,337,325,86,132,837,526,21
249816,294,289,115,180,797,518,22
249816,692,655,120,264,1470,854,62
249816,726,697,594,468,1760,1205,66
249816,325,315,190,72,871,515,34
249816,709,671,638,552,1762,1140,75
249816,439,431,175,228,1138,744,24
249816,470,452,314,0,913,581,30
249816,486,465,117,168,994,605,32
249816,390,376,43,0,798,460,21
249816,372,348,262,144,884,524,39
249816,600,580,535,0,1417,905,60
249816,307,299,87,180,691,427,15
308266,514,505,662,984,1611,1481,123
308266,332,331,501,276,1276,1222,83
308266,476,475,242,660,1500,1301,49
308266,339,338,375,228,1128,1067,75
308266,294,291,60,960,1008,975,72
308266,696,687,1659,0,2453,1988,92
308266,728,719,1286,1692,2769,2670,187
308266,325,321,452,120,1135,964,59
