Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
237755,507,501,774,0,1142,1018,82
237755,443,441,116,0,1548,888,20
237755,343,341,298,144,1069,779,17
237755,604,602,39,216,2311,1360,13
237755,415,414,95,0,1695,844,7
249816,402,391,9,144,945,422,13
249816,399,386,150,96,954,441,16
249816,450,439,29,156,1148,494,18
249816,515,490,112,144,1219,563,22
249816,313,301,128,228,955,431,19
249816,651,643,160,60,1637,720,9
249816,799,778,306,552,2373,1270,60
249816,335,327,221,132,906,464,16
249816,662,595,249,552,1725,1111,96
249816,369,359,94,168,950,413,11
249816,480,462,359,60,1083,490,20
249816,510,490,84,108,1013,523,24
249816,449,438,89,24,925,454,12
249816,348,345,192,120,1054,537,19
249816,607,594,57,408,1853,915,29
249816,422,392,264,264,919,428,37
308266,402,401,41,276,1441,807,17
308266,399,380,104,420,1202,801,62
308266,450,443,15,192,1340,903,29
308266,515,504,195,264,1560,1040,34
308266,313,311,179,420,1010,630,20
308266,649,634,96,336,1957,1301,37
308266,798,788,728,888,2744,1607,46
308266,335,333,136,36,1263,673,11
308266,662,659,456,48,2702,1334,14
308266,367,365,191,360,1165,735,29
308266,479,474,183,216,1363,960,39
308266,510,503,91,360,1406,1020,61
308266,448,447,121,36,1290,897,19
308266,348,345,449,0,1271,699,10
308266,612,608,1052,0,2663,1235,23
308266,422,415,99,144,1492,851,32
320989,219,212,477,0,580,444,26
320989,251,245,654,384,839,515,27
320989,344,333,578,384,975,693,46
320989,289,279,562,0,1020,603,41
320989,235,230,812,384,792,529,32
320989,439,426,869,0,1390,885,56
320989,654,618,690,1152,2229,1362,87
320989,272,263,984,0,946,555,35
320989,606,549,642,768,1958,1228,106
320989,228,200,20,768,621,469,66
320989,353,343,815,0,1061,714,48
320989,305,296,781,0,1015,620,37
320989,268,262,594,0,786,541,39
320989,302,294,615,384,1081,611,37
320989,550,542,806,1152,2361,1141,39
320989,357,346,353,0,1336,724,36
460400,402,399,4551,0,1933,812,8
460400,399,390,12,276,1556,802,26
460400,450,448,281,0,1897,904,8
460400,515,510,180,144,2071,1044,17
460400,313,311,354,0,1209,634,11
460400,651,649,358,0,3222,1304,6
460400,763,757,500,180,3271,1534,19
460400,335,333,220,0,1644,674,6
460400,662,659,124,168,2986,1330,10
460400,369,367,290,0,1467,738,9
460400,480,478,650,0,2003,965,9
460400,510,506,1197,0,1903,1021,17
460400,449,445,532,0,1796,899,14
460400,348,346,156,84,1516,702,7
460400,609,607,644,0,2780,1226,7
460400,422,420,477,0,1741,858,4
460403,402,402,2577,0,2080,811,2
460403,396,393,404,0,1802,796,9
460403,447,443,498,0,2221,898,5
460403,511,510,408,0,2288,1036,11
460403,313,310,151,228,1376,638,7
460403,648,647,101,24,3449,1298,5
460403,795,790,479,192,3739,1621,14
460403,330,328,345,0,1620,664,2
460403,650,649,328,0,3277,1304,4
460403,367,365,406,0,1622,734,16
460403,477,476,76,36,2238,959,5
460403,510,507,515,0,2258,1020,6
460403,449,448,344,0,2086,899,6
460403,345,343,195,108,1501,697,5
460403,601,600,380,0,3150,1207,6
460403,420,419,1017,0,1781,854,5
460423,402,401,403,0,1765,813,5
460423,398,393,133,24,1574,801,14
460423,449,446,1064,0,1929,903,6
460423,512,511,479,0,2144,1045,15
460423,313,312,106,204,1258,631,3
460423,651,639,48,132,2910,1302,23
460423,794,783,747,588,3546,1605,20
460423,335,333,326,0,1509,675,5
460423,659,656,155,96,2872,1324,7
460423,369,367,78,204,1373,739,12
460423,480,476,1036,0,1883,967,11
460423,510,507,919,0,2203,1020,7
460423,449,448,648,0,1797,898,6
460423,348,346,143,144,1487,699,10
460423,608,607,213,0,2671,1223,9
460423,422,422,69,0,1625,865,11
689296,393,386,0,180,1015,801,34
689296,397,377,184,192,1020,821,65
689296,434,431,80,228,1271,893,26
689296,513,499,132,192,1373,1058,62
689296,312,307,103,144,1023,679,22
689296,625,620,187,96,1792,1281,39
689296,784,766,249,528,2518,1773,64
689296,329,323,136,180,995,725,26
689296,650,620,269,408,1985,1534,99
689296,366,360,98,168,1056,753,35
689296,464,461,271,12,1362,932,22
689296,492,490,118,120,1346,990,38
689296,429,425,143,48,1146,860,36
689296,341,338,232,132,1045,776,21
689296,588,576,94,324,1830,1329,33
689296,398,375,120,360,1080,812,85
716887,400,395,31,192,1128,806,35
716887,398,384,438,324,1093,811,57
716887,450,446,99,180,1404,904,19
716887,505,491,264,228,1480,1030,39
716887,309,305,378,456,1058,663,27
716887,648,642,242,180,1931,1302,44
716887,792,776,768,660,2931,1623,42
716887,334,330,267,192,1054,680,18
716887,662,623,720,528,2609,1336,78
716887,364,355,329,252,1189,740,28
716887,479,475,383,24,1470,971,28
716887,510,500,0,228,1500,1020,34
716887,448,438,155,48,1223,897,39
716887,347,343,317,180,1116,702,17
716887,612,594,78,540,1978,1232,35
716887,422,416,120,324,1338,859,32
850624,402,402,182,0,1338,810,10
850624,399,398,57,84,1218,802,13
850624,450,449,268,0,1568,904,4
850624,515,513,24,108,1488,1044,16
850624,313,308,1,192,951,632,16
850624,651,650,671,0,2225,1302,7
850624,763,756,146,324,2645,1530,25
850624,335,334,73,0,1247,674,2
850624,662,660,639,0,2698,1330,8
850624,369,365,38,96,1085,738,10
850624,480,478,32,48,1449,965,11
850624,510,484,68,120,1342,1020,39
850624,449,448,201,0,1466,898,5
850624,348,345,83,120,1132,698,7
850624,609,607,1041,0,2516,1223,6
850624,422,422,1249,0,1750,858,7
908183,282,277,0,216,688,571,24
908183,349,333,0,168,842,700,48
908183,279,276,56,144,801,562,11
908183,461,449,75,192,1232,936,28
908183,266,258,60,216,825,537,22
908183,452,444,204,120,1177,905,56
908183,727,685,310,504,2275,1458,103
908183,214,209,109,120,566,432,23
908183,419,376,321,336,1206,846,61
908183,331,314,0,216,917,662,28
908183,286,275,147,168,671,580,55
908183,296,294,71,72,741,592,27
908183,248,240,2,120,587,496,30
908183,323,317,268,72,998,650,14
908183,407,368,50,432,963,821,90
908183,274,225,144,408,599,564,106
920128,311,310,217,0,805,329,0
920128,294,294,287,0,748,317,0
920128,393,392,136,0,1046,405,2
920128,363,363,182,0,970,384,1
920128,281,281,10,12,841,335,1
920128,485,485,250,0,1293,508,0
920128,674,672,33,36,2216,694,4
920128,260,259,135,0,896,268,1
920128,511,507,585,0,1755,520,5
920128,337,336,18,0,956,381,1
920128,389,388,306,0,1009,401,2
920128,449,448,20,0,1155,466,1
920128,390,389,70,0,985,396,0
920128,290,290,163,0,861,301,0
920128,446,446,30,0,1391,459,1
920128,324,324,175,0,926,330,0
936445,402,401,12,24,1123,810,3
936445,398,398,0,36,1087,802,11
936445,450,449,20,24,1276,904,4
936445,515,515,28,60,1458,1044,8
936445,313,313,25,12,1010,630,4
936445,651,651,84,0,1994,1304,4
936445,761,759,64,108,2368,1532,15
936445,335,329,12,84,899,674,30
936445,662,655,25,96,2087,1330,20
936445,369,369,15,24,1081,738,1
936445,480,480,31,0,1355,965,6
936445,510,510,94,0,1337,1020,5
936445,449,449,27,0,1243,898,3
936445,348,348,18,36,1082,698,7
936445,610,610,4,84,1902,1229,5
936445,421,418,24,24,1317,859,10
936447,401,401,6,12,1158,808,5
936447,398,395,6,36,1103,802,15
936447,450,449,1,36,1268,904,5
936447,515,513,37,36,1429,1044,13
936447,313,313,25,12,984,630,2
936447,651,650,68,12,1888,1304,6
936447,760,756,38,108,2345,1530,11
936447,335,325,24,84,911,674,37
936447,662,657,16,108,1920,1330,23
936447,369,369,0,36,1115,738,2
936447,480,478,44,0,1291,965,13
936447,510,510,114,0,1384,1020,7
936447,449,449,15,12,1200,898,5
936447,348,348,35,24,1074,698,2
936447,610,609,10,84,1904,1229,6
936447,422,420,24,24,1243,858,8
936448,401,401,8,36,1131,808,8
936448,397,392,2,72,1096,803,33
936448,450,449,15,24,1328,908,4
936448,514,512,24,60,1457,1044,17
936448,313,313,22,36,1083,631,4
936448,651,651,65,0,2050,1305,4
936448,798,793,72,108,2742,1602,16
936448,335,330,12,96,1002,674,18
936448,662,648,18,168,2083,1330,27
936448,369,361,0,72,1080,738,19
936448,480,477,33,24,1391,965,10
936448,510,507,109,24,1364,1020,17
936448,449,448,24,12,1271,898,9
936448,348,348,33,60,1143,699,2
936448,608,603,0,132,1905,1223,11
936448,419,413,72,36,1246,858,33
957603,402,401,96,120,1170,810,21
957603,396,384,260,180,1058,796,48
957603,449,445,14,144,1305,902,17
957603,512,507,229,156,1587,1038,24
957603,313,304,84,396,925,640,32
957603,649,644,475,0,2005,1298,32
957603,791,781,501,444,2879,1594,35
957603,334,331,661,0,1104,675,22
957603,659,635,219,516,2071,1326,55
957603,369,367,185,96,1049,738,29
957603,476,472,1202,0,1431,961,22
957603,507,504,126,108,1463,1015,23
957603,443,439,279,0,1289,886,24
957603,343,342,68,192,1103,689,14
957603,603,592,1,276,1890,1211,30
957603,415,414,0,312,1277,844,21
957606,401,392,0,312,994,810,51
957606,398,348,82,336,818,802,112
957606,450,442,0,288,1201,909,29
957606,512,503,72,240,1274,1038,54
957606,309,306,8,480,859,638,36
957606,648,632,131,432,1603,1302,65
957606,798,780,239,1008,2651,1635,54
957606,335,327,51,336,912,678,21
957606,662,599,162,936,1679,1339,115
957606,368,363,43,360,941,745,36
957606,480,457,235,216,1122,967,72
957606,510,485,95,216,1267,1022,57
957606,449,446,183,0,1172,902,25
957606,348,341,122,240,956,705,31
957606,607,551,0,624,1508,1225,131
957606,422,414,111,192,1210,864,34
957608,184,183,13,24,489,372,9
957608,207,201,0,120,549,416,23
957608,281,276,0,72,764,566,13
957608,248,247,35,36,704,504,9
957608,215,212,83,132,651,433,12
957608,357,355,62,36,975,715,13
957608,577,568,168,240,2028,1165,21
957608,198,198,80,24,678,399,5
957608,438,420,132,240,1305,886,42
957608,198,197,56,60,558,396,7
957608,300,299,76,36,853,602,14
957608,245,245,40,12,645,490,8
957608,225,225,17,24,560,451,11
957608,250,250,47,72,741,502,10
957608,405,397,0,228,1179,815,20
957608,277,267,0,168,826,562,35
957609,189,188,15,36,588,382,7
957609,200,196,39,60,669,406,21
957609,285,284,11,60,955,576,9
957609,248,248,154,0,826,505,8
957609,194,192,5,96,640,388,11
957609,365,363,31,48,1157,732,12
957609,578,563,77,264,2055,1163,39
957609,203,202,24,60,662,411,12
957609,448,436,173,168,1537,912,27
957609,200,198,29,60,683,401,8
957609,303,301,234,0,968,609,10
957609,254,252,37,48,729,514,10
957609,229,228,51,0,663,458,6
957609,257,256,69,48,819,516,8
957609,409,404,7,132,1551,824,9
957609,274,269,0,168,842,562,28
972687,402,390,403,0,1074,811,42
972687,398,377,284,288,942,800,75
972687,450,438,248,216,1112,904,64
972687,515,484,156,288,1268,1045,72
972687,313,296,1111,432,1013,733,62
972687,652,632,701,0,1606,1308,90
972687,799,737,728,1440,2069,1608,197
972687,335,328,813,0,1014,680,40
972687,662,618,1270,432,2056,1361,101
972687,369,342,544,432,908,753,85
972687,479,467,659,0,1349,977,59
972687,510,498,312,216,1370,1021,47
972687,449,442,501,0,1146,898,59
972687,347,337,383,288,1032,701,44
972687,612,602,631,1080,2218,1272,62
972687,422,390,144,864,1147,874,89
992952,178,172,14,84,350,363,14
992952,241,240,8,156,519,489,7
992952,300,296,2,192,591,604,18
992952,297,286,168,0,575,608,31
992952,244,233,148,0,552,495,18
992952,307,296,90,0,653,622,23
992952,616,594,602,96,1176,1256,96
992952,248,244,111,12,557,510,15
992952,599,575,2,708,1154,1219,109
992952,216,210,121,0,457,438,12
992952,282,270,148,36,522,579,41
992952,224,218,76,0,453,456,14
992952,162,159,72,0,332,327,7
992952,296,283,306,60,579,615,57
992952,556,537,10,660,1105,1131,90
992952,348,333,300,48,683,718,58
992953,178,174,11,84,319,183,7
992953,205,191,9,84,366,242,54
992953,300,293,1,120,537,302,8
992953,297,284,108,0,532,301,18
992953,244,232,89,0,519,255,13
992953,306,300,2,60,612,316,6
992953,616,588,348,156,1081,634,42
992953,248,244,3,72,483,258,4
992953,599,573,11,564,1042,651,44
992953,216,209,54,0,421,219,8
992953,282,274,120,0,514,295,16
992953,224,217,49,0,416,227,9
992953,162,154,49,0,304,163,6
992953,296,282,138,96,507,307,19
992953,554,530,5,432,980,576,37
992953,348,333,216,36,642,360,21
559682,401,400,3,84,1244,808,2
559682,394,394,279,36,1314,792,6
559682,450,449,24,204,1495,906,11
559682,508,507,96,72,1624,1031,14
559682,313,310,231,336,1160,642,10
559682,651,650,101,36,2093,1305,7
559682,797,789,738,708,2945,1641,32
559682,335,333,207,168,1262,679,10
559682,660,638,410,1020,2314,1339,56
559682,370,369,57,156,1250,740,5
559682,478,474,274,84,1527,967,30
559682,510,509,34,72,1623,1020,8
559682,449,448,68,36,1384,898,5
559682,346,344,327,192,1337,702,9
559682,607,597,54,852,2279,1225,28
559682,420,410,276,336,1382,855,38
867042,401,399,5,252,1297,810,9
867042,394,391,61,384,1330,792,12
867042,450,448,21,336,1601,905,11
867042,508,502,370,168,1758,1031,8
867042,313,273,0,792,800,647,96
867042,651,644,133,408,2347,1306,16
867042,796,780,263,996,2887,1618,30
867042,335,332,77,300,1209,677,11
867042,660,632,364,756,2303,1328,69
867042,369,365,0,384,1258,743,17
867042,477,475,108,360,1653,960,27
867042,510,506,50,312,1727,1027,13
867042,449,443,120,264,1467,899,37
867042,346,343,367,252,1276,709,11
867042,608,600,137,828,2236,1237,25
867042,420,390,0,696,1211,855,89
867043,401,397,0,204,1213,808,21
867043,396,395,150,36,1327,796,8
867043,450,446,0,276,1544,904,22
867043,511,508,96,120,1720,1038,25
867043,313,311,170,396,1198,636,12
867043,651,646,99,108,2169,1306,16
867043,798,790,766,624,3078,1619,23
867043,335,334,182,180,1246,677,8
867043,661,629,270,780,2160,1335,70
867043,369,367,42,288,1314,741,8
867043,478,475,229,84,1708,964,18
867043,510,506,74,120,1684,1020,12
867043,449,446,73,24,1479,898,4
867043,346,345,143,168,1317,699,4
867043,609,601,0,600,2353,1226,14
867043,420,409,156,228,1324,854,47
903988,400,399,50,0,1127,797,5
903988,394,393,13,12,1092,787,7
903988,450,448,113,0,1308,901,6
903988,510,505,36,24,1421,1013,26
903988,313,311,1,36,953,627,7
903988,651,649,17,24,1856,1304,6
903988,795,792,35,60,2528,1550,12
903988,334,328,10,24,988,669,18
903988,660,656,12,96,2143,1320,15
903988,369,369,4,12,1091,738,2
903988,476,475,37,12,1394,951,12
903988,510,508,0,24,1457,1020,6
903988,449,449,30,0,1308,898,6
903988,346,345,18,36,1165,691,2
903988,606,601,0,108,1971,1215,10
903988,419,419,12,24,1401,831,6
908126,401,401,21,108,1308,808,4
908126,393,391,94,36,1219,788,5
908126,450,450,0,168,1450,904,7
908126,508,504,96,84,1557,1031,21
908126,313,313,67,108,1138,630,8
908126,651,651,172,36,2068,1304,6
908126,797,789,233,276,2666,1601,34
908126,335,334,108,156,1142,675,15
908126,660,635,135,456,2151,1326,50
908126,370,369,25,108,1215,740,4
908126,476,472,148,36,1441,956,27
908126,510,509,56,60,1684,1021,4
908126,449,447,58,12,1484,898,8
908126,346,346,33,108,1175,695,4
908126,607,599,18,456,2139,1219,8
908126,419,406,84,228,1281,854,44
216549,402,398,0,144,857,801,33
216549,398,383,389,0,824,795,49
216549,450,427,13,216,960,901,71
216549,514,487,96,192,954,1021,111
216549,309,270,53,120,671,619,67
216549,651,631,275,0,1370,1304,90
216549,798,694,188,576,1619,1657,212
216549,334,258,144,576,578,669,117
216549,662,531,133,768,1482,1326,193
216549,367,348,0,288,756,734,71
216549,480,462,193,240,941,960,77
216549,509,463,154,144,913,1018,129
216549,449,429,63,96,866,898,89
216549,347,330,514,528,782,693,56
216549,609,519,0,1104,1378,1225,123
216549,417,242,144,576,385,837,293
232807,402,402,0,144,1321,1200,27
232807,395,394,159,60,1309,1183,36
232807,450,449,64,276,1503,1351,47
232807,511,508,108,120,1734,1522,36
232807,312,309,53,168,1050,937,42
232807,651,648,242,144,2151,1956,66
232807,799,791,616,528,2906,2397,100
232807,334,328,194,432,1045,1003,56
232807,662,633,763,888,2136,1985,158
232807,369,365,9,180,1220,1107,43
232807,479,472,410,72,1465,1435,80
232807,509,507,89,120,1610,1527,53
232807,448,445,130,36,1413,1344,61
232807,346,343,244,228,1112,1036,39
232807,609,595,26,1368,2121,1829,101
232807,422,369,768,636,1007,1253,198
232813,402,401,133,228,1671,1600,53
232813,395,392,363,84,1670,1579,47
232813,450,448,372,276,2048,1805,56
232813,510,506,258,288,2096,2020,79
232813,309,309,170,360,1290,1237,57
232813,651,648,630,180,2811,2608,85
232813,799,791,1049,948,3469,3150,138
232813,334,331,501,408,1506,1373,58
232813,662,651,1505,708,3018,2647,159
232813,367,364,184,252,1531,1469,56
232813,480,478,638,120,2088,1913,74
232813,509,507,249,216,2147,2037,77
232813,448,447,354,24,1864,1794,58
232813,347,346,527,360,1445,1388,68
232813,609,604,1466,1260,2497,2446,164
232813,422,412,96,1224,1531,1667,132
276485,402,395,0,120,833,801,36
276485,397,386,275,0,865,794,37
276485,450,423,0,336,876,902,96
276485,513,491,96,192,1010,1022,103
276485,310,306,2,144,685,621,40
276485,645,600,220,0,1245,1292,142
276485,798,701,216,504,1476,1603,276
276485,329,304,159,240,668,659,70
276485,655,592,411,768,1466,1308,141
276485,368,356,50,168,749,736,54
276485,475,437,331,0,841,952,129
276485,509,481,21,96,1006,1018,82
276485,449,421,72,0,893,898,73
276485,344,340,24,240,840,687,21
276485,607,556,0,1536,1210,1220,176
276485,421,355,144,432,674,837,168
447951,349,345,370,0,1000,1044,71
447951,359,312,751,0,930,1079,89
447951,328,324,263,0,948,985,57
447951,453,447,304,0,1295,1352,84
447951,262,257,0,180,935,787,48
447951,569,562,82,192,1612,1713,120
447951,672,655,144,600,1893,2025,171
447951,188,153,276,300,492,569,69
447951,371,351,0,768,1176,1129,113
447951,334,319,0,156,1475,1002,29
447951,327,320,240,0,959,982,65
447951,426,402,137,132,1501,1278,138
447951,375,371,119,0,1481,1125,44
447951,338,106,840,108,639,1024,143
447951,328,26,1171,0,51,1028,335
447951,251,245,314,0,714,752,58
483167,401,394,33,156,885,802,25
483167,397,391,190,48,897,799,32
483167,450,444,5,264,999,915,43
483167,514,505,108,204,1133,1030,52
483167,313,307,116,204,793,661,39
483167,649,616,208,84,1435,1316,65
483167,778,758,437,648,1920,1683,102
483167,335,329,268,396,800,712,50
483167,662,558,299,1152,1548,1469,178
483167,369,361,41,192,808,745,40
483167,478,448,337,84,933,956,115
483167,509,495,137,132,1055,1020,54
483167,447,439,225,48,952,895,40
483167,347,343,223,228,908,751,28
483167,610,565,0,1188,1550,1303,110
483167,421,311,360,648,576,836,221
697531,174,174,0,84,563,516,15
697531,250,244,126,72,772,748,34
697531,128,128,50,72,438,385,10
697531,382,378,84,144,1249,1132,40
697531,224,223,100,144,812,673,18
697531,320,319,189,24,1055,963,24
697531,630,627,441,564,2341,1889,62
697531,120,120,93,84,415,363,11
697531,316,305,222,324,1110,939,56
697531,254,253,44,132,831,762,27
697531,119,116,82,36,333,352,36
697531,126,125,30,36,414,378,7
697531,115,114,33,12,359,345,15
697531,324,322,148,180,1083,972,31
697531,291,287,121,420,1025,875,44
697531,163,158,0,192,517,473,31
697542,285,280,545,120,611,566,20
697542,305,285,1387,0,628,611,30
697542,236,220,0,72,859,473,32
697542,411,398,464,0,909,815,38
697542,238,228,0,168,848,477,21
697542,452,414,135,48,1609,906,19
697542,683,626,122,348,1564,1376,117
697542,134,131,107,0,284,272,30
697542,318,302,961,0,824,640,28
697542,284,262,0,144,1069,568,5
697542,217,208,52,192,422,431,31
697542,271,262,237,0,554,542,34
697542,240,230,81,0,959,482,16
697542,331,315,89,216,787,670,45
697542,305,296,65,384,1376,621,9
697542,183,112,1150,0,277,361,80
733288,114,112,0,96,303,228,9
733288,167,165,59,0,500,333,6
733288,194,190,0,96,530,388,17
733288,257,251,48,72,722,512,17
733288,214,211,17,72,580,429,11
733288,234,221,1,96,567,468,24
733288,592,564,225,288,1590,1184,71
733288,212,207,91,192,645,425,15
733288,512,472,85,456,1499,1020,87
733288,160,158,5,48,476,320,5
733288,242,232,123,48,608,484,37
733288,151,150,54,24,384,302,10
733288,146,139,29,24,359,292,18
733288,275,271,55,168,881,550,7
733288,483,452,0,552,1427,970,52
733288,300,267,96,216,791,601,76
804093,399,396,0,36,1053,800,21
804093,393,390,12,36,984,794,20
804093,448,434,0,84,1140,910,46
804093,508,495,36,72,1253,1020,45
804093,313,306,0,96,849,661,19
804093,642,625,40,96,1564,1302,57
804093,790,765,167,216,2135,1724,90
804093,332,314,46,144,885,706,57
804093,656,619,52,528,2324,1460,107
804093,369,351,0,108,875,745,47
804093,474,456,115,24,1139,947,69
804093,508,499,0,60,1282,1018,34
804093,445,429,48,24,1069,891,31
804093,336,331,38,108,886,729,38
804093,594,554,0,456,1431,1272,97
804093,413,361,137,96,860,822,121
804094,399,387,0,48,1035,797,30
804094,393,389,0,36,1039,785,15
804094,447,441,0,60,1174,894,29
804094,508,493,24,60,1294,1014,48
804094,313,310,1,72,867,627,19
804094,642,624,63,36,1519,1286,51
804094,796,782,140,132,2193,1590,43
804094,332,320,20,84,963,665,37
804094,656,633,26,276,1927,1313,57
804094,369,359,0,72,964,738,21
804094,474,466,35,36,1227,947,32
804094,508,500,2,36,1235,1018,31
804094,446,432,48,12,1013,892,39
804094,336,333,55,72,992,672,7
804094,594,577,0,252,1614,1192,53
804094,414,400,48,96,1092,822,43
827731,402,398,9,504,1234,1206,71
827731,395,389,634,240,1221,1187,84
827731,450,445,165,792,1475,1355,73
827731,511,498,495,396,1608,1527,100
827731,312,308,359,552,1150,938,49
827731,651,642,898,336,1982,1962,120
827731,760,733,1614,1452,2602,2294,153
827731,334,330,654,720,1092,1011,79
827731,662,541,1298,2124,1925,2019,240
827731,369,365,332,336,1123,1108,77
827731,480,466,1030,156,1390,1451,145
827731,509,503,395,276,1525,1533,88
827731,450,445,391,120,1362,1352,86
827731,347,340,645,552,1169,1045,78
827731,608,558,4,2856,2243,1874,132
827731,422,307,732,1368,672,1267,306
892053,402,361,130,708,744,806,135
892053,395,380,364,132,948,792,35
892053,450,436,76,588,1068,910,76
892053,511,495,339,276,1249,1019,67
892053,312,305,128,240,744,625,40
892053,651,634,597,240,1528,1305,101
892053,799,779,779,756,2219,1605,82
892053,334,320,381,612,834,670,54
892053,662,584,475,1128,1718,1325,152
892053,349,339,180,216,781,699,43
892053,480,461,624,120,1067,960,93
892053,509,496,369,132,1131,1020,86
892053,450,437,462,60,965,901,78
892053,347,336,303,252,946,695,28
892053,608,512,864,1800,1448,1283,229
892053,421,310,761,708,658,844,205
902855,401,396,0,36,1724,800,16
902855,393,392,78,0,1660,785,4
902855,449,445,22,12,1850,899,6
902855,510,506,32,0,2238,1014,17
902855,313,310,72,0,1736,628,8
902855,649,646,44,12,2488,1300,16
902855,775,769,107,96,3608,1548,10
902855,335,331,24,48,1568,671,15
902855,661,648,44,204,3318,1322,37
902855,369,367,4,24,1528,738,4
902855,478,473,29,12,2190,955,10
902855,509,504,0,36,1908,1018,25
902855,447,447,74,0,1699,894,16
902855,346,342,45,36,1762,691,10
902855,610,607,211,0,2688,1221,16
902855,421,417,213,0,2323,836,9
902856,392,387,2,36,1012,782,20
902856,379,378,133,0,963,757,8
902856,430,427,28,0,1130,860,11
902856,499,497,0,24,1291,992,14
902856,285,280,0,24,803,571,10
902856,624,618,1,36,1546,1250,26
902856,765,754,47,120,2183,1528,53
902856,295,287,34,72,707,591,42
902856,561,552,8,108,1590,1121,41
902856,355,350,0,36,900,710,13
902856,445,441,24,12,1126,890,11
902856,487,482,11,12,1196,974,29
902856,436,434,35,0,1088,872,14
902856,325,322,27,0,942,649,7
902856,542,539,0,72,1551,1085,17
902856,373,365,15,36,960,740,26
902857,399,389,0,84,1148,796,27
902857,389,381,24,36,1225,777,24
902857,444,415,0,120,1278,889,59
902857,504,488,36,72,1543,1001,48
902857,297,293,1,60,1027,594,8
