Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
276778,518,501,73,12,1024,596,16
276778,328,318,34,24,645,369,14
276778,476,470,46,48,1073,519,6
276778,338,332,15,24,657,368,5
276778,294,291,47,30,521,312,4
276778,691,671,21,150,1366,805,21
276778,699,687,109,36,1353,831,14
276778,325,314,26,42,757,368,12
276778,701,654,41,126,1373,749,53
276778,421,420,7,30,781,460,3
276778,437,429,43,30,806,462,8
276778,487,478,14,0,1271,555,14
276778,390,382,40,0,897,433,9
276778,372,365,13,36,890,403,7
276778,601,567,23,120,936,635,41
276778,348,345,3,60,659,357,3
330002,518,508,84,0,1126,612,11
330002,329,324,22,12,694,383,5
330002,476,473,7,48,1329,528,3
330002,338,335,22,12,735,374,1
330002,294,292,25,0,602,305,2
330002,691,682,0,72,1924,844,9
330002,689,684,54,12,1482,809,4
330002,325,318,48,12,717,352,8
330002,701,693,33,60,1818,733,8
330002,421,420,31,0,941,454,2
330002,438,435,36,12,1101,518,3
330002,486,482,40,0,1116,568,4
330002,390,389,32,0,983,500,2
330002,372,371,44,0,956,427,2
330002,601,590,31,24,1351,623,12
330002,348,346,56,0,966,361,2
249816,518,497,189,192,1095,628,28
249816,333,310,123,120,690,487,50
249816,476,459,169,240,1006,564,26
249816,343,334,79,120,832,517,17
249816,294,288,251,132,775,491,16
249816,695,662,37,408,1415,820,44
249816,729,692,578,132,1664,1171,88
249816,325,305,177,216,804,520,38
249816,703,664,408,696,1772,1111,83
249816,439,424,247,168,1115,721,31
249816,438,414,222,108,809,539,36
249816,487,469,112,0,1022,603,32
249816,389,372,127,0,742,445,26
249816,372,355,215,168,884,524,32
249816,602,575,379,516,1465,958,69
249816,347,333,105,228,743,463,21
308266,518,511,547,1068,1736,1644,133
308266,333,318,299,600,1261,1439,152
308266,476,468,447,1200,1593,1621,156
308266,344,335,539,516,1234,1237,100
308266,294,291,1095,0,1102,1000,71
308266,699,670,1196,804,2553,2521,229
308266,734,711,695,2544,3123,3311,276
308266,325,319,731,516,1295,1266,90
308266,708,694,923,2604,3556,3170,242
308266,437,429,139,744,1718,1633,124
308266,438,430,562,288,1534,1572,156
308266,487,426,1189,0,1602,1874,253
308266,392,382,1124,0,1224,1221,122
308266,374,365,1588,492,1233,1234,93
308266,612,600,1211,2688,2969,2775,230
308266,348,346,855,576,1382,1274,96
460400,518,511,606,648,1601,1253,73
460400,333,310,318,228,1023,942,103
460400,476,475,190,444,1537,1085,50
460400,343,335,302,312,1233,978,76
460400,294,288,103,144,1095,867,61
460400,695,674,128,1368,2216,1693,117
460400,721,685,504,384,2266,2097,248
460400,325,316,561,168,1160,941,79
460400,703,653,691,1032,2449,2192,240
460400,439,427,0,408,1476,1283,126
460400,438,421,216,360,1325,1087,89
460400,487,477,384,0,1565,1242,85
460400,389,387,346,0,1239,899,49
460400,372,364,223,204,1266,956,48
460400,602,589,642,1236,2366,1801,122
460400,347,342,13,288,1254,913,47
460403,518,506,315,1056,1564,1304,97
460403,330,294,381,516,961,970,119
460403,474,463,377,1044,1454,1142,73
460403,339,320,315,756,1166,987,97
460403,294,287,132,264,1038,850,63
460403,692,667,960,1260,2087,1757,154
460403,719,669,470,468,2140,1959,218
460403,320,309,536,504,1177,1041,90
460403,691,674,763,936,2978,2521,215
460403,438,419,166,540,1395,1194,105
460403,436,424,822,672,1375,1186,87
460403,487,477,841,0,1599,1328,122
460403,389,380,46,168,1261,1001,71
460403,370,363,502,240,1291,974,42
460403,594,583,1299,1488,2479,2031,125
460403,346,339,130,252,1342,1035,72
460423,518,507,657,384,1507,1299,94
460423,332,311,231,180,952,942,125
460423,476,474,300,324,1413,1141,61
460423,340,337,293,288,1075,902,59
460423,294,290,1,372,906,740,43
460423,695,682,1127,900,2164,1742,100
460423,690,626,504,540,1730,1899,296
460423,325,319,160,540,1067,897,71
460423,700,667,427,1164,2617,2004,186
460423,439,432,316,276,1482,1102,63
460423,438,435,315,312,1272,1102,68
460423,487,478,540,0,1376,1222,95
460423,389,381,482,0,1077,933,57
460423,372,368,199,396,1059,877,57
460423,602,570,388,552,1987,1644,167
460423,346,326,0,528,1032,895,86
689296,506,490,221,252,1229,1003,50
689296,330,325,182,84,796,662,24
689296,457,428,325,288,1035,876,40
689296,342,337,253,60,813,679,20
689296,293,292,253,12,780,597,20
689296,658,644,302,480,1564,1320,57
689296,703,697,504,264,1884,1508,75
689296,316,303,236,168,861,644,29
689296,686,656,405,516,1775,1400,78
689296,433,430,299,204,1150,894,41
689296,424,409,287,180,949,849,47
689296,470,461,442,0,1101,953,46
689296,369,353,187,0,861,742,40
689296,365,362,487,84,924,767,40
689296,574,559,375,228,1353,1170,71
689296,324,314,84,300,776,660,34
716887,516,503,84,432,1215,1076,69
716887,332,304,142,276,769,736,76
716887,476,463,112,456,1109,977,60
716887,336,329,148,156,818,714,40
716887,290,287,384,336,808,706,36
716887,693,665,0,768,1615,1409,99
716887,719,699,542,444,1866,1768,141
716887,324,301,155,384,894,801,63
716887,705,681,449,1044,1919,1764,137
716887,434,427,528,312,1186,1019,60
716887,438,429,164,288,1009,950,64
716887,487,477,284,0,1150,1015,64
716887,391,388,148,0,893,799,50
716887,373,364,244,204,845,802,47
716887,605,584,367,504,1462,1320,117
716887,347,336,0,360,816,741,49
850624,518,425,0,780,1077,1220,227
850624,333,319,299,0,919,846,65
850624,476,410,0,504,1024,1076,202
850624,343,297,0,396,856,857,117
850624,294,288,2,192,904,775,50
850624,695,525,122,840,1586,1632,294
850624,706,672,288,312,1783,1684,200
850624,325,237,387,0,766,938,187
850624,703,680,3462,0,2530,2280,211
850624,439,423,0,708,1233,1078,103
850624,438,369,0,720,1035,1100,155
850624,487,474,644,0,1398,1241,119
850624,389,375,590,0,1116,953,86
850624,372,362,558,444,1100,902,56
850624,603,582,738,1476,2045,1848,173
850624,347,276,339,96,904,948,154
868171,518,515,48,192,1177,1042,23
868171,333,332,222,36,775,668,16
868171,476,474,58,180,1085,954,33
868171,344,340,48,72,807,684,22
868171,294,293,130,96,695,593,25
868171,696,687,13,360,1589,1381,50
868171,690,685,229,144,1548,1383,54
868171,325,311,84,144,735,662,53
868171,704,696,226,312,1659,1418,56
868171,437,434,117,120,1026,882,32
868171,438,437,150,96,1015,881,22
868171,487,485,131,0,1090,978,24
868171,391,387,98,0,892,780,23
868171,373,366,143,48,863,741,23
868171,606,597,228,240,1368,1207,45
868171,347,346,70,120,791,695,20
920128,513,505,180,144,815,597,5
920128,317,311,215,0,582,401,5
920128,472,468,218,84,734,555,6
920128,327,319,206,24,609,392,8
920128,273,269,411,0,579,375,6
920128,682,659,258,180,1020,770,11
920128,685,669,1061,0,1364,965,22
920128,312,305,244,84,707,491,9
920128,669,650,643,168,1470,1042,30
920128,418,411,381,0,850,519,4
920128,425,420,320,0,720,523,9
920128,485,477,231,0,809,597,14
920128,386,383,277,0,573,436,3
920128,366,362,325,0,681,505,3
920128,575,568,690,48,1324,900,16
920128,335,328,274,48,607,443,6
559682,517,509,30,192,1322,1041,29
559682,328,324,22,96,791,680,21
559682,476,466,69,264,1238,978,40
559682,337,328,108,0,800,672,41
559682,294,288,409,0,741,672,47
559682,692,686,58,180,1830,1382,19
559682,728,698,363,720,1856,1702,125
559682,325,318,154,276,972,787,43
559682,701,678,923,1260,1985,1703,113
559682,438,436,101,288,1082,890,22
559682,437,433,17,504,1149,937,35
559682,485,479,158,0,1224,977,38
559682,388,385,13,72,1015,780,17
559682,372,365,53,444,957,797,41
559682,598,496,960,0,1183,1406,256
559682,346,343,292,312,900,749,31
867042,517,509,291,240,1415,1046,53
867042,328,323,163,240,931,673,37
867042,476,471,429,240,1271,963,41
867042,337,332,374,0,886,679,26
867042,294,288,594,0,893,627,33
867042,692,679,662,168,1855,1393,67
867042,727,706,827,432,2122,1591,94
867042,325,318,132,348,945,698,43
867042,701,696,1175,96,1922,1530,89
867042,438,433,491,72,1236,931,39
867042,437,433,197,468,1196,911,34
867042,485,481,526,0,1333,994,46
867042,389,383,174,204,1070,784,38
867042,371,366,415,336,996,815,58
867042,598,575,2,720,1696,1385,122
867042,347,341,87,276,993,727,31
867043,517,507,85,444,1187,1062,58
867043,328,321,0,228,768,671,37
867043,476,450,151,408,1039,970,75
867043,337,319,214,0,686,676,84
867043,294,290,450,0,741,656,34
867043,692,674,29,540,1490,1382,92
867043,730,715,437,816,1802,1689,130
867043,325,321,143,504,919,798,48
867043,701,590,548,876,1493,1744,292
867043,438,434,118,300,1051,925,49
867043,437,427,0,516,1020,913,61
867043,485,465,432,0,988,996,105
867043,389,369,0,336,783,785,75
867043,371,360,4,576,817,798,67
867043,599,462,696,0,933,1340,312
867043,347,332,0,336,781,729,70
908126,517,507,169,204,1152,1073,56
908126,328,323,164,72,724,677,28
908126,476,467,391,156,1013,976,77
908126,337,330,327,0,724,682,37
908126,294,293,352,0,725,611,23
908126,692,681,481,12,1470,1388,77
908126,728,720,489,156,2000,1536,77
908126,325,320,492,204,859,765,49
908126,701,682,312,156,1910,1667,110
908126,438,437,179,72,957,903,43
908126,437,432,212,240,939,917,61
908126,485,475,430,0,1019,1016,74
908126,389,384,125,96,812,791,34
908126,372,368,239,96,865,773,36
908126,599,584,577,0,1467,1378,106
908126,347,343,247,60,884,746,34
232807,518,512,339,180,1586,1553,165
232807,328,321,99,156,927,985,121
232807,476,470,204,444,1579,1437,49
232807,339,332,185,0,938,1008,128
232807,294,292,161,180,913,884,93
232807,692,685,21,768,2337,2076,67
232807,731,711,552,636,2278,2365,260
232807,325,315,192,300,1001,995,107
232807,702,673,658,1212,2148,2174,233
232807,438,431,167,276,1306,1319,145
232807,438,432,229,504,1299,1323,90
232807,487,484,353,0,1418,1464,164
232807,390,387,148,0,1246,1169,39
232807,372,368,168,576,1199,1124,62
232807,601,590,806,792,1994,1853,117
232807,348,339,0,792,1082,1053,89
232813,518,505,132,612,1415,1567,208
232813,328,311,249,288,888,1002,147
232813,476,471,237,696,1529,1468,100
232813,339,334,77,228,985,1014,116
232813,294,291,223,384,962,944,113
232813,692,678,0,1260,2150,2101,170
232813,731,711,696,564,2391,2424,270
232813,325,308,230,444,1144,1101,108
232813,702,686,737,1656,2613,2264,157
232813,438,434,389,360,1321,1329,149
232813,438,436,391,396,1393,1345,102
232813,487,481,617,0,1371,1473,198
232813,390,384,292,0,1213,1176,71
232813,372,368,428,420,1239,1183,88
232813,600,579,1110,972,2098,2030,190
232813,348,342,0,1056,1130,1066,70
483167,518,510,2,372,1152,1033,58
483167,332,326,12,384,693,664,44
483167,476,473,86,300,1130,952,29
483167,342,332,97,84,739,678,30
483167,294,291,158,180,698,596,34
483167,694,684,147,384,1792,1377,38
483167,699,692,525,204,1895,1427,67
483167,325,318,288,168,769,668,40
483167,702,661,701,792,1834,1555,173
483167,438,427,157,180,1082,892,35
483167,437,433,225,168,1006,880,45
483167,487,480,241,0,1030,978,57
483167,392,384,116,0,908,782,35
483167,372,349,114,288,774,792,86
483167,606,584,713,384,1573,1284,85
483167,348,338,0,432,776,722,59
697513,156,152,39,48,423,310,10
697513,124,123,21,24,299,248,7
697513,196,194,19,84,548,392,9
697513,166,163,23,24,393,330,8
697513,204,202,99,36,498,408,12
697513,268,265,64,96,721,535,15
697513,506,500,179,144,1279,1014,45
697513,204,198,91,72,563,414,23
697513,539,522,120,216,2224,1088,69
697513,186,185,82,12,470,372,4
697513,217,215,51,48,574,435,10
697513,163,158,47,0,443,326,13
697513,107,105,18,0,289,214,7
697513,292,288,74,108,842,586,20
697513,480,479,141,180,1181,970,27
697513,230,226,120,48,595,460,19
697531,516,511,98,312,1487,1553,185
697531,328,325,156,96,908,985,115
697531,476,473,179,444,1478,1434,68
697531,338,335,224,132,936,1005,128
697531,293,289,156,192,805,881,120
697531,691,685,36,600,2210,2061,74
697531,690,674,732,348,2114,2093,220
697531,323,306,105,324,878,979,131
697531,699,689,497,756,2282,2136,148
697531,437,436,232,192,1270,1314,153
697531,436,433,246,168,1349,1311,55
697531,487,481,422,0,1337,1466,195
697531,390,390,127,0,1233,1167,34
697531,369,365,480,120,1187,1107,57
697531,597,584,907,492,1924,1812,114
697531,348,347,0,300,1077,1050,49
697534,4,3,0,0,7,12,2
697534,2,2,32,0,5,6,1
697537,3,3,0,0,7,9,2
697537,2,1,0,0,2,6,2
697537,1,1,0,0,3,3,0
804093,517,508,92,48,1193,749,13
804093,327,324,53,24,831,503,7
804093,473,466,86,72,1058,659,9
804093,337,333,59,36,853,498,3
804093,294,289,120,72,573,350,7
804093,685,670,139,108,1510,1017,18
804093,717,699,224,144,1692,1073,32
804093,322,310,101,60,664,382,14
804093,688,661,287,120,1570,778,30
804093,437,431,59,36,959,644,12
804093,433,425,107,24,925,593,10
804093,486,478,102,0,1087,664,13
804093,388,383,376,0,873,578,8
804093,361,351,120,48,829,436,13
804093,585,564,212,96,1050,649,22
804093,337,327,99,36,756,417,11
804094,517,510,100,48,1264,776,17
804094,327,320,65,0,745,502,11
804094,473,466,119,84,1118,687,13
804094,337,325,63,24,782,496,12
804094,294,287,86,48,674,357,9
804094,685,670,126,120,1522,1027,21
804094,725,707,676,0,1703,1087,38
804094,322,311,70,96,790,412,14
804094,688,665,259,132,1520,802,26
804094,437,429,431,0,1068,646,17
804094,433,422,108,12,946,607,19
804094,486,469,136,0,1016,713,26
804094,388,378,53,0,898,594,19
804094,361,344,107,48,794,403,17
804094,585,561,148,168,1094,657,28
804094,338,332,78,36,771,420,8
827731,517,504,15,924,1574,1592,192
827731,327,322,554,216,1005,1010,106
827731,476,465,411,984,1571,1493,110
827731,339,330,234,300,1019,1021,109
827731,294,289,744,204,1051,946,83
827731,691,667,184,1896,2352,2171,159
827731,690,665,944,840,2448,2345,223
827731,320,305,533,888,1109,1070,92
827731,699,634,1655,1776,2454,2754,326
827731,438,400,509,312,1318,1343,161
827731,436,422,526,888,1385,1391,115
