Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
276778,399,393,103,0,771,463,8
276778,378,372,27,24,718,456,7
276778,448,443,47,30,1023,541,5
276778,477,471,32,48,891,540,8
276778,307,301,46,24,506,352,7
276778,637,631,170,6,1303,770,11
276778,762,743,256,0,1496,1093,53
276778,323,315,42,0,620,384,7
276778,646,630,152,30,1376,889,46
276778,369,362,36,0,634,459,40
276778,474,462,65,0,887,614,17
276778,510,498,25,66,965,587,15
276778,449,442,61,0,1022,588,12
276778,340,333,58,24,773,401,6
276778,604,584,107,0,1076,861,53
276778,411,405,184,0,816,532,21
200964,0,0,0,0,449,813,247
200964,0,0,0,216,274,768,302
200964,0,0,30,0,882,745,100
200964,0,0,0,0,1382,1339,227
213140,0,0,0,360,886,1281,208
213140,0,0,0,360,1009,1156,166
213140,0,0,1153,0,1548,1344,77
213140,0,0,1679,0,3196,2520,113
237741,399,395,951,0,1198,918,42
237741,380,370,327,576,1085,908,60
237741,447,437,355,360,1243,929,24
237741,480,474,1560,0,1444,1051,46
237741,308,299,1257,2016,912,871,76
237741,634,632,1646,0,1957,1318,15
237741,752,731,1467,0,1918,1689,117
237741,322,319,808,0,1122,782,28
237741,648,644,1648,0,2154,1841,80
237741,369,362,1805,0,1134,994,74
237741,470,466,4571,0,1191,1070,36
237741,507,504,2625,0,1628,1136,38
237741,442,440,778,0,1335,958,30
237741,338,165,1094,0,386,784,225
237741,600,599,2092,0,2118,1612,48
237741,404,401,759,432,1166,982,41
237755,399,396,1291,0,1243,831,17
237755,380,373,306,288,1090,798,36
237755,448,445,1205,0,1416,905,22
237755,480,472,684,0,1417,988,41
237755,308,295,1376,504,759,680,60
237755,634,632,1392,0,2136,1287,19
237755,783,745,261,1224,2008,1841,168
237755,322,320,3494,0,1256,678,17
237755,648,639,1864,1656,1983,1344,48
237755,369,362,1350,600,1201,882,49
237755,470,468,1857,0,1713,960,17
237755,507,503,636,0,1677,1046,27
237755,442,438,451,0,1301,910,26
237755,338,333,1167,0,926,720,48
237755,600,598,1446,0,2405,1226,23
237755,404,403,1089,0,1146,821,24
249816,399,378,12,156,758,493,39
249816,382,337,302,0,701,550,82
249816,449,430,48,144,1003,522,19
249816,480,430,176,0,994,709,69
249816,308,296,468,0,779,502,17
249816,639,618,407,144,1273,751,39
249816,784,719,0,1248,1801,1381,167
249816,323,304,175,132,856,484,42
249816,650,623,21,672,1704,1059,69
249816,370,359,358,180,988,613,24
249816,475,460,174,24,1050,617,29
249816,510,448,153,0,948,615,60
249816,449,430,365,0,783,517,26
249816,341,297,432,0,644,458,68
249816,604,568,823,12,1380,974,85
249816,410,382,206,72,900,577,49
308266,399,396,3,288,1378,1138,78
308266,382,379,1621,288,1354,1282,95
308266,449,448,251,408,2115,1146,32
308266,481,480,672,0,1624,1393,69
308266,308,303,481,1008,1109,1027,69
308266,636,634,1716,0,2110,1651,54
308266,783,763,375,1980,2882,2756,205
308266,323,321,389,0,1127,994,60
308266,650,646,880,792,2882,2077,45
308266,368,363,1662,144,1356,1248,70
308266,475,474,1138,204,1664,1285,49
308266,510,507,537,0,1801,1402,61
308266,448,445,884,0,1379,1122,43
308266,341,323,783,0,999,907,61
308266,607,604,1293,0,2535,1924,56
308266,411,410,137,240,1456,1113,30
460400,399,398,2337,0,1756,1601,89
460400,382,382,536,180,1742,1536,71
460400,449,449,205,264,2001,1796,100
460400,481,481,521,0,2172,1925,101
460400,308,307,337,240,1357,1244,76
460400,636,630,367,216,2679,2560,193
460400,746,740,0,1188,3212,2995,188
460400,323,322,304,24,1523,1296,56
460400,650,648,449,612,3033,2606,143
460400,370,369,600,48,1637,1483,93
460400,475,475,522,60,2139,1900,110
460400,510,508,274,0,2182,2042,148
460400,449,447,533,0,1951,1798,109
460400,340,339,201,0,1496,1369,37
460400,604,601,319,0,2666,2426,153
460400,410,410,73,60,1889,1646,97
460403,399,399,981,264,1854,1607,77
460403,379,379,450,540,1786,1516,69
460403,446,446,104,624,2103,1784,76
460403,477,476,263,600,2228,1909,81
460403,308,305,218,456,1427,1275,80
460403,632,629,156,420,2782,2547,125
460403,776,757,0,2604,3121,3218,263
460403,318,317,463,480,1596,1280,57
460403,638,636,1360,2400,3306,2560,93
460403,368,365,965,384,1721,1475,80
460403,473,471,584,420,2247,1895,75
460403,510,509,301,264,2430,2043,99
460403,449,449,749,276,2006,1798,96
460403,337,336,116,672,1494,1359,41
460403,597,597,344,528,2758,2395,127
460403,409,408,1009,312,1972,1637,73
460423,399,398,163,252,1785,1599,90
460423,381,380,407,336,1642,1526,93
460423,448,448,81,324,1922,1792,105
460423,478,475,130,0,1967,1917,142
460423,308,307,149,372,1381,1253,82
460423,638,637,606,492,2759,2556,170
460423,768,737,0,1992,2799,3042,342
460423,323,321,158,312,1404,1294,79
460423,648,644,95,1464,3074,2594,122
460423,370,369,984,0,1601,1490,86
460423,475,474,246,60,2021,1901,111
460423,510,508,1557,0,1989,2040,171
460423,449,448,398,0,1936,1794,118
460423,340,336,4,0,1315,1359,91
460423,604,602,359,0,2802,2425,133
460423,409,409,245,0,1849,1636,84
689296,390,385,481,0,1016,789,28
689296,380,372,191,72,1340,772,23
689296,427,423,555,0,1371,862,32
689296,478,473,142,0,1680,962,32
689296,307,303,398,0,1266,626,12
689296,605,596,576,0,2169,1221,42
689296,763,746,1082,0,2618,1661,64
689296,313,309,119,192,1330,640,19
689296,632,627,328,372,2543,1301,32
689296,366,362,578,0,1467,741,16
689296,457,454,333,156,1806,936,23
689296,491,479,255,0,1845,989,34
689296,426,416,273,0,1527,860,41
689296,335,330,507,0,1131,691,17
689296,580,574,823,0,1930,1178,32
689296,383,378,0,276,1536,787,29
716887,397,389,411,108,1367,829,20
716887,380,369,323,96,1489,842,33
716887,449,444,423,0,1414,913,33
716887,472,467,179,0,1835,998,32
716887,304,300,693,0,1396,770,28
716887,635,626,183,276,2286,1306,46
716887,775,745,1166,492,2723,1928,105
716887,322,315,648,84,1116,725,37
716887,650,640,161,720,2684,1502,67
716887,364,357,109,0,1580,830,26
716887,475,458,191,0,1717,1029,32
716887,510,502,216,84,1767,1043,58
716887,447,423,279,0,1462,918,79
716887,340,330,462,0,1055,725,28
716887,606,597,769,0,2013,1291,57
716887,411,398,0,336,1482,877,55
850624,399,396,292,0,1194,810,17
850624,382,380,200,0,1737,776,23
850624,449,447,1616,0,1340,899,11
850624,481,477,36,0,1479,973,19
850624,308,304,241,36,854,647,10
850624,639,637,301,0,2124,1283,10
850624,747,735,293,108,2020,1551,60
850624,323,322,486,0,1082,656,10
850624,650,645,250,48,5465,1337,20
850624,370,367,57,0,1004,766,23
850624,475,474,625,0,1545,961,6
850624,510,509,361,0,1515,1031,20
850624,448,447,345,0,1406,907,14
850624,339,336,186,0,826,697,33
850624,606,605,1003,0,2247,1238,10
850624,410,409,2509,0,1301,831,13
868171,0,0,0,0,692,804,133
868171,0,0,0,0,133,276,99
868171,0,0,0,0,579,767,176
868171,0,0,0,0,773,898,151
868171,0,0,0,0,797,965,199
868171,0,0,1,0,373,617,181
868171,0,0,0,0,1048,1282,252
868171,0,0,0,0,978,1222,256
868171,0,0,15,0,727,651,78
868171,0,0,0,0,1076,1303,276
868171,0,0,0,0,479,738,203
868171,0,0,0,0,764,954,212
868171,0,0,0,0,908,1020,190
868171,0,0,0,0,785,901,164
868171,0,0,0,0,558,680,155
868171,0,0,0,0,943,1218,274
868171,0,0,0,0,715,823,171
908183,0,0,0,0,209,571,203
908183,0,0,0,0,362,709,222
908183,0,0,0,0,516,558,103
908183,0,0,0,0,678,914,208
908183,0,0,5,0,675,873,136
908183,0,0,4,0,736,928,206
908183,0,0,27,0,1510,1899,310
908183,0,0,131,0,279,470,115
908183,0,0,0,0,926,1063,184
908183,0,0,0,0,657,903,195
908183,0,0,0,0,277,627,183
908183,0,0,0,0,414,571,129
908183,0,0,0,0,406,494,91
908183,0,0,0,0,479,761,198
908183,0,0,0,0,628,937,208
908183,0,0,0,0,408,600,169
920128,395,390,38,0,775,428,6
920128,368,365,31,0,759,402,5
920128,445,444,44,12,854,477,1
920128,466,461,11,0,908,508,8
920128,300,299,77,0,725,374,0
920128,627,620,47,24,1153,678,11
920128,765,754,37,108,1747,1060,82
920128,311,309,74,0,827,330,2
920128,599,592,160,0,1575,681,16
920128,355,354,102,0,838,460,17
920128,462,457,43,12,950,492,6
920128,508,508,32,0,1058,547,1
920128,445,442,36,0,821,468,4
920128,334,332,95,0,694,387,1
920128,545,545,252,0,1395,620,13
920128,397,396,38,0,940,461,13
936445,394,393,72,0,931,792,12
936445,378,378,39,36,878,758,4
936445,447,445,84,24,1029,894,7
936445,470,469,0,12,1098,945,8
936445,305,303,72,12,790,610,3
936445,634,632,151,24,1504,1270,7
936445,738,732,29,96,1787,1478,21
936445,321,320,233,12,779,644,11
936445,643,640,92,60,1664,1293,12
936445,364,362,83,0,879,728,4
936445,471,470,101,0,1114,943,11
936445,510,509,55,0,1165,1020,10
936445,446,445,67,0,1011,892,7
936445,335,334,59,0,852,673,4
936445,596,589,114,0,1496,1194,16
936445,409,406,14,24,959,818,4
936447,393,391,82,0,951,787,11
936447,378,378,26,48,916,755,9
936447,447,445,35,36,1028,893,6
936447,471,467,36,0,1056,947,25
936447,308,307,114,0,789,615,6
936447,633,631,127,12,1463,1206,10
936447,738,728,0,168,1779,1378,27
936447,321,320,157,24,795,615,7
936447,642,639,103,12,1523,1140,11
936447,369,367,112,0,924,738,7
936447,471,468,79,0,1068,919,10
936447,510,509,76,0,1173,1009,12
936447,446,445,61,0,1028,888,11
936447,334,331,69,0,830,636,7
936447,599,595,128,0,1539,1111,11
936447,410,407,51,12,932,708,7
936448,394,391,0,324,917,791,15
936448,378,378,69,348,894,758,5
936448,447,444,45,348,1025,894,7
936448,470,467,2,540,1091,945,20
936448,306,303,117,456,778,613,6
936448,633,631,172,420,1525,1246,11
936448,740,729,0,1716,1838,1424,47
936448,321,318,223,456,790,625,11
936448,644,641,120,900,1569,1191,13
936448,368,366,22,384,947,736,9
936448,471,469,159,312,1151,932,14
936448,510,508,69,264,1189,1016,12
936448,447,446,103,276,1063,891,9
936448,334,331,97,684,842,641,2
936448,602,599,111,528,1575,1147,9
936448,410,409,30,636,978,751,5
957603,0,0,896,984,975,932,39
957603,0,0,0,1296,766,924,146
957603,0,0,14,480,1037,984,32
957603,0,0,0,2196,881,1018,130
957603,0,0,0,384,620,693,76
957603,0,0,0,948,1373,1463,146
957603,0,0,0,2196,1548,1915,279
957603,0,0,0,480,704,777,98
957603,0,0,0,756,1501,1525,159
957603,0,0,169,636,692,853,125
957603,0,0,564,0,995,1114,143
957603,0,0,0,828,1020,1160,137
957603,0,0,0,624,928,1031,104
957603,0,0,12,876,733,779,102
957603,0,0,11,396,44,211,77
957603,0,0,0,276,685,837,148
957606,0,0,567,504,773,808,34
957606,0,0,0,408,741,775,48
957606,0,0,27,456,881,908,29
957606,0,0,0,504,756,805,41
957606,0,0,0,504,624,676,63
957606,0,0,0,576,1233,1276,62
957606,0,0,0,1296,1428,1622,181
957606,0,0,12,576,612,684,68
957606,0,0,56,1296,1348,964,55
957606,0,0,0,504,636,716,73
957606,0,0,552,0,910,942,62
957606,0,0,0,384,952,1031,68
957606,0,0,384,0,872,900,31
957606,0,0,26,504,643,699,61
957606,0,0,0,552,681,842,147
957608,0,0,621,0,370,302,12
957608,0,0,399,0,453,420,16
957608,0,0,566,0,650,589,8
957608,0,0,446,0,514,483,9
957608,0,0,701,0,426,385,13
957608,0,0,565,0,738,700,22
957608,0,0,1546,0,1471,1427,62
957608,0,0,956,0,514,464,16
957608,0,0,1612,0,1075,1006,31
957608,0,0,500,0,426,397,14
957608,0,0,625,72,709,670,18
957608,0,0,354,0,519,506,18
957608,0,0,286,0,433,419,9
957608,0,0,626,0,557,525,10
957608,0,0,1022,0,939,874,27
957608,0,0,478,0,445,423,11
957609,0,0,750,0,412,367,39
957609,0,0,494,0,547,549,40
957609,0,0,878,0,751,738,17
957609,0,0,355,0,695,674,39
957609,0,0,862,48,587,593,43
957609,0,0,814,300,959,950,29
957609,0,0,1912,0,1643,1763,151
957609,0,0,413,0,480,538,59
957609,0,0,900,396,1474,1408,50
957609,0,0,1010,0,637,646,56
957609,0,0,702,0,852,830,34
957609,0,0,747,0,601,643,62
957609,0,0,471,0,528,525,17
957609,0,0,616,0,658,645,10
957609,0,0,1119,0,1200,1289,121
957609,0,0,649,0,661,628,17
972687,0,0,0,216,258,930,336
972687,0,0,144,144,130,963,364
972687,0,0,0,216,252,1136,390
972687,0,0,0,144,335,1190,399
972687,0,0,0,0,78,1126,296
972687,0,0,0,432,235,1582,596
972687,0,0,0,720,321,2801,748
972687,0,0,272,0,213,1026,295
972687,0,0,0,0,223,2246,626
972687,0,0,0,0,147,1196,349
972687,0,0,0,288,175,1349,436
972687,0,0,0,216,270,1214,444
972687,0,0,0,216,215,1048,397
972687,0,0,0,288,72,1105,330
972687,0,0,0,720,372,2001,566
972687,0,0,0,288,124,1238,389
559682,398,393,287,0,993,796,29
559682,377,371,142,180,852,760,39
559682,449,445,121,336,1121,898,26
559682,475,473,197,216,1206,965,23
559682,308,301,463,216,759,642,33
559682,639,637,113,192,1651,1287,37
559682,785,761,461,1272,1965,1638,105
559682,322,315,707,0,839,659,34
559682,648,632,322,1020,1560,1339,106
559682,370,322,72,456,717,740,127
559682,472,469,474,0,1177,956,38
559682,510,506,143,96,1276,1020,26
559682,448,443,162,0,1105,898,35
559682,339,333,231,300,801,687,44
559682,604,588,1331,384,1482,1260,96
559682,409,399,210,312,986,823,50
867042,398,395,106,192,1089,796,36
867042,378,243,426,216,653,762,201
867042,449,444,129,372,1220,898,46
867042,475,464,414,396,1155,965,70
867042,308,300,304,216,763,617,44
867042,639,621,410,384,1645,1286,77
867042,784,741,348,852,1835,1597,164
867042,322,308,133,168,760,647,70
867042,648,631,30,1068,1598,1332,97
867042,369,360,192,372,889,739,48
867042,472,461,477,0,1210,948,68
867042,510,500,316,300,1245,1020,54
867042,448,440,395,0,1116,898,53
867042,339,323,518,324,806,685,46
867042,604,588,743,504,1537,1248,80
867042,410,398,151,336,981,821,61
867043,398,396,0,372,1015,798,25
867043,378,374,288,264,954,764,28
867043,449,442,121,516,1093,898,44
867043,478,474,392,372,1191,972,37
867043,308,301,611,300,784,622,35
867043,639,632,240,300,1589,1286,50
867043,786,765,675,516,1977,1620,131
867043,322,318,137,264,850,656,41
867043,648,626,0,1452,1758,1365,124
867043,369,367,213,288,911,738,40
867043,473,468,720,0,1198,958,40
867043,510,504,267,300,1276,1020,55
867043,448,445,366,0,1128,898,39
867043,339,333,258,288,901,688,41
867043,606,589,812,504,1627,1254,78
867043,410,402,298,348,1051,825,53
908126,398,396,52,192,1051,797,36
908126,377,365,75,168,813,760,56
908126,449,446,0,144,1033,898,39
908126,475,469,110,168,1051,965,57
908126,308,302,57,108,666,616,55
908126,639,634,70,180,1459,1286,58
908126,784,770,103,180,2082,1594,75
908126,322,316,89,144,802,648,37
908126,648,641,94,444,1645,1330,61
908126,370,318,36,264,614,740,149
908126,471,463,177,0,1144,943,49
908126,510,508,108,108,1168,1020,46
908126,447,440,186,0,1048,896,33
908126,339,328,108,120,775,685,34
