Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
992952,302,301,72,0,705,606,14
992952,247,245,114,0,619,495,12
992952,311,311,97,0,728,625,18
992952,620,618,301,0,1860,1242,13
992952,251,250,48,48,620,509,11
992952,600,598,317,0,1743,1203,21
992952,215,214,26,72,524,434,11
992952,284,283,134,0,659,569,11
992952,221,220,48,0,472,442,17
992952,162,162,40,0,358,324,5
992952,297,296,194,0,868,599,8
992952,556,555,355,0,1603,1114,17
992952,351,349,171,0,938,704,15
992953,180,177,15,0,345,181,2
992953,243,240,18,24,501,243,3
992953,300,298,76,0,624,305,4
992953,302,289,30,60,578,302,7
992953,247,245,127,0,533,249,3
992953,311,308,35,0,638,316,4
992953,621,612,183,0,1497,628,11
992953,251,245,48,36,503,262,9
992953,600,596,216,0,1551,630,5
992953,215,208,0,36,436,215,7
992953,284,282,75,0,582,288,2
992953,221,217,23,0,405,222,4
992953,162,162,34,0,301,162,0
992953,297,294,105,0,732,302,6
992953,556,552,97,0,1341,566,5
992953,351,346,111,0,814,352,6
559682,397,395,52,60,1217,797,9
559682,395,395,99,156,1310,796,4
559682,451,451,125,72,1552,913,4
559682,514,512,46,144,1658,1043,11
559682,315,313,232,0,1225,665,5
559682,651,649,36,84,2119,1312,4
559682,800,797,821,276,3116,1682,8
559682,350,349,193,144,1334,726,3
559682,658,655,724,336,2591,1375,14
559682,369,369,44,132,1280,746,2
559682,476,476,177,36,1617,974,9
559682,495,495,93,12,1586,990,4
559682,448,447,62,36,1399,899,1
559682,347,347,261,204,1314,721,1
559682,607,605,554,252,2324,1254,13
559682,420,420,426,24,1537,849,6
867042,398,395,115,156,1297,801,14
867042,399,398,146,252,1381,812,12
867042,451,448,129,144,1620,904,14
867042,517,510,156,324,1675,1054,27
867042,315,308,186,0,1075,638,15
867042,651,648,165,168,2259,1314,13
867042,798,788,249,600,2852,1641,26
867042,350,349,92,144,1220,704,8
867042,659,655,241,504,2467,1341,22
867042,368,365,1,360,1225,742,12
867042,476,474,204,72,1630,961,18
867042,495,489,173,180,1616,995,21
867042,448,447,139,60,1509,897,8
867042,347,344,326,312,1260,727,19
867042,607,601,440,264,2240,1238,22
867042,420,419,249,84,1530,844,5
867043,398,398,129,72,1303,802,6
867043,400,397,99,276,1334,809,6
867043,451,451,231,96,1578,911,5
867043,517,515,128,264,1701,1049,11
867043,315,313,341,0,1176,664,6
867043,651,649,74,192,2163,1314,6
867043,800,796,662,492,3053,1670,19
867043,350,349,396,300,1286,738,7
867043,659,656,441,780,2485,1376,16
867043,368,367,78,240,1303,752,7
867043,476,474,272,72,1695,981,10
867043,495,493,178,144,1632,994,14
867043,448,448,129,36,1465,897,3
867043,347,346,317,264,1290,722,8
867043,609,607,482,216,2310,1246,12
867043,420,419,249,72,1531,850,5
903988,396,390,0,60,1102,792,18
903988,393,383,7,24,1040,784,26
903988,451,447,0,24,1308,901,10
903988,514,504,36,0,1409,1026,31
903988,315,311,0,48,952,629,14
903988,651,644,2,72,1833,1306,24
903988,797,788,0,120,2524,1585,36
903988,349,343,0,60,1027,700,17
903988,658,654,0,132,2105,1319,25
903988,368,365,0,60,1043,736,17
903988,474,471,48,36,1358,950,18
903988,495,490,150,24,1417,990,6
903988,448,447,24,0,1297,896,7
903988,346,340,48,84,1111,692,18
903988,607,597,57,84,1802,1216,47
903988,420,412,48,24,1381,843,25
908126,398,392,60,204,1200,801,15
908126,395,388,56,144,1165,794,24
908126,451,448,63,144,1434,905,9
908126,514,508,70,0,1543,1045,20
908126,315,313,46,216,1142,634,2
908126,651,646,17,252,2062,1315,7
908126,800,792,0,444,2736,1612,20
908126,350,348,95,276,1188,705,9
908126,658,657,132,528,2364,1326,4
908126,369,366,0,252,1138,738,14
908126,474,468,132,84,1510,958,11
908126,495,495,38,204,1574,992,5
908126,448,448,79,36,1454,897,6
908126,347,345,96,264,1161,700,12
908126,608,605,150,384,2130,1222,9
908126,420,418,240,60,1393,841,13
216549,399,393,149,144,863,797,39
216549,405,386,0,360,957,805,65
216549,451,431,238,228,1025,901,67
216549,518,475,16,96,1015,1032,132
216549,311,240,143,0,730,621,66
216549,651,628,209,264,1444,1306,72
216549,800,760,417,720,2125,1609,84
216549,350,343,120,288,908,702,27
216549,659,642,1347,0,1815,1326,65
216549,366,359,134,144,941,732,29
216549,478,471,570,0,1129,965,53
216549,494,470,19,288,1077,988,63
216549,448,440,168,0,1069,896,38
216549,348,342,359,528,1439,699,18
216549,611,597,561,552,1681,1238,50
216549,422,416,592,144,1079,845,32
232807,399,398,64,108,1285,1195,29
232807,399,397,125,204,1252,1189,39
232807,451,448,257,120,1465,1351,38
232807,516,511,72,288,1634,1539,80
232807,314,312,89,156,987,940,47
232807,651,650,191,156,2147,1958,47
232807,802,794,651,444,2765,2403,98
232807,350,349,273,144,1121,1051,32
232807,659,655,790,660,2290,1982,74
232807,368,366,21,156,1174,1104,41
232807,477,475,347,48,1518,1432,41
232807,494,492,113,108,1546,1482,46
232807,447,447,117,36,1425,1341,29
232807,348,344,258,192,1121,1040,36
232807,610,605,716,336,2042,1831,100
232807,422,420,543,48,1451,1266,52
232813,399,397,314,156,1650,1593,49
232813,399,398,499,0,1688,1586,39
232813,451,451,852,120,1991,1801,58
232813,515,514,462,132,2193,2046,60
232813,311,310,397,0,1271,1243,57
232813,651,649,841,168,2769,2610,71
232813,802,797,1686,780,4016,3166,102
232813,350,349,732,396,1583,1448,56
232813,659,654,1661,888,2940,2641,127
232813,366,365,239,228,1514,1464,51
232813,478,476,933,36,2029,1914,55
232813,494,492,405,180,2098,1976,53
232813,447,445,411,60,1816,1788,54
232813,348,346,915,396,1451,1387,53
232813,610,602,1850,96,2589,2443,133
232813,422,421,1287,0,1745,1688,73
276485,399,394,102,120,877,798,25
276485,404,377,0,192,888,809,76
276485,451,448,87,168,1140,901,22
276485,517,503,108,0,1069,1030,75
276485,313,272,58,0,690,625,57
276485,645,636,200,0,1418,1294,49
276485,801,791,137,360,2196,1600,31
276485,345,340,27,144,877,691,21
276485,653,647,112,384,1826,1307,25
276485,367,363,130,168,893,734,14
276485,474,466,106,192,1140,951,46
276485,494,481,106,72,1035,988,56
276485,448,439,67,72,949,896,39
276485,345,345,279,0,987,688,12
276485,608,600,52,384,1734,1221,21
276485,421,420,146,144,1108,842,19
447951,347,343,189,144,1024,1039,63
447951,371,346,0,204,959,1110,162
447951,330,321,39,228,926,988,89
447951,466,452,0,360,1230,1395,158
447951,269,250,108,0,803,808,74
447951,571,562,233,252,1700,1723,101
447951,679,668,307,516,2005,2044,142
447951,204,201,197,108,674,617,38
447951,396,371,681,768,1199,1200,89
447951,333,325,6,180,1115,1000,58
447951,325,322,196,216,1013,977,55
447951,411,407,47,180,1365,1233,70
447951,374,370,183,0,1297,1122,54
447951,341,324,242,408,846,1026,139
447951,366,338,244,768,1133,1097,90
447951,267,230,0,504,581,802,141
483167,397,392,78,108,884,796,30
483167,402,398,53,144,896,807,43
483167,451,443,64,156,1042,915,36
483167,518,505,20,240,1123,1039,72
483167,315,300,130,0,755,664,43
483167,649,643,57,156,1505,1318,46
483167,781,776,450,348,2287,1692,48
483167,351,346,244,108,949,744,19
483167,659,651,433,636,1964,1466,53
483167,368,361,16,228,838,743,25
483167,476,469,242,36,1172,955,27
483167,494,484,81,180,1031,990,37
483167,446,437,188,36,936,893,46
483167,348,346,298,228,1058,754,11
483167,610,602,569,276,1820,1302,38
483167,421,413,490,84,1141,842,16
697531,175,174,57,48,551,523,19
697531,272,269,78,144,858,804,35
697531,130,128,82,60,414,388,21
697531,397,392,32,228,1239,1182,62
697531,234,233,235,0,771,700,23
697531,322,320,111,96,1034,971,37
697531,635,631,605,324,2824,1903,102
697531,126,125,150,24,417,380,9
697531,342,331,325,288,1137,1024,61
697531,252,250,82,120,826,756,30
697531,118,116,104,0,362,357,18
697531,121,120,59,48,364,364,16
697531,115,115,44,12,355,346,10
697531,325,323,331,264,1030,974,47
697531,318,308,366,120,1061,954,62
697531,181,174,220,0,580,540,21
697542,346,340,181,0,768,694,41
697542,367,355,27,168,853,732,46
697542,329,308,36,120,878,657,57
697542,465,421,32,168,956,929,116
697542,271,256,221,0,748,544,40
697542,562,543,0,228,1483,1129,71
697542,714,676,0,540,1739,1427,76
697542,189,170,0,156,367,381,55
697542,364,348,224,432,996,733,37
697542,332,327,129,144,937,669,24
697542,321,315,136,0,650,643,47
697542,411,398,5,72,854,822,59
697542,374,365,46,96,1008,748,56
697542,334,317,257,264,874,673,43
697542,357,341,876,0,1171,724,34
697542,264,254,148,0,625,533,31
733288,116,115,20,24,306,232,11
733288,179,173,24,48,478,356,16
733288,198,195,9,48,536,396,14
733288,260,254,0,120,680,518,34
733288,216,207,3,96,578,431,11
733288,239,233,0,72,579,479,19
733288,598,587,29,264,1827,1200,30
733288,217,216,53,72,684,436,9
733288,515,503,0,336,1591,1028,37
733288,160,158,0,48,419,320,12
733288,242,240,86,0,626,487,19
733288,153,148,10,72,371,306,13
733288,147,144,15,24,353,294,11
733288,275,262,139,168,730,552,40
733288,489,464,96,312,1325,980,74
733288,305,300,125,48,971,610,11
804093,395,389,0,72,1009,792,30
804093,394,387,22,48,1037,795,13
804093,448,443,29,60,1248,911,16
804093,513,501,20,120,1298,1030,52
804093,315,305,24,120,863,663,22
804093,642,631,5,96,1616,1307,27
804093,792,781,155,216,2200,1726,60
804093,347,344,73,12,1016,736,18
804093,654,647,142,168,2663,1454,24
804093,368,363,1,72,966,743,9
804093,473,467,84,0,1223,947,18
804093,494,480,20,60,1260,990,26
804093,444,441,59,12,1082,889,34
804093,337,327,140,96,932,731,24
804093,596,590,123,36,1736,1273,27
804093,413,408,136,0,1213,826,19
804094,395,395,4,24,1082,790,6
804094,394,391,12,48,1019,787,12
804094,447,445,24,24,1263,894,14
804094,511,503,2,84,1340,1024,34
804094,315,308,10,108,886,629,13
804094,642,630,4,84,1584,1289,47
804094,798,784,6,180,2294,1595,34
804094,347,344,24,60,1021,695,17
804094,654,650,11,120,2125,1311,17
804094,368,364,0,60,967,738,11
804094,473,471,52,0,1267,947,14
804094,494,493,97,0,1223,988,15
804094,445,443,36,0,1069,890,15
804094,337,334,67,72,990,674,14
804094,596,592,60,72,1777,1193,25
804094,413,412,76,0,1181,826,7
827731,399,395,417,432,1216,1197,79
827731,399,386,638,0,1172,1194,125
827731,451,442,548,576,1416,1354,87
827731,516,505,396,252,1576,1541,112
827731,314,304,600,0,1068,943,54
827731,651,645,644,636,1990,1960,115
827731,763,748,1447,1572,2659,2322,152
827731,350,344,608,600,1184,1061,61
827731,659,645,1148,2484,2408,2019,140
827731,368,361,130,660,1111,1105,68
827731,478,468,1093,108,1499,1451,96
827731,494,484,460,516,1491,1487,90
827731,449,444,501,120,1394,1347,65
827731,348,346,755,792,1227,1056,53
827731,610,598,1658,1260,2176,1863,127
827731,422,412,1606,96,1420,1274,76
892053,399,393,383,252,967,800,44
892053,399,395,197,276,1031,798,29
892053,451,439,421,384,1184,906,59
892053,516,499,120,480,1212,1030,80
892053,314,304,78,312,812,627,36
892053,651,636,432,480,1683,1312,70
892053,802,793,536,1116,2492,1608,51
892053,350,348,487,252,958,706,22
892053,659,647,823,780,2108,1325,38
892053,348,342,107,360,894,700,24
892053,478,463,770,48,1191,962,71
892053,494,482,397,252,1093,991,65
892053,449,433,488,96,957,901,86
892053,348,344,450,360,1113,698,18
892053,611,592,251,792,1897,1224,53
892053,422,414,787,60,1244,844,27
902855,397,395,15,24,1658,794,13
902855,395,394,0,60,1691,788,17
902855,450,448,12,36,1733,899,11
902855,515,512,3,108,2166,1028,19
902855,315,314,6,72,1771,629,4
902855,649,644,0,72,2352,1302,20
902855,779,775,50,96,3788,1559,12
902855,351,346,12,36,1578,703,11
