Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
276778,401,395,24,24,1128,802,13
276778,397,392,0,54,1107,795,21
276778,450,447,0,48,1405,899,29
276778,513,506,18,60,1319,1026,45
276778,314,307,0,54,1259,629,22
276778,648,636,49,30,1886,1298,41
276778,776,773,30,42,3643,1535,12
276778,350,347,16,30,1123,703,15
276778,658,648,53,72,2843,1318,26
276778,369,364,0,36,1065,738,20
276778,475,468,48,6,1413,951,38
276778,494,492,8,24,1451,988,8
276778,448,446,18,24,1428,896,15
276778,346,344,8,12,1608,694,5
276778,608,605,40,24,2440,1216,7
276778,420,412,48,18,1600,838,49
973898,397,397,23,12,1050,421,2
973898,394,387,3,36,971,421,9
973898,445,444,16,36,1263,473,5
973898,507,504,12,60,1202,532,6
973898,309,303,0,60,1143,324,8
973898,631,625,0,72,1637,677,6
973898,796,792,79,36,3466,855,4
973898,342,339,0,60,1031,360,5
973898,647,641,39,84,2502,700,7
973898,365,362,0,36,945,383,4
973898,472,471,24,24,1288,515,3
973898,476,473,13,36,1256,515,5
973898,433,431,0,48,1104,492,5
973898,344,343,20,12,1360,357,1
973898,596,591,28,48,2336,693,8
973898,410,409,27,12,1479,422,1
973899,393,390,37,0,1106,451,3
973899,388,385,27,24,1065,427,4
973899,434,433,26,0,1332,458,2
973899,507,507,39,12,1336,579,6
973899,304,298,7,60,1171,312,9
973899,625,624,37,12,1781,720,4
973899,783,780,96,48,3720,849,6
973899,319,318,35,12,999,342,3
973899,588,588,87,48,2401,617,0
973899,344,340,0,36,972,358,6
973899,457,457,46,0,1399,489,3
973899,473,472,41,12,1344,512,2
973899,436,434,39,0,1311,474,3
973899,325,324,29,24,1379,359,3
973899,557,555,94,12,2363,606,5
973899,391,389,49,0,1562,400,2
973901,393,391,38,0,1137,394,1
973901,388,383,0,60,1102,393,5
973901,434,433,0,48,1345,436,1
973901,506,503,12,48,1441,516,5
973901,304,302,6,60,1207,312,6
973901,625,622,0,48,1828,626,3
973901,785,782,114,48,3828,812,4
973901,321,318,23,12,967,329,3
973901,588,587,88,48,2335,624,1
973901,344,340,0,36,1016,345,5
973901,457,455,30,12,1457,465,3
973901,473,472,34,12,1386,478,2
973901,436,435,33,12,1456,437,0
973901,325,324,14,36,1429,341,1
973901,557,555,105,12,2327,618,2
973901,391,390,55,0,1550,403,1
200964,400,397,410,0,1303,809,20
200964,400,396,40,432,1288,839,26
200964,342,340,1515,0,1297,751,16
200964,605,601,1193,0,2363,1368,26
213140,403,394,580,360,1648,832,35
213140,408,402,82,720,1912,865,29
213140,350,348,988,0,2120,799,16
213140,611,607,1157,360,5358,1422,10
237741,403,400,39,144,2029,817,11
237741,400,399,196,288,1423,829,9
