Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
727120,438,397,0,396,1454,886,112
727120,1630,1621,544,0,5703,3270,27
727120,449,444,0,36,1619,908,18
727120,571,570,910,0,2075,1144,7
727120,282,280,7,0,1073,564,9
727121,313,313,36,0,1142,627,1
727121,318,317,13,0,1185,636,2
727121,292,285,0,696,1018,606,31
727121,1546,1543,22,180,5284,3092,17
727121,618,610,96,156,2130,1248,43
727121,673,669,63,0,3617,1364,14
727121,437,436,0,924,1751,884,16
727121,1625,1619,1103,0,6073,3255,26
727121,418,413,3,168,1367,841,18
727121,571,567,2368,0,2464,1144,16
727121,284,284,124,0,1261,568,3
727122,313,312,60,0,999,626,11
727122,318,317,1,0,1030,636,5
727122,292,257,0,528,821,600,110
727122,1551,1496,0,288,5550,3102,158
727122,618,578,36,348,1705,1241,139
727122,670,666,113,0,2944,1346,18
727122,438,431,0,804,1463,884,29
727122,1625,1613,0,264,5788,3250,49
727122,419,414,18,264,1208,840,26
727122,572,567,125,168,2311,1145,31
727122,281,271,0,0,1111,562,37
727124,313,312,47,0,992,626,5
727124,318,318,60,0,1001,636,0
727124,292,288,98,600,933,607,19
727124,1549,1543,104,108,5214,3098,27
727124,618,615,22,216,2026,1241,27
727124,667,663,310,0,2697,1337,11
727124,437,415,0,972,1235,886,70
727124,1627,1622,92,108,7642,3254,21
727124,418,414,34,144,1255,839,19
727124,566,564,158,144,2037,1139,14
727124,280,279,1,0,995,560,3
727125,313,309,48,0,926,626,16
727125,318,313,0,0,1028,636,13
727125,292,288,1263,0,940,601,18
727125,1546,1518,0,132,5244,3092,103
727125,618,587,40,228,1953,1241,129
727125,667,663,274,0,3184,1338,17
727125,437,385,0,396,1401,887,128
727125,1623,1617,46,132,5696,3246,31
727125,446,420,0,216,1407,897,92
727125,572,561,0,180,2641,1147,47
727125,281,276,685,0,1207,562,15
727126,23,19,965,0,54,38,0
727126,22,17,817,0,73,34,0
727126,1,0,2405,0,0,0,0
727126,141,99,3399,0,355,276,74
727126,111,109,2388,0,719,232,5
727126,96,89,1168,0,501,184,3
727126,2,1,2257,0,3,2,0
727126,144,135,1209,0,564,287,5
727126,55,52,798,0,331,109,2
727126,100,98,833,0,488,218,7
727126,31,26,214,0,136,65,8
727128,20,17,92,0,45,35,3
727128,25,22,156,0,44,45,2
727128,2,1,1050,0,3,2,0
727128,96,71,1943,0,291,180,38
727128,51,51,252,0,129,100,0
727128,54,46,1269,0,166,105,7
727128,5,4,1249,0,15,8,0
727128,76,61,833,0,160,137,19
727128,65,62,90,0,246,151,16
727128,77,69,1836,0,262,165,23
727128,25,22,1044,0,77,51,5
729842,22,20,67,0,55,40,0
729842,21,17,47,0,46,34,0
729842,266,264,132,1104,804,538,4
729842,110,96,1619,0,366,209,18
729842,96,94,323,0,286,191,3
729842,61,53,667,0,165,127,18
729842,407,406,1087,1380,1223,817,4
729842,46,34,3552,0,90,87,20
729842,66,61,94,0,212,127,4
729842,76,74,589,0,245,159,9
729842,30,29,68,0,91,62,2
729843,23,17,46,0,52,36,3
729843,14,10,50,0,28,18,0
729843,121,115,87,0,322,233,5
729843,91,79,182,0,183,172,19
729843,75,74,322,0,273,151,2
729843,72,68,706,0,242,156,15
729843,140,137,1237,0,371,276,3
729843,112,101,957,0,285,217,19
729843,48,45,59,0,128,90,0
729843,81,79,284,0,240,166,9
729843,33,28,85,0,77,69,12
729844,108,43,12,0,145,88,2
729844,83,33,123,0,122,66,0
729844,277,263,0,1332,745,582,64
729844,630,189,1103,0,670,382,8
729844,243,161,159,0,784,318,0
729844,216,95,462,0,368,200,7
729844,412,409,90,2052,1249,853,26
729844,600,145,3125,0,460,296,9
729844,135,73,309,0,336,147,0
729844,186,93,568,0,334,197,9
729844,98,40,5,0,1134,90,2
822564,284,284,92,0,891,566,4
822564,286,286,147,0,876,572,1
822564,289,280,1183,0,1530,671,7
822564,490,487,315,0,1250,979,11
822564,568,567,75,60,2134,1135,7
822564,192,156,2036,0,572,322,11
822564,428,417,1285,0,1844,844,5
822564,570,568,289,0,1569,1139,15
822564,392,391,626,0,1495,786,6
822564,155,155,663,0,441,311,4
822564,89,89,1092,0,250,178,1
822565,267,266,293,0,772,531,4
822565,282,279,127,0,888,562,5
822565,289,281,610,0,1557,603,12
822565,92,92,1113,0,269,179,0
822565,554,554,705,0,8484,1035,0
822565,27,27,571,0,168,42,0
822565,429,415,274,0,2021,840,9
822565,156,156,984,0,521,309,0
822565,385,385,76,0,1534,731,6
822565,19,19,1398,0,108,34,0
822565,10,10,222,0,53,15,0
822566,275,275,494,0,968,547,2
822566,288,288,300,0,1069,574,0
822566,182,175,1308,0,1257,352,0
822566,442,441,1063,0,1147,853,5
822566,576,576,1139,0,11804,1081,2
822566,253,223,1688,0,798,370,3
822566,230,230,558,0,1240,460,1
822566,463,461,1932,0,1459,903,4
822566,394,394,776,0,2652,753,1
822566,192,190,622,0,546,338,4
822566,107,107,424,0,278,174,0
822567,270,265,177,0,713,535,15
822567,282,280,539,0,878,562,2
822567,113,76,654,12,196,171,18
822567,93,92,1088,0,282,181,2
822567,555,555,647,0,7966,1041,1
822567,28,28,574,0,160,46,0
822567,194,157,498,0,341,320,6
822567,159,159,871,0,458,316,0
822567,388,383,563,0,1343,741,23
822567,19,18,448,0,99,34,2
822567,11,11,224,0,45,16,0
866765,156,145,58,288,331,312,12
866765,245,225,0,228,440,473,36
867698,116,115,116,564,304,292,22
867698,164,164,218,552,364,338,5
868483,169,162,2997,6804,584,439,50
868483,231,225,2562,5184,751,494,32
868485,173,160,208,1440,586,460,68
868485,267,258,713,1800,850,583,46
457273,497,482,121,84,839,512,17
457273,314,297,158,0,542,327,19
457273,452,436,124,48,742,457,17
457273,319,309,42,60,521,334,11
457273,292,284,30,60,578,371,28
457273,669,645,222,0,1169,694,24
457273,621,586,219,132,1068,674,43
457273,318,295,131,0,563,362,37
457273,686,650,36,168,1202,704,42
457273,439,421,78,48,803,485,22
457273,470,455,209,60,807,483,20
457273,480,467,102,72,854,487,17
457273,388,371,89,0,653,391,17
457273,453,431,261,96,852,538,40
457273,591,561,158,240,1033,609,32
457273,296,286,57,60,505,301,11
225490,496,488,35,168,1291,1000,48
225490,314,294,0,0,731,647,76
225490,453,437,45,180,1085,911,81
225490,319,313,54,204,838,649,42
225490,292,286,0,144,744,623,55
225490,666,645,180,0,1673,1338,84
225490,618,510,452,576,1233,1402,430
225490,318,292,409,0,823,821,237
225490,686,639,0,888,1656,1522,245
225490,439,421,0,204,1080,893,90
225490,470,465,15,204,1223,987,51
225490,480,474,41,96,1208,961,38
225490,387,386,60,0,1002,776,22
225490,423,392,0,648,1011,933,164
225490,591,541,0,552,1283,1217,201
225490,295,288,16,36,753,602,40
226209,496,494,6,60,1229,993,19
226209,313,309,60,0,796,626,39
226209,453,448,44,108,1109,907,38
226209,319,319,40,84,791,639,12
226209,292,287,13,72,765,595,24
226209,669,664,96,0,1684,1338,35
226209,617,549,320,228,1265,1253,274
226209,317,300,102,0,859,649,71
226209,686,667,0,396,1824,1392,116
226209,436,433,0,96,1089,873,30
226209,469,467,25,132,1179,949,18
226209,479,477,9,48,1209,958,24
226209,389,386,45,0,943,779,22
226209,425,384,0,420,1039,865,166
226209,590,552,0,336,1361,1187,159
226209,294,284,12,0,726,589,44
226373,496,494,65,96,1293,992,19
226373,314,303,14,0,760,630,56
226373,452,434,49,144,1116,912,86
226373,318,313,16,72,777,637,26
226373,283,271,0,108,745,605,61
226373,661,644,204,0,1609,1328,94
226373,617,595,133,288,1531,1253,115
226373,305,289,82,0,825,617,76
226373,635,601,0,420,1607,1298,138
226373,434,427,0,144,1155,886,58
226373,467,460,22,180,1140,942,56
226373,480,474,0,120,1191,964,32
226373,388,371,42,0,932,776,67
226373,422,388,0,372,967,850,130
226373,579,559,0,360,1393,1171,110
226373,294,288,0,60,706,591,31
226522,496,494,25,72,1240,993,20
226522,314,310,48,0,802,630,23
226522,452,438,29,144,1148,909,55
226522,318,314,0,72,782,637,23
226522,284,281,0,108,711,595,43
226522,660,645,156,0,1565,1323,84
226522,617,572,228,156,1496,1281,216
226522,304,284,92,0,798,611,69
226522,636,619,0,300,1640,1288,94
226522,432,424,0,144,1152,883,42
226522,467,465,56,156,1150,941,35
226522,479,474,0,132,1199,958,40
226522,387,382,94,0,904,775,25
226522,423,407,0,276,1081,935,81
226522,577,556,0,348,1418,1159,107
226522,294,284,58,0,772,591,50
313666,497,489,87,156,1365,1009,47
313666,314,296,0,0,798,648,80
313666,452,440,36,144,1228,914,60
313666,319,310,15,156,818,646,42
313666,284,269,0,180,694,627,89
313666,667,663,84,0,1824,1346,39
313666,618,555,386,396,1492,1393,317
313666,318,310,345,0,962,841,148
313666,686,651,0,708,1861,1519,207
313666,434,427,0,120,1115,886,73
313666,470,463,8,180,1323,982,58
313666,481,479,0,156,1290,967,46
313666,389,380,58,0,1031,783,39
313666,423,412,78,288,1201,972,84
313666,589,557,0,360,1490,1232,153
313666,295,287,0,84,779,612,40
313667,493,489,0,96,1316,992,25
313667,311,300,56,0,807,631,51
313667,446,444,75,72,1143,894,30
313667,317,313,21,108,779,637,29
313667,275,269,0,96,735,589,42
313667,650,636,132,0,1775,1302,72
313667,580,505,259,372,1317,1247,287
313667,291,263,135,0,798,643,142
313667,606,575,0,432,1687,1257,155
313667,433,422,0,108,1071,871,55
313667,466,463,0,96,1277,940,22
313667,476,473,0,48,1316,953,17
313667,388,386,57,0,991,778,17
313667,422,404,1,444,1013,868,119
313667,556,544,0,240,1403,1116,59
313667,292,288,54,36,787,588,22
122649,496,493,28,96,1508,1487,183
122649,314,310,178,0,939,942,122
122649,453,453,119,96,1506,1359,38
122649,317,317,46,96,937,951,117
122649,292,287,24,168,895,887,117
122649,670,670,145,0,2258,2009,35
122649,618,610,578,0,1821,1858,235
122649,318,314,334,0,1017,968,110
122649,686,679,72,792,2201,2062,171
122649,437,432,0,168,1322,1319,190
122649,469,469,43,216,1525,1408,42
122649,474,473,1,96,1378,1425,191
122649,388,387,50,0,1215,1163,64
122649,455,449,223,120,1450,1476,154
122649,590,578,0,1008,1820,1775,172
122649,296,295,72,48,882,889,76
232807,497,492,0,192,1631,1490,165
232807,313,300,92,0,928,941,164
232807,453,446,51,204,1497,1363,127
232807,319,313,19,120,987,957,146
232807,292,288,0,108,914,876,134
232807,668,633,325,0,2069,2005,279
232807,618,525,109,168,1439,1856,652
232807,318,283,150,0,918,964,253
232807,686,623,39,552,2130,2067,452
232807,438,418,0,204,1274,1321,277
232807,470,466,0,300,1605,1411,90
232807,481,479,9,132,1570,1443,157
232807,389,387,89,0,1344,1166,63
232807,454,443,10,192,1493,1472,205
232807,590,532,0,696,1693,1786,429
232807,296,282,150,0,1004,889,125
232813,497,487,51,300,1476,1498,228
232813,314,296,139,0,826,944,225
232813,453,435,146,324,1391,1374,173
232813,319,309,56,180,900,957,168
232813,292,282,0,228,825,897,184
232813,670,631,624,0,1948,2027,364
232813,618,529,191,432,1480,1905,657
232813,318,291,217,0,912,993,256
232813,687,644,72,1032,2072,2128,469
232813,438,398,17,300,1068,1322,375
232813,470,465,54,360,1515,1422,126
232813,481,472,0,372,1452,1449,226
232813,389,375,231,0,1175,1167,151
232813,454,443,3,396,1457,1480,235
232813,590,528,0,1080,1739,1865,454
232813,296,275,64,96,917,897,209
246784,494,487,45,24,1271,494,7
246784,314,309,59,0,699,318,5
246784,448,442,37,24,1249,452,6
246784,318,311,34,36,656,320,7
246784,291,287,12,36,594,310,8
246784,664,636,72,0,1802,669,31
246784,616,562,53,48,1419,629,61
246784,318,310,56,0,774,326,9
246784,685,652,43,168,2123,701,34
246784,435,429,5,36,1217,444,6
246784,468,460,26,48,1194,472,9
246784,480,471,32,48,1139,483,9
246784,389,383,48,0,1101,391,6
246784,446,439,38,36,1316,456,7
246784,590,577,51,144,1172,609,15
246784,294,287,67,0,832,296,7
265245,497,488,126,264,1724,1503,170
265245,313,289,129,0,1165,941,209
265245,450,436,51,540,1551,1365,150
265245,318,311,123,348,1035,957,117
265245,292,279,0,192,1098,915,168
265245,668,639,384,0,2177,2044,292
265245,618,524,399,168,1850,1960,651
265245,317,290,434,0,1115,1168,317
265245,683,642,31,1632,2654,2313,471
265245,437,433,27,216,1741,1346,128
265245,466,452,65,492,1649,1463,169
265245,480,466,0,372,1658,1449,233
265245,388,375,282,0,1332,1173,131
265245,416,382,0,300,1472,1301,297
265245,589,552,697,588,2499,2042,388
265245,296,277,0,192,932,942,193
483165,408,317,42,0,909,855,264
483167,497,487,107,216,1190,997,54
483167,314,311,105,0,779,629,26
483167,453,440,56,204,1068,908,76
483167,319,313,56,132,777,639,41
483167,292,280,0,156,701,605,67
483167,670,647,264,0,1568,1376,147
483167,620,551,250,264,1323,1283,299
483167,318,283,160,0,670,656,128
483167,690,607,0,828,1511,1421,314
483167,438,422,0,156,1032,898,85
483167,470,464,85,216,1193,944,43
483167,480,474,0,192,1176,962,58
483167,387,381,98,0,1001,780,33
483167,451,436,10,204,1191,1057,138
483167,591,515,0,804,1141,1190,284
483167,296,268,86,0,596,602,125
483708,496,495,44,36,1706,758,17
483708,314,311,28,0,1075,494,13
483708,453,448,21,24,1589,697,15
483708,319,318,28,48,1019,497,9
483708,292,289,0,24,950,501,17
483708,669,664,48,0,2475,1028,30
483708,618,607,47,96,2107,913,32
483708,317,313,58,0,1050,462,11
483708,686,667,0,132,2477,939,42
483708,437,437,82,0,1473,738,20
483708,470,458,6,48,1553,676,28
483708,481,478,0,36,1474,717,23
483708,388,384,40,0,1444,549,18
483708,420,417,108,0,1641,636,16
483708,591,579,14,72,1711,827,38
483708,296,293,45,0,994,444,19
483980,286,284,178,0,923,580,15
559682,496,496,111,12,1498,999,4
559682,315,311,85,0,921,633,20
559682,453,447,138,36,1416,915,21
559682,317,317,79,24,946,635,4
559682,292,285,83,84,819,651,54
559682,670,670,119,0,2230,1348,6
559682,618,602,361,84,1826,1294,86
559682,318,313,173,0,1032,683,39
559682,686,672,373,336,2016,1417,73
559682,438,438,10,84,1335,904,15
559682,469,466,157,84,1490,954,18
559682,478,476,48,24,1418,960,13
559682,389,387,59,0,1225,780,8
559682,455,452,296,144,1499,1069,46
559682,589,584,486,432,1708,1209,44
559682,295,291,77,0,845,607,26
697513,465,465,71,84,1526,979,28
697513,287,285,64,0,800,601,26
697513,398,392,71,48,1174,825,28
697513,291,290,58,72,751,593,27
697513,284,283,2,48,808,596,26
697513,621,609,192,0,1757,1297,74
697513,592,540,197,36,1451,1223,226
697513,304,301,89,0,866,629,46
697513,650,643,0,228,2344,1305,59
697513,406,402,46,84,1134,853,39
697513,432,425,0,120,1167,906,40
697513,438,432,18,96,1358,908,37
697513,353,352,88,0,1100,744,15
697513,393,392,3,108,1170,796,39
697513,569,547,0,300,1404,1145,131
697513,281,278,16,48,810,566,24
697531,497,495,10,180,1467,1490,206
697531,314,307,123,0,957,942,159
697531,453,451,87,252,1472,1364,72
697531,319,312,0,132,881,957,155
697531,291,279,0,168,845,876,176
697531,667,654,300,0,2086,2008,189
697531,618,551,177,264,1589,1866,532
697531,317,301,194,0,903,958,203
697531,685,675,76,768,2331,2057,184
697531,437,415,0,228,1241,1315,285
697531,469,465,14,216,1463,1410,87
697531,481,476,0,216,1407,1445,232
697531,388,385,96,0,1238,1164,71
697531,418,415,73,132,1291,1258,114
697531,588,561,0,804,1692,1770,293
697531,296,289,49,0,950,888,77
697534,393,391,3,0,1303,1179,74
697534,325,291,96,0,804,972,263
697534,236,233,6,0,826,709,36
697537,396,377,2,0,1215,1189,177
697537,247,239,7,0,715,741,150
697537,349,341,42,0,1183,1048,108
730264,29,29,8,0,115,61,4
730264,22,21,21,0,69,51,3
730264,10,10,3004,0,38,20,0
730264,9,9,55,0,32,18,0
804092,218,87,306,0,176,229,139
804092,288,287,63,0,658,304,1
804092,427,423,25,0,974,463,4
804092,514,509,10,0,1244,652,8
804092,251,247,50,0,601,276,4
804092,281,280,96,0,594,333,2
804092,219,214,441,0,459,239,5
804092,136,135,91,0,302,146,1
804092,351,349,30,0,912,371,3
804092,524,515,405,0,1420,555,12
804092,219,216,140,0,539,229,3
804093,249,51,539,0,100,257,202
804093,246,218,42,0,465,319,25
804093,298,282,11,48,588,362,29
804093,258,227,20,48,503,331,11
804093,260,233,0,48,523,302,13
804093,441,420,50,0,922,548,26
804093,540,462,109,84,1080,661,94
804093,263,239,40,0,490,320,43
804093,625,605,0,228,1318,727,35
804093,327,280,72,0,628,413,15
804093,276,260,0,84,494,316,23
804093,233,216,511,0,452,276,20
804093,146,138,8,0,264,168,14
804093,366,345,34,36,881,443,32
804093,539,483,0,216,985,617,66
804093,233,202,16,0,423,277,42
804094,256,46,510,0,81,314,258
804094,251,219,0,0,463,359,65
804094,301,287,3,48,627,384,31
804094,262,217,0,60,453,373,69
804094,263,229,0,48,436,393,86
804094,452,389,107,0,866,592,121
804094,549,516,8,168,1105,678,73
804094,272,231,44,0,536,350,80
