Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
276778,514,507,107,96,1035,585,8
276778,328,322,13,18,674,369,6
276778,476,465,28,36,1063,516,11
276778,333,328,53,6,669,364,4
276778,294,268,0,144,502,311,27
276778,687,671,21,72,1406,800,15
276778,696,670,110,96,1348,830,29
276778,325,317,59,12,763,363,9
276778,705,681,82,96,1375,752,27
276778,421,416,139,0,794,458,7
276778,469,459,24,48,865,494,10
276778,486,480,34,24,944,548,11
276778,390,380,56,0,764,431,11
276778,370,366,40,18,876,402,5
276778,600,582,119,18,954,623,21
276778,307,299,0,48,588,311,8
330002,514,502,137,0,1093,606,12
330002,329,322,21,12,671,384,6
330002,476,470,28,24,1318,527,6
330002,333,325,31,12,728,368,7
330002,294,288,4,36,559,304,6
330002,687,662,0,72,1868,840,26
330002,688,674,43,48,1438,806,15
330002,325,313,48,36,716,351,12
330002,705,688,63,48,1773,738,17
330002,421,419,38,0,932,453,2
330002,470,464,62,24,1199,554,6
330002,485,480,52,36,1075,567,5
330002,390,385,44,0,968,500,5
330002,370,363,71,0,876,425,8
330002,600,586,93,12,1332,621,13
330002,307,301,0,36,834,315,7
249816,515,493,133,240,1123,647,35
249816,332,327,134,108,756,499,18
249816,476,456,255,84,1057,571,23
249816,337,327,127,168,822,516,14
249816,294,284,60,336,777,510,22
249816,691,667,59,252,1513,822,34
249816,725,686,704,540,1748,1176,75
249816,325,312,261,180,878,505,28
249816,708,678,785,480,1772,1082,62
249816,439,425,360,84,1117,742,35
249816,470,451,215,180,920,559,25
249816,486,469,37,144,1020,592,24
249816,390,381,147,0,829,449,12
249816,370,353,409,108,923,506,31
249816,601,578,547,216,1388,882,55
249816,307,300,136,180,669,407,16
308266,515,509,258,288,1602,1474,120
308266,332,327,382,672,1221,1218,97
308266,476,475,94,144,1446,1289,64
308266,340,317,212,480,922,1058,142
308266,294,288,69,1020,985,954,78
308266,695,686,2265,0,2382,1981,82
308266,729,714,75,1776,2583,2648,247
308266,325,313,220,420,1021,964,103
308266,714,706,799,660,3003,2173,90
308266,437,431,280,888,1662,1513,146
308266,470,468,956,0,1537,1298,61
308266,486,479,582,0,1790,1506,104
308266,392,391,465,0,1172,1024,46
308266,372,369,1218,0,1165,1068,54
308266,610,606,1120,0,2370,1922,85
308266,308,308,886,0,1030,836,38
460400,515,507,344,348,1503,1074,29
460400,332,329,185,228,1062,821,50
460400,476,475,24,108,1463,966,23
460400,338,332,178,204,1062,785,37
460400,294,292,166,324,997,710,23
460400,691,678,0,360,2096,1405,53
460400,716,710,615,300,2334,1893,110
460400,325,322,135,84,1109,740,30
460400,708,699,777,264,2497,1501,31
460400,439,438,694,132,1432,1041,49
460400,470,466,0,144,1401,965,37
460400,486,481,69,204,1436,1004,29
460400,390,381,126,0,1161,807,39
460400,370,367,265,168,1185,905,41
460400,601,596,31,168,2116,1244,30
460400,307,304,174,84,996,686,13
460403,514,510,899,0,1586,1063,27
460403,329,314,88,252,991,808,66
460403,474,472,850,0,1418,956,17
460403,333,325,269,444,1009,782,44
460403,294,288,207,252,900,722,49
460403,688,679,2414,0,2137,1379,24
460403,715,711,346,540,2324,1861,121
460403,320,315,382,168,1240,743,29
460403,697,685,1406,876,2697,1488,41
460403,438,433,915,132,1417,1029,52
460403,468,467,274,312,1459,963,21
460403,486,482,260,180,1470,997,19
460403,390,390,535,0,1246,800,19
460403,368,365,304,216,1234,915,33
460403,593,589,393,180,2155,1225,18
460403,306,301,1052,0,1050,691,12
460423,515,509,244,276,1391,1040,34
460423,331,328,211,264,918,683,23
460423,476,472,246,192,1294,952,31
460423,334,330,291,312,864,676,28
460423,294,287,12,252,816,612,39
460423,691,679,0,432,2015,1376,35
460423,689,684,212,672,1781,1424,67
460423,325,319,126,132,980,672,34
460423,705,692,165,432,2245,1443,47
460423,439,433,841,132,1256,904,37
460423,470,466,496,0,1270,952,25
460423,486,483,746,168,1242,974,22
460423,390,384,147,0,1007,788,38
460423,370,361,200,72,1028,753,39
460423,601,598,59,264,1776,1210,32
460423,306,305,173,72,915,624,9
689296,502,487,245,144,1190,999,47
689296,329,323,132,144,793,666,26
689296,454,419,395,156,980,870,44
689296,335,320,211,156,740,681,62
689296,294,291,55,336,732,613,35
689296,651,632,241,456,1509,1313,69
689296,700,692,371,756,1751,1509,83
689296,312,296,356,132,796,647,33
689296,687,653,591,540,1683,1401,92
689296,434,429,526,108,1100,923,42
689296,449,435,39,288,997,912,54
689296,467,451,0,252,1025,939,73
689296,367,356,234,0,840,731,36
689296,363,358,450,192,928,762,42
689296,566,556,501,312,1318,1158,61
689296,285,279,247,156,673,577,28
716887,512,503,198,216,1218,1055,48
716887,331,326,158,228,828,719,46
716887,476,471,335,120,1114,968,44
716887,331,326,238,252,781,696,35
716887,289,266,2,756,700,715,80
716887,689,678,163,480,1632,1394,56
716887,714,687,532,996,1828,1659,112
716887,324,313,268,216,844,740,46
716887,709,692,878,696,1927,1660,105
716887,433,428,792,144,1167,985,52
716887,470,467,195,192,1087,980,48
716887,486,483,38,168,1123,984,35
716887,391,386,266,0,899,784,28
716887,371,365,568,120,854,788,48
716887,602,585,405,288,1419,1252,78
716887,308,307,59,216,747,644,22
850624,515,509,124,48,1408,1030,33
850624,332,322,1389,0,837,666,31
850624,476,474,209,0,2825,950,19
850624,338,331,280,0,1037,672,23
850624,294,293,58,204,811,590,13
850624,691,680,278,0,1983,1372,21
850624,703,693,452,252,1851,1456,64
850624,325,324,256,0,1078,652,8
850624,708,696,6428,0,2107,1429,37
850624,438,434,170,48,1241,881,31
850624,470,469,241,0,1300,942,16
850624,486,483,2126,0,1401,977,24
850624,390,388,1836,0,1067,781,19
850624,370,362,193,84,1017,744,46
850624,602,599,329,0,1807,1205,16
850624,307,305,247,0,948,615,10
868171,515,512,55,108,1175,1035,27
868171,332,330,345,84,732,663,26
868171,476,473,71,96,1085,951,32
868171,339,328,112,96,741,673,39
868171,294,288,0,204,677,593,32
868171,692,683,7,276,1593,1376,34
868171,689,687,100,384,1573,1381,36
868171,325,318,136,60,771,655,21
868171,708,693,341,288,1660,1429,51
868171,437,435,209,48,1009,875,29
868171,470,467,81,120,1058,943,27
868171,486,483,49,96,1083,973,22
868171,391,388,82,0,853,778,24
868171,371,364,241,60,820,734,22
868171,603,594,49,204,1309,1201,59
868171,308,305,42,96,678,617,21
559682,513,506,75,120,1369,1032,19
559682,328,320,277,276,792,663,16
559682,476,470,178,0,1297,963,32
559682,331,324,4,60,837,661,18
559682,294,287,101,312,778,627,33
559682,688,681,36,108,1855,1375,28
559682,724,709,342,804,2082,1614,81
559682,325,318,392,540,909,703,46
559682,705,681,1533,624,1825,1553,136
559682,438,431,132,0,1097,883,47
559682,469,462,84,0,1208,968,42
559682,484,481,148,0,1259,971,21
559682,388,385,120,0,1022,779,19
559682,370,363,295,0,1022,776,37
559682,598,579,859,0,1578,1287,94
559682,306,298,0,228,832,642,31
867042,513,504,507,324,1305,1031,57
867042,328,317,212,396,889,668,42
867042,476,461,825,0,1118,955,66
867042,331,322,52,408,812,668,36
867042,294,281,170,456,884,624,36
867042,688,669,272,672,1722,1380,82
867042,724,691,426,864,1961,1553,116
867042,325,316,394,84,894,679,40
867042,705,658,17,1080,1462,1447,151
867042,437,424,819,0,1170,906,55
867042,469,460,293,0,1212,955,48
867042,484,473,705,84,1246,977,54
867042,389,381,410,0,965,779,47
867042,369,359,754,0,1049,778,53
867042,598,579,1013,0,1714,1283,88
867042,307,299,71,276,799,616,26
867043,513,504,119,252,1144,1039,51
867043,328,320,81,168,758,660,27
867043,476,460,347,0,1031,961,57
867043,331,322,29,132,729,663,31
867043,294,289,133,432,745,617,35
867043,688,673,83,204,1503,1372,58
867043,726,713,1269,0,1768,1562,101
867043,325,314,255,252,832,710,58
867043,705,676,1342,264,1779,1507,94
867043,437,427,318,0,1017,890,49
867043,469,459,140,0,1060,958,51
867043,484,472,247,96,1047,971,39
867043,389,383,180,0,845,778,27
867043,369,360,375,0,826,751,50
867043,599,584,549,0,1423,1228,76
867043,307,301,153,108,710,620,26
908126,513,496,365,312,1040,1063,43
908126,328,321,260,0,656,663,25
908126,476,468,763,0,960,970,34
908126,331,321,427,0,658,670,15
908126,294,290,398,0,656,623,14
908126,688,668,655,0,1357,1394,57
