Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
308266,692,676,2414,492,3004,2982,260
308266,435,433,415,864,2151,1923,134
308266,467,455,4748,0,1619,1855,203
308266,484,477,551,948,1984,2049,206
308266,385,374,480,1500,1251,1367,148
308266,362,342,87,1560,993,1023,117
308266,591,570,4770,3744,2379,2634,296
308266,303,293,2254,1416,1121,1158,136
327095,501,452,0,0,1109,804,114
327095,318,296,0,0,721,577,59
327095,467,462,416,0,1265,690,17
327095,323,321,532,0,827,592,10
327095,291,289,287,0,750,482,8
327095,662,610,0,0,1670,1118,122
327095,693,519,0,0,1484,1327,301
327095,318,315,484,0,919,516,9
327095,687,613,0,0,1717,1124,161
327095,435,432,424,0,1457,769,9
327095,467,440,0,0,1138,694,63
327095,483,479,370,0,1135,722,17
327095,388,386,106,0,1086,557,5
327095,363,342,0,0,968,676,62
327095,589,453,0,0,1115,935,199
327095,304,240,0,0,592,471,97
460400,504,491,2465,0,1416,1120,93
460400,319,312,320,156,980,777,52
460400,464,459,460,240,1373,966,45
460400,323,315,416,336,1095,829,54
460400,292,287,110,216,1071,755,38
460400,660,637,669,1044,1951,1464,98
460400,704,692,341,624,2280,1770,113
460400,319,312,627,252,1105,769,48
460400,686,668,2125,3540,2458,1704,114
460400,437,433,240,408,1554,1149,78
460400,465,454,1699,24,1367,1010,72
460400,482,472,159,480,1376,1090,86
460400,388,380,259,324,1017,826,57
460400,362,350,723,96,1146,800,61
460400,588,577,1720,1248,2065,1382,73
460400,302,289,0,132,932,675,63
460403,502,490,2923,264,1491,1385,133
460403,317,309,812,180,1118,917,65
460403,465,460,1298,156,1463,1193,70
460403,322,314,786,888,1085,944,75
460403,292,289,183,216,1108,866,43
460403,656,647,2265,1788,2249,1811,119
460403,700,682,395,384,2206,1868,153
460403,302,299,1428,0,1242,1053,72
460403,647,626,5891,1668,2710,2319,169
460403,437,432,369,456,1711,1300,92
460403,465,452,1313,888,1495,1370,116
460403,480,462,1639,564,1586,1427,135
460403,388,384,1903,0,1288,1090,73
460403,363,355,804,12,1198,845,65
460403,574,560,2920,1104,2198,1883,129
460403,301,295,443,0,1140,932,53
460423,505,497,1244,0,1595,1206,86
460423,318,313,100,528,960,811,46
460423,465,460,537,216,1413,1065,49
460423,323,321,736,0,1040,779,42
460423,291,290,231,120,945,665,22
460423,666,656,3041,0,2197,1573,77
460423,684,678,408,672,2066,1684,123
460423,319,313,564,252,1035,783,44
460423,685,670,1563,2004,2277,1703,111
460423,434,429,252,228,1530,1020,49
460423,467,460,1804,336,1402,1090,56
460423,481,470,262,300,1443,1148,72
460423,386,381,188,168,1063,889,44
460423,362,356,260,432,1023,776,44
460423,589,584,1682,600,2042,1407,80
460423,304,295,0,132,953,726,55
480957,506,493,697,768,969,530,15
480957,316,304,323,0,632,339,14
480957,467,452,611,0,904,486,16
480957,321,264,0,492,486,340,61
480957,287,262,0,444,558,312,29
480957,663,631,0,468,1291,706,40
480957,704,670,125,1212,1484,835,47
480957,315,309,455,1020,681,368,10
480957,681,641,41,1080,1445,819,56
480957,431,413,380,0,880,479,25
480957,465,445,0,372,849,502,26
480957,482,442,0,264,913,520,47
480957,386,377,51,252,732,394,10
480957,361,312,4,564,722,440,64
480957,585,559,70,696,1086,691,40
480957,305,295,4,360,632,346,18
689296,351,349,180,0,887,714,26
689296,292,286,98,48,703,601,29
689296,277,273,85,84,677,567,31
689296,295,290,200,132,675,599,31
689296,286,282,287,84,692,579,24
689296,488,486,154,156,1193,1001,54
689296,669,655,155,552,1648,1450,101
689296,217,213,224,132,606,476,27
689296,520,509,309,624,1337,1128,81
689296,415,411,181,180,1021,872,41
689296,269,262,194,12,617,557,41
689296,271,265,29,132,646,568,36
689296,211,207,152,132,503,459,29
689296,357,351,205,60,883,748,46
689296,430,426,295,192,1057,928,52
689296,207,201,0,108,501,443,27
716887,500,489,331,0,1166,1031,70
716887,318,307,248,60,783,713,60
716887,467,450,115,144,1094,962,88
716887,316,306,109,216,748,669,49
716887,289,280,251,240,782,685,45
716887,663,642,162,156,1600,1362,104
716887,703,681,34,732,1808,1691,157
716887,318,310,290,252,886,776,69
716887,689,665,607,816,1877,1674,148
716887,432,426,253,288,1120,989,64
716887,465,456,266,12,1099,984,53
716887,482,471,36,192,1108,1005,84
716887,387,383,58,132,875,780,41
716887,363,354,208,12,867,769,66
716887,589,574,209,216,1507,1281,89
716887,304,293,366,144,700,662,56
850624,2,2,861,0,7,4,0
850624,2,2,469,0,5,4,0
850624,1,1,578,0,8,2,0
850624,3,3,1261,0,4,6,2
850624,1,1,692,384,2,2,0
850624,4,3,622,0,6,9,2
850624,1,1,764,0,2,2,0
850624,3,2,1302,612,4,7,2
850624,1,1,798,0,2,2,0
850624,3,3,853,12,6,8,1
850624,1,1,481,24,1,2,1
850624,1,1,409,0,2,2,0
850624,1,1,797,0,2,0,0
868171,503,499,277,0,1096,1021,30
868171,316,314,148,12,687,646,35
868171,463,459,176,72,1041,941,36
868171,323,321,115,60,748,663,25
868171,291,289,217,36,756,594,14
868171,664,662,253,72,1518,1339,39
868171,676,669,324,0,1547,1420,71
868171,318,313,349,0,792,671,33
868171,687,682,485,120,1666,1461,58
868171,433,429,341,96,980,897,34
868171,466,462,292,12,1012,956,38
868171,482,481,133,72,1024,973,44
868171,386,384,61,108,812,775,37
868171,362,360,234,0,816,734,29
868171,588,584,331,60,1297,1190,46
868171,304,302,280,60,659,614,21
122649,502,500,250,0,1581,1505,161
122649,319,315,108,168,953,957,103
122649,467,464,84,216,1621,1405,37
122649,320,320,55,144,961,960,101
122649,292,291,68,312,971,893,65
122649,663,662,111,264,2206,1990,23
122649,718,711,0,720,2313,2301,239
122649,320,319,31,456,1124,984,85
122649,688,684,526,504,2412,2112,120
122649,436,434,68,168,1351,1308,135
122649,466,466,352,0,1550,1409,43
122649,481,480,245,48,1418,1444,162
122649,388,388,247,0,1236,1163,31
122649,362,362,155,360,1299,1088,43
122649,588,579,738,0,1990,1823,99
122649,305,305,251,120,1059,922,38
559682,503,486,128,0,1344,1022,41
559682,320,318,239,0,847,656,12
559682,467,460,61,168,1320,957,35
559682,321,321,3,84,923,650,7
559682,291,289,52,228,823,611,19
559682,665,663,36,144,1910,1336,17
559682,717,702,315,456,2164,1710,95
559682,321,318,16,264,1005,719,27
559682,690,656,116,900,1963,1614,136
559682,437,428,120,36,1146,893,43
559682,465,452,264,0,1300,976,54
559682,482,481,66,84,1316,974,20
559682,388,388,69,0,1098,782,8
559682,363,362,50,192,1147,752,20
559682,588,544,577,0,1383,1326,177
559682,304,291,101,60,817,656,41
867042,503,486,452,0,1052,1012,80
867042,317,310,142,444,776,649,51
867042,466,449,349,444,1031,948,60
867042,319,312,42,444,670,651,47
867042,292,281,116,480,643,599,45
867042,665,641,294,852,1362,1345,119
867042,715,670,394,1020,1805,1619,135
867042,321,316,333,228,928,738,41
867042,684,669,621,456,1791,1564,105
867042,434,422,254,396,907,888,76
867042,462,451,763,0,1041,962,71
867042,481,449,415,384,932,978,113
867042,387,377,208,0,787,786,59
867042,360,354,179,636,889,776,60
867042,588,559,799,0,1499,1392,143
867042,300,286,230,216,714,624,35
867043,503,492,354,0,1025,1014,78
867043,317,307,148,264,683,649,34
867043,464,455,236,432,976,944,69
867043,321,314,129,240,714,655,42
867043,290,284,146,360,637,595,44
867043,666,658,336,396,1426,1345,86
867043,718,671,398,852,1614,1633,151
867043,320,302,142,396,746,738,81
867043,687,598,506,552,1448,1568,244
867043,435,429,316,192,923,890,57
867043,464,451,483,0,1055,966,64
867043,481,472,216,444,1004,974,66
867043,386,385,263,0,814,783,39
867043,362,355,535,108,859,780,66
867043,587,574,621,0,1572,1389,107
867043,305,250,98,228,588,650,122
232807,505,499,145,0,1611,1515,153
232807,316,307,7,288,896,950,121
232807,467,458,285,204,1427,1406,91
232807,323,314,705,0,964,969,110
232807,292,286,93,528,900,876,94
232807,665,654,137,252,2140,1996,108
232807,719,661,0,1164,2146,2311,297
232807,320,302,270,276,1026,985,127
232807,690,582,0,1584,1754,2099,355
232807,437,427,164,204,1261,1313,156
232807,468,446,939,0,1327,1405,131
232807,483,473,92,108,1429,1452,173
232807,387,379,66,0,1230,1160,61
232807,363,358,104,168,1297,1089,58
232807,587,566,453,156,2083,1793,135
232807,305,297,171,252,1086,921,49
232813,506,497,410,0,1584,1535,179
232813,319,316,215,60,1033,976,101
232813,467,462,315,240,1693,1440,71
232813,323,321,190,144,1002,978,112
232813,292,292,382,96,1212,882,58
232813,666,652,471,228,2200,2039,141
232813,720,698,0,792,2711,2399,235
232813,321,284,774,108,920,1029,152
232813,691,662,480,1080,2566,2282,219
232813,438,434,262,300,1450,1323,136
232813,469,466,449,0,1683,1428,83
232813,484,475,250,144,1534,1470,149
232813,388,375,78,120,1178,1164,67
232813,364,359,268,132,1416,1123,63
232813,588,586,464,288,2839,1958,96
232813,305,305,48,216,1141,954,50
246784,505,495,19,0,1193,717,71
246784,319,314,33,0,734,480,44
246784,463,453,31,12,1255,744,79
246784,320,311,2,96,668,451,37
246784,292,290,61,48,665,377,13
246784,663,642,9,0,1738,1060,140
246784,715,690,0,120,1812,1201,163
246784,320,315,14,84,865,570,59
246784,688,661,0,420,2197,1296,165
246784,436,427,143,36,1187,572,36
246784,466,459,37,0,1157,741,94
246784,483,467,23,48,1191,698,85
246784,388,380,0,24,959,524,49
246784,361,357,152,24,1031,413,8
246784,586,563,35,60,1201,1109,190
246784,305,294,0,24,787,531,82
483167,505,500,435,0,1135,1014,50
483167,318,317,60,60,757,640,22
483167,465,459,147,108,1119,935,36
483167,323,322,78,144,780,652,17
483167,292,290,315,132,727,591,15
483167,665,655,273,120,1594,1368,56
483167,697,674,276,588,1735,1539,109
483167,320,312,184,180,777,669,44
483167,689,676,695,816,1977,1558,79
483167,437,435,138,216,1047,892,36
483167,468,462,254,0,1073,948,47
483167,483,479,157,108,1115,972,56
483167,387,371,63,96,885,777,48
483167,363,357,284,72,927,751,37
483167,590,575,752,228,1470,1274,96
483167,302,298,221,216,758,639,35
483708,503,495,76,0,1469,765,18
483708,317,313,43,36,893,496,11
483708,466,465,77,48,1378,705,8
483708,322,312,13,60,826,497,19
483708,287,281,12,48,832,438,10
483708,660,655,64,60,2084,1000,13
483708,679,649,0,240,1790,993,53
483708,319,310,67,36,921,467,16
483708,683,633,84,144,2091,958,71
483708,435,431,127,60,1215,719,8
483708,463,458,95,0,1276,670,10
483708,484,468,0,60,1253,725,24
483708,385,376,2,24,1215,540,10
483708,361,343,0,60,1220,544,30
483708,587,577,92,48,1436,843,16
483708,304,300,3,60,865,444,4
697513,171,170,123,0,520,346,13
697513,129,129,137,0,325,259,5
697513,206,204,158,0,588,413,12
697513,159,155,103,0,365,319,13
697513,203,202,48,60,534,407,9
697513,267,267,382,0,713,537,11
697513,507,501,197,204,1276,1017,56
697513,211,207,117,36,576,427,16
697513,541,539,219,168,1707,1088,26
697513,192,189,62,48,497,394,20
697513,226,224,127,0,576,452,11
697513,178,177,303,0,458,358,13
697513,122,118,128,0,314,246,12
697513,285,281,195,0,913,570,21
697513,471,470,284,72,1216,948,34
697513,218,217,42,60,645,436,12
697531,505,499,348,0,1473,1516,171
697531,317,315,56,252,1001,958,116
697531,467,461,231,156,1443,1407,101
697531,323,320,46,204,953,969,106
697531,290,287,44,252,995,873,74
697531,663,653,31,168,1979,1995,167
697531,681,671,83,648,2250,2063,199
697531,320,313,281,192,985,966,122
697531,688,650,336,936,2140,2106,247
697531,436,433,249,384,1368,1310,136
697531,467,459,367,0,1422,1401,93
697531,482,478,277,0,1408,1450,183
697531,387,385,17,108,1217,1161,51
697531,360,357,206,84,1189,1085,60
697531,586,576,313,300,2000,1785,120
697531,305,304,183,156,1048,916,36
697534,24,23,0,0,60,72,12
697534,16,11,18,0,26,48,12
697534,8,8,13,0,31,24,2
697537,39,34,0,0,90,117,20
697537,22,20,1,0,48,66,15
697537,13,13,28,0,38,39,3
804093,430,325,336,0,600,573,120
804093,270,257,192,96,530,393,30
804093,416,362,388,264,771,514,67
804093,287,256,377,0,579,431,40
804093,241,211,445,144,455,322,35
804093,574,460,595,0,941,745,153
804093,610,405,0,2136,1192,770,233
804093,278,216,346,108,501,335,71
804093,557,389,1608,84,933,672,190
804093,360,316,0,0,685,551,62
804093,414,344,414,204,704,509,83
804093,449,424,468,0,878,597,32
804093,358,280,0,588,521,472,109
804093,244,193,5,0,533,273,53
804093,491,364,1075,0,760,577,147
804093,267,215,0,288,491,319,59
804094,499,429,79,0,808,720,93
804094,315,292,249,0,663,483,38
804094,461,408,418,216,873,616,71
804094,321,311,300,48,689,501,23
804094,292,260,309,24,552,465,50
804094,645,522,597,0,1178,866,156
804094,708,634,0,1332,1569,915,87
804094,311,264,310,48,639,395,58
804094,672,535,1260,132,1342,830,171
804094,430,231,0,336,512,704,255
804094,449,367,594,0,742,569,97
804094,482,460,317,36,929,692,39
804094,375,287,0,504,577,521,123
804094,352,282,8,516,693,412,76
804094,569,448,895,0,971,690,146
804094,291,200,0,444,462,359,99
804095,464,458,372,0,931,638,11
804095,302,300,149,0,722,469,3
804095,438,434,335,0,1066,607,6
804095,315,314,165,0,770,494,5
804095,278,277,74,36,674,387,10
804095,632,632,160,0,1551,873,2
804095,665,655,1410,0,1609,934,17
804095,294,289,183,0,744,386,6
804095,627,621,243,132,1619,835,13
804095,424,423,62,48,1042,662,5
804095,434,432,535,0,985,601,4
804095,430,430,172,0,961,596,3
804095,359,356,259,0,773,501,4
804095,343,338,154,24,879,372,6
804095,524,518,199,24,1223,734,12
804095,268,264,118,0,649,366,5
827731,503,454,396,0,1166,1044,138
827731,319,291,238,132,727,672,78
827731,467,385,254,564,1017,1013,163
827731,322,299,211,288,690,668,80
827731,292,272,121,480,859,648,49
827731,662,561,606,192,1381,1398,210
827731,684,630,217,1236,2118,1607,165
827731,315,284,751,552,881,708,85
827731,688,555,0,2784,1966,1916,301
827731,437,398,285,408,1053,928,88
827731,466,403,707,0,1010,980,137
827731,482,463,292,216,1108,987,87
827731,386,362,96,96,796,780,70
827731,364,349,286,216,1074,836,74
827731,586,538,257,528,2136,1572,150
827731,304,286,0,264,913,713,73
845042,493,490,271,0,1260,985,12
845042,257,257,55,0,677,518,10
845042,461,456,42,60,1207,928,28
845042,235,234,43,36,587,471,11
845042,155,155,5,36,416,310,6
845042,644,639,103,36,1631,1289,21
845042,672,665,220,252,1738,1348,60
845042,318,313,97,96,857,644,23
845042,685,658,144,324,1919,1382,107
845042,297,293,69,24,803,594,14
845042,462,456,156,0,1158,926,33
845042,480,478,12,60,1257,960,23
845042,384,383,46,36,982,768,18
845042,351,343,101,48,975,702,23
845042,575,563,152,180,1490,1168,50
845042,298,296,50,96,841,597,17
850338,238,232,83,0,393,300,7
850338,232,229,39,24,403,291,5
850338,314,310,159,0,546,383,7
850338,235,231,54,24,408,299,9
850338,240,236,32,24,428,273,5
850338,448,438,50,24,832,676,15
850338,590,577,329,72,1245,1057,30
850338,272,262,59,24,523,356,16
850338,649,627,87,120,1280,858,28
850338,289,281,62,0,482,336,11
850338,278,270,72,0,448,328,10
850338,228,220,29,12,343,265,9
850338,141,141,19,12,204,161,1
850338,348,346,653,0,816,659,13
850338,553,538,81,48,955,704,18
850338,245,243,26,36,415,297,4
848334,189,188,127,0,551,376,6
848334,247,247,83,0,1125,496,4
848334,196,195,203,0,570,397,8
848334,118,115,191,0,345,236,5
848334,439,437,6,0,1365,881,23
848334,203,202,61,0,714,406,4
848337,254,254,133,0,794,506,10
848337,124,124,65,0,348,249,6
848337,137,137,13,0,459,274,4
848337,353,351,185,0,933,706,16
848337,448,445,0,0,1286,896,19
848337,139,139,36,0,492,278,2
848337,196,193,262,0,548,392,12
848337,117,116,221,0,323,234,3
848337,184,182,115,0,606,369,4
848337,197,193,63,0,613,392,13
199060,295,287,3012,0,1130,1084,97
199060,303,220,594,444,805,1042,181
199060,290,289,2853,0,1659,1023,39
199060,1008,784,2244,4428,2318,3076,541
199060,695,674,0,9948,3104,2880,250
199060,615,464,0,6000,1992,2517,402
199060,433,428,211,0,2835,1588,85
199060,1030,683,6048,0,2312,3174,653
199060,359,258,1,3360,875,946,218
199060,535,266,7488,0,843,2071,437
199060,246,233,179,0,970,774,84
199080,290,193,0,2760,758,1410,212
199080,302,208,0,1296,757,1177,205
199080,288,286,2747,0,1662,1119,34
199080,977,592,0,6480,1704,3116,685
199080,674,617,0,3120,2853,2552,249
199080,586,403,0,6204,1633,2371,402
199080,433,378,0,1200,2500,2050,220
199080,1007,668,0,5760,2566,3508,650
199080,358,304,0,1440,973,911,164
199080,516,308,0,6624,944,1871,391
199080,224,207,1224,0,811,703,86
199279,315,312,257,0,1027,713,31
199279,322,320,55,84,1160,689,19
199279,289,289,1599,0,1220,747,18
199279,1564,1500,2422,696,5289,3999,315
199279,703,692,68,1044,2683,1809,99
199279,681,659,1328,2208,3371,2703,199
199279,434,431,721,0,1838,1061,35
199279,1665,1617,3021,0,6029,4291,269
199279,363,353,349,192,1068,752,55
199279,580,517,2903,432,2197,2187,262
199279,298,284,697,120,1370,942,75
199296,316,312,152,48,1071,769,53
199296,322,320,26,60,1144,802,64
199296,290,288,1133,0,1196,874,42
199296,1573,1464,1775,564,5270,4120,376
199296,683,670,148,1056,2657,1604,82
199296,688,608,2591,1980,2982,2828,301
199296,436,432,1111,0,1932,1215,69
199296,1666,1614,3042,0,6635,4309,256
199296,364,333,144,396,1313,831,85
199296,587,511,3546,300,2277,2605,298
199296,304,289,739,0,1414,986,78
256229,317,316,1105,864,5183,2029,60
256229,322,321,1036,480,4600,2277,64
256229,290,290,4781,0,7208,2942,32
256229,1580,1544,5664,4752,28496,13692,619
256229,704,695,4871,2640,10246,6006,252
256229,688,681,3048,4752,14236,9084,353
256229,435,433,6448,0,9680,3668,58
256229,1675,1650,11299,2112,30495,12703,413
256229,364,341,3546,1056,3817,1835,134
256229,591,576,4927,5808,10982,9299,364
256229,303,293,3685,1080,4537,3113,166
351097,61,61,563,0,163,129,5
351097,48,46,583,0,122,94,1
351097,192,192,779,0,620,433,12
351097,250,232,1550,0,640,496,26
351097,118,116,439,0,365,250,6
351097,123,117,323,0,501,258,9
351097,302,299,786,0,931,680,31
351097,257,242,310,0,742,526,28
351097,72,70,119,0,262,149,7
351097,176,168,0,0,537,357,21
351097,75,73,285,0,226,150,3
401541,231,230,176,504,717,591,25
401541,261,250,808,0,741,617,39
401541,279,279,781,0,1162,718,20
401541,1097,1072,2206,2400,3839,3144,237
401541,481,469,452,180,1572,1142,82
401541,632,626,1962,2400,3940,2403,106
401541,411,322,720,480,1592,1091,183
401541,1055,1038,2484,240,4170,2975,155
401541,255,254,198,480,811,538,25
401541,545,534,2222,240,2459,2059,155
401541,250,246,923,396,929,766,57
442893,314,300,211,336,1317,1106,88
442893,321,319,326,480,1780,1185,62
442893,289,283,745,0,1411,1089,74
442893,1422,1310,1650,504,4472,3996,434
442893,681,661,604,1800,2751,2301,178
442893,655,631,4652,1836,3841,3697,253
442893,438,430,1209,0,2416,1674,98
442893,1490,1430,3789,468,5215,4484,385
442893,362,352,988,240,2504,1116,50
442893,559,494,4108,288,2236,2638,289
442893,273,247,1484,156,1357,1172,94
689603,226,210,399,0,565,496,31
689603,246,228,43,168,752,601,37
689603,149,136,364,0,416,319,16
689603,1286,1021,3608,0,2417,2880,502
689603,426,360,0,792,915,972,160
689603,575,519,1589,1932,2416,2275,189
689603,230,220,442,0,685,543,34
689603,1354,1228,1693,312,3486,3253,411
689603,214,194,50,384,491,425,47
689603,502,474,1741,1488,1786,1663,172
689603,256,244,135,444,1964,814,53
690341,190,186,593,0,532,402,11
690341,172,171,879,0,485,356,4
690341,198,197,1,0,683,435,20
690341,315,312,258,0,1149,681,18
690341,190,184,17,0,451,379,23
690341,99,88,238,0,302,184,11
727120,317,305,252,0,852,656,45
727120,320,319,180,0,907,649,13
727120,287,287,177,0,952,595,7
727120,1571,1534,995,1248,4564,3180,123
727120,700,649,0,1080,1790,1436,136
727120,685,604,3,1860,2597,1458,174
727120,429,428,200,0,1482,876,11
727120,1656,1289,1158,1824,3843,3409,613
727120,361,335,0,420,1013,732,60
727120,581,363,889,1116,1138,1260,331
727120,302,266,275,468,1042,632,79
727121,319,313,496,0,1037,696,27
727121,321,319,57,48,978,681,19
727121,284,282,419,0,1057,616,18
727121,1571,1529,834,420,4718,3348,184
727121,682,662,125,972,2021,1431,85
727121,685,653,1357,1380,3903,1899,130
727121,433,413,167,60,1562,912,66
727121,1660,1612,2445,96,5304,3640,209
727121,361,348,221,204,1102,749,36
727121,583,555,1773,924,2213,1526,135
727121,299,288,370,48,1326,780,51
727122,318,314,350,0,881,669,33
727122,319,314,223,0,945,664,30
727122,289,289,428,0,876,604,11
727122,1569,1536,3102,0,4642,3201,151
727122,684,646,0,1068,1869,1438,128
727122,681,664,539,672,2632,1522,93
727122,432,429,466,0,1316,884,21
727122,1660,1627,3265,60,5164,3513,159
727122,362,355,260,144,1065,744,34
727122,581,553,1586,228,1905,1284,115
727122,303,298,1025,0,1075,639,30
727124,317,311,120,12,943,649,21
727124,320,318,74,12,863,656,21
727124,288,288,532,0,1034,605,8
727124,1567,1534,713,252,4608,3171,111
727124,680,670,314,252,2023,1439,49
727124,681,669,966,240,3038,1473,57
727124,435,431,276,0,1294,899,18
727124,1656,1626,1913,0,5268,3401,117
727124,360,350,188,72,1108,800,35
727124,581,561,804,0,2291,1233,60
727124,301,296,652,0,1181,626,27
727125,315,314,167,0,884,651,20
727125,319,317,149,48,904,644,16
727125,287,286,448,0,914,588,7
727125,1571,1553,2156,0,4538,3173,112
727125,701,685,570,264,2121,1468,51
727125,684,672,924,1176,2846,1420,54
727125,435,431,108,60,1354,893,18
727125,1655,1629,1432,72,5208,3373,108
727125,361,358,280,132,1054,737,30
727125,583,568,830,228,2153,1213,64
727125,302,295,251,60,1235,623,23
727126,5,4,228,0,15,8,0
727126,3,2,228,0,4,4,0
727126,42,23,330,0,82,79,13
727126,33,32,348,0,178,72,1
727126,12,8,1019,0,32,16,1
727126,1,0,540,0,0,0,0
727126,28,23,384,0,112,53,2
727126,6,4,389,0,14,8,0
727126,11,11,744,0,60,25,0
727126,5,4,205,0,20,8,0
727128,6,5,521,0,11,10,2
727128,5,4,862,0,7,9,2
727128,1,1,970,0,3,2,0
727128,22,15,2711,0,41,40,5
727128,17,17,1792,0,40,32,0
727128,9,8,3963,492,25,16,0
727128,3,2,10,0,8,4,0
727128,21,16,5677,0,39,37,5
727128,6,4,39,0,14,11,0
727128,8,6,3833,0,23,19,2
727128,5,4,698,0,23,8,0
729842,100,98,386,0,251,215,11
729842,94,78,0,72,175,183,32
729842,270,266,290,0,880,668,27
729842,844,779,148,732,2101,1797,217
729842,416,384,66,588,938,887,88
729842,506,424,0,696,1314,1244,206
729842,403,396,108,192,1543,1013,48
729842,429,409,1550,0,1144,945,91
729842,185,145,60,252,353,365,92
729842,489,407,1293,180,1176,1185,227
729842,208,173,0,228,418,460,104
729843,2,1,34,0,2,2,0
729843,5,4,49,0,14,6,0
729843,18,16,39,0,42,35,1
729843,25,17,182,0,36,45,6
729843,23,23,322,36,78,48,2
729843,15,14,703,0,48,34,1
729843,20,18,1252,0,54,36,0
729843,27,22,948,0,58,55,5
729843,11,9,57,0,22,18,0
729843,14,13,341,108,33,28,1
729843,7,5,84,0,13,15,2
729844,279,258,546,24,589,541,25
729844,270,253,906,0,568,542,33
729844,287,285,872,0,877,684,27
729844,493,340,1530,0,910,730,56
729844,617,569,947,1704,1532,1333,127
729844,76,47,1855,0,190,129,8
729844,430,426,428,48,3347,994,39
729844,587,439,1583,0,1112,932,52
729844,318,299,557,216,746,647,62
729844,66,40,1607,0,145,101,10
729844,52,34,596,0,105,86,9
822564,211,211,312,0,672,476,18
822564,202,200,237,0,659,445,11
822564,197,197,724,0,925,435,2
822564,325,318,194,0,831,660,27
822564,446,441,474,0,1558,932,30
822564,55,52,992,0,209,110,6
822564,312,308,680,0,1388,693,17
822564,410,407,1576,0,1196,842,27
822564,207,205,13,0,803,422,7
822564,41,40,979,0,147,82,1
822564,34,34,1012,0,97,68,1
822565,10,10,247,0,25,20,0
822565,15,15,82,0,50,30,0
822565,270,268,394,0,1326,583,8
822565,5,5,1049,0,11,9,0
822565,29,29,385,0,295,55,0
822565,3,3,578,0,13,4,0
822565,399,392,197,0,1763,894,39
822565,7,7,549,0,21,15,0
822565,13,13,377,0,51,25,0
822565,1,1,221,0,4,1,0
822567,274,273,521,0,785,590,22
822567,288,284,500,0,903,620,31
822567,198,181,578,0,729,481,20
822567,396,380,3150,0,1050,868,31
822567,696,693,313,0,7801,1512,20
822567,267,260,0,792,1194,902,38
822567,289,281,2024,0,803,639,29
822567,427,411,1009,0,1276,1019,52
822567,341,335,1246,0,1166,696,26
822567,358,351,1611,348,1351,1092,40
822567,135,134,1221,0,483,375,19
828278,288,197,0,564,481,653,162
828278,303,232,0,444,686,652,134
828278,288,285,1346,0,867,690,27
828278,970,718,0,2208,1398,1997,558
828278,670,540,0,1200,1398,1572,316
828278,535,477,0,888,1227,1197,211
828278,428,422,56,360,1193,964,43
828278,981,881,0,720,2223,2074,313
828278,349,253,0,492,593,709,178
828278,513,399,0,816,968,1091,250
828278,230,159,65,288,350,489,146
866765,301,301,166,0,680,626,15
866765,311,310,50,0,650,640,17
866765,283,283,211,0,1039,676,18
866765,1528,1513,516,48,3261,3166,137
866765,645,642,663,0,1671,1610,88
866765,654,630,753,144,1665,1715,133
866765,423,423,140,0,1297,873,13
