Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
868171,436,429,155,0,950,913,51
868171,433,426,186,108,940,912,57
868171,482,478,124,168,989,969,42
868171,384,378,98,120,765,772,34
868171,419,415,370,0,898,858,45
868171,584,578,704,0,1263,1209,67
868171,362,358,60,0,757,729,42
122649,497,495,70,0,1539,1490,183
122649,315,312,529,0,922,945,140
122649,453,445,218,0,1387,1359,132
122649,318,315,69,0,928,954,126
122649,292,289,274,0,1039,893,105
122649,676,673,264,0,2176,2028,120
122649,653,633,1433,0,2039,2111,437
122649,318,317,245,336,1052,991,127
122649,648,637,3,1152,2371,1983,189
122649,439,438,100,552,1341,1317,140
122649,435,427,350,0,1321,1309,136
122649,479,475,24,408,1368,1438,202
122649,387,387,170,384,1225,1160,32
122649,422,420,239,720,1388,1267,72
122649,589,581,980,0,2201,1799,130
122649,370,364,672,0,1253,1115,95
559682,499,482,183,0,1328,1005,76
559682,316,313,596,0,864,641,15
559682,453,437,104,0,1264,917,70
559682,319,317,73,0,887,642,16
559682,292,290,336,144,832,619,25
559682,678,659,180,0,1981,1366,82
559682,653,646,1515,624,2156,1546,94
559682,318,313,330,204,1045,684,27
559682,648,640,1111,636,2218,1410,63
559682,439,431,0,204,1192,887,48
559682,434,413,231,0,1215,894,94
559682,481,462,0,204,1307,965,67
559682,388,384,0,216,1116,778,20
559682,422,418,82,504,1275,872,27
559682,589,579,761,0,1756,1257,77
559682,370,363,299,24,1128,771,39
867042,497,474,521,0,978,993,82
867042,315,301,279,0,669,658,68
867042,451,437,516,0,1004,923,55
867042,318,311,335,0,659,654,53
867042,287,270,294,0,733,635,65
867042,676,646,616,0,1522,1404,115
867042,612,552,1647,1908,1322,1401,259
867042,316,304,533,0,933,785,53
867042,645,626,926,540,1901,1524,91
867042,435,419,398,0,919,900,77
867042,434,421,516,0,1088,946,55
867042,480,464,418,276,1029,984,70
867042,385,375,379,240,799,790,64
867042,416,383,1378,324,950,898,75
867042,586,577,1384,0,1853,1457,67
867042,338,96,1032,36,246,437,229
867043,497,481,559,0,976,997,80
867043,315,311,315,0,706,656,28
867043,452,434,532,0,1000,921,61
867043,319,314,352,0,727,654,25
867043,292,288,234,0,761,654,51
867043,676,656,817,0,1591,1402,74
867043,606,578,1663,72,1520,1383,84
867043,316,296,518,0,2013,778,70
867043,646,628,1015,528,1923,1528,86
867043,435,420,411,0,932,900,70
867043,435,429,661,0,1127,949,42
867043,480,464,476,216,1017,982,77
867043,385,378,456,204,828,792,37
867043,416,385,1337,336,963,898,67
867043,589,574,1470,0,1834,1462,84
867043,366,339,70,204,943,770,51
232807,500,497,614,0,1579,1500,188
232807,315,314,349,0,1001,950,98
232807,453,440,492,0,1414,1364,151
232807,321,319,71,0,1008,963,107
232807,292,254,288,408,682,876,296
232807,677,660,1188,0,2011,2034,267
232807,652,630,1088,1128,2106,2095,332
232807,318,315,1166,0,1068,972,103
232807,649,619,0,2136,2047,1969,310
232807,439,436,542,0,1368,1316,132
232807,436,433,36,216,1463,1307,71
232807,483,476,762,0,1462,1449,192
232807,387,386,0,324,1327,1160,56
232807,422,419,754,1056,1332,1267,89
232807,589,585,2316,0,2168,1784,81
232807,372,367,695,216,1264,1119,73
232813,500,491,234,348,1738,1519,196
232813,316,313,240,0,1036,967,124
232813,453,451,199,384,1723,1395,73
232813,321,318,415,0,1035,972,109
232813,292,290,219,0,1143,896,90
232813,678,672,695,0,2418,2076,144
232813,654,642,2534,0,2758,2224,285
232813,318,311,405,252,1341,1030,121
232813,649,639,832,396,3053,2090,151
232813,439,435,2,528,1343,1324,162
232813,436,436,460,0,1636,1335,81
232813,484,483,652,0,1644,1463,154
232813,388,388,72,336,1300,1167,50
232813,422,414,896,612,1561,1316,115
232813,589,587,2010,0,3439,1948,64
232813,372,370,810,0,1641,1159,76
246784,500,470,157,0,1109,508,34
246784,315,294,119,0,630,319,22
246784,449,389,188,96,1031,454,62
246784,318,301,2,84,614,323,17
246784,292,284,216,0,590,298,10
246784,675,653,0,108,1706,690,25
246784,647,619,235,156,1500,688,34
246784,318,292,192,72,756,335,29
246784,645,610,90,216,1839,667,43
246784,437,420,207,0,1074,441,17
246784,434,425,58,0,983,435,9
246784,483,462,73,24,1083,490,21
246784,388,379,0,168,968,391,9
246784,421,406,123,0,1050,426,15
246784,587,556,290,0,1073,608,34
246784,371,361,92,0,953,379,12
483165,185,119,45,0,305,385,182
483167,500,493,1,384,1142,1009,62
483167,316,298,153,132,674,635,86
483167,451,434,203,144,1029,908,109
483167,320,317,0,156,781,644,29
483167,292,236,192,696,468,603,208
483167,678,647,672,0,1530,1395,163
483167,631,619,512,372,1653,1380,145
483167,317,310,4,456,808,651,49
483167,652,632,248,1368,1951,1420,111
483167,438,435,283,0,1048,891,32
483167,435,415,198,108,1007,880,95
483167,484,475,235,348,1125,974,59
483167,386,373,197,168,903,777,57
483167,422,409,583,504,1055,875,83
483167,591,580,2017,0,1600,1243,94
483167,371,363,774,0,938,782,58
483708,499,492,0,108,1563,819,26
483708,312,302,96,0,957,522,37
483708,453,444,0,72,1420,733,34
483708,321,315,0,84,920,535,20
483708,291,289,36,0,866,470,8
483708,675,657,84,0,2239,1109,56
483708,616,603,65,264,1823,919,33
483708,318,305,72,96,996,471,24
483708,646,630,0,312,2168,891,36
483708,436,434,144,132,1328,769,15
483708,434,416,133,84,1267,676,43
483708,483,475,9,180,1349,770,27
483708,386,380,1,60,1301,618,20
483708,421,417,37,156,1468,652,16
483708,590,580,216,0,1505,823,16
483708,371,359,48,0,1137,566,35
697513,200,197,86,24,644,411,20
697513,138,137,104,0,331,277,10
697513,210,207,88,36,572,423,18
697513,175,173,62,0,409,353,16
697513,218,215,127,0,545,439,21
697513,290,287,289,0,789,589,18
697513,494,486,420,288,1257,1003,59
697513,215,202,0,192,548,438,52
697513,515,509,271,0,1729,1034,53
697513,206,203,126,0,563,421,17
697513,226,221,145,48,554,454,31
697513,202,201,60,48,614,409,18
697513,136,133,279,0,381,274,12
697513,321,318,258,72,938,646,29
697513,477,472,436,0,1187,958,45
697513,264,262,102,0,758,530,21
697531,499,499,31,552,1539,1497,195
697531,314,312,142,0,1069,944,112
697531,453,453,38,324,1638,1369,63
697531,321,320,217,144,960,964,129
697531,290,266,48,624,833,871,223
697531,676,668,372,0,2248,2032,164
697531,617,614,1410,0,2473,1874,163
697531,317,316,101,72,1160,963,97
697531,647,643,250,636,2994,1959,95
697531,439,431,0,360,1407,1321,169
697531,434,432,100,96,1408,1309,61
697531,484,480,492,0,1538,1456,188
697531,387,385,0,288,1274,1161,53
697531,420,415,196,264,1507,1267,86
697531,587,584,1229,0,2548,1784,63
697531,372,367,504,0,1390,1121,87
697534,104,102,0,0,310,312,35
697534,102,84,22,0,203,303,114
697534,41,41,13,0,127,124,13
697537,117,106,0,0,321,352,85
697537,64,61,5,0,154,192,58
697537,102,100,27,0,305,307,43
730264,19,19,3,0,72,40,3
730264,11,10,21,0,33,28,3
730264,4,4,3002,0,16,8,0
730264,10,10,61,0,34,20,0
804092,119,32,306,0,60,126,94
804092,119,119,57,0,257,124,0
804092,125,125,0,0,259,132,0
804092,155,153,48,0,337,188,2
804092,53,52,45,0,123,57,1
804092,81,80,85,0,171,91,1
804092,68,68,421,0,144,68,0
804092,36,36,89,0,66,36,0
804092,103,103,58,0,246,110,1
804092,74,73,409,0,203,77,1
804092,66,65,149,0,157,68,1
804093,415,184,511,516,231,742,533
804093,288,233,0,516,455,534,185
804093,410,318,0,1824,606,771,312
804093,302,242,0,540,479,554,208
804093,270,180,0,1392,390,479,226
804093,607,466,0,1188,904,1116,459
804093,608,473,0,1140,1344,1137,373
804093,294,209,0,852,434,543,240
804093,590,416,0,1284,939,1059,452
804093,391,279,0,1152,545,720,319
804093,395,282,0,684,496,744,356
804093,463,411,0,384,837,886,184
804093,345,250,0,1740,387,669,339
804093,362,313,0,792,766,670,156
804093,542,370,0,3588,768,990,452
804093,332,243,0,780,467,628,274
804094,465,199,491,864,250,928,697
804094,302,214,0,888,408,602,279
804094,422,307,0,2436,598,844,388
804094,312,185,0,864,372,624,346
804094,284,140,0,1872,263,568,356
804094,641,478,0,984,959,1282,521
804094,640,496,0,1524,1479,1283,409
804094,309,203,0,1212,478,619,288
804094,631,513,0,1560,1226,1262,339
804094,427,294,0,1104,558,856,396
804094,399,253,0,876,466,796,435
804094,476,406,0,492,765,952,248
804094,357,271,0,0,463,713,315
804094,404,292,10,1200,667,807,303
804094,570,385,0,2004,817,1141,521
804094,353,233,0,804,508,705,337
804095,440,224,1200,0,276,878,615
804095,298,297,254,0,711,594,8
804095,421,419,34,492,981,841,12
804095,313,313,157,0,731,626,3
804095,279,278,82,0,663,559,11
804095,644,629,288,0,1490,1289,78
804095,599,599,666,1176,1449,1198,17
804095,289,285,19,288,679,579,18
804095,589,576,400,0,1421,1177,49
804095,429,417,239,0,1009,840,18
804095,401,340,673,516,671,802,222
804095,431,431,345,0,954,862,13
804095,360,359,396,0,750,720,11
804095,402,394,137,120,969,798,30
804095,524,520,330,0,1225,1056,25
804095,327,298,204,132,654,655,107
807138,31,31,11,0,96,47,0
807138,9,9,48,0,23,10,0
827731,497,488,48,1068,1191,1026,67
827731,315,269,1088,0,606,676,180
827731,452,442,696,228,1239,957,67
827731,320,305,336,180,748,662,79
827731,292,224,1070,0,679,653,224
827731,675,662,584,768,1708,1443,96
827731,618,602,2683,1896,1772,1473,170
827731,312,306,423,384,1004,762,64
827731,646,632,1555,1392,2068,1685,195
827731,438,430,572,252,1237,930,74
827731,435,427,789,0,1127,917,70
827731,481,475,373,444,1188,989,66
827731,385,375,250,216,886,785,58
827731,422,404,717,708,1115,975,134
827731,587,572,1921,2160,1816,1493,171
827731,371,363,1024,0,1090,818,65
845042,487,484,19,144,1155,972,24
845042,254,253,74,0,649,508,19
845042,450,449,77,72,1127,900,20
845042,236,235,40,0,541,470,13
845042,155,155,50,0,385,308,6
845042,656,646,120,0,1569,1314,77
845042,606,600,291,168,1478,1214,62
845042,315,312,87,24,854,641,22
845042,641,634,197,252,1890,1291,46
845042,293,292,37,48,783,586,12
845042,430,427,136,0,1026,861,32
845042,481,481,74,72,1215,962,19
845042,386,384,77,60,885,772,28
845042,410,400,434,0,1013,811,43
845042,576,568,420,0,1467,1166,75
845042,364,356,112,144,1008,729,38
850338,233,222,38,24,323,288,13
850338,232,226,49,0,374,284,8
850338,298,283,201,0,424,349,16
850338,236,232,20,60,376,295,5
850338,244,236,48,0,402,274,10
850338,460,449,172,0,782,690,28
850338,549,542,419,0,1091,988,32
850338,271,258,72,0,470,351,20
850338,611,585,502,0,1043,792,38
850338,289,284,73,0,452,330,6
850338,262,255,64,0,386,309,8
850338,229,217,72,0,335,265,14
850338,142,138,1,72,201,162,5
850338,387,382,838,0,798,713,18
850338,556,534,351,0,862,700,27
850338,295,285,105,0,465,360,15
848334,231,230,56,0,699,462,16
848334,213,210,18,0,551,424,12
848334,288,279,0,0,765,576,34
848334,221,219,182,0,577,440,11
848334,224,223,40,0,593,448,9
848334,426,424,49,0,1138,852,26
848334,548,539,9,132,1724,1104,34
848334,228,224,73,0,661,459,18
848334,536,529,322,0,1803,1065,30
848334,281,280,119,0,1060,562,3
848334,254,252,107,0,710,508,14
848334,226,226,238,0,677,452,12
848334,138,134,165,0,404,274,10
848334,357,355,31,0,989,714,8
848334,505,495,359,0,1464,1016,76
848334,272,256,99,0,822,542,50
848337,216,208,54,0,667,432,21
848337,181,178,22,0,505,360,10
848337,288,286,139,0,815,576,11
848337,155,152,88,0,412,310,9
848337,155,155,30,0,411,310,5
848337,411,409,207,0,1082,820,19
848337,494,485,0,168,1320,986,36
848337,226,221,58,0,671,452,21
848337,523,506,245,0,1640,1033,55
848337,155,154,34,0,490,310,5
848337,256,254,79,0,720,511,11
848337,226,223,304,0,613,452,11
848337,136,134,249,0,389,270,3
848337,258,255,99,0,784,513,7
848337,501,497,54,0,1460,1004,24
848337,269,237,168,0,701,529,73
199060,278,223,0,0,734,602,176
199060,288,272,0,0,902,605,74
199060,290,276,2533,0,1152,752,85
199060,266,210,0,0,759,550,134
199060,598,343,0,0,882,1419,749
199060,156,146,245,0,687,344,40
199060,435,404,1343,0,2272,993,148
199060,335,251,0,0,1278,691,211
199060,415,382,0,0,1029,911,181
199060,131,115,331,0,372,285,63
199060,57,56,604,0,244,128,4
199080,274,256,111,0,939,612,84
199080,274,267,142,0,1035,549,23
199080,287,265,2441,0,1072,759,132
199080,276,248,315,0,1013,534,39
199080,577,561,431,0,1657,1232,104
199080,174,161,1004,0,710,371,48
199080,435,406,2423,0,2643,1139,195
199080,366,330,1932,0,2193,776,97
199080,411,375,2,0,1022,829,127
199080,135,126,204,0,497,280,38
199080,62,58,1429,0,237,129,12
199279,313,305,577,180,1030,634,32
199279,319,318,96,180,1067,639,12
199279,291,287,703,0,1054,716,69
199279,1527,1455,776,1236,4502,3075,340
199279,639,616,561,696,2021,1399,127
199279,637,611,1510,1692,2523,1301,118
199279,436,428,1193,0,1558,969,95
199279,1636,1588,515,2424,5569,3315,236
199279,422,405,1157,0,1268,857,66
199279,572,519,1195,936,1812,1194,212
199279,356,342,387,360,1316,724,70
199296,313,307,11,180,1206,630,23
199296,320,317,212,60,1188,641,19
199296,290,285,486,0,1054,889,144
199296,1522,1455,1059,1740,4681,3095,339
199296,626,608,560,540,2239,1327,126
199296,641,615,2371,0,2405,1372,139
199296,438,429,1008,0,1638,1048,103
199296,1629,1570,1434,2004,6002,3314,285
199296,418,411,786,0,1470,842,24
199296,578,510,423,1980,1801,1263,262
199296,356,343,294,216,1101,741,69
351097,52,52,177,36,185,114,5
351097,54,53,145,24,148,111,4
351097,277,272,983,0,816,607,41
351097,185,165,571,708,517,368,32
351097,115,113,511,0,442,264,10
351097,144,133,314,852,772,317,40
351097,418,408,1238,0,1250,904,60
351097,205,186,1145,48,648,423,44
351097,82,81,258,0,461,183,1
351097,108,104,766,0,325,227,17
351097,68,68,523,0,204,138,5
401541,137,136,116,0,485,274,3
401541,165,164,88,0,600,328,0
401541,274,271,2089,0,1157,638,49
401541,335,334,554,408,1219,695,15
401541,268,268,354,0,1458,540,1
401541,417,408,859,480,2236,927,67
401541,693,687,961,0,2740,1381,10
401541,206,204,789,0,615,412,6
401541,193,193,202,0,765,386,1
401541,130,129,268,0,486,258,0
442893,312,309,402,264,1078,677,43
442893,320,310,794,60,1300,663,30
442893,292,277,1847,0,1093,766,113
442893,1440,1398,1400,1224,4950,2922,119
442893,617,603,1611,1488,2352,1432,85
442893,626,618,4004,1284,3038,1310,50
442893,439,421,1262,2052,1899,1043,127
442893,1555,1482,2289,1512,4830,3143,222
442893,423,411,1396,0,2151,962,39
442893,567,556,2655,876,2955,1176,49
442893,345,337,1139,0,1457,708,22
689603,30,15,41,0,54,38,6
689603,25,14,1183,0,41,29,0
689603,24,17,411,0,148,34,0
689603,124,82,1825,0,313,179,8
689603,94,80,128,0,336,172,8
689603,45,35,1497,0,192,80,6
689603,33,20,483,0,85,52,5
689603,79,45,2209,0,206,98,7
689603,45,33,137,0,130,68,1
689603,50,43,1309,0,290,98,1
689603,25,23,462,0,102,48,0
690341,179,171,424,0,484,361,21
690341,183,174,718,0,509,370,22
690341,287,285,460,0,949,579,19
690341,226,158,865,0,492,331,20
690341,413,384,247,1344,1093,831,77
690341,94,49,1064,324,234,101,4
690341,430,426,659,0,1548,869,29
690341,269,212,906,120,775,438,23
690341,304,279,936,0,736,608,53
690341,70,54,1409,0,192,109,5
690341,48,34,709,0,93,68,1
727120,314,298,0,108,947,628,40
727120,320,309,0,120,939,642,36
727120,291,289,325,0,884,584,11
727120,1524,1218,833,1020,3648,3050,790
727120,639,590,343,564,1622,1286,146
727120,639,601,707,888,2418,1294,106
727120,436,433,386,0,1446,877,15
727120,1636,1541,0,972,4708,3291,265
727120,420,399,628,0,1215,842,58
727120,574,514,310,600,1523,1152,222
727120,356,302,120,168,1063,712,138
727121,315,296,115,72,953,635,60
727121,320,309,95,156,1017,642,28
727121,291,288,261,0,993,599,27
727121,1525,1285,1084,732,3939,3060,682
727121,624,572,649,504,1807,1271,186
727121,636,604,1342,276,3477,1307,103
727121,437,435,721,0,1643,883,18
727121,1636,1556,453,1356,5135,3289,300
727121,417,406,391,0,1214,839,39
727121,573,530,173,1236,1896,1150,166
727121,355,323,396,0,1390,726,101
727122,315,305,89,180,875,633,41
727122,318,308,158,132,979,637,32
727122,292,289,627,0,833,602,27
727122,1524,1307,745,1812,4179,3052,609
727122,622,605,126,576,1722,1264,76
727122,638,617,618,1128,2386,1287,84
727122,437,429,1014,0,1368,881,43
727122,1637,1581,125,1332,5101,3300,229
727122,418,408,496,0,1137,844,41
727122,574,552,87,804,2020,1159,73
727122,352,331,98,228,1096,710,86
727124,314,306,38,96,908,628,27
727124,318,311,7,108,895,637,26
727124,292,290,993,0,885,593,13
727124,1518,1303,664,516,4005,3038,556
727124,619,606,228,480,1873,1243,41
727124,633,602,507,720,2313,1271,105
727124,437,435,869,0,1250,878,16
727124,1633,1585,47,852,5052,3270,163
727124,419,408,391,0,1137,840,38
727124,569,554,381,444,1868,1146,65
727124,353,321,0,420,1165,708,87
727125,314,301,21,96,831,628,38
727125,319,312,26,132,949,639,22
727125,292,290,936,0,905,592,18
727125,1519,1253,670,1440,3830,3040,704
727125,638,616,674,528,1981,1295,78
727125,635,568,347,672,2473,1275,158
727125,439,433,212,0,1420,885,22
727125,1640,1586,0,768,4927,3284,205
727125,418,407,838,0,1212,837,38
727125,573,552,450,336,2123,1147,72
727125,352,312,328,0,1156,704,98
727126,16,13,228,0,38,26,0
727126,12,7,228,0,26,14,0
727126,1,0,2405,0,0,0,0
727126,95,59,393,0,205,180,60
727126,72,70,348,0,436,152,5
727126,53,46,1019,0,237,93,3
727126,1,0,685,0,0,0,0
727126,91,82,1204,0,332,172,4
727126,31,28,797,0,155,59,2
727126,57,55,810,0,292,124,5
727126,23,20,205,0,81,48,4
727128,14,12,415,0,33,25,2
727128,19,16,431,336,32,33,2
727128,2,1,1002,0,3,2,0
727128,70,49,1946,1032,132,128,29
727128,39,39,1440,372,110,76,0
727128,37,32,2850,1116,100,72,3
727128,4,3,12,0,12,6,0
727128,54,40,4221,864,104,93,17
727128,27,25,335,0,99,53,0
727128,51,44,3183,1332,187,109,18
727128,23,21,1043,0,72,47,3
729842,14,13,155,0,35,26,0
729842,13,9,141,0,22,18,0
729842,268,265,895,0,849,589,25
729842,74,61,1598,0,182,136,15
729842,79,77,315,0,217,157,3
729842,39,34,654,0,100,87,16
729842,406,393,1831,0,1228,840,76
729842,36,24,3534,0,68,67,20
729842,34,29,89,0,109,63,4
729842,53,51,549,0,178,110,9
729842,25,25,55,0,80,51,0
729843,17,11,45,0,37,24,3
729843,12,8,49,0,24,14,0
729843,59,53,39,0,153,109,3
729843,66,54,182,0,127,122,17
729843,51,50,322,0,155,105,2
729843,59,55,703,0,205,130,15
729843,60,58,1237,0,171,116,0
729843,82,71,948,0,198,161,19
729843,34,31,57,0,87,62,0
729843,58,56,281,0,168,119,8
729843,34,30,84,0,82,69,9
729844,228,150,150,108,333,328,43
729844,245,169,175,96,378,362,33
729844,288,282,958,0,888,637,39
729844,526,176,979,228,548,362,18
729844,488,195,401,984,733,870,536
729844,161,75,764,216,268,161,9
729844,435,421,1613,0,1248,911,81
729844,542,199,2751,0,566,414,22
729844,305,193,327,204,572,521,147
729844,148,78,814,120,282,167,12
729844,99,42,277,0,148,104,12
822564,283,281,138,72,885,567,9
822564,283,282,165,84,885,566,4
822564,289,286,929,0,1483,602,10
822564,376,375,248,0,993,753,7
822564,568,561,8,228,1991,1143,29
822564,124,121,2027,0,463,248,7
822564,432,424,1017,0,1835,870,24
822564,428,425,523,0,1270,856,15
822564,389,388,277,0,1487,779,7
822564,122,122,590,0,354,245,3
822564,79,79,1066,0,216,158,1
822565,81,78,240,0,204,162,6
822565,77,76,82,0,236,152,1
822565,280,278,383,0,1464,565,2
822565,30,30,1083,0,77,57,0
822565,141,141,664,0,1662,264,0
822565,9,9,582,0,44,14,0
822565,412,402,150,0,1882,804,7
822565,40,39,961,0,110,79,0
822565,108,108,173,0,462,212,1
822565,4,4,1399,0,20,7,0
822565,5,5,221,0,13,8,0
822567,271,264,0,84,746,544,21
822567,283,280,413,0,885,564,7
822567,208,164,286,0,627,386,13
822567,93,93,1029,0,288,181,3
822567,579,566,518,0,7509,1138,28
822567,27,25,559,0,140,41,3
822567,287,253,154,0,608,521,14
822567,164,163,745,0,463,325,7
822567,389,384,95,204,1340,745,16
822567,19,18,426,0,84,34,2
822567,13,13,198,0,62,20,0
866765,304,303,160,72,649,606,4
866765,315,314,154,36,639,628,2
866765,287,286,470,0,1056,580,4
866765,1525,1513,889,456,3077,3040,56
866765,588,582,725,168,1308,1180,19
866765,638,627,1006,312,1369,1273,24
866765,430,429,419,0,1296,865,4
866765,1645,1634,1268,600,3347,3281,44
866765,413,404,90,0,917,816,6
866765,579,575,277,276,1224,1167,40
