Basis,Aim Store Count,Instock Store Count,Balance On Hand,Balance On Order,Store Balance On Hand,Target Inventory Level,Need for Target Inventory Level
957603,405,397,82,588,1124,1036,68
957606,397,392,609,0,766,818,71
957606,382,356,0,408,645,832,145
957606,450,444,128,360,888,930,67
957606,481,402,0,768,692,1028,232
957606,304,292,3,624,664,687,93
957606,639,631,50,576,1286,1329,84
957606,790,737,0,1776,1674,1946,284
957606,323,317,175,384,702,725,61
957606,652,639,317,1032,1542,1502,114
957606,368,360,82,600,708,778,76
957606,476,466,95,432,963,1010,74
957606,508,499,0,672,953,1035,89
957606,449,439,0,408,847,916,81
957606,341,332,0,552,698,710,56
957606,603,594,319,528,1313,1348,106
957606,411,404,225,480,870,888,66
957608,180,174,398,0,388,380,20
957608,193,188,279,0,475,428,22
957608,283,278,333,48,693,591,25
957608,232,228,259,84,542,508,31
957608,208,206,394,120,538,481,25
957608,345,337,410,24,764,699,34
957608,567,554,1150,0,1980,1689,82
957608,181,178,703,72,567,475,18
957608,422,411,1105,108,1265,1118,65
957608,194,189,307,72,450,406,26
957608,291,285,482,36,753,720,51
957608,247,239,189,60,509,500,33
957608,218,213,157,48,466,445,24
957608,242,235,470,36,593,532,30
957608,402,392,467,156,1005,890,45
957608,260,253,422,12,616,573,33
957609,184,182,532,0,461,385,14
957609,186,185,368,36,594,440,11
957609,286,284,726,0,808,606,9
957609,230,226,333,60,697,520,17
957609,185,182,602,48,600,445,11
957609,353,352,851,0,1011,763,13
957609,569,557,1357,180,1945,1583,63
957609,187,184,345,192,528,415,21
957609,434,429,670,288,1481,1049,29
957609,195,192,825,0,668,470,12
957609,296,291,634,0,844,640,17
957609,254,251,510,48,624,527,15
957609,222,222,389,0,546,464,8
957609,249,243,568,36,651,541,19
957609,405,404,780,216,1369,966,19
957609,260,258,662,0,761,591,16
972687,0,0,0,1512,276,803,311
972687,0,0,128,1584,146,792,348
972687,0,0,0,1512,466,911,326
972687,0,0,0,1584,237,995,417
972687,0,0,0,2160,348,666,217
972687,0,0,0,2592,431,1318,529
972687,0,0,0,5040,366,1924,707
972687,0,0,0,1800,516,721,184
972687,0,0,0,3888,363,1440,572
972687,0,0,0,2160,406,776,258
972687,0,0,0,2304,244,977,418
972687,0,0,0,1728,299,1029,412
972687,0,0,0,1512,289,904,358
972687,0,0,228,2016,89,729,323
972687,0,0,0,3960,257,1411,557
972687,0,0,0,2304,196,882,353
559682,398,397,124,0,985,796,21
559682,383,377,338,0,876,783,46
559682,450,444,135,60,1093,902,30
559682,478,475,175,0,1186,971,33
559682,308,304,236,240,771,652,44
559682,642,627,0,144,1594,1299,55
559682,790,764,846,420,1964,1642,117
559682,324,315,173,168,844,672,39
559682,651,635,567,504,1627,1378,107
559682,370,366,58,108,872,740,36
559682,474,465,115,288,1141,972,45
559682,508,504,51,96,1239,1016,39
559682,449,445,50,72,1082,899,31
559682,340,331,86,216,807,693,55
559682,605,581,586,756,1452,1264,116
559682,410,393,124,432,978,829,63
867042,398,392,206,120,1001,796,43
867042,382,353,3,540,878,781,112
867042,450,440,55,180,1171,901,55
867042,478,472,291,264,1173,971,57
867042,308,301,105,288,780,620,51
867042,642,628,67,396,1568,1297,96
867042,790,758,419,912,1936,1600,142
867042,323,293,0,396,664,656,121
867042,651,635,440,516,1681,1343,113
867042,369,362,33,228,848,741,74
867042,473,464,55,372,1139,951,67
867042,508,501,46,576,1140,1018,84
867042,449,445,67,228,1111,898,47
867042,341,332,110,276,816,690,64
867042,605,589,416,648,1468,1261,110
867042,411,401,101,324,1011,825,59
867043,398,394,11,240,939,800,47
867043,383,373,119,384,921,788,52
867043,450,438,74,312,1051,902,74
867043,481,473,166,264,1130,980,63
867043,308,303,180,240,743,638,56
867043,642,637,5,384,1525,1298,60
867043,791,767,446,996,1978,1643,133
867043,324,316,79,612,800,702,62
867043,651,630,700,960,1827,1407,126
867043,369,360,27,264,824,739,63
867043,474,467,56,660,1132,983,63
867043,508,498,0,528,1154,1016,81
867043,449,444,105,168,1069,898,35
867043,341,334,86,312,837,701,49
867043,607,591,363,1008,1564,1297,110
867043,411,403,23,432,1050,836,47
908126,398,374,0,264,905,801,99
908126,382,372,41,180,827,778,62
908126,450,422,0,120,964,905,84
908126,478,439,0,420,923,972,132
908126,308,293,0,120,673,620,65
908126,642,600,0,348,1279,1296,165
908126,789,730,0,672,1932,1597,184
908126,323,275,0,360,654,659,117
908126,651,580,360,480,1414,1344,222
908126,370,346,1,180,682,741,96
908126,473,462,38,324,1079,954,87
908126,508,497,0,312,1145,1016,83
908126,449,434,58,108,1004,898,64
908126,340,315,1,216,758,689,83
908126,604,538,218,708,1299,1260,182
908126,411,388,36,324,952,824,89
216549,0,0,0,0,430,798,274
216549,0,0,0,0,301,780,300
216549,0,0,8,0,302,902,374
216549,0,0,1,0,308,969,392
216549,0,0,0,0,169,619,260
216549,0,0,0,0,534,1292,504
216549,0,0,24,0,271,1529,692
216549,0,0,108,0,215,676,273
216549,0,0,69,0,317,1421,580
216549,0,0,65,0,221,736,307
216549,0,0,0,0,262,953,410
216549,0,0,3,0,448,1017,389
216549,0,0,96,0,392,895,343
216549,0,0,0,0,103,702,310
216549,0,0,0,0,192,1396,573
216549,0,0,0,0,194,832,361
232807,399,398,282,108,1188,1197,129
232807,383,381,201,240,1196,1156,119
232807,450,448,105,756,1562,1353,42
232807,480,473,283,144,1492,1441,121
232807,308,307,466,0,976,925,90
232807,642,641,505,348,2204,1930,56
232807,792,777,2083,660,2865,2564,225
232807,323,317,370,0,1040,987,108
232807,653,647,1117,1080,2497,2056,122
232807,369,367,349,48,1113,1108,134
232807,474,470,499,384,1616,1435,69
232807,506,503,493,0,1515,1520,178
232807,448,446,314,108,1462,1344,54
232807,339,336,334,36,1189,1021,31
232807,603,595,1035,1044,2435,1911,100
232807,411,407,773,480,1430,1244,71
232813,399,397,997,420,1426,1600,187
232813,383,382,575,564,1416,1549,166
232813,450,445,0,1416,1473,1811,275
232813,480,476,522,1080,1805,1922,189
232813,308,307,798,492,1837,1254,130
232813,641,636,1343,696,2312,2588,335
232813,792,776,3061,2256,2899,3260,365
232813,323,313,1246,1380,1214,1389,164
232813,653,639,808,2496,2283,2707,346
232813,369,365,655,1020,1278,1480,193
232813,475,451,1234,684,1598,1924,281
232813,506,500,1630,1392,1829,2029,239
232813,448,447,824,408,1587,1797,245
232813,339,337,176,1272,1308,1381,92
232813,603,590,1487,2184,2289,2559,310
232813,411,406,761,984,1422,1668,216
276485,0,0,24,0,384,799,272
276485,0,0,0,0,369,770,278
276485,0,0,0,0,280,901,378
276485,0,0,0,0,411,964,358
276485,0,0,0,0,106,614,282
276485,0,0,0,0,484,1278,500
276485,0,0,16,0,383,1682,709
276485,0,0,36,0,182,653,271
276485,0,0,54,0,212,1382,603
276485,0,0,0,0,231,735,306
276485,0,0,0,0,275,941,404
276485,0,0,0,0,552,1009,332
276485,0,0,0,0,516,896,296
276485,0,0,0,0,133,675,297
276485,0,0,0,0,116,1324,577
276485,0,0,0,0,160,829,366
483167,399,394,133,312,955,801,50
483167,386,367,0,132,706,774,116
483167,450,435,0,648,928,901,92
483167,483,481,3,576,1035,974,57
483167,308,307,86,588,785,630,32
483167,642,636,71,516,1474,1287,45
483167,771,757,372,1656,2003,1606,84
483167,323,320,282,432,753,667,51
483167,653,636,180,1632,1565,1513,151
483167,369,361,21,516,832,754,46
483167,475,412,44,672,835,968,182
483167,507,499,48,528,1024,1021,82
483167,447,435,0,132,912,897,105
483167,340,296,47,552,646,712,106
483167,605,586,42,1656,1376,1367,170
483167,411,408,144,900,950,865,67
697531,163,159,22,72,445,494,59
697531,237,230,3,288,639,712,95
697531,123,122,40,180,368,370,21
697531,351,344,102,144,1013,1054,105
697531,224,218,187,120,569,672,103
697531,317,316,120,180,977,956,33
697531,625,610,69,756,1969,1961,211
697531,116,113,57,84,315,351,46
697531,295,293,358,0,930,919,65
697531,254,249,14,288,700,764,96
697531,110,107,91,48,336,330,13
697531,122,121,161,24,353,366,38
697531,107,107,51,60,330,321,15
697531,317,316,9,144,987,957,38
697531,269,264,210,240,830,858,75
697531,147,147,128,132,437,442,27
733288,0,0,93,0,313,221,7
733288,0,0,210,0,428,317,11
733288,0,0,238,0,505,386,8
733288,0,0,0,0,439,483,95
733288,0,0,0,0,250,412,140
733288,0,0,5,0,480,450,69
733288,0,0,0,0,1030,1292,319
733288,0,0,68,0,462,420,43
733288,0,0,120,0,641,1089,337
733288,0,0,0,0,274,320,78
733288,0,0,0,0,359,484,144
733288,0,0,223,0,393,304,10
733288,0,0,0,0,260,286,71
733288,0,0,0,0,465,563,142
733288,0,0,0,0,678,1077,270
733288,0,0,27,0,409,582,161
804093,397,395,114,60,997,794,14
804093,382,369,3,288,911,764,49
804093,448,441,47,240,1138,896,29
804093,477,465,93,192,1262,954,13
804093,308,304,14,228,765,616,14
804093,637,636,216,36,1625,1274,18
804093,781,771,1010,336,1996,1582,43
804093,319,313,373,0,800,640,23
804093,641,628,141,348,1701,1286,53
804093,369,364,2,288,853,738,24
804093,472,452,230,0,1145,944,35
804093,507,481,0,384,1142,1014,113
804093,446,439,177,60,1089,892,19
804093,331,322,95,120,810,663,30
804093,590,536,0,468,1143,1183,170
804093,402,395,105,288,973,804,51
804094,397,395,51,120,1059,794,15
804094,382,381,0,120,974,764,9
804094,446,423,12,288,1082,894,90
804094,476,474,57,156,1245,954,8
804094,308,300,2,72,753,616,29
804094,637,624,23,192,1487,1274,70
804094,789,769,887,372,1994,1587,46
804094,319,316,0,108,848,640,19
804094,641,599,0,540,1575,1285,121
804094,369,369,162,0,989,738,9
804094,472,456,183,0,1112,944,40
804094,507,497,0,384,1160,1014,83
804094,447,445,13,144,1038,894,20
804094,331,324,31,180,844,663,24
804094,590,545,0,360,1257,1180,138
804094,402,397,354,156,1055,804,29
827731,398,338,325,600,1008,1210,190
827731,383,352,40,888,1364,1168,92
827731,449,336,178,1080,1053,1395,266
827731,480,436,134,984,1794,1452,91
827731,308,232,582,744,1044,970,128
827731,640,538,5,1740,1938,1957,234
827731,752,382,1554,816,1590,2480,539
827731,318,274,362,972,1081,1020,119
827731,650,314,832,2304,1368,2322,457
827731,368,251,396,672,830,1099,205
827731,473,460,300,1080,1789,1475,87
827731,506,429,171,1284,1442,1522,220
827731,448,424,395,468,1573,1349,70
827731,339,192,0,2016,693,1054,222
827731,602,403,232,2724,2399,2051,290
827731,409,248,279,1980,1052,1315,242
892053,397,322,540,1044,848,830,176
892053,382,349,609,324,1086,795,82
892053,448,329,0,1656,1060,953,203
892053,478,391,270,792,1402,995,162
892053,308,263,756,288,739,636,116
892053,636,560,0,1704,1759,1335,103
892053,789,671,1485,1068,2609,1759,253
892053,315,296,0,1200,992,707,79
892053,642,466,342,3324,2319,1622,282
892053,350,264,772,480,684,737,166
892053,470,419,1330,780,1496,1047,79
892053,505,404,259,888,1275,1047,169
892053,448,393,463,432,1124,928,83
892053,330,252,0,1128,990,695,138
892053,590,466,1287,2712,2340,1721,210
892053,401,280,85,1164,1072,906,175
902855,398,390,115,48,1675,796,39
902855,383,381,81,192,1651,766,7
902855,450,431,17,192,1789,901,55
902855,479,472,40,144,2094,960,22
902855,308,305,56,84,1870,616,15
902855,637,634,163,48,2348,1274,16
902855,768,755,154,300,4113,1553,24
902855,318,299,116,24,1621,639,40
902855,645,635,37,204,4165,1359,37
902855,369,363,108,24,1621,741,10
902855,473,472,373,48,2215,946,16
902855,507,504,217,84,1988,1014,16
902855,447,438,243,84,1751,894,17
902855,339,336,155,48,2051,685,9
902855,601,598,234,312,3474,1288,30
902855,410,407,169,120,2440,820,5
902856,0,0,60,0,749,433,9
902856,0,0,1,0,751,429,9
902856,0,0,0,0,803,457,20
902856,0,0,3,0,958,570,8
902856,0,0,29,0,605,283,6
902856,0,0,0,0,1213,774,9
902856,0,0,34,0,1818,1048,18
902856,0,0,48,24,477,285,7
902856,0,0,73,0,1231,596,14
902856,0,0,86,0,675,381,11
902856,0,0,47,0,839,467,11
902856,0,0,0,0,883,513,47
902856,0,0,0,0,867,469,25
902856,0,0,94,0,748,371,10
902856,0,0,46,0,1171,600,17
902856,0,0,50,0,765,378,10
902857,397,392,164,120,1113,794,13
902857,377,373,78,156,1064,754,24
902857,446,438,12,252,1216,892,48
902857,473,470,41,204,1289,948,21
902857,291,287,84,144,903,583,16
902857,632,625,243,48,1732,1266,27
902857,740,734,335,324,2224,1488,43
902857,303,299,87,108,875,608,17
902857,607,597,438,0,1836,1279,57
902857,360,352,77,204,1048,720,29
902857,457,447,225,120,1268,914,36
902857,507,498,87,384,1339,1014,52
902857,447,442,74,228,1200,894,17
902857,328,323,3,216,941,660,18
902857,575,567,115,1152,1569,1232,56
902857,387,381,134,276,1098,774,25
912489,0,0,159,0,1082,756,14
912489,0,0,193,0,1190,730,18
912489,0,0,0,0,1287,846,36
912489,0,0,181,0,1551,936,10
912489,0,0,99,0,907,550,14
912489,0,0,234,0,1809,1230,25
912489,0,0,215,0,2503,1493,23
912489,0,0,168,12,912,537,21
912489,0,0,453,0,1889,1144,36
912489,0,0,164,0,1073,708,12
912489,0,0,187,0,1318,868,15
912489,0,0,207,0,1432,942,15
912489,0,0,158,0,1309,854,17
912489,0,0,0,0,1076,642,39
912489,0,0,72,0,1760,1132,37
912489,0,0,108,0,1170,712,13
912490,378,376,36,120,1459,756,12
912490,365,362,17,24,1500,730,10
912490,422,419,0,84,1752,844,11
912490,467,465,12,36,1845,936,10
912490,275,273,46,24,1430,550,4
912490,614,611,36,24,2167,1230,20
912490,761,755,292,96,3798,1546,26
912490,267,266,41,12,1421,536,14
912490,540,538,65,36,3672,1144,13
912490,354,352,3,48,1408,708,7
912490,434,433,122,36,2033,868,12
912490,470,451,55,288,1580,942,67
912490,427,426,131,12,1545,854,8
912490,319,316,47,0,2051,642,6
912490,527,525,99,84,3913,1132,19
912490,356,355,57,24,2360,712,6
930987,366,365,58,252,872,733,11
930987,354,352,135,72,772,709,31
930987,399,377,0,576,802,803,101
930987,451,434,53,192,971,904,73
930987,252,241,157,120,549,507,48
930987,604,600,123,432,1441,1217,29
930987,740,729,606,984,2185,1556,63
930987,245,244,122,168,706,498,14
930987,503,496,56,636,1362,1096,66
930987,345,342,96,168,780,691,45
930987,431,410,238,192,928,876,60
930987,459,456,335,216,1083,920,25
930987,421,413,252,168,886,847,70
930987,319,314,700,192,769,647,30
930987,532,528,765,984,1537,1170,72
930987,356,356,33,492,1053,724,20
952371,399,398,396,48,972,798,13
952371,383,381,176,60,955,766,16
952371,449,448,282,84,1096,898,10
952371,479,478,260,168,1195,963,13
952371,308,306,202,48,853,618,13
952371,642,641,837,0,1492,1286,12
952371,781,771,1442,204,2399,1588,30
952371,323,322,712,36,982,651,8
952371,653,649,820,504,2544,1338,22
952371,369,369,183,264,890,738,8
952371,474,471,477,60,1294,948,21
952371,507,504,428,0,1236,1014,16
952371,447,446,451,0,1046,895,18
952371,339,336,245,0,1124,681,11
952371,604,599,546,492,2149,1218,14
952371,410,409,457,144,1339,833,10
952401,399,395,1540,144,893,809,35
952401,383,379,6,90,951,772,42
952401,450,445,1020,252,1176,908,35
952401,479,474,189,216,1329,960,31
952401,305,302,270,0,1093,617,13
952401,641,629,1995,0,1600,1293,54
952401,789,773,430,756,2598,1692,87
952401,322,314,1050,0,857,667,37
952401,649,638,794,1026,2238,1417,70
952401,366,363,478,234,1080,746,21
952401,475,466,860,252,1184,960,45
952401,506,499,971,126,1232,1025,48
952401,447,445,3651,0,1272,895,32
952401,330,317,185,324,996,680,44
952401,597,584,1511,738,2138,1310,73
952401,408,404,696,198,2039,834,43
952402,364,358,639,504,817,740,32
952402,354,341,0,300,798,713,61
952402,409,402,171,1140,1060,825,29
952402,464,426,0,564,1107,934,123
952402,295,292,39,276,917,597,16
952402,595,587,2081,0,1551,1200,36
952402,781,767,193,1584,2484,1653,84
952402,306,299,532,432,776,633,34
952402,615,583,360,1872,1590,1342,163
952402,357,353,28,420,940,725,33
952402,449,436,0,1008,1070,906,43
952402,449,446,562,132,1052,911,39
952402,401,398,3116,0,1089,803,22
952402,337,317,0,528,944,694,74
952402,559,513,358,1716,1209,1229,172
952402,371,324,0,816,733,759,139
952405,398,398,107,36,1188,796,8
