Vendor,Fiscal Week,Cat,Item,Description,Size,UPC,DC,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL,Unit Cost
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,LA,753,750,99.6%,85,60,2262,1510,8,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,MA,344,340,98.8%,12,48,1011,688,16,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,NJ,630,625,99.1%,0,96,1977,1260,18,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,OR,360,359,99.6%,0,48,1004,720,10,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,PA,475,474,99.8%,24,12,1274,955,18,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,SC,489,488,99.7%,14,12,1263,978,8,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,TN,446,445,99.7%,2,36,1146,894,8,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,UC,335,332,99.0%,10,36,1018,674,15,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,WN,592,583,98.5%,45,48,1819,1189,28,3.8
30502,201513,7,926425,CVS REV LOT FT&LGS,3.5Z,5042844179,YK,413,410,99.2%,31,12,1254,828,17,3.8
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,AL,400,380,94.9%,40,84,838,802,65,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,CR,382,378,98.9%,0,96,902,772,18,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,DT,444,425,95.7%,0,168,922,890,85,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,EN,500,485,97.1%,36,120,1127,1010,66,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,FL,305,284,93.2%,3,348,732,617,59,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,IN,629,607,96.5%,3,168,1378,1262,74,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,LA,754,743,98.5%,191,348,2133,1512,47,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,MA,344,336,97.6%,70,144,889,688,29,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,NJ,630,610,96.9%,0,444,1668,1260,52,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,OR,360,352,97.8%,0,168,817,720,40,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,PA,475,442,93.0%,156,36,971,955,95,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,SC,489,484,98.9%,47,36,1079,978,23,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,TN,446,426,95.6%,42,120,938,894,74,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,UC,335,330,98.4%,35,108,910,674,15,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,WN,593,561,94.7%,81,228,1344,1189,119,2.4
30502,201513,7,926426,CVS HEEL BALM,2Z,5042844279,YK,413,400,96.7%,168,60,1013,828,48,2.4
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,AL,402,392,97.6%,17,24,1450,805,27,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,CR,395,385,97.6%,16,36,2035,801,33,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,DT,447,440,98.5%,0,48,2539,895,17,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,EN,511,509,99.6%,0,60,2579,1029,10,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,FL,314,307,97.8%,0,84,1743,632,20,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,IN,649,644,99.2%,13,48,3772,1302,20,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,LA,761,751,98.7%,95,60,4488,1525,19,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,MA,347,342,98.6%,34,36,2323,696,15,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,NJ,654,650,99.4%,59,72,4582,1308,9,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,OR,369,367,99.4%,0,60,1937,738,22,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,PA,476,475,99.7%,24,24,2831,956,20,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,SC,493,490,99.3%,11,36,2419,986,12,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,TN,450,446,99.1%,0,36,2392,904,17,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,UC,344,342,99.5%,2,72,2396,691,10,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,WN,602,602,100.0%,64,12,5152,1206,2,2.65
30502,201513,7,943901,CVS MNTHL PAIN FT,4Z,5042846313,YK,417,416,99.7%,28,12,2990,835,4,2.65
